Bengali,Punjabi
থ্রেডিং,ਥਰਿੱਡਿੰਗ
ত্রিস্তর নেটওয়ার্ক,ਤੀਹਰੀ ਨੈੱਟਵਰਕ
থ্রুপুট,ਥ੍ਰੂਪੁੱਟ
সময় জটিলতা,ਸਮੇਂ ਦੀ ਗੁੰਝਲਤਾ
টাইম ডিভিশন মাল্টিপ্লেক্সিং (TDM),ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ (ਟੀਡੀਐਮ)
সময় ফ্রেম,ਸਮਾ ਸੀਮਾ
সময় ফ্রেম,ਸਮਾ ਸੀਮਾ
সময় মেশিন,ਟਾਈਮ ਮਸ਼ੀਨ
সময় শেষ,ਸਮਾਂ ਖ਼ਤਮ
সময় পরিমাপ,ਸਮੇਂ ਦੀ ਮਾਤਰਾ
সময় সিরিজ,ਸਮਾਂ ਲੜੀ
সময় ভাগ,ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ
সময় ভাগ করে নেওয়ার সিস্টেম,ਟਾਈਮ ਸ਼ੇਅਰਿੰਗ ਸਿਸਟਮ
সময় স্ট্যাম্প,ਟਾਈਮ ਸਟੈਂਪ
টাইমিং ডায়াগ্রাম,ਸਮਾਂ ਚਿੱਤਰ
আভা,ਰੰਗਤ
টগল,ਟੌਗਲ ਕਰੋ
টগল করার গতি,ਟੌਗਲ ਕਰਨ ਦੀ ਗਤੀ
টোকেন,ਟੋਕਨ
টোকেন বাস,ਟੋਕਨ ਬੱਸ
টোকেন বাস,ਟੋਕਨ ਬੱਸ
টোকেন বাস নেটওয়ার্ক,ਟੋਕਨ ਬੱਸ ਨੈੱਟਵਰਕ
টোকেন রিং,ਟੋਕਨ ਰਿੰਗ
টোকেন কথা,ਟੋਕਨ ਗੱਲਬਾਤ
টুল,ਟੂਲ
আপাদোমোস্তোক,ਹੇਠੋ ਉੱਤੇ
টপ ডাউন ডিজাইন,ਉੱਪਰ ਤੋਂ ਹੇਠਾਂ ਡਿਜ਼ਾਈਨ
টপ ডাউন পার্সিং,ਉੱਪਰ ਹੇਠਾਂ ਪਾਰਸਿੰਗ
টপোলজি,ਟੌਪੋਲੋਜੀ
স্পর্শ প্যাড,ਟੱਚ ਪੈਡ
স্পর্শ পর্দা,ਟਚ ਸਕਰੀਨ
ট্রেস,ਟਰੇਸ
ট্রেসিং,ਟਰੇਸਿੰਗ
ট্র্যাক,ਟਰੈਕ
ট্র্যাক ডিস্ক,ਟਰੈਕ ਡਿਸਕ
ট্র্যাক টেপ,ਟਰੈਕ ਟੇਪ
ট্র্যাকিং,ਟਰੈਕਿੰਗ
লতা,ਟ੍ਰੇਲਰ
গতিপথ,ਟ੍ਰੈਜੈਕਟਰੀ
লেনদেন,ਲੈਣ-ਦੇਣ
লেনদেন ফাইল,ਲੈਣ-ਦੇਣ ਫਾਈਲ
লেনদেনের লগ,ਲੈਣ-ਦੇਣ ਦਾ ਲਾਗ
প্রতিলিপি,ਪ੍ਰਤੀਲਿਪੀ
ট্রান্সডুসার,ਟ੍ਰਾਂਸਡਿਊਸਰ
স্থানান্তর হার,ਤਬਾਦਲਾ ਦਰ
স্থানান্তর সময়,ਟ੍ਰਾਂਸਫਰ ਦਾ ਸਮਾਂ
রূপান্তর,ਪਰਿਵਰਤਨ
ক্ষণস্থায়ী ত্রুটি,ਅਸਥਾਈ ਗਲਤੀ
ট্রানজিট সময়,ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ
উত্তরণ,ਤਬਦੀਲੀ
ট্রানজিটিভ,ਪਰਿਵਰਤਨਸ਼ੀਲ
ট্রানজিটিভিটি,ਪਰਿਵਰਤਨਸ਼ੀਲਤਾ
অনুবাদ,ਅਨੁਵਾਦ
সংক্রমণ,ਸੰਚਾਰ
ট্রান্সমিশন কন্ট্রোল প্রোটোকল (TCP),ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ (TCP)
পরিচলন রেখা,ਸੰਚਾਰ ਲਾਈਨ
ট্রান্সমিটার,ਟ੍ਰਾਂਸਮੀਟਰ
স্বচ্ছতা,ਪਾਰਦਰਸ਼ਤਾ
ট্রান্সপন্ডার,ਟ੍ਰਾਂਸਪੌਂਡਰ
পরিবহন,ਆਵਾਜਾਈ
স্থানান্তর,ਤਬਦੀਲੀ
ট্রান্সপুটার,ਟ੍ਰਾਂਸਪਿਊਟਰ
ট্রান্সরিভার,ਟ੍ਰਾਂਸਰੀਵਰ
ফাঁদে ফেলা,ਫਸਾਉਣਾ
ট্রাভার্স,ਟ੍ਰੈਵਰਸ
গাছ (ট্রাভার্সাল),ਰੁੱਖ (ਟਰੈਵਰਸਲ)
গাছ নেটওয়ার্ক,ਰੁੱਖ ਨੈੱਟਵਰਕ
উপনদী সার্কিট,ਸਹਾਇਕ ਨਦੀ ਸਰਕਟ
তুচ্ছ গ্রাফ,ਮਾਮੂਲੀ ਗ੍ਰਾਫ਼
সমস্যা অঙ্কুর,ਸਮੱਸਿਆ ਸ਼ੂਟ
ছাঁটা,ਕੱਟੋ
সঠিক তালিকা,ਸੱਚਾਈ ਸਾਰਣੀ
টিউনার,ਟਿਊਨਰ
টানেলিং,ਟਨਲਿੰਗ
টানিং,ਟਨਿੰਗ
টুপল,ਟੂਪਲ
টার্বো প্যাসকেল,ਟਰਬੋ ਪਾਸਕਲ
টিউরিং মেশিন,ਟਿਊਰਿੰਗ ਮਸ਼ੀਨ
সময় ঘুরিয়ে দিন,ਵਾਰ ਵਾਰੀ
নথি ঘুরিয়ে দিন,ਦਸਤਾਵੇਜ਼ ਨੂੰ ਮੋੜੋ
পরিবর্তনের ক্রম,ਤਬਦੀਲੀ ਕ੍ਰਮ
টুইন তারের,ਜੁੜਵਾਂ ਕੇਬਲ
পাকানো জোড়া,ਮਰੋੜਿਆ ਜੋੜਾ
দুই অংশ সংযোজনকারী,ਦੋ ਭਾਗ ਅਸੈਂਬਲਰ
দুই এর পরিপূরক,ਦੋ ਦੇ ਪੂਰਕ
টাইপ,ਕਿਸਮ
টাইপ মুখ,ਚਿਹਰਾ ਟਾਈਪ ਕਰੋ
মাথা টাইপ করুন,ਸਿਰ ਦੀ ਕਿਸਮ
টাইপ চাকা,ਕਿਸਮ ਦਾ ਚੱਕਰ
টাইপিং,ਟਾਈਪਿੰਗ
আন ইন্টারপ্টেবল পাওয়ার সোর্স (ইউপিএস),ਅਨ ਇੰਟਰਪਟੇਬਲ ਪਾਵਰ ਸੋਰਸ (UPS)
unary অপারেশন,unary ਕਾਰਵਾਈ
unary অপারেশন,unary ਕਾਰਵਾਈ
unary অপারেটর,unary ਆਪਰੇਟਰ
অনিশ্চয়তা,ਅਨਿਸ਼ਚਿਤਤਾ
শর্তহীন বিবৃতি,ਬਿਨਾਂ ਸ਼ਰਤ ਬਿਆਨ
অগণিত,ਅਣਗਿਣਤ
উন্মোচন,ਬੇਨਕਾਬ
সিদ্ধান্তহীন,ਨਿਰਣਾਇਕ
অনির্ধারিত,ਪਰਿਭਾਸ਼ਿਤ
অনির্ধারিত রেকর্ড,ਪਰਿਭਾਸ਼ਿਤ ਰਿਕਾਰਡ
মুছে ফেলুন,ਅਣਡਿਲੀਟ ਕਰੋ
আন্ডারস্কোর,ਅੰਡਰਸਕੋਰ
অনির্দেশিত,ਨਿਰਦੇਸਿਤ
অনির্দেশিত গ্রাফ,ਨਿਰਦੇਸ਼ਿਤ ਗ੍ਰਾਫ਼
undirectional সেবা সময়,ਦਿਸ਼ਾਹੀਣ ਸੇਵਾ ਸਮਾਂ
পূর্বাবস্থায় ফেরান,ਵਾਪਿਸ
বিন্যাসহীন ডিস্ক,ਗੈਰ-ਫਾਰਮੈਟਿਡ ਡਿਸਕ
ইউনিকাস্টিং,ਯੂਨੀਕਾਸਟਿੰਗ
ইউনিকোড,ਯੂਨੀਕੋਡ
অনির্দেশিত গাছ,ਨਿਰਦੇਸਿਤ ਰੁੱਖ
ইউনিফর্ম রিসোর্স লোকেটার (URL),ਯੂਨੀਫਾਰਮ ਰਿਸੋਰਸ ਲੋਕੇਟਰ (URL)
ইউনিপ্রসেসিং,ਯੂਨੀਪ੍ਰੋਸੈਸਿੰਗ
অনন্য,ਵਿਲੱਖਣ
ইউনিশিল্ড টুইস্টেড পেয়ার (UTP),ਅਨਿਸ਼ਿਲਡ ਟਵਿਸਟਡ ਪੇਅਰ (UTP)
ইউনিট,ਯੂਨਿਟ
ইউনিট ঠিকানা,ਯੂਨਿਟ ਦਾ ਪਤਾ
একক ব্যবধান,ਯੂਨਿਟ ਅੰਤਰਾਲ
অংশ পরিক্ষাকরণ,ਯੂਨਿਟ ਟੈਸਟਿੰਗ
একক কোড,ਇਕਸਾਰ ਕੋਡ
Uniterm,ਯੂਨੀਟਰਮ
ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/ট্রান্সমিটার (UART),ਯੂਨੀਵਰਸਲ ਅਸਿੰਕ੍ਰੋਨਸ ਰਿਸੀਵਰ/ਟ੍ਰਾਂਸਮੀਟਰ (UART)
সর্বজনীন ফ্লিপ ফ্লপ,ਯੂਨੀਵਰਸਲ ਫਲਿੱਪ ਫਲਾਪ
সার্বজনীন সেট,ਯੂਨੀਵਰਸਲ ਸੈੱਟ
সার্বজনীন অক্ষর সেট,ਯੂਨੀਵਰਸਟਲ ਅੱਖਰ ਸੈੱਟ
ইউনিক্স,ਯੂਨਿਕਸ
আনলক,ਅਨਲੌਕ ਕਰੋ
অরক্ষিত ক্ষেত্র,ਅਸੁਰੱਖਿਅਤ ਖੇਤਰ
অরক্ষিত ফাইল,ਅਸੁਰੱਖਿਅਤ ਫਾਇਲ
অগম্য,ਪਹੁੰਚ ਤੋਂ ਬਾਹਰ
ছায়ামুক্ত করা,ਅਣਛਾਇਆ
অরক্ষিত,ਅਸੁਰੱਖਿਅਤ
অসফল কল,ਅਸਫਲ ਕਾਲ
উন্টার,ਅਨਤਾਰ
অসঙ্গতি আপডেট করুন,ਅਸੰਗਤੀਆਂ ਨੂੰ ਅੱਪਡੇਟ ਕਰੋ
আপডেট করা ফাইল,ਅੱਪਡੇਟ ਕੀਤੀ ਫਾਇਲ
আপডেট করা হচ্ছে,ਅੱਪਡੇਟ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ
আপগ্রেড করুন,ਅੱਪਗ੍ਰੇਡ ਕਰੋ
আপগ্রেড করুন,ਅੱਪਗ੍ਰੇਡ ਕਰੋ
আপলিংক,ਅੱਪਲਿੰਕ
আপলোড হচ্ছে,ਅੱਪਲੋਡ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ
উপরের মেমরি এলাকা,ਉੱਪਰੀ ਮੈਮੋਰੀ ਖੇਤਰ
আপস্ট্রিম,ਅੱਪਸਟਰੀਮ
আপটাইম,ਅਪਟਾਈਮ
ঊর্ধ্বমুখী,ਉੱਪਰ ਵੱਲ
ইউজনেট,ਯੂਜ਼ਨੈੱਟ
ব্যবহারকারী,ਉਪਭੋਗਤਾ
ব্যবহারিক দূত,ਉਪਭੋਗਤਾ ਏਜੰਟ
ব্যবহারকারী প্রমাণীকরণ,ਉਪਭੋਗਤਾ ਪ੍ਰਮਾਣਿਕਤਾ
ব্যবহারকারীর ডেটাগ্রাম প্রোটোকল (UDP),ਉਪਭੋਗਤਾ ਡੇਟਾਗ੍ਰਾਮ ਪ੍ਰੋਟੋਕੋਲ (UDP)
ব্যবহারকারী বান্ধব,ਉਪਭੋਗਤਾ ਨਾਲ ਅਨੁਕੂਲ
ব্যবহারকারী সনাক্তকরণ,ਉਪਭੋਗਤਾ ਦੀ ਪਛਾਣ
ব্যবহারকারীর পরিচয় (UID),ਉਪਭੋਗਤਾ ਪਛਾਣ (UID)
ব্যবহারকারী ইন্টারফেস,ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ
ব্যবহারকারীর নাম,ਉਪਭੋਗਤਾ ਨਾਮ
ব্যবহারকারীর প্রোফাইল,ਉਪਭੋਗਤਾ ਪ੍ਰੋਫਾਈਲ
ইউটিলিটি,ਉਪਯੋਗਤਾ
ইউটিলিটি সফটওয়্যার,ਉਪਯੋਗਤਾ ਸਾਫਟਵੇਅਰ
বৈধ,ਵੈਧ
বৈধতা,ਪ੍ਰਮਾਣਿਕਤਾ
বৈধতা প্রোটোকল,ਪ੍ਰਮਾਣਿਕਤਾ ਪ੍ਰੋਟੋਕੋਲ
বৈধতা পরীক্ষা,ਪ੍ਰਮਾਣਿਕਤਾ ਟੈਸਟਿੰਗ
বৈধতা পরীক্ষা,ਵੈਧਤਾ ਦੀ ਜਾਂਚ
মূল্য সংযোজন নেটওয়ার্ক (VAN),ਮੁੱਲ ਜੋੜਿਆ ਨੈੱਟਵਰਕ (VAN)
ভ্যালু অ্যাডেড রিসেলার (VAR),ਮੁੱਲ ਜੋੜਿਆ ਮੁੜ ਵਿਕਰੇਤਾ (VAR)
বিলয়বিন্দু,ਅਲੋਪ ਹੋਣ ਦਾ ਬਿੰਦੂ
ভাপওয়্যার,ਭਾਫ਼ ਦਾ ਸਮਾਨ
পরিবর্তনশীল,ਵੇਰੀਏਬਲ
পরিবর্তনশীল ঠিকানা,ਵੇਰੀਏਬਲ ਪਤਾ
পরিবর্তনশীল বিট হার,ਵੇਰੀਏਬਲ ਬਿੱਟ ਰੇਟ
পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য,ਵੇਰੀਏਬਲ ਫੀਲਡ ਦੀ ਲੰਬਾਈ
পরিবর্তনশীল দৈর্ঘ্য কোড,ਵੇਰੀਏਬਲ ਲੰਬਾਈ ਕੋਡ
পরিবর্তনশীল নাম,ਵੇਰੀਏਬਲ ਨਾਮ
ভেরিয়েল,ਵੇਰੀਏਲ
ভেক্টর,ਵੈਕਟਰ
ভেক্টর গ্রাফিক্স,ਵੈਕਟਰ ਗਰਾਫਿਕਸ
ভেক্টর প্রসেসিং,ਵੈਕਟਰ ਪ੍ਰੀਸੈਸਿੰਗ
vectored interrupts,vectored interrupts
ভেন ডায়াগ্রাম,venn ਚਿੱਤਰ
যাচাইকরণ এবং বৈধতা (V&amp;V),ਤਸਦੀਕ ਅਤੇ ਪ੍ਰਮਾਣਿਕਤਾ (V&amp;V)
ভর্সন নিয্ন্ত্র্ন,ਵਰਜਨ ਕੰਟਰੋਲ
সংস্করণ সংখ্যা,ਵਰਜਨ ਨੰਬਰ
ভার্টেক্স,ਵਰਟੇਕਸ
উল্লম্ব প্রসেসর,ਲੰਬਕਾਰੀ ਪ੍ਰੋਸੈਸਰ
খুব বড় স্কেল ইন্টিগ্রেশন (VLSI),ਬਹੁਤ ਵੱਡੇ ਪੱਧਰ ਦਾ ਏਕੀਕਰਣ (VLSI)
খুব দীর্ঘ নির্দেশ শব্দ (VLIW),ਬਹੁਤ ਲੰਮਾ ਹਦਾਇਤ ਸ਼ਬਦ (VLIW)
ভিএইচডিএল,VHDL
ভিডিও ক্যামেরা,ਵੀਡੀਓ ਕੈਮਰਾ
ভিডিও কনফারেন্সিং,ਵੀਡੀਓ ਕਾਨਫਰੰਸਿੰਗ
ভিডিও প্রদর্শন টার্মিনাল,ਵੀਡੀਓ ਡਿਸਪਲੇਅ ਟਰਮੀਨਲ
ভিডিও প্রদর্শন ইউনিট,ਵੀਡੀਓ ਡਿਸਪਲੇ ਯੂਨਿਟ
ভিডিও গেম,ਵੀਡੀਓ ਗੇਮ
ভিডিও গ্রাফিক অ্যাডাপ্টার (ভিজিএ),ਵੀਡੀਓ ਗ੍ਰਾਫਿਕ ਅਡਾਪਟਰ (VGA)
ভিডিও গ্রাফিক্স অ্যাডাপ্টার (ভিজিএ),ਵੀਡੀਓ ਗ੍ਰਾਫਿਕਸ ਅਡਾਪਟਰ (VGA)
ভিডিও সার্ভার,ਵੀਡੀਓ ਸਰਵਰ
দেখুন,ਦੇਖੋ
পোর্ট দেখুন,ਪੋਰਟ ਵੇਖੋ
ভিউপোর্ট,ਵਿਊਪੋਰਟ
ভার্চুয়াল সার্কিট,ਵਰਚੁਅਲ ਸਰਕਟ
ভার্চুয়াল ফাংশন,ਵਰਚੁਅਲ ਫੰਕਸ਼ਨ
ভার্চুয়াল মেমরি,ਵਰਚੁਅਲ ਮੈਮੋਰੀ
ভার্চুয়াল প্রাইভেট নেটওয়ার্ক,ਵਰਚੁਅਲ ਪ੍ਰਾਈਵੇਟ ਨੈੱਟਵਰਕ
ভার্চুয়াল বাস্তবতা,ਵਰਚੁਅਲ ਅਸਲੀਅਤ
ভার্চুয়াল বাস্তবতা,ਵਰਚੁਅਲ ਅਸਲੀਅਤ
ভার্চুয়াল বাস্তবতা মার্কআপ ভাষা,ਵਰਚੁਅਲ ਰਿਐਲਿਟੀ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ
ভার্চুয়াল রিয়েলিটি মার্কআপ ভাষা (VRML),ਵਰਚੁਅਲ ਰਿਐਲਿਟੀ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (VRML)
ভার্চুয়াল স্টোরেজ অ্যাক্সেস পদ্ধতি,ਵਰਚੁਅਲ ਸਟੋਰੇਜ ਪਹੁੰਚ ਵਿਧੀ
ভার্চুয়াল স্টোরেজ ব্যবস্থাপনা,ਵਰਚੁਅਲ ਸਟੋਰੇਜ਼ ਪ੍ਰਬੰਧਨ
ভাইরাস,ਵਾਇਰਸ
ভাইরাস সনাক্তকরণ,ਵਾਇਰਸ ਦੀ ਖੋਜ
ভাইরাস প্রোগ্রাম,ਵਾਇਰਸ ਪ੍ਰੋਗਰਾਮ
দৃশ্যমানতা,ਦਿੱਖ
দৃষ্টি,ਦ੍ਰਿਸ਼ਟੀ
ভিজ্যুয়াল বেসিক,ਦਿੱਖ ਬੁਨਿਆਦੀ
ভিজ্যুয়াল C++,ਵਿਜ਼ੂਅਲ C++
চাক্ষুষ প্রদর্শন ইউনিট,ਵਿਜ਼ੂਅਲ ਡਿਸਪਲੇ ਯੂਨਿਟ
ভিচুয়াল,ਵਿਚੁਅਲ
ভিচুয়াল ঠিকানা,ਵਿਚੁਅਲ ਪਤਾ
ভিচুয়াল মেশিন (ভিএম),ਵਿਚੁਅਲ ਮਸ਼ੀਨ (VM)
ভয়েস,ਆਵਾਜ਼
ভয়েস মেইল,ਵੌਇਸ ਮੇਲ
ভয়েস মেইল সার্ভার,ਵੌਇਸ ਮੇਲ ਸਰਵਰ
ভয়েস স্বীকৃতি,ਆਵਾਜ਼ ਦੀ ਪਛਾਣ
ভয়েস-নেট,ਵਾਇਸ-ਨੈੱਟ
উদ্বায়ী মেমরি,ਅਸਥਿਰ ਮੈਮੋਰੀ
ওয়েফার,ਵੇਫਰ
WAIS ম্যানেজার,WAIS ਮੈਨੇਜਰ
মরার অপেক্ষা করুন,ਮਰਨ ਦੀ ਉਡੀਕ ਕਰੋ
ক্ষত অপেক্ষা করুন,ਜ਼ਖ਼ਮ ਦੀ ਉਡੀਕ ਕਰੋ
অপেক্ষা করা কোড,ਉਡੀਕ ਕੋਡ
অপেক্ষা করা মানে,ਉਡੀਕ ਦਾ ਮਤਲਬ
অপেক্ষার সময়,ਉਡੀਕ ਸਮਾਂ
প্রাচীর গ্রেড,ਕੰਧ ਗ੍ਰੇਡ
উষ্ণ পুনঃসূচনা,ਗਰਮ ਮੁੜ ਚਾਲੂ ਕਰੋ
বর্জ্য ব্যান্ড প্রস্থ,ਰਹਿੰਦ ਬੈਂਡ ਚੌੜਾਈ
জলপ্রপাত মডেল,ਵਾਟਰਫਾਲ ਮਾਡਲ
ওয়েভলেট,ਵੇਵਲੇਟ
তরঙ্গায়িত ইমেজ কম্প্রেশন,ਵੇਵਲੇਟ ਚਿੱਤਰ ਸੰਕੁਚਨ
তরঙ্গায়িত রূপান্তর,ਵੇਵਲੇਟ ਪਰਿਵਰਤਨ
দুর্বল সত্তা,ਕਮਜ਼ੋਰ ਹਸਤੀ
ওয়েব,ਵੈੱਬ
ওয়েব ঠিকানা,ਵੈੱਬ ਪਤਾ
ওয়েব অথরিং,ਵੈੱਬ ਆਥਰਿੰਗ
ওয়েব ব্রাউজার,ਵੈੱਬ ਬਰਾਊਜ਼ਰ
ওয়েব পেজ,ਵੇਬ ਪੇਜ
ওয়েব সার্ভার,ਵੈੱਬ ਸਰਵਰ
ওয়েব সাইট,ਵੈੱਬ ਸਾਈਟ
ওয়েব-সক্ষম অ্যাপ্লিকেশন,ਵੈੱਬ-ਸਮਰੱਥ ਐਪਲੀਕੇਸ਼ਨ
ওয়েব-সক্ষম,ਵੈੱਬ-ਸਮਰੱਥ
ওজনযুক্ত গ্রাফ,ਭਾਰ ਵਾਲਾ ਗ੍ਰਾਫ
ভালভাবে সংযুক্ত,ਚੰਗੀ ਤਰ੍ਹਾਂ ਜੁੜਿਆ ਹੋਇਆ ਹੈ
সুগঠিত সূত্র,ਚੰਗੀ ਤਰ੍ਹਾਂ ਬਣਾਇਆ ਫਾਰਮੂਲਾ
ভাল অর্ডার সেট,ਚੰਗੀ ਤਰ੍ਹਾਂ ਆਰਡਰ ਕੀਤਾ ਸੈੱਟ
ওয়েটওয়্যার,ਵੇਟਵੇਅਰ
wheatstone বেঞ্চ চিহ্ন,wheatstone ਬੈਂਚ ਮਾਰਕ
চাকা,ਵ੍ਹੀਲ
যখন লুপ,ਜਦਕਿ ਲੂਪ
সাদা বক্স পরীক্ষা,ਚਿੱਟੇ ਬਾਕਸ ਟੈਸਟਿੰਗ
সাদা আলো,ਚਿੱਟੀ ਰੋਸ਼ਨੀ
সাদা গোলমাল,ਚਿੱਟਾ ਸ਼ੋਰ
ওয়াইড এরিয়া নেটওয়ার্ক (WAN),ਵਿਆਪਕ ਖੇਤਰ ਨੈੱਟਵਰਕ (WAN)
ওয়াইড এরিয়া নেটওয়ার্ক (WAN),ਵਿਆਪਕ ਖੇਤਰ ਨੈੱਟਵਰਕ (WAN)
প্রশস্ত ব্যান্ড,ਚੌੜਾ ਬੈਂਡ
ওয়াইল্ড কার্ড,ਵਾਈਲਡ ਕਾਰਡ
উইম্প,ਵਿੰਪ
জয়,ਜਿੱਤ
জিপ জয়,ਜ਼ਿਪ ਜਿੱਤੋ
জানলা,ਵਿੰਡੋ
জানালা,ਵਿੰਡੋਿੰਗ
উইন্ডোজ,ਵਿੰਡੋਜ਼
উইন্ডোজ এক্সপ্লোরার,ਵਿੰਡੋਜ਼ ਐਕਸਪਲੋਰਰ
উইন্ডোজ এনটি,ਵਿੰਡੋਜ਼ NT
তারের ফ্রেম মডেল,ਤਾਰ ਫਰੇਮ ਮਾਡਲ
তারের প্রিন্টার,ਤਾਰ ਪ੍ਰਿੰਟਰ
