Odiya,Malayalam
"ସୁଦୂର ଲୁପ୍ |
 ଆଡାପ୍ଟର","വിദൂര ലൂപ്പ്
 അഡാപ്റ്റർ"
"ସୁଦୂର ବାର୍ତ୍ତା |
 ପ୍ରକ୍ରିୟାକରଣ","വിദൂര സന്ദേശം
 നടപടി"
ସୁଦୂର ଅର୍ଡର ତାର,വിദൂര ഓർഡർ വയർ
ରିମୋଟ ପାୱାର୍ ଅଫ୍ |,വിദൂര പവർ ഓഫ്
ସୁଦୂର ମୁଦ୍ରଣ,വിദൂര പ്രിന്റിംഗ്
"ସୁଦୂର ପ୍ରୋଗ୍ରାମ
 ଲୋଡର୍","വിദൂര പ്രോഗ്രാം
 ലോഡർ"
ସୁଦୂର ସେଟିଙ୍ଗ୍ |,വിദൂര സംവേദനം
ସୁଦୂର ଷ୍ଟେସନ,വിദൂര സ്റ്റേഷൻ
ସୁଦୂର ସିଲେକ୍ଟେଟ୍ |,വിദൂര സബ്സെറ്റ്
ସୁଦୂର ସୁଇଚ୍,വിദൂര സ്വിച്ച്
ସୁଦୂର ଟର୍ମିନାଲ୍ |,വിദൂര ടെർമിനൽ
"ସୁଦୂର ଟ୍ରଙ୍କ୍
 ବ୍ୟବସ୍ଥା","വിദൂര തുമ്പിക്കൈ
 കമീകരണം"
ରେକର୍ଡ କର |,പുന order ക്രമീകരിക്കുക
ରେକର୍ଡ କର,ശബ്ദം പുന order ക്രമീകരിക്കുക
ନିରପାତି,വാങ്ങാത്ത
ମରାମତି ସମୟ,നന്നാക്കുക സമയം
"ପୁନରାବୃତ୍ତି
 ମାପ","ആവര്ത്തനം
 അളക്കുക"
ଆକ୍ସନ୍ କୀ ପୁନରାବୃତ୍ତି କରନ୍ତୁ |,ആക്ഷൻ കീ ആവർത്തിക്കുക
"ଆବଶ୍ୟକ ହାଇଫେନ୍ |
 ବର୍ଣ୍ଣ","ആവശ്യമാണ് ഹൈഫൻ
 കഥാപാതം"
"ଆବଶ୍ୟକ ସ୍ଥାନ
 ବର୍ଣ୍ଣ","ആവശ്യമായ ഇടം
 കഥാപാതം"
"ଆବଶ୍ୟକତା
 ବିଶ୍ଳେଷଣ |","ആവശ്യകതകൾ
 വിശകലനം"
ଚତୁର,ജൂറുൻ
Rerunn ମୋଡ୍ |,റീറൺ മോഡ്
Rerun ପଏଣ୍ଟ |,റിരുൺ പോയിന്റ്
ପୁନ un ଚଲାନ୍ତୁ |,റിരുൺ പ്രോഗ്രാം
ସଂରକ୍ଷିତ ଶବ୍ଦ,റിസർവ് ചെയ്ത വാക്ക്
ପୁନ et ସେଟ୍ କରନ୍ତୁ |,പുന .സജ്ജമാക്കുക
ଚକ୍ର ପୁନ et ସେଟ୍ କରନ୍ତୁ |,സൈക്കിൾ പുന reset സജ്ജമാക്കുക
ମୋଡ୍ ପୁନ Res ସେଟ୍ କରନ୍ତୁ |,മോഡ് പുന reset സജ്ജമാക്കുക
ନାଡ ପୁନ res ସେଟ୍ କରନ୍ତୁ |,പൾസ് പുന reset സജ്ജമാക്കുക
ପୁନ et ସେଟ୍ ହାର,നിരക്ക് പുന et സജ്ജമാക്കുക
ଶୂନକୁ ପୁନ et ସେଟ୍ କରନ୍ତୁ |,പൂജ്യത്തിലേക്ക് പുന reset സജ്ജമാക്കുക
ବାସିନ୍ଦା,സ്ഥലവാസി
"ବାସିନ୍ଦା ନିୟନ୍ତ୍ରଣ |
 ପ୍ରୋଗ୍ରାମ୍","റെസിഡന്റ് നിയന്ത്രണം
 കാരപരിപാടി"
"ବାସିନ୍ଦା
 ମାକ୍ରାସବର୍ଗର |","സ്ഥലവാസി
 മാക്രോസെംബ്ലർ"
"ବାସିନ୍ଦା
 ତାଲିକା ଚୟନ କରନ୍ତୁ |","റസിഡന്റ് പ്രോഗ്രാം
 പട്ടിക തിരഞ്ഞെടുക്കുക"
ବାସିନ୍ଦା,റസിഡന്റ് പ്രോഗ്രാം
ଅବଶିଷ୍ଟ ତ୍ରୁଟି |,ശേഷിക്കുന്ന പിശക്
ଅବଶିଷ୍ଟ ଗାଣିତିକ |,അവശിഷ്ട അരിത്മെറ്റിക്
ଅବଶିଷ୍ଟ ଯାଞ୍ଚ |,ശേഷിക്കുന്ന ചെക്ക്
ରିଜେଡେଣ୍ଟ୍ ମଡ୍ୟୁଲ୍ |,റെസിസെന്റ് മൊഡ്യൂൾ
"ପ୍ରତିରୋଧକ ଟ୍ରାନ୍ସଜିଷ୍ଟର |
 ତର୍କ","റെസിസ്റ്റോർ ട്രാൻസിസ്റ്റാർ
 തര്ക്കശാസ്തം"
ରେଜୋଲୁସନ ତ୍ରୁଟି |,മിഴിവ് പിശക്
ସମାଧାନଦାତା |,റിസോർവർ
"ଉତ୍ସ ପ୍ରବେଶ
 ନିୟନ୍ତ୍ରଣ ସୁବିଧା |","വിഭവം ആക്സസ്സ്
 നിയന്ത്രണ സൗകര്യം"
"ଉତ୍ସ
 ଆବଣ୍ଟନ","വിഭവം
 പങ്കുവയ്ക്കല്"
"ଉତ୍ସ
 ବର୍ଣ୍ଣନା","വിഭവം
 ഡിഗ്രിപ്പ്പ്റ്റർ"
"ଉତ୍ସ
 ପରିଚାଳନା","വിഭവം
 നിര്വഹണം"
ଉତ୍ସ ପରିଚାଳକ,റിസോഴ്സ് മാനേജർ
ଉତ୍ସ ଅଂଶୀଦାର,വിഭവ പങ്കിടൽ
"ଉତ୍ସ ଅଂଶୀଦାର
 ନିୟନ୍ତ୍ରଣ","വിഭവ പങ്കിടൽ
 ഭരണം"
ପ୍ରତିକ୍ରିୟା ଅବଧି,പ്രതികരണ ദൈർഘ്യം
ପ୍ରତିକ୍ରିୟା କାର୍ଯ୍ୟ,പ്രതികരണ പ്രവർത്തനം
ପ୍ରତିକ୍ରିୟା ସମୟ,പ്രതികരണ സമയം
ପୁନଃପ୍ରାରମ୍ଭ,പുനരാരംഭിക്കുക
ସ୍ଥିତିକୁ ପୁନ Rest ଆରମ୍ଭ କରନ୍ତୁ |,അവസ്ഥ പുനരാരംഭിക്കുക
ନିର୍ଦ୍ଦେଶକୁ ପୁନ Rest ଆରମ୍ଭ କରନ୍ତୁ |,നിർദ്ദേശം പുനരാരംഭിക്കുക
ସ୍ଥାୟୀ ବିନ୍ଦୁ |,പോയിന്റ് പുനരാരംഭിക്കുക
ପୁନ restore ସ୍ଥାପନ,വീണ്ടെടുക്കുക
"ନିଟେରଣ ଅବଧି
 ଯାଞ୍ଚ କରନ୍ତୁ |","നിലനിർത്തൽ കാലയളവ്
 ചെക്ക്"
ରେଟ୍ରୋଫିଟ୍ |,റിട്രോഫിറ്റ്
Retrofit ପରୀକ୍ଷା,റിട്രോഫിറ്റ് പരിശോധന
ପୁନ ry ଚେଷ୍ଟା କର,വീണ്ടുംരി ചെയ്യുക
ଫେରନ୍ତୁ,മടങ്ങിവരുക
ଫେରସ୍ତ ଠିକଣା,തിരിച്ചയക്കാനുള്ള വിലാസം
ଫେରିବା ଚ୍ୟାନେଲ |,മടക്ക ചാനൽ
ବର୍ଣ୍ଣ ଫେରସ୍ତ,മടക്ക പ്രതീകം
ଫେରସ୍ତ କୋଡ୍,മടക്ക കോഡ്
"ଫେରସ୍ତ କୋଡ୍
 ପଞ୍ଜିକରଣ କର |","മടക്ക കോഡ്
 പട്ടികയുണ്ടാക്കുക"
ଫେରସ୍ତ ମୂଲ୍ୟ,മടങ്ങിയ മൂല്യം
ନିର୍ଦ୍ଦେଶ,റിട്ടേൺ നിർദ്ദേശം നൽകുക
କ୍ଷତି ଫେରସ୍ତ କରନ୍ତୁ |,തിരികെ നഷ്ടം
ଫେରସ୍ତ ଅବଧି,മടക്ക കാലയളവ്
"ଫେରିବା
 ସନ୍ଦର୍ଭ
 ରେକର୍ଡିଂ","മടങ്ങുക
 ബന്ധപ്പെടല്
 റെക്കാര്ഡുചെയ്യല്"
"ରିଟର୍ନ-ଟୁ-ଶୂନ |
 ରେକର୍ଡିଂ","മടക്ക ടു-പൂജ്യം
 റെക്കാര്ഡുചെയ്യല്"
ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ ପ୍ରୋଗ୍ରାମ୍ |,പുനരുപയോഗിക്കാവുന്ന പ്രോഗ്രാം
ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ ଉତ୍ସ |,പുനരുപയോഗിക്കാവുന്ന ഉറവിടം
ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ ରୁଟିନ୍ |,പുനരുപയോഗിക്കാവുന്ന പതിവ്
ଓଲଟା ଫଙ୍କସନ୍ |,വിപരീത പ്രവർത്തനം
ଓଲଟା ବିରତି,റിവേഴ്സ് ബ്രേക്ക്
ଓଲଟା କ୍ୟାପ୍ଟିଷ୍ଟାନ |,റിവേഴ്സ് കാപ്സ്റ്റാൻ
ଓଲଟା ଚ୍ୟାନେଲ |,വിപരീത ചാനല്
"ଓଲଟା ଚ୍ୟାନେଲ |
 ସାମର୍ଥ୍ୟ |","വിപരീത ചാനല്
 കഴിവ്"
ଓଲଟା କ୍ଲିପିଂ |,റിവേഴ്സ് ക്ലിപ്പിംഗ്
"ଓଲଟା କୋଡ୍
 ଅଭିଧାନ","വിപരീത കോഡ്
 നിഘണ്ടു"
"ଓଲଟା ଦିଗ |
 ପ୍ରବାହ","വിപരീത ദിശ
 ഒഴുകുക"
ଓଲଟା ସୂଚକାଙ୍କ,വിപരീത ഇൻഡെക്സിംഗ്
"ଓଲଟା ପୁନରୁଦ୍ଧାର
 ସମୟ","റിവേഴ്സ് റിക്കവറി
 കാലം"
ଓଲଟା ଭିଡିଓ |,വിപരീത വീഡിയോ
ଓଲଟା କାଉଣ୍ଟର |,റിവേർസിബിൾ ക counter ണ്ടർ
"ଓଲଟା |
 ଚୁମ୍ବକୀୟ ପ୍ରକ୍ରିୟା |","പഴയപടിയാക്കാനാകാവുന്ന
 കാന്തിക പ്രക്രിയ"
ଓଲଟା ପ୍ରକ୍ରିୟା |,റിവേർസിബിൾ പ്രക്രിയ
ରିଭାଇଣ୍ଡ୍ କି |,റിവൈൻഡ് കീ
ରିଭାଇଣ୍ଡ୍ ସମୟ |,റീവിൻഡ് സമയം
ପୁନ r ଲିଖନ କରନ୍ତୁ |,പകര്ത്തുക
ସଠିକ୍ ଯଥାର୍ଥତା |,വലത് ന്യായീകരിക്കുക
"ଡାହାଣ ରେଖା |
 ବ୍ୟାକରଣ","വലത് രേഖീയ
 വാകരണം"
ଡାହାଣ ଶିଫ୍ଟ |,വലത് ഷിഫ്റ്റ്
ଡାହାଣ ସବଟ୍ରି |,വലത് സബ്ട്രീ
ରିଙ୍ଗ୍ |,വളയം
ପୁନର୍ବାର ଟନେ |,റിംഗ് ബാക്ക് ടോൺ
ରିଙ୍ଗ୍ କଣ୍ଡକ୍ଟର |,റിംഗ് കണ്ടക്ടർ
ରିଙ୍ଗ୍ କାଉଣ୍ଟର |,റിംഗ് ക .ണ്ടർ
ରିଙ୍ଗ୍ କରନ୍ତୁ |,റിംഗ് ചെയ്യുക
ରିଙ୍ଗ୍ ନେଟୱାର୍କ |,റിംഗ് നെറ്റ്വർക്ക്
"ରିଙ୍ଗ୍ ସିଫ୍ଟ (= ସାଇକ୍ଲିକ୍) |
 ଶିଫ୍ଟ)","റിംഗ് ഷിഫ്റ്റ് (= ചാക്രിക
 ഷിഫ്റ്റ്)"
ରିଙ୍ଗ୍ ଟ୍ରିପ୍,റിംഗ് യാത്ര
"ରିପଲ୍ ବହନ ଆଡର୍ |
 (= ରିପଲ୍ ଆଡର୍)","റിസാപ്പിൾ കാനിംഗ് അഡെർ
 (= അലകളുടെ അഡെറ്റർ)"
ରିପଲ୍ କାଉଣ୍ଟର |,റിപ്പിൾസ് ക .ണ്ടർ
ଉଠ,ഉദയ സമയം
ବିପଦ ମୂଲ୍ୟାଙ୍କନ |,അപകട നിർണ്ണയം
ଭୂମିକା ସୂଚକ,റോൾ ഇൻഡിക്കേറ്റർ
ପଛକୁ ଗଡ଼,തിരികെ ഉരുട്ടുക
ରୁଟିନ୍ ଗଡ଼ |,റോൾ ബാക്ക് പതിവ്
ଗଡ଼,ഉരുളുക
ଗଡ଼,റോൾ ഔട്ട്
ଘୂର୍ଣ୍ଣନ ଡାଏଲ୍ |,റോട്ടറി ഡയൽ
ନିର୍ଦ୍ଦେଶକୁ ଘୂର୍ଣ୍ଣନ କରନ୍ତୁ |,നിർദ്ദേശം തിരിക്കുക
"ଘୂର୍ଣ୍ଣନ ଅବସ୍ଥା |
 ସେନ୍ସିଂ","ഭ്രമണ സ്ഥാനം
 പിരിവുറ്റ"
"ଘୂର୍ଣ୍ଣନ ଅବସ୍ଥା |
 ସେନସର |","ഭ്രമണ സ്ഥാനം
 സെൻസർ"
ଗୋଲାକାର ତ୍ରୁଟି |,റൗണ്ടിംഗ് പിശക്
ମାର୍ଗ ବିଭାଗ,റൂട്ട് സെഗ്മെന്റ്
ନିତ୍ୟକର୍ମ |,ദിനചര്യ
ରାଉଟିଙ୍ଗ୍,റൂട്ടിംഗ്
ରାଉଟିଙ୍ଗ୍ ସମ୍ପର୍କ,റൂട്ടിംഗ് അറ്റത്വം
ରାଉଟିଙ୍ଗ୍ କୋଡ୍ |,റൂട്ടിംഗ് കോഡ്
ରାଉଟିଙ୍ଗ୍ ସୂଚକ |,റൂട്ടിംഗ് ഇൻഡിക്കേറ്റർ
ରାଉଟିଙ୍ଗ୍ କୀ,റൂട്ടിംഗ് കീ
ରାଉଟିଙ୍ଗ୍ ପରୀକ୍ଷା |,റൂട്ടിംഗ് ടെസ്റ്റ്
ଧାଡି ବାଇନାରୀ |,വരി ബൈനറി
ଧାଡି ସ୍ତମ୍ଭହାର |,വരി നിര
ଧାଡି ପିଚ୍ |,വരി പിച്ച്
ଧାଡି ସ୍କାନିଂ |,വരി സ്കാനിംഗ്
ଧାଡି ଭେକ୍ଟର |,വരി വെക്റ്റർ
ଚଲାନ୍ତୁ |,ഓടുക
ପୁସ୍ତକ ଚଲାନ୍ତୁ |,പുസ്തകം പ്രവർത്തിപ്പിക്കുക
ଚାର୍ଟ ଚଲାନ୍ତୁ |,ചാർട്ട് പ്രവർത്തിപ്പിക്കുക
ଚିତ୍ର ଚଲାନ୍ତୁ |,ഡയഗ്രം പ്രവർത്തിപ്പിക്കുക
ଅବଧି ଚଲାନ୍ତୁ |,റൺ ദൈർഘ്യം
ଲୋକେଟର୍ ଚଲାନ୍ତୁ |,ലോക്കേറ്റർ പ്രവർത്തിപ്പിക്കുക
ଚଲାନ୍ତୁ ମୋଡ୍ |,റൺ മോഡ്
ଚାଲୁଥିବା ସମୟ,പ്രവർത്തിക്കുന്ന സമയം
ପର୍ଯ୍ୟାୟ ଚଲାନ୍ତୁ |,ഘട്ടം പ്രവർത്തിപ്പിക്കുക
ଦ Run ଡ଼ିବା କାର୍ଯ୍ୟସୂଚୀ |,പ്രവർത്തിപ്പിക്കുക
ଷ୍ଟ୍ରିମ୍ ଚଲାନ୍ତୁ |,സ്ട്രീം പ്രവർത്തിപ്പിക്കുക
"ସମୟ ଚଲାନ୍ତୁ |
 (= ଏକଜେକ୍ୟୁଶନ୍
 ସମୟ)","സമയം പ്രവർത്തിപ്പിക്കുക
 (= നിർവ്വഹണം
 സമയം)"
ଚଲାଇବା ୟୁନିଟ୍ |,ഓടിക്കുക യൂണിറ്റ്
"ନମୁନା ତଥ୍ୟ |
 ସିଷ୍ଟମ୍","സാമ്പിൾ ഡാറ്റ
 ഏര്പ്പാട്"
ନମୁନା,സാമ്പിൾ
ସାମ୍ (କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି),സാം (തുടർച്ചയായ ആക്സസ് രീതി)
ସାଟେଲାଇଟ୍ କମ୍ପ୍ୟୁଟର |,സാറ്റലൈറ്റ് കമ്പ്യൂട്ടർ
ସାଟେଲାଇଟ୍ ପ୍ରୋସେସର୍ |,സാറ്റലൈറ്റ് പ്രോസസർ
ସାଟେଲାଇଟ୍ ରିଲେ |,സാറ്റലൈറ്റ് റിലേ
ସନ୍ତୋଷ,തൃപ്തികരമായ
"ସନ୍ତୋଷ
 ସମସ୍ୟା","തൃപ്തികരമായ
 പശ്നം"
ସାଚୁଚରେସନ୍ |,സാച്ചുറേഷൻ
ଶନମପ୍ରତ ଶବ୍ଦ,സാച്ചുറേഷൻ ശബ്ദം
ସାଚୁଚରେସନ୍ ପରୀକ୍ଷା |,സാച്ചുറേഷൻ പരിശോധന
କ୍ଷେତ୍ରଗୁଡିକ ସଞ୍ଚୟ କରନ୍ତୁ |,പ്രദേശം സംരക്ഷിക്കുക
ସ୍କାଲାର,സ്കെയിലിംഗിനെ
ସ୍କାଲାର୍ ଆଇଟମ୍ |,സ്കെയിലർ ഇനം
ସ୍କାଲାର୍ ଭେରିଏବଲ୍ |,സ്കെയിലർ വേരിയബിൾ
ସ୍କାଲାର୍ ଫ୍ୟାକ୍ଟର୍ |,സ്കെയിലർ ഘടകം
ମାପକାଠି,സ്കെയിലിംഗ്
ସ୍କାନ୍ କରନ୍ତୁ |,സ്കാൻ
ସ୍କାନର୍,സ്കാനർ
ସ୍କାନିଂ ସୀମା |,സ്കാനിംഗ് പരിധി
ସ୍କାନିଂ ମେସିନ୍ |,സ്കാൻ ചെയ്യുന്നു
ସ୍କାନିଂ ପଦ୍ଧତି |,സ്കാൻ ചെയ്യുന്നു
ସ୍କାନିଂ ହାର,സ്കാൻ ചെയ്യുന്നു
ସ୍କାନିଂ ୟୁନିଟ୍ |,സ്കാൻ ചെയ്യുന്നു
ସ୍କାନ୍ ଅବଧି,സ്കാൻ പിരീഡ്
ଛିନ୍ନ ଭିନ୍ନ କରନ୍ତୁ |,സ്കാറ്റർ ഫോർമാറ്റ്
ଛିନ୍ନଭିନ୍ନ କରନ୍ତୁ |,വിടവ് വിടവ്
ଛିନ୍ନଛତ୍ର କର |,സ്കാറ്റർ ലോഡിംഗ്
ଛିନ୍ନ ଭିନ୍ନ |,ചിതറ് വായിക്കുക
"କାର୍ଯ୍ୟସୂଚୀ
 ଡାଉନଟାଇମ୍ |","പട്ടികയുണ്ടാക്കുന്ന
 പ്രവർത്തനരഹിതമായ സമയം"
"କାର୍ଯ୍ୟସୂଚୀ
 ରକ୍ଷଣାବେକ୍ଷଣ","പട്ടികയുണ്ടാക്കുന്ന
 പരിപാലനം"
"କାର୍ଯ୍ୟସୂଚୀ
 ଅପରେସନ୍","പട്ടികയുണ്ടാക്കുന്ന
 ശസ്തകിയ"
"କାର୍ଯ୍ୟ ସୂଚୀ
 (= ନିର୍ବାହକାରୀ)","ജോലി ഷെഡ്യൂൾ ചെയ്യുക
 (= ഷെഡ്യൂളർ)"
"କାର୍ଯ୍ୟସୂଚୀ
 ରକ୍ଷଣାବେକ୍ଷଣ","പട്ടിക
 പരിപാലനം"
"ନିର୍ଧନର
 (= କାର୍ଯ୍ୟ କାର୍ଯ୍ୟସୂଚୀ)","വില്പ്പനക്കാരി
 (= ജോലി ഷെഡ്യൂൾ ചെയ്യുക)"
"ନିର୍ଧକ୍ଷେତ୍ର କାମ
 କ୍ଷେତ୍ର","പട്ടികവർഗ്ഗ ജോലി
 പദേശം"
"ନିରପେକ୍ଷ |
 ଆଲଗୋରିଦମ","പട്ടിക
 അൽഗോരിതം"
ସିଦ୍ଧାନ୍ତ,ഷെഡ്യൂൾ ചെയ്യുന്ന സിദ്ധാന്തം
ସ୍କିମା |,സ്കീമ
Schmidt ଟ୍ରିଗର |,ഷ്മിഡ് ട്വിഗർ
"Schanthage
 ଆଲଗୋରିଦମ","ഷോൺഹേജ്
 അൽഗോരിതം"
