Gujarati,Malayalam
ટૉગલ કરવાની ઝડપ,ടോഗിൾ വേഗത
ટોકન,ടോക്കൺ
ટોકન બસ,ടോക്കൺ ബസ്
ટોકન બસ,ടോക്കൺ ബസ്
ટોકન બસ નેટવર્ક,ടോക്കൺ ബസ് ശൃംഖല
ટોકન રીંગ,ടോക്കൺ റിംഗ്
ટોકન ચર્ચા,ടോക്കൺ സംസാരം
સાધન,ഉപകരണം
ઉપરથી નીચે,ടോപ്പ് ഡൗൺ
ટોપ ડાઉન ડિઝાઇન,മുകളിൽ നിന്ന് താഴേക്കുള്ള ഡിസൈൻ
ઉપરથી નીચેનું પદચ્છેદન,മുകളിൽ നിന്ന് താഴേക്ക് പാഴ്സിംഗ്
ટોપોલોજી,ടോപ്പോളജി
ટચ પેડ,ടച്ച് പാഡ്
ટચ સ્ક્રીન,ടച്ച് സ്ക്രീൻ
ટ્રેસ,ട്രെയ്സ്
ટ્રેસિંગ,ട്രാക്കിംഗ്
ટ્રેક,ട്രാക്ക്
ટ્રેક ડિસ્ક,ട്രാക്ക് ഡിസ്ക്
ટ્રેક ટેપ,ട്രാക്ക് ടേപ്പ്
ટ્રેકિંગ,ട്രാക്കിംഗ്
ટ્રેલર,ട്രെയിലർ
માર્ગ,സഞ്ചാരപഥം
સોદા,ഇടപാട്
વ્યવહાર ફાઇલ,ഇടപാട് ഫയൽ
વ્યવહાર લોગ,ഇടപാട് ലോഗ്
ટ્રાંસ્ક્રાઇબ કરો,ട്രാൻസ്ക്രൈബ് ചെയ്യുക
ટ્રાન્સડ્યુસર,ട്രാൻസ്ഡ്യൂസർ
ટ્રાન્સફર દર,കൈമാറ്റ നിരക്ക്
ટ્રાન્સફર સમય,കൈമാറ്റ സമയം
પરિવર્તન,രൂപാന്തരം
ક્ષણિક ભૂલ,ക്ഷണികമായ പിശക്
પરિવહન સમય,സഞ്ചാരമാർഗ സമയം
સંક્રમણ,സംക്രമണം
સંક્રમિત,ട്രാൻസിറ്റീവ്
સંક્રમણ,ട്രാൻസിറ്റിവിറ്റി
અનુવાદ,വിവർത്തനം
ટ્રાન્સમિશન,പകർച്ച
ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ (TCP),ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP)
ટ્રાન્સમિશન લાઇન,ട്രാൻസ്മിഷൻ ലൈൻ
ટ્રાન્સમીટર,ട്രാൻസ്മിറ്റർ
પારદર્શિતા,സുതാര്യത
ટ્રાન્સપોન્ડર,ട്രാൻസ്‌പോണ്ടർ
પરિવહન,ഗതാഗതം
સ્થાનાંતરણ,ട്രാൻസ്പോസിഷൻ
ટ્રાન્સપ્યુટર,ട്രാൻസ്പ്യൂട്ടർ
ટ્રાન્સરીવર,ട്രാൻസ്സീവർ
ટ્રેપિંગ,ട്രാപ്പിംഗ്
ટ્રાવર્સ,സഞ്ചരിക്കുക
વૃક્ષ (ટ્રાવર્સલ),മരം (സഞ്ചാരം)
વૃક્ષ નેટવર્ક,വൃക്ഷ ശൃംഖല
ઉપનદી સર્કિટ,ട്രിബ്യൂട്ടറി സർക്യൂട്ട്
તુચ્છ ગ્રાફ,നിസ്സാര ഗ്രാഫ്
મુશ્કેલી શૂટ,കുഴപ്പം ഷൂട്ട്
કાપો,വെട്ടിച്ചുരുക്കുക
સત્ય ટેબલ,സത്യ പട്ടിക
ટ્યુનર,ട്യൂണർ
ટનલીંગ,ടണലിംഗ്
ટ્યુનિંગ,ട്യൂണിംഗ്
ટપલ,ട്യൂപ്പിൾ
ટર્બો પાસ્કલ,ടർബോ പാസ്കൽ
ટ્યુરિંગ મશીન,ട്യൂറിംഗ് യന്ത്രം
સમય ફેરવો,സമയം തിരിയുക
દસ્તાવેજ ફેરવો,പ്രമാണം തിരിക്കുക
ટર્નઅરાઉન્ડ ક્રમ,ടേൺഅറൗണ്ട് സീക്വൻസ്
ટ્વીન કેબલ,ഇരട്ട കേബിൾ
ટ્વિસ્ટેડ જોડી,വളച്ചൊടിച്ച ജോഡി
બે ભાગ એસેમ્બલર,രണ്ട് ഭാഗം അസംബ്ലർ
બે પૂરક,രണ്ടിന്റെ പൂരകം
પ્રકાર,തരം
પ્રકાર ચહેરો,തരം മുഖം
પ્રકાર વડા,തരം തല
પ્રકાર વ્હીલ,തരം ചക്രം
ટાઈપિંગ,ടൈപ്പിംഗ്
અન ઇન્ટરપ્ટેબલ પાવર સ્ત્રોત (UPS),തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം (UPS)
યુનરી ઓપરેશન,ഏകീകൃത പ്രവർത്തനം
યુનરી ઓપરેશન,ഏകീകൃത പ്രവർത്തനം
યુનરી ઓપરેટર,unary ഓപ്പറേറ്റർ
અનિશ્ચિતતા,അനിശ്ചിതത്വം
બિનશરતી નિવેદન,നിരുപാധിക പ്രസ്താവന
અગણિત,എണ്ണാൻ പറ്റാത്തത്
ઉઘાડું,അനാവരണം ചെയ്യുക
અનિર્ણાયક,അനിശ്ചിതമായ
અવ્યાખ્યાયિત,നിർവചിക്കാത്തത്
અવ્યાખ્યાયિત રેકોર્ડ,നിർവചിക്കാത്ത റെക്കോർഡ്
કાઢી નાખો,ഇല്ലാതാക്കുക
નીચા,അടിവരയിടുക
દિશાહીન,ദിശാബോധമില്ലാത്തത്
નિર્દેશિત ગ્રાફ,ദിശാബോധമില്ലാത്ത ഗ്രാഫ്
દિશાહીન સેવા સમય,ദിശാബോധമില്ലാത്ത സേവന സമയം
પૂર્વવત્ કરો,പഴയപടിയാക്കുക
અનફોર્મેટેડ ડિસ્ક,ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്
યુનિકાસ્ટિંગ,യൂണികാസ്റ്റിംഗ്
યુનિકોડ,യൂണികോഡ്
દિશાહીન વૃક્ષ,ഏകപക്ഷീയമായ വൃക്ഷം
યુનિફોર્મ રિસોર્સ લોકેટર (URL),യൂണിഫോം റിസോഴ്സ് ലൊക്കേറ്റർ (URL)
યુનિપ્રોસેસિંગ,അൺപ്രോസസ് ചെയ്യുന്നു
અનન્ય,അതുല്യമായ
યુનિશિલ્ડ ટ્વિસ્ટેડ જોડી (UTP),അൺഷീൽഡ് ട്വിസ്റ്റഡ് ജോഡി (UTP)
એકમ,യൂണിറ്റ്
એકમ સરનામું,യൂണിറ്റ് വിലാസം
એકમ અંતરાલ,യൂണിറ്റ് ഇടവേള
એકમ પરીક્ષણ,യൂണിറ്റ് ടെസ്റ്റിംഗ്
એકાત્મક કોડ,ഏകീകൃത കോഡ്
યુનિટર્મ,യൂണിറ്റിം
યુનિવર્સલ અસિંક્રોનસ રીસીવર/ટ્રાન્સમીટર (UART),യൂണിവേഴ്സൽ അസിൻക്രണസ് റിസീവർ/ട്രാൻസ്മിറ്റർ (UART)
સાર્વત્રિક ફ્લિપ ફ્લોપ,സാർവത്രിക ഫ്ലിപ്പ് ഫ്ലോപ്പ്
સાર્વત્રિક સમૂહ,സാർവത്രിക സെറ്റ്
સાર્વત્રિક અક્ષર સમૂહ,സാർവത്രിക പ്രതീക സെറ്റ്
યુનિક્સ,യുണിക്സ്
અનલોક કરો,അൺലോക്ക് ചെയ്യുക
અસુરક્ષિત ક્ષેત્ર,സുരക്ഷിതമല്ലാത്ത ഫീൽഡ്
અસુરક્ષિત ફાઇલ,സുരക്ഷിതമല്ലാത്ത ഫയൽ
અગમ્ય,എത്തിച്ചേരാനാകുന്നില്ല
છાંયો,നിഴൽ മാറ്റുക
અશિલ્ડ,അൺഷീൽഡ്
અસફળ કૉલ,പരാജയപ്പെട്ട കോൾ
ઊંટાર,ഉന്താർ
વિસંગતતાઓને અપડેટ કરો,അപ്ഡേറ്റ് അപാകതകൾ
અપડેટ કરેલી ફાઇલ,പുതുക്കിയ ഫയൽ
અપડેટ કરી રહ્યું છે,അപ്ഡേറ്റ് ചെയ്യുന്നു
અપગ્રેડ કરો,നവീകരിക്കുക
અપગ્રેડ કરો,നവീകരിക്കുക
અપલિંક,അപ്ലിങ്ക്
અપલોડ કરી રહ્યું છે,അപ്‌ലോഡ് ചെയ്യുന്നു
ઉપલા મેમરી વિસ્તાર,മുകളിലെ മെമ്മറി ഏരിയ
અપસ્ટ્રીમ,അപ്സ്ട്രീം
અપટાઇમ,പ്രവർത്തനസമയം
ઉપર તરફ,മുകളിലേക്ക്
યુઝનેટ,യൂസ്നെറ്റ്
વપરાશકર્તા,ഉപയോക്താവ്
વપરાશકર્તા એજન્ટ,ഉപയോക്തൃ ഏജന്റ്
વપરાશકર્તા પ્રમાણીકરણ,ഉപയോക്തൃ പ്രാമാണീകരണം
વપરાશકર્તા ડેટાગ્રામ પ્રોટોકોલ (UDP),ഉപയോക്തൃ ഡാറ്റഗ്രാം പ്രോട്ടോക്കോൾ (UDP)
મૈત્રીપૂર્ણ વપરાશકર્તા,ഉപയോക്ത ഹിതകരം
વપરાશકર્તા ઓળખ,ഉപയോക്തൃ തിരിച്ചറിയൽ
વપરાશકર્તા ઓળખ (UID),ഉപയോക്തൃ ഐഡന്റിറ്റി (UID)
વપરાશકર્તા ઈન્ટરફેસ,ഉപയോക്തൃ ഇന്റർഫേസ്
વપરાશકર્તા નામ,ഉപയോക്തൃ നാമം
વપરાશકર્તા પ્રોફાઇલ,ഉപയോക്തൃ പ്രൊഫൈൽ
ઉપયોગિતા,യൂട്ടിലിറ്റി
ઉપયોગિતા સોફ્ટવેર,യൂട്ടിലിറ്റി സോഫ്റ്റ്വെയർ
માન્ય,സാധുതയുള്ളത്
માન્યતા,മൂല്യനിർണ്ണയം
માન્યતા પ્રોટોકોલ્સ,മൂല്യനിർണ്ണയ പ്രോട്ടോക്കോളുകൾ
માન્યતા પરીક્ષણ,മൂല്യനിർണ്ണയ പരിശോധന
માન્યતા તપાસ,സാധുത പരിശോധന
મૂલ્ય વર્ધિત નેટવર્ક (VAN),മൂല്യവർദ്ധിത നെറ്റ്‌വർക്ക് (VAN)
મૂલ્ય વર્ધિત પુનર્વિક્રેતા (VAR),മൂല്യവർദ്ധിത റീസെല്ലർ (VAR)
અદ્રશ્ય થતું બિંદુ,അപ്രത്യക്ഷമാകുന്ന പോയിന്റ്
વેપરવેર,നീരാവി പാത്രങ്ങൾ
ચલ,വേരിയബിൾ
ચલ સરનામું,വേരിയബിൾ വിലാസം
ચલ બીટ દર,വേരിയബിൾ ബിറ്റ് നിരക്ക്
ચલ ક્ષેત્ર લંબાઈ,വേരിയബിൾ ഫീൽഡ് നീളം
ચલ લંબાઈ કોડ,വേരിയബിൾ നീളം കോഡ്
ચલ નામ,വേരിയബിൾ നാമം
વેરિયેલ,വാരിയാലെ
વેક્ટર,വെക്റ്റർ
વેક્ટર ગ્રાફિક્સ,വെക്റ്റർ ഗ്രാപ്ഡിക്സ്
વેક્ટર પ્રીસેસિંગ,വെക്റ്റർ പ്രെസെസിംഗ്
વેક્ટર કરેલ વિક્ષેપો,വെക്റ്റർ ചെയ്ത തടസ്സങ്ങൾ
વેન ડાયાગ્રામ,വെൻ &#39;രേഖാചിത്രം
ચકાસણી અને માન્યતા (V&amp;V),സ്ഥിരീകരണവും മൂല്യനിർണ്ണയവും (V&amp;V)
સંસ્કરણ નિયંત્રણ,പതിപ്പ് നിയന്ത്രണം
