Marathi,Assamese
युनिव्हर्सल एसिंक्रोनस रिसीव्हर/ट्रांसमीटर (UART),ইউনিভাৰ্চেল এচিনক্ৰ&#39;নাছ ৰিচিভাৰ/ট্ৰেন্সমিটাৰ (UART)
सार्वत्रिक फ्लिप फ्लॉप,ইউনিভাৰ্চেল ফ্লিপ ফ্লপ
सार्वत्रिक संच,ইউনিভাৰ্চেল ছেট
सार्वत्रिक वर्ण संच,সাৰ্বজনীন চৰিত্ৰৰ গোট
युनिक्स,ইউনিক্স
अनलॉक करा,আনলক কৰক
असुरक्षित क्षेत्र,অসুৰক্ষিত ক্ষেত্ৰ
असुरक्षित फाइल,অসুৰক্ষিত ফাইল
अगम्य,অপ্ৰৱেশযোগ্য
छाया सोडा,আনশ্বেড কৰক
असुरक्षित,অনাবৃত
अयशस्वी कॉल,অসফল কল
उंटार,উন্টাৰ
विसंगती अद्यतनित करा,বিজুতিসমূহ আপডেট কৰক
अद्यतनित फाइल,আপডেট কৰা ফাইল
अपडेट करत आहे,আপডেট কৰা হৈছে
श्रेणीसुधारित करा,বিকশিত কৰা
श्रेणीसुधारित करा,বিকশিত কৰা
अपलिंक,আপলিংক
अपलोड करत आहे,আপলোড কৰা হৈছে
वरच्या मेमरी क्षेत्र,ওপৰৰ মেমৰি এৰিয়া
अपस्ट्रीम,আপষ্ট্ৰিম
अपटाइम,আপটাইম
ऊर्ध्वगामी,ওপৰলৈ
युजनेट,ইউজেনেট
वापरकर्ता,ব্যৱহাৰকাৰী
वापरकर्ता एजंट,ব্যৱহাৰকাৰী এজেন্ট
वापरकर्ता प्रमाणीकरण,ব্যৱহাৰকাৰী প্ৰমাণীকৰণ
वापरकर्ता डेटाग्राम प्रोटोकॉल (UDP),ব্যৱহাৰকাৰী ডাটাগ্ৰাম প্ৰটোকল (UDP)
वापरकर्ता अनुकूल,ব্যৱহাৰকাৰী অনুকূল
वापरकर्ता ओळख,ব্যৱহাৰকাৰী চিনাক্তকৰণ
वापरकर्ता ओळख (UID),ব্যৱহাৰকাৰী পৰিচয় (UID)
वापरकर्ता इंटरफेस,ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ
वापरकर्ता नाव,ব্যৱহাৰকাৰীৰ নাম
वापरकर्ता प्रोफाइल,ব্যৱহাৰকাৰী প্ৰ&#39;ফাইল
उपयुक्तता,কামৰ বস্তু
उपयुक्तता सॉफ्टवेअर,ইউটিলিটি চফ্টৱেৰ
वैध,মান্য
प्रमाणीकरण,বৈধকৰণ
प्रमाणीकरण प्रोटोकॉल,বৈধকৰণ প্ৰটোকলসমূহ
प्रमाणीकरण चाचणी,বৈধকৰণ পৰীক্ষণ
वैधता तपासणी,বৈধতা পৰীক্ষা
मूल्यवर्धित नेटवर्क (VAN),মূল্য সংযোজিত নেটৱাৰ্ক (VAN)
मूल्यवर्धित पुनर्विक्रेता (VAR),মূল্য সংযোজিত পুনৰ বিক্ৰেতা (VAR)
लुप्त होणारा बिंदू,ভেনিচিং পইণ্ট
वाफेची भांडी,ভেপাৰৱেৰ
चल,লৰৃ - চৰ হৈ থকা
व्हेरिएबल पत्ता,ভেৰিয়েবল ঠিকনা
व्हेरिएबल बिट दर,ভেৰিয়েবল বিট হাৰ
व्हेरिएबल फील्ड लांबी,ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য
व्हेरिएबल लांबी कोड,ভেৰিয়েবল লেংথ ক&#39;ড
व्हेरिएबल नाव,চলকৰ নাম
व्हेरिएल,ভেৰিয়েল
वेक्टर,ভেক্টৰ
वेक्टर ग्राफिक,ভেক্টৰ grapdhics
वेक्टर प्रीसेसिंग,ভেক্টৰ প্ৰেচেছিং
वेक्टर केलेले व्यत्यय,ভেক্টৰযুক্ত বাধাসমূহ
वेन आकृती,venn ডায়েগ্ৰাম
पडताळणी आणि प्रमाणीकरण (V&amp;V),পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V)
आवृत्ती नियंत्रण,সংস্কৰণ নিয়ন্ত্ৰণ
आवृत्ती क्रमांक,সংস্কৰণ নম্বৰ
शिरोबिंदू,শিখৰ
अनुलंब प्रोसेसर,উলম্ব প্ৰচেছৰ
खूप मोठ्या प्रमाणात एकत्रीकरण (VLSI),অতি বৃহৎ পৰিসৰৰ সংহতি (VLSI )
खूप लांब सूचना शब्द (VLIW),অতি দীঘল নিৰ্দেশনা শব্দ (VLIW)
VHDL,ভিএইচডিএল
व्हिडिओ कॅमेरा,ভিডিঅ&#39; কেমেৰা
व्हिडिओ कॉन्फरन्सिंग,ভিডিঅ&#39; কনফাৰেন্সিং
व्हिडिओ प्रदर्शन टर्मिनल,ভিডিঅ&#39; প্ৰদৰ্শন টাৰ্মিনেল
व्हिडिओ प्रदर्शन युनिट,ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট
व्हिडिओ गेम,ভিডিঅ&#39; গেম
व्हिडिओ ग्राफिक अडॅप्टर (VGA),ভিডিঅ&#39; গ্রাফিক এডাপ্টাৰ (VGA)
व्हिडिओ ग्राफिक्स अडॅप्टर (VGA),ভিডিঅ&#39; গ্রাফিক্স এডাপ্টাৰ (VGA)
व्हिडिओ सर्व्हर,ভিডিঅ&#39; চাৰ্ভাৰ
पहा,দৰ্শন
पोर्ट पहा,দৰ্শন পৰ্ট
व्ह्यूपोर्ट,ভিউপৰ্ট
आभासी सर्किट,ভাৰ্চুৱেল চাৰ্কিট
आभासी कार्य,ভাৰ্চুৱেল ফাংচন
आभासी स्मृती,ভাৰ্চুৱেল মেমৰি
आभासी खाजगी नेटवर्क,ভাৰ্চুৱেল ব্যক্তিগত নেটৱাৰ্ক
आभासी वास्तव,ভাৰ্চুৱেল ৰিয়েলিটি
आभासी वास्तव,ভাৰ্চুৱেল ৰিয়েলিটি
आभासी वास्तव मार्कअप भाषा,ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা
आभासी वास्तविकता मार्कअप भाषा (VRML),ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা (VRML)
आभासी संचयन प्रवेश पद्धत,ভাৰ্চুৱেল সংৰক্ষণ অভিগম পদ্ধতি
आभासी स्टोरेज व्यवस्थापन,ভাৰ্চুৱেল সংৰক্ষণ ব্যৱস্থাপনা
विषाणू,ভাইৰাছ
व्हायरस शोधणे,ভাইৰাছ ধৰা পেলোৱা
व्हायरस प्रोग्राम,ভাইৰাছ প্ৰগ্ৰেম
दृश्यमानता,দৃশ্যমানতা
दृष्टी,দৃষ্টি
व्हिज्युअल बेसिक,ভিজুৱেল বেচিক
व्हिज्युअल C++,ভিজুৱেল C++
व्हिज्युअल डिस्प्ले युनिट,ভিজুৱেল ডিছপ্লে ইউনিট
विचुअल,ভিচুৱেল
आभासी पत्ता,ভিচুৱেল ঠিকনা
व्हिज्युअल मशीन (VM),ভিচুৱেল মেচিন (VM)
आवाज,কণ্ঠ
व्हॉइस मेल,ভইচ মেইল
व्हॉइस मेल सर्व्हर,ভইচ মেইল চাৰ্ভাৰ
आवाज ओळख,কণ্ঠস্বৰ চিনাক্তকৰণ
व्हॉइस-नेट,ভইচ-নেট
अस्थिर स्मृती,অস্বাভাৱিক স্মৃতিশক্তি
वेफर,ৱেফাৰ
WAIS व्यवस्थापक,WAIS মেনেজাৰ
मरणाची वाट पहा,অপেক্ষা কৰক মৰি যাওক
जखमेची प्रतीक्षा करा,wait ঘাঁ
