Marathi,Telugu
ट्रान्सफॉर्मर एक्झिटर,ట్రాన్స్ఫార్మర్ ఎక్సైటర్
ट्रान्सफॉर्मर ट्रॉली,ట్రాన్స్ఫార్మర్ ట్రాలీ
क्षणिक,తాత్కాలిక
क्षणिक कोडिंग,తాత్కాలిక కోడింగ్
क्षणिक त्रुटी,అస్థిరమైన లోపం
क्षणिक स्विचिंग,తాత్కాలిక మార్పిడి
ट्रान्झिस्टर,ట్రాన్సిస్టర్
अनुवाद,అనువాదం
अनुवादक,అనువాదకుడు
संसर्ग,ప్రసార
ट्रान्समिशन इंटरफेस,ప్రసార ఇంటర్ఫేస్
ट्रान्समिशन लाइन,ప్రసారణ తంత్రి
ट्रान्समिशन लॉस,ప్రసార నష్టం
ट्रान्समिशन स्टुडिओ,ట్రాన్స్మిషన్ స్టూడియో
ट्रान्समीटर,ట్రాన్స్మిటర్
ट्रान्समीटर कंट्रोलर,ట్రాన్స్మిటర్ కంట్రోలర్
ट्रान्समीटर देखभाल,ట్రాన్స్మిటర్ నిర్వహణ
ट्रान्समीटर आउट पॉवर ठेवा,ట్రాన్స్మిటర్ అవుట్ పుట్ పవర్
Ten न्टीना प्रसारित करणे,యాంటెన్నాను ప్రసారం చేస్తుంది
Ten न्टीना गेन प्रसारित करणे,యాంటెన్నా లాభం ప్రసారం చేస్తుంది
प्रसारित वारंवारता,ప్రసార పౌన frequency పున్యం
प्रसारित स्टेशन,ట్రాన్స్మిటింగ్ స్టేషన్
ट्रान्सपॉन्डर,ట్రాన్స్పాండర్
ट्रॅपॅट डायोड,ట్రాపాట్ డయోడ్
प्रवासी लाट,ట్రావెలింగ్ వేవ్
ट्रेलिस डिकोडिंग,ట్రెల్లిస్ డీకోడింగ్
खंदक आणि नाली,కందకం మరియు కండ్యూట్
ट्रिगर सर्किट,ట్రిగ్గర్ సర్క్యూట్
ट्रिम,ట్రిమ్
ट्रिमिंग,ట్రిమ్మింగ్
ट्रायपॉड,త్రిపాద
ट्रॉपोस्फीअर,ట్రోపోస్పియర్
काटेकोर,కత్తిరించడం
सत्य टेबल,ట్రూత్ టేబుల్
ट्यून केलेले,ట్యూన్ చేయబడింది
ट्यूनर,ట్యూనర్
ट्यूनिंग,ట్యూనింగ్
बोगदा डायोड,సొరంగం డయోడ్
बोगदा,టన్నెలింగ్
व्यवस्थापनाकडे वळा,నిర్వహణ చుట్టూ తిరగండి
टर्न टेबल,టర్న్ టేబుల్
ट्वीटर,ట్వీటర్
मुरडले,వక్రీకృత
ट्विस्ट जोडी केबल,వక్రీకృత జత కేబుల్
असंतुलित ऑडिओ लाइन,అసమతుల్య ఆడియో లైన్
व्होल्टेज अंतर्गत,వోల్టేజ్ కింద
युनिकास्टिंग,యునికాస్టింగ్
युनिव्हर्सल गेट,యూనివర్సల్ గేట్
युनिव्हर्सल नेटवर्क,యూనివర్సల్ నెట్‌వర్క్
अन्वाटेड फिल्टर,విడదీయని వడపోత
कन्व्हर्टर अप,అప్ కన్వర్టర్
अपलिंक,అప్లింక్
अपलोड,అప్‌లోడ్
वापरण्यायोग्य फील्ड सामर्थ्य,ఉపయోగపడే క్షేత్ర బలం
मूल्यवर्धित सेवा,విలువ జోడించిన సేవలు
व्हेरॅक्टर डायोड,వరయాక్టర్ డయోడ్
चल,వేరియబుల్
चल क्षेत्र ध्वनी ट्रॅक,వేరియబుల్ ఏరియా సౌండ్ ట్రాక్
चल डेटा रेट कॉम्प्रेशन,వేరియబుల్ డేటా రేట్ కుదింపు
चल घनता ध्वनी ट्रॅक,వేరియబుల్ డెన్సిటీ సౌండ్ ట్రాక్
चल आउटपुट डेटा दर,వేరియబుల్ అవుట్పుట్ డేటా రేటు
वेक्टर,వెక్టర్
वेक्टर प्रतिबाधा मीटर,వెక్టర్ ఇంపెడెన్స్ మీటర్
