Odiya,Tamil
un interruptable power source (UPS),தடையில்லா ஆற்றல் மூலங்கள் (யுபிஎஸ்)
unary ଅପରେସନ୍ |,unary செயல்பாடு
unary ଅପରେସନ୍ |,unary செயல்பாடு
unary ଅପରେଟର୍ |,unary ஆபரேட்டர்
ଅନିଶ୍ଚିତତା |,நிச்சயமற்ற தன்மை
ସର୍ତ୍ତମୂଳକ ବିବୃତ୍ତି |,நிபந்தனையற்ற அறிக்கை
ଅଗଣିତ,கணக்கிட முடியாதது
ଖୋଲନ୍ତୁ |,வெளிக்கொணரும்
ଅଜ୍ଞାତ,தீர்மானிக்க முடியாதது
ଅଜ୍ଞାତ |,வரையறுக்கப்படாத
ଅଜ୍ଞାତ ରେକର୍ଡ |,வரையறுக்கப்படாத பதிவு
ବିଲୋପ କରନ୍ତୁ |,நீக்குதல்
ଅଣ୍ଡରସ୍କୋର |,அடிக்கோடிட்டு
ନିର୍ଦ୍ଦେଶିତ,திசைதிருப்பப்படவில்லை
ନିର୍ଦ୍ଦେଶିତ ଗ୍ରାଫ୍ |,திசைதிருப்பப்படாத வரைபடம்
ଅନିର୍ଦ୍ଦିଷ୍ଟ ସେବା ସମୟ |,திசையற்ற சேவை நேரம்
ପୂର୍ବବତ୍ କରନ୍ତୁ |,செயல்தவிர்
ଅସଂଯୁକ୍ତ ଡିସ୍କ |,வடிவமைக்கப்படாத வட்டு
ୟୁନିକାଷ୍ଟିଂ |,யூனிகாஸ்டிங்
ୟୁନିକୋଡ୍,யூனிகோட்
ଅବିଭକ୍ତ ଗଛ |,ஒருமுகப்படுத்தப்படாத மரம்
ସମାନ ଉତ୍ସ ଲୋକେଟର (URL),சீரான ஆதார இருப்பிடம் (URL)
ଅଣ ପ୍ରକ୍ରିୟାକରଣ |,செயலாக்கம் நீக்குகிறது
ଅନନ୍ୟ |,தனித்துவமான
ଅବିଭକ୍ତ ମୋଡ଼ାଯାଇଥିବା ଯୋଡି (UTP),பாதுகாக்கப்படாத முறுக்கப்பட்ட ஜோடி (UTP)
ୟୁନିଟ୍,அலகு
ଏକକ ଠିକଣା,அலகு முகவரி
ଏକକ ବ୍ୟବଧାନ,அலகு இடைவெளி
ଏକକ ପରୀକ୍ଷା,அலகு சோதனை
ୟୁନିଟାରୀ କୋଡ୍,ஒற்றையாட்சி குறியீடு
ୟୁନିଟର୍ମ |,யூனிடெர்ம்
ସର୍ବଭାରତୀୟ ଅସନ୍ତୁଳିତ ରିସିଭର୍ / ଟ୍ରାନ୍ସମିଟର (UART),உலகளாவிய ஒத்திசைவற்ற ரிசீவர்/டிரான்ஸ்மிட்டர் (UART)
ୟୁନିଭର୍ସାଲ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,உலகளாவிய ஃபிளிப் ஃப்ளாப்
ସର୍ବଭାରତୀୟ ସେଟ୍ |,உலகளாவிய தொகுப்பு
ୟୁନିଭର୍ଷ୍ଟଲ୍ ବର୍ଣ୍ଣ ସେଟ୍ |,உலகளாவிய எழுத்துத் தொகுப்பு
ୟୁନିକ୍ସ |,யுனிக்ஸ்
ଅନଲକ୍ କରନ୍ତୁ |,திறக்கவும்
ଅସୁରକ୍ଷିତ କ୍ଷେତ୍ର |,பாதுகாப்பற்ற களம்
ଅସୁରକ୍ଷିତ ଫାଇଲ୍ |,பாதுகாப்பற்ற கோப்பு
ଅପହଞ୍ଚ |,அணுக முடியாதது
ଅନ୍ଶେଡ୍ |,நிழலாடுதல்
ଅଣସଂରକ୍ଷିତ |,கவசமின்றி
ଅସଫଳ କଲ୍,தோல்வியுற்ற அழைப்பு
ଅଣ୍ଟାର |,உந்தார்
ଅସ୍ପୃଶ୍ୟତା ଅଦ୍ୟତନ କରନ୍ତୁ |,புதுப்பிப்பு முரண்பாடுகள்
ଅଦ୍ୟତନ ଫାଇଲ୍ |,புதுப்பிக்கப்பட்ட கோப்பு
ଅଦ୍ୟତନ,புதுப்பிக்கிறது
ନବୀକରଣ କରନ୍ତୁ |,மேம்படுத்தல்
ନବୀକରଣ କରନ୍ତୁ |,மேம்படுத்தல்
ଅପଲିଙ୍କ୍ |,இணைப்பு
ଅପଲୋଡ୍ କରୁଛି |,பதிவேற்றுகிறது
ଉପର ସ୍ମୃତି କ୍ଷେତ୍ର,மேல் நினைவக பகுதி
ଅପଷ୍ଟ୍ରିମ୍ |,அப்ஸ்ட்ரீம்
ଅପଟାଇମ୍ |,முடிந்தநேரம்
ଉପରକୁ,மேல்நோக்கி
ୟୁଜେନେଟ୍ |,யூஸ்நெட்
ଉପଯୋଗକର୍ତ୍ତା |,பயனர்
ବ୍ୟବହାରକାରୀ ଏଜେଣ୍ଟ,பயனர் முகவர்
ଉପଯୋଗକର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |,பயனர் அங்கீகாரம்
ବ୍ୟବହାରକାରୀ ଡାଟାଗ୍ରାମ୍ ପ୍ରୋଟୋକଲ୍ (UDP),பயனர் டேட்டாகிராம் நெறிமுறை (யுடிபி)
ଉପଭୋକ୍ତା ଅନୁକୁଳ,பயனர் நட்பு
ବ୍ୟବହାରକାରୀ ପରିଚୟ,பயனர் அடையாளம்
ବ୍ୟବହାରକାରୀ ପରିଚୟ (UID),பயனர் அடையாளம் (UID)
ବ୍ୟବହାରକାରୀ ଇଣ୍ଟରଫେସ୍,பயனர் இடைமுகம்
ବ୍ୟବହାରକାରୀ ନାମ,பயனர் பெயர்
ଉପଯୋଗକର୍ତ୍ତା ପ୍ରୋଫାଇଲ୍ |,பயனர் சுயவிவரம்
ଉପଯୋଗିତା,பயன்பாடு
ଉପଯୋଗୀ ସଫ୍ଟୱେର୍ |,பயன்பாட்டு மென்பொருள்
ବ id ଧ |,செல்லுபடியாகும்
ବ id ଧତା,சரிபார்த்தல்
ବ valid ଧତା ପ୍ରୋଟୋକଲ୍ |,சரிபார்ப்பு நெறிமுறைகள்
ବ valid ଧତା ପରୀକ୍ଷା,சரிபார்ப்பு சோதனை
ବ valid ଧତା ଯାଞ୍ଚ |,செல்லுபடியாகும் சோதனை
ମୂଲ୍ୟ ଯୋଗ ନେଟୱାର୍କ (VAN),மதிப்பு கூட்டப்பட்ட நெட்வொர்க் (VAN)
ମୂଲ୍ୟ ଯୋଗ ବିକ୍ରେତା (VAR),மதிப்பு கூட்டப்பட்ட மறுவிற்பனையாளர் (VAR)
ଅଦୃଶ୍ୟ ବିନ୍ଦୁ |,மறைந்து போகும் புள்ளி
ବାଷ୍ପ ସଫ୍ଟୱେର୍ |,வேப்பர்வேர்
ଭେରିଏବଲ୍,மாறி
ଭେରିଏବଲ୍ ଠିକଣା,மாறி முகவரி
ଭେରିଏବଲ୍ ବିଟ୍ ରେଟ୍,மாறி பிட் விகிதம்
ଭେରିଏବଲ୍ ଫିଲ୍ଡ ଲମ୍ବ |,மாறி புல நீளம்
ଭେରିଏବଲ୍ ଲମ୍ବ କୋଡ୍,மாறி நீளக் குறியீடு
ଭେରିଏବଲ୍ ନାମ,மாறி பெயர்
ବିଭିନ୍ନ,வேரியலே
ଭେକ୍ଟର,திசையன்
ଭେକ୍ଟର ଗ୍ରାଫଡିକ୍ସ |,திசையன் வரைகலை
ଭେକ୍ଟର ପୂର୍ବ,வெக்டார் முன்னோடி
ଭେକ୍ଟର ବାଧା,திசையன் குறுக்கீடுகள்
ଭେନ ଚିତ୍ର,வென் வரைபடம்
ଯାଞ୍ଚ ଏବଂ ବ valid ଧତା (V&amp;V),சரிபார்ப்பு மற்றும் சரிபார்ப்பு (V&amp;V)
ସଂସ୍କରଣ ନିୟନ୍ତ୍ରଣ,பதிப்பு கட்டுப்பாடு
ସଂସ୍କରଣ ସଂଖ୍ୟା,பதிப்பு எண்
ଭର୍ଟେକ୍ସ |,உச்சி
ଭୂଲମ୍ବ ସଞ୍ଚାଳକ |,செங்குத்து செயலி
ବହୁତ ବଡ ମାପର ଏକୀକରଣ (VLSI),மிகப் பெரிய அளவிலான ஒருங்கிணைப்பு (VLSI)
ବହୁତ ଲମ୍ବା ନିର୍ଦ୍ଦେଶ ଶବ୍ଦ (VLIW),மிக நீண்ட அறிவுறுத்தல் வார்த்தை (VLIW)
VHDL,வி.எச்.டி.எல்
ଭିଡିଓ କ୍ୟାମେରା |,நிகழ்பதிவி
ଭିଡିଓ କନଫରେନ୍ସିଂ |,வீடியோ கான்பரன்சிங்
ଭିଡିଓ ପ୍ରଦର୍ଶନ ଟର୍ମିନାଲ୍ |,வீடியோ காட்சி முனையம்
ଭିଡିଓ ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ |,வீடியோ காட்சி அலகு
ଭିଡିଓ ଗେମ୍,வீடியோ கேம்
ଭିଡିଓ ଗ୍ରାଫିକ୍ ଆଡାପ୍ଟର (VGA),வீடியோ கிராஃபிக் அடாப்டர் (VGA)
ଭିଡିଓ ଗ୍ରାଫିକ୍ସ ଆଡାପ୍ଟର (VGA),வீடியோ கிராபிக்ஸ் அடாப்டர் (VGA)
ଭିଡିଓ ସର୍ଭର |,வீடியோ சர்வர்
ଦର୍ଶନ କରନ୍ତୁ |,காண்க
ପୋର୍ଟ ଦର୍ଶନ କରନ୍ତୁ |,காட்சி துறைமுகம்
ଭ୍ୟୁପୋର୍ଟ |,வியூபோர்ட்
ଭର୍ଚୁଆଲ୍ ସର୍କିଟ୍ |,மெய்நிகர் சுற்று
ଭର୍ଚୁଆଲ୍ ଫଙ୍କସନ୍,மெய்நிகர் செயல்பாடு
ଭର୍ଚୁଆଲ୍ ମେମୋରୀ |,மெய்நிகர் நினைவகம்
ଭର୍ଚୁଆଲ୍ ବ୍ୟକ୍ତିଗତ ନେଟୱାର୍କ |,மெய்நிகர் தனியார் நெட்வொர்க்
ଭର୍ଚୁଆଲ୍ ବାସ୍ତବତା |,மெய்நிகர் உண்மை
ଭର୍ଚୁଆଲ୍ ବାସ୍ତବତା |,மெய்நிகர் உண்மை
ଭର୍ଚୁଆଲ୍ ରିଅଲିଟି ମାର୍କଅପ୍ ଭାଷା |,மெய்நிகர் ரியாலிட்டி மார்க்அப் மொழி
ଭର୍ଚୁଆଲ୍ ରିଅଲିଟି ମାର୍କଅପ୍ ଭାଷା (VRML),மெய்நிகர் ரியாலிட்டி மார்க்அப் மொழி (VRML)
ଭର୍ଚୁଆଲ୍ ଷ୍ଟୋରେଜ୍ ଆକ୍ସେସ୍ ପଦ୍ଧତି |,மெய்நிகர் சேமிப்பக அணுகல் முறை
ଭର୍ଚୁଆଲ୍ ଷ୍ଟୋରେଜ୍ ପରିଚାଳନା,மெய்நிகர் சேமிப்பு மேலாண்மை
ଭାଇରସ୍,வைரஸ்
ଜୀବାଣୁ ଚିହ୍ନଟ,வைரஸ் கண்டறிதல்
ଭାଇରସ୍ ପ୍ରୋଗ୍ରାମ୍ |,வைரஸ் நிரல்
ଦୃଶ୍ୟମାନତା |,தெரிவுநிலை
ଦର୍ଶନ,பார்வை
ଭିଜୁଆଲ୍ ମ basic ଳିକ |,காட்சி அடிப்படை
ଭିଜୁଆଲ୍ C ++,காட்சி C++
ଭିଜୁଆଲ୍ ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ |,காட்சி காட்சி அலகு
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |,விச்சுவல்
ଭିଜୁଆଲ୍ ଠିକଣା,உண்மையான முகவரி
ଭିଟୁଆଲ୍ ମେସିନ୍ (VM),காட்சி இயந்திரம் (VM)
ସ୍ୱର,குரல்
ଭଏସ୍ ମେଲ୍ |,குரல் அஞ்சல்
ଭଏସ୍ ମେଲ୍ ସର୍ଭର |,குரல் அஞ்சல் சேவையகம்
ସ୍ୱର ଚିହ୍ନିବା,குரல் அங்கீகாரம்
ଭଏସ୍-ନେଟ୍ |,குரல் வலை
ଅସ୍ଥିର ସ୍ମୃତି,நிலையற்ற நினைவகம்
ୱାଫର୍ |,வேஃபர்
WAIS ପରିଚାଳକ |,WAIS மேலாளர்
ମରିବାକୁ ଅପେକ୍ଷା କର |,காத்திருக்கவும்
କ୍ଷତକୁ ଅପେକ୍ଷା କର |,காத்திருங்கள் காயம்
ଅପେକ୍ଷା କରିଥିବା କୋଡ୍,காத்திருக்கும் குறியீடு
ଅପେକ୍ଷା କରିଥିବା ଅର୍ଥ,சராசரியாக காத்திருந்தார்
ଅପେକ୍ଷା ସମୟ,காத்திருக்கும் நேரம்
କାନ୍ଥ ଗ୍ରେଡ୍,சுவர் தரம்
ଗରମ ପୁନ art ଆରମ୍ଭ କରନ୍ତୁ |,சூடான மறுதொடக்கம்
ଆବର୍ଜନା ବ୍ୟାଣ୍ଡ ଓସାର |,கழிவு பட்டை அகலம்
ଜଳପ୍ରପାତ ମଡେଲ |,நீர்வீழ்ச்சி மாதிரி
ତରଙ୍ଗ,அலை அலையானது
ତରଙ୍ଗ ଚିତ୍ର ସଙ୍କୋଚନ |,அலை பட சுருக்கம்
ତରଙ୍ଗ ପରିବର୍ତ୍ତନ,அலைவரிசை மாற்றம்
ଦୁର୍ବଳ ସଂସ୍ଥା |,பலவீனமான நிறுவனம்
ୱେବ୍,வலை
ୱେବ୍ ଠିକଣା,இணைய முகவரி
ୱେବ୍ ଲେଖକ,வலை எழுதுதல்
ୱେବ୍ ବ୍ରାଉଜର୍,இணைய உலாவி
ୱେବ୍ ପୃଷ୍ଠା |,இணைய பக்கம்
ୱେବ୍ ସର୍ଭର |,இணைய சேவையகம்
ୱେବସାଇଟ୍ |,இணையதளம்
ୱେବ୍-ସକ୍ଷମ ପ୍ରୟୋଗ |,web-enabld பயன்பாடு
ୱେବ୍-ସକ୍ଷମ |,இணையம் இயக்கப்பட்டது
ଓଜନିଆ ଗ୍ରାଫ୍ |,எடையுள்ள வரைபடம்
ଭଲ ସଂଯୁକ୍ତ |,நன்றாக இணைக்கப்பட்டுள்ளது
ଭଲ ଗଠିତ ସୂତ୍ର |,நன்கு உருவாக்கப்பட்ட சூத்திரம்
ଭଲ ଅର୍ଡର ସେଟ୍ |,நன்கு வரிசைப்படுத்தப்பட்ட தொகுப்பு
ୱେଟୱେର୍ |,வெட்வேர்
ଗହମ ପଥର ବେଞ୍ଚ ଚିହ୍ନ |,வீட்ஸ்டோன் பெஞ்ச் மார்க்
ଚକ,சக்கரம்
ଯେତେବେଳେ ଲୁପ୍,லூப் போது
ଧଳା ବାକ୍ସ ପରୀକ୍ଷା |,வெள்ளை பெட்டி சோதனை
ଧଳା ଆଲୋକ,வெள்ளை ஒளி
ଧଳା ଶବ୍ଦ |,வெள்ளை சத்தம்
ପ୍ରଶସ୍ତ କ୍ଷେତ୍ର ନେଟୱାର୍କ (WAN),பரந்த பகுதி நெட்வொர்க் (WAN)
ପ୍ରଶସ୍ତ କ୍ଷେତ୍ର ନେଟୱାର୍କ (WAN),பரந்த பகுதி நெட்வொர்க் (WAN)
ପ୍ରଶସ୍ତ ବ୍ୟାଣ୍ଡ |,பரந்த இசைக்குழு
ୱାଇଲ୍ଡ କାର୍ଡ |,காட்டு அட்டை
ୱିମ୍,பலவீனமானவன்
ଜିତନ୍ତୁ |,வெற்றி
ଜିପ୍ ଜିତନ୍ତୁ |,zip வெற்றி
ୱିଣ୍ଡୋ |,ஜன்னல்
ୱିଣ୍ଡୋ,ஜன்னல்
ୱିଣ୍ଡୋଜ୍,விண்டோஸ்
ୱିଣ୍ଡୋ ଏକ୍ସପ୍ଲୋରର୍ |,விண்டோஸ் எக்ஸ்ப்ளோரர்
ୱିଣ୍ଡୋ NT,விண்டோஸ் என்.டி
ତାର ଫ୍ରେମ୍ ମଡେଲ୍ |,கம்பி சட்ட மாதிரி
ତାର ପ୍ରିଣ୍ଟର୍,கம்பி அச்சுப்பொறி
ତାରଯୁକ୍ତ ତର୍କ,கம்பி தர்க்கம்
ବେତାର ବିଶ୍ୱସ୍ତତା (ୱାଇ ଫାଇ),வயர்லெஸ் நம்பகத்தன்மை (வைஃபை)
ବେତାର LAN |,வயர்லெஸ் லேன்
ବେତାର ସଂକ୍ରମଣ,வயர்லெஸ் டிரான்ஸ்மிஷன்
