Punjabi,Kannada
ਆਵਾਜ਼ ਦਾ ਸਬੂਤ,ಧ್ವನಿ ಪುಕ್ಕ
ਧੁਨੀ ਰਿਕਾਰਡਿੰਗ,ಧ್ವನಿ ರೆಕಾರ್ಡಿಂಗ್
ਆਵਾਜ਼ ਦੇ ਪ੍ਰਤੀਬਿੰਬ,ಉತ್ತಮ ಪ್ರತಿಫಲನ
ਆਵਾਜ਼ ਦਾ ਸੰਚਾਰ ਦਾ ਨੁਕਸਾਨ,ಧ್ವನಿ ಪ್ರಸರಣ ನಷ್ಟ
ਸਰੋਤ,ಮೂಲ
ਸਰੋਤ ਇਕੋਡਰ,ಮೂಲ ಎನ್‌ಕೋಡರ್
ਸਪੇਸ,ಸ್ಥಳ
ਸਪੇਸ ਵਿਭਿੰਨਤਾ,ಬಾಹ್ಯಾಕಾಶ ವೈವಿಧ್ಯ
ਸਪੇਸ ਟੈਲੀਾਸਟਿੰਗ,ಬಾಹ್ಯಾಕಾಶ
ਸਪੇਸ ਵੇਵ,ಬಾಹ್ಯಾಕಾಶ ಅಲೆ
ਸਪੇਸਿੰਗ,ಅಂತರ
ਸਪੈਮ,ಸ್ಪ್ಯಾಮು
ਸਪੈਮਿੰਗ,ಸ್ಪ್ಯಾಮಿಂಗ್
ਦੀ ਮਿਆਦ,ಆಡು
ਖਾਲੀ ਬਿੱਟ,ಬಿಡಿಪಡ
ਸਪੇਅਰਸ,ಬಿಡಿ
ਸਪਾਰਕਿੰਗ,ಸ್ಪಾರ್ಕಿಂಗ್
ਸਥਾਨਿਕ,ಪ್ರಾದೇಶಿಕ
ਸਥਾਨਿਕ ਪ੍ਰਭਾਵ,ಪ್ರಾದೇಶಿಕ ಪರಿಣಾಮ
ਸਥਾਨਿਕ ਬੇਲੋੜੀ,ಪ್ರಾದೇಶಿಕ ಪುನರುಕ್ತಿ
ਖਾਸ ਪ੍ਰਭਾਵ,ವಿಶೇಷ ಪರಿಣಾಮ
ਵਿਸ਼ੇਸ਼ ਪ੍ਰਭਾਵ amplifier,ವಿಶೇಷ ಪರಿಣಾಮಗಳ ಆಂಪ್ಲಿಫಯರ್
ਮੁਹਾਰਤ,ವಿಶೇಷತೆ
ਨਿਰਧਾਰਨ,ನಿರ್ದಿಷ್ಟತೆ
ਸਪੈਕਟ੍ਰਲ ਸਮਾਈ,ರೋಹಿತ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
ਸਪੈਕਟ੍ਰਲ ਬੈਂਡ ਪ੍ਰਤੀਕ੍ਰਿਤੀ,ರೋಹಿತ ಬ್ಯಾಂಡ್ ಪುನರಾವರ್ತನೆ
ਸਪੈਕਟ੍ਰਲ ਡਿਸਟ੍ਰੀਬਿ .ਸ਼ਨ,ರೋಹಿತದ ವಿತರಣೆ
ਸਪੈਕਟ੍ਰਲ ਰੀਡੰਡੈਂਸੀ,ರೋಹಿತದ ಪುನರುಕ್ತಿ
ਸਪੈਕਟ੍ਰੋਫੋਫੋਮੀਟਰ,ರೋಹಿತದ ಮಾಪಕ
ਸਪੈਕਟਰੋਸਕੋਪ,ರೋಹಿತದರ್ಶಕ
ਸਪੈਕਟ੍ਰਮ,ವರ್ಣಪಟಲ
ਸਪੈਕਟ੍ਰਮ ਵਿਸ਼ਲੇਸ਼ਕ,ಸ್ಪೆಕ್ಟ್ರಮ್ ವಿಶ್ಲೇಷಕ
ਸਪੈਕਟ੍ਰਮ ਸ਼ਿਪਿੰਗ,ಸ್ಪೆಕ್ಟ್ರಮ್ ಆಕಾರ
ਬੋਲਣ ਦੇ ਦੋਸ਼,ಮಾತಿನ ಅಭಿವ್ಯಕ್ತಿ
ਸਪੀਚ ਚੈਨਲ,ಭಾಷಣ ಚಾನೆಲ್
ਸਪੀਚ ਕੰਪਰੈਸ਼ਨ,ಭಾಷಣ ಸಂಕೋಚನ
ਸਪੀਚ ਇੰਕੋਡਿੰਗ,ಸ್ಪೀಚ್ ಎನ್‌ಕೋಡಿಂಗ್
ਭਾਸ਼ਣ ਪਛਾਣ,ಮಾತಿನ ಗುರುತಿಸುವಿಕೆ
ਸਪਿਨ,ತಿರುಗಿಸು
ਸਪਿਰਲ,ಸುರುಳಿಯಾಕಾರದ
ਸਪਲਿਕ,ಜೋಡಣೆ
ਸਪਲਿਟਰ,ಚಂಚಲ
ਸਪੂਲ,ಚೂರುಚೂರಾಗಿ
ਛੂਤਕਾਰੀ,ವಿರಳವಾದ
ਸਪਾਟ ਬੀਮ,ಸ್ಪಾಟ್ ಕಿರಣಗಳು
ਸਮਾਜੀ ਸ਼ੀਟ,ಸ್ಪ್ರೆಡ್ಶೀಟ್
ਉਤਸ਼ਾਹੀ ਅਤੇ ਹਾਰਮੋਨਿਕ ਰੇਡੀਏਸ਼ਨ,ಹುಸಿ ಮತ್ತು ಹಾರ್ಮೋನಿಕ್ ವಿಕಿರಣ
ਉਤਸ਼ਾਹੀ ਸਾਈਡਬੈਂਡ ਬਾਰੰਬਾਰਤਾ,ಮೋಸದ ಸೈಡ್‌ಬ್ಯಾಂಡ್ ಆವರ್ತನಗಳು
ਨਿਚੋੜਿਆ ਵੀਡੀਓ,ಹಿಂಡಿದ ವೀಡಿಯೊ
ਮੋਹਰਿੰਗ,ಮುದ್ರೆಮರೆ
ਸਟੈਂਡਰਡ ਸਾੱਫਟਵੇਅਰ,ಪ್ರಮಾಣಿತ ಸಾಫ್ಟ್‌ವೇರ್
ਮਾਨਕੀਕਰਨ,ಪ್ರಮಾಣೀಕರಣ
ਨਾਲ ਖਲੋਣਾ,ನಿಲುಗಡೆ
ਸਟੈਂਡਬਾਏ ਉਪਕਰਣ,ಸ್ಟ್ಯಾಂಡ್‌ಬೈ ಉಪಕರಣಗಳು
ਖੜ੍ਹੇ ਲਹਿਰ,ನಿಂತಿರುವ ಅಲೆ
ਖੜ੍ਹੇ ਲਹਿਰ ਦਾ ਅਨੁਪਾਤ,ನಿಂತಿರುವ ತರಂಗ ಅನುಪಾತ
ਟਾਰਕ ਦੀ ਸ਼ੁਰੂਆਤ,ಪ್ರಾರಂಭಿಕ ಟಾರ್ಕ್
ਸਟਾਰਟ-ਸਟਾਪ,ಆರಂಭ
ਸਥਿਰ,ಸ್ಥಿರವಾದ
ਅੰਕੜਾ ਵਿਧੀ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಧಾನ
ਸਥਿਤੀ,ಸ್ಥಾನಮಾನ
ਸਥਿਤੀ ਦਾ ਸੰਕੇਤ,ಸ್ಥಾನಮಾನ ಸೂಚನೆ
ਸਥਿਰ,ಸ್ಥಿರವಾಗಿ
ਸਟੀਰੀਓ,ಹಿತಾಸಕ್ತಿ
ਸਟੀਰੀਓ ਬੈਲੰਸ,ಸ್ಟಿರಿಯೊ ಬ್ಯಾಲೆನ್ಸ್
ਸਟੀਰੀਓ ਏਨਕੋਡਰ,ಸ್ಟಿರಿಯೊ ಎನ್‌ಕೋಡರ್
ਸਟੀਰੀਓ ਜਰਨੇਟਰ,ಸ್ಟಿರಿಯೊ ಜನರೇಟರ್
ਸਟੀਰੀਓ ਮੋਡ,ಸ್ಟಿರಿಯೊ ಮೋಡ್
ਸਟੀਰੀਓ ਟ੍ਰਾਂਸਮਿਸ਼ਨ,ಸ್ಟಿರಿಯೊ ಪ್ರಸರಣ
ਸਟੀਰੀਓਫੋਨਿਕ ਸਾ sound ਂਡ ਪ੍ਰਜਨਨ,ಸ್ಟಿರಿಯೊಫೋನಿಕ್ ಧ್ವನಿ ಸಂತಾನೋತ್ಪತ್ತಿ
ਸਟੀਰੀਫੋਨ,ಸ್ಟೀರಿಯೋಫನಿ
ਸਟੀਰੀਓਸਕੋਪੀ,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿ
ਅਜੇ ਵੀ ਤਸਵੀਰ,ಇನ್ನೂ ಚಿತ್ರ
ਉਤੇਜਨਾ,ಪ್ರಚೋದಕ
ਸਟਾਪਬੈਂਡ,ನಿಲುಗಡೆ
ਸਟੋਰੇਜ,ಸಂಗ್ರಹಣೆ
ਸਟੋਰੇਜ ਬੈਟਰੀ ਕਮਰਾ,ಶೇಖರಣಾ ಬ್ಯಾಟರಿ ಕೊಠಡಿ
ਸਟੋਰੇਜ਼ ਡਿਵਾਈਸ,ಸಂಗ್ರಹಣೆ ಸಾಧನ
ਸਟ੍ਰੈਟੋਸਫਾਇਰ,ವಾಯುಮಂಡಲ
ਸਟ੍ਰੀਮਿੰਗ,ಸ್ಟ್ರೀಮಿಂಗ್
ਖਿੱਚੋ,ಹಿಗ್ಗಿಸು
ਸਤਰ,ದಾರ
Struct ਾਂਚਾਗਤ,ರಚನೆಯ
ਸਟੂਡੀਓ ਬਲਾਕ,ಸ್ಟುಡಿಯೋ ಬ್ಲಾಕ್
ਸਟੂਡੀਓ ਸੈਂਟਰ,ಸ್ಟುಡಿಯೋ ಕೇಂದ್ರ
ਸਟੂਡੀਓ ਲਾਈਟਿੰਗ,ಸ್ಟುಡಿಯೋ ದೀಪ
ਸਟੂਡੀਓ ਮਾਨੀਟਰ,ಸ್ಟುಡಿಯೋ ಮಾನಿಟರ್‌ಗಳು
ਸਟਾਈਲਸ,ಶಲಿಟ
ਸਬਬੈਂਡ ਇੰਕੋਡਿੰਗ,ವಿಚ್bandೇದನ
ਸਬ-ਐਂਡ ਟੌਕਿੰਗ,ಮುಖವಾಡ
ਸਬ-ਐਂਡ ਨਮੂਨ ਨਮੂਨ,ಸಬ್‌ಬ್ಯಾಂಡ್ ಮಾದರಿಗಳು
ਸਬਨੈੱਟ,ತೂರಿಸು
ਸਬਸੈਂਪਲਿੰਗ,ಉಪವಿಭಾಗ
ਗਾਹਕ,ಚಂದಾದಾರ
ਅਚਾਨਕ ਆਇਯੋਸਫਾਇਰ ਗੜਬੜੀ,ಹಠಾತ್ ಅಯಾನುಗೋಳಾಕೃತಿ ಅಡಚಣೆ
ਸਨ ਸਪਾਟ ਐਕਟੀਵਿਟੀ,ಸನ್ ಸ್ಪಾಟ್ ಚಟುವಟಿಕೆ
ਸੁਪਰ ਪਾਵਰ ਟ੍ਰਾਂਸਮੀਟਰ,ಸೂಪರ್ ಪವರ್ ಟ್ರಾನ್ಸ್ಮಿಟರ್
ਸੁਪਰ ਨਮੂਨਾ,ಸೂಪರ್ ಮಾದರಿ
ਸੁਪਰ ਸਾਕਟ,ಸೂಪರ್ ಸಾಕೆಟ್
ਸੁਪਰਹੀਡ ਭਾਫ,ಸೂಪರ್ಹೀಟೆಡ್ ಆವಿ
ਸੁਪਰਹਿਰੀਟਰੋਡੀਅਨ,ಅತಿಶೀತ
ਸੁਪਰਹੀਡੀਨੀ ਕਨਵਰਟਰ,ಸೂಪರ್ಹೆಟೆರೊಡೈನ್ ಪರಿವರ್ತಕ
ਸੁਪਰਹਿਰੀਡੀਨੀ ਰੀਸੀਵਰ,ಸೂಪರ್‌ಹೆಟೆರೊಡೈನ್ ರಿಸೀವರ್
ਬਹੁਤ ਜ਼ਿਆਦਾ (ਮੌਜੂਦਾ),ಸೂಪರ್‌ಇಂಪೋಸ್ಡ್ (ಪ್ರಸ್ತುತ)
ਸੁਪਰਿਸ਼ਨ,ಅತಿ ಜನಸಮಣ್ಯ
ਸੁਪਰਪੋਜ਼ੀਸ਼ਨ,ಸೂಪರ್‌ಪೋಸಿಷನ್
ਸੁਪਰਸੋਨਿਕ,ಅತಿ ಸೂತ್ರದ
ਸਪਲਾਈ ਨਲੀ,ಸರಬರಾಜು ನಾಳ
ਦਬਾਅ ਗਰਿੱਡ,ನಿಗ್ರಹ ಗ್ರೈಡ್
ਸਤਹ ਸ਼ੋਰ,ಮೇಲ್ಮೈ ಶಬ್ದ
ਸਤਹ ਵੇਵ,ಮೇಲ್ಮೈ ತರಂಗ
ਸਰਫਿੰਗ,ಸರ್ಪ
ਵਾਧਾ,ಉಲ್ಬಣ
ਮਾਹੌਲ,ಸುತ್ತಮುತ್ತಲಿನ ಪ್ರದೇಶಗಳು
ਸੰਵੇਦਨਸ਼ੀਲ,ಹಿಗ್ಗುವಿಕೆ
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,ಪ್ರಭಾವಕ್ಕೆ
ਮੁਅੱਤਲ ਕੀਤਾ ਗਿਆ,ಅಮಾನತುಗೊಳಿಸಿದ
ਸਵੈਪ,ವಿನಿಮಯಿಸು
ਸਵੀਪ ਸਰਕਟ,ಸರ್ಕ್ಯೂಟ್
ਸਵਿੱਚ,ತಿರುಗಿಸು
ਸਵਿੱਚ ਬੋਰਡ,ಬಿಲ್ಲೆ
ਕੰਟਰੋਲ ਯੂਨਿਟ ਤੇ ਬਦਲੋ,ನಿಯಂತ್ರಣ ಘಟಕವನ್ನು ಆನ್ ಮಾಡಿ
ਬਦਲਣਾ,ಬದಲಾಯಿಸುವುದು
ਪ੍ਰਤੀਕ ਰੇਟ,ಚಿಹ್ನೆ ದರ
ਸਮਮਿਤੀ,ಸಮ್ಮಿತೀಯ
ਸਿੰਕ (ਸਮਕਾਲੀ),ಸಿಂಕ್ (ಸಿಂಕ್ರೊನಸ್)
ਸਿੰਕ ਪਲਸ,ನಾಡಿಮಿಡಿತ
ਸਿੰਕ ਟ੍ਰਾਂਸਫਰ,ವರ್ಗಾವಣೆ ವರ್ಗಾವಣೆ
ਸਮਕਾਲੀ,ಸಿಂಕ್ರೊನೀಕರಣ
ਸਮਕਾਲੀ,ಸಿಂಕ್ರೊನೈಸ್ ಮಾಡಿದ
ਸਮਕਾਲੀ,ಸಿಂಕ್ರೊನ
ਸਮਕਾਲੀ ਮੋਟਰ,ಸಿಂಕ್ರೊನಸ್ ಮೋಟರ್
ਸਿੰਕ,ಹಭೀಜದ
ਸਿਨੇਰੈਗਿਸਟਿਕ,ಸಹಕ್ರಿಯೆಯ
ਸਹਿਯੋਗੀ,ಸಹಕಾರ
ਸਿੰਡੀਕਟਿਕ,ವಾಕ್ಯರಚನೆ
ਸਿੰਟੈਕਸ,ಅಂತರ್ರಚನೆ
ਸਿੰਟੈਕਸ ਗਲਤੀ,ಸಿಂಟ್ಯಾಕ್ಸ್ ದೋಷ
ਸਿੰਥੇਸਿਜ਼ਰ,ಸಂಶ್ಲೇಷಣೆ
ਸਿੰਥੇਸਾਈਜ਼ਰ ਕਾਰਡ,ಸಂಶ್ಲೇಷಕ ಕಾರ್ಡ್‌ಗಳು
ਸਿਸਟਮ,ವ್ಯವಸ್ಥೆ
ਸਿਸਟਮ ਆਰਕੀਟੈਕਚਰ,ವ್ಯವಸ್ಥೆಯ ವಾಸ್ತುಶಿಲ್ಪ
ਸਿਸਟਮ ਡਿਜ਼ਾਈਨ,ವ್ಯವಸ್ಥೆಯ ವಿನ್ಯಾಸ
ਸਿਸਟਮ ਮੇਨੂ,ಸಿಸ್ಟಮ್ ಮೆನುಗಳು
ਟੈਗ,ತ ೦ ತ್ರ
ਵਾਪਸ ਗੱਲ,ಮತ್ತೆ ಮಾತನಾಡಿ
ਚੇਪੀ,ಟೇಪೆ
ਟੇਪ ਰਿਕਾਰਡਰ,ಧ್ವನಿ ಮುದ್ರಕ
ਟੇਪ ਕੱਟਣਾ,ಟೇಪ್ ಸ್ಲೈಸಿಂಗ್
ਟੇਪਰਡ,ತುಪ್ಪಟವಾದ
ਟੀਚਾ,ಗುರಿ
ਟੈਰਿਫ,ಸುಲಿಗೆ
ਟਾਸਕ ਬਾਰ,ಕಾರ್ಯ
ਤਕਨੀਕੀ,ತಾತ್ವಿಕ
ਤਕਨੀਕੀ ਚੁਣੌਤੀ,ತಾಂತ್ರಿಕ ಸವಾಲು
ਤਕਨੀਕੀ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,ತಾಂತ್ರಿಕ ಲಕ್ಷಣಗಳು
ਤਕਨੀਕੀ ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼,ತಾಂತ್ರಿಕ ಮಾರ್ಗಸೂಚಿಗಳು
ਤਕਨੀਕੀ ਪੈਰਾਮੀਟਰ,ತಾಂತ್ರಿಕ ನಿಯತಾಂಕ
ਤਕਨੀਕੀ ਗੁਣ,ತಾಂತ್ರಿಕ ಗುಣಮಟ್ಟ
ਤਕਨੀਕੀ ਸਨੈਗ,ತಾಂತ್ರಿಕ ಸ್ನ್ಯಾಗ್
ਤਕਨੀਕ,ತಂತ್ರ
ਤਕਨੀਕੀ ਰੋਕਥਾਮ,ತಾಂತ್ರಿಕ ನಿರ್ಬಂಧ
ਟੈਕਨੋਲੋਜੀ,ತಂತ್ರಜ್ಞಾನ
ਟੈਕਨੋਲੋਜੀ ਮੁਲਾਂਕਣ,ತಂತ್ರಜ್ಞಾನ ಮೌಲ್ಯಮಾಪನ
ਟੈਲੀਕਾਬਿੰਗ,ದೂರಸಂಪರ್ಕ
ਟੈਲੀਸਾਈਨ,ದೂರದರ್ಶನ
ਤਾਰ,ಹತಗೋಪತೆ
ਟੈਲੀਮੈਟਿਕਸ,ದೂರವಾಣಿ
ਟੈਲੀਮੇਟਰਿੰਗ,ದೂರಸಣ್ಯ
ਟੈਲੀਫੋਨ,ದೂರವಾಣಿ
ਟੈਲੀਟੈਕਸਟ,ಜೀಲಿನ ಪರೀಕ್ಷೆ
ਟੈਲੀਵੀਜ਼ਨ,ದೂರದರ್ಶನ
ਤਾਪਮਾਨ,ತಾಪಮಾನ
ਤਾਪਮਾਨ ਨਿਯੰਤਰਣ,ಉಷ್ಣತೆ ನಿಯಂತ್ರಣ
ਅਸਥਾਈ,ತಾತ್ಕಾಲಿಕ
ਅਸਥਾਈ ਪ੍ਰਬੰਧਨ,ತಾತ್ಕಾಲಿಕ ನಿರ್ವಹಣೆ
ਅਸਥਾਈ ਰਿਡੰਡੈਂਸੀ,ತಾತ್ಕಾಲಿಕ ಪುನರುಕ್ತಿ
ਲਚੀਲਾਪਨ,ಕರ್ಷಕ ಶಕ್ತಿ
ਤੰਬੂ,ಗ್ರಹಣಾಂಗಗಳ
Terbyte (tb),ಟೆರಾಬೈಟ್ (ಟಿಬಿ)
ਅਖੀਰੀ ਸਟੇਸ਼ਨ,ಅಂತಿಮ
ਟਰਮੀਨਲ ਅਡੈਪਟਰ,ಟರ್ಮಿನಲ್ ಅಡಾಪ್ಟರುಗಳು
ਟਰਮੀਨਲ ਉਪਕਰਣ,ಟರ್ಮಿನಲ್ ಉಪಕರಣಗಳು
ਬੰਦ ਕਰਨਾ,ಕೊನೆಗೊಳಿಸಲಾಗುವುದು
ਵਿਰੋਧ ਖਤਮ ਕਰਨਾ,ಪ್ರತಿರೋಧವನ್ನು ಕೊನೆಗೊಳಿಸಲಾಗುತ್ತಿದೆ
ਸਮਾਪਤੀ,ಮುಕ್ತಾಯ
ਟਰਮੀਨੇਟਰ,ಅಂತ್ಯ
ਟੈਰੇਨ ਪ੍ਰੋਫਾਈਲ,ಭೂಪ್ರದೇಶದ ಪ್ರೊಫೈಲ್‌ಗಳು
ਤੀਸਰੀ ਹਵਾ,ತೃತೀಯ ಅಂಕುಡೊಂಕಾದ
ਟੈਸਟ,ಪರೀಕ್ಷೆ
ਟੈਸਟ ਡੇਟਾ,ಪರೀಕ್ಷಾ ದತ್ತ
ਟੈਸਟ ਚਿੱਤਰ,ಪರೀಕ್ಷಾ ಚಿತ್ರ
ਟੈਸਟ ਸਿਗਨਲ,ಪರೀಕ್ಷಾ ಸಂಕೇತ
ਟੈਸਟਰ,ಪರೀಕ್ಷಕ
ਟੈਸਟਿੰਗ,ಪರೀಕ್ಷೆ
ਟੈਸਟ ਅਤੇ ਮਾਪ,ಪರೀಕ್ಷೆಗಳು ಮತ್ತು ಅಳತೆ
ਥਰਮਲ ਸ਼ੋਰ,ಉಷ್ಣ ಶಬ್ದ
ਥਰਮਲ ਓਵਰਲੋਡ ਰੀਲੇਅ,ಉಷ್ಣ ಓವರ್ಲೋಡ್ ರಿಲೇ
ਥ੍ਰਿਮਨੀਅਨਿਕ ਰੀਕ੍ਰਿਫਾਇਰ,ಥರ್ಮನಿಕ್ ರಿಕ್ಟಿಫೈಯರ್
ਥਰਮੋਕੌਪਲ,ಥರ್ಮುಪಲ್
ਥਰਮਾਮੀਟਰ,ಉಷ್ಣಮಾಪಕ
ਥਰਮੋਸਟੇਟ,ಥರ್ಮಸ್ಟಾಟ್
ਥਿੰਬਲ,ಬೆರಳು ಹಾಕುವ
ਥੋਰਿਆਇਟਡ ਤੰਦੂਰ,ಥೋರಿಯೇಟೆಡ್ ತಂತುಗಳು
ਧਾਗਾ,ಎಳೆ
ਤਿੰਨ ਪੜਾਅ ਦੀ ਸਪਲਾਈ,ಮೂರು ಹಂತದ ಪೂರೈಕೆ
ਤਿੰਨ ਪੜਾਅ ਦੇ ਟ੍ਰਾਂਸਫਾਰਮਰ,ಮೂರು ಹಂತದ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ਥ੍ਰੈਸ਼ੋਲਡ,ಮಿಂಚು
ਗਲੇ ਮਾਈਕ੍ਰੋਫੋਨ,ಗಂಟಲು ಮೈಕ್ರೋಫೋನ್
ਜ਼ੋਰ,ಎಸೆತ
ਥਾਈਰਾਟਰੋਨ,ಥೈರಟ್ರಾನ್
ਥਾਈਅਰਿਸਟੋਰ,ಥೈರಿಸ್ಟರ್
ਝੁਕਾਅ,ಓರೆಯಾಗಿಸು
ਟੈਂਬਰ,ತಂಬಳಿ
ਸਮਾਂ,ಕಾಲ
ਟਾਈਮ ਬੇਸ,ಸಮಯಪ್ರಸಿದ್ಧ
ਟਾਈਮ ਕੋਡ,ಸಮಯ ಕೋಡ್
ਸਮਾਂ ਨਿਰੰਤਰ,ಸಮಯ ಸ್ಥಿರ
ਸਮਾਂ ਦੇਰੀ,ಸಮಯ ವಿಳಂಬ
ਸਮਾਂ ਡੋਮੇਨ,ಸಮಯಪಂಥೀಯ
ਸਮੇਂ ਦਾ ਨਮੂਨਾ,ಸಮಯ ಮಾದರಿ
ਵਸਨੀ,ಸಮಯ ವಿಸ್ತರಿಸುವುದು
ਟਾਈਮਰ,ಸಮಯಕ
ਟਾਈਟਲ ਬਾਰ,ಶೀರ್ಷಿಕೆ ಪಟ್ಟಿ
ਨੂੰ ਅਤੇ ਵਾਪਸ ਮੋਸ਼ਨ,ಫ್ರೋ ಮೋಷನ್
ਟੌਗਲ ਸਵਿਚ,ಟಾಗಲ್ ಸ್ವಿಚ್
ਟੋਕਨ ਰਿੰਗ ਨੈਟਵਰਕ,ಟೋಕನ್ ರಿಂಗ್ ನೆಟ್‌ವರ್ಕ್
ਸਹਿਣਸ਼ੀਲਤਾ,ತಾಳ್ಮೆ
ਟੋਨ ਕੰਟਰੋਲ,ಸ್ವರ ನಿಯಂತ್ರಣ
ਟੂਲ ਬਾਰ,ಟೂಲ್ ಬಾರ್
ਸੰਦ,ಸಾಧನಗಳು
ਦੰਦ,ಹಲ್ಲಿನ ಗೇರಿಂಗ್
ਟੋਪੋਲੋਜੀ,ಸಸ್ಯಾಹಾರಶಾಸ್ತ್ರ
ਟੋਰੋਇਡਲ ਵਿੰਡਿੰਗ,ಟಿರಾಯ್ಡಲ್ ಅಂಕುಡೊಂಕಾದ
ਟਾਰਕ,ಚಿರತೆ
ਕੁਲ ਗੁਣਵਤਾ ਪ੍ਰਬੰਧਨ (ਟੀਕਿਯੂਐਮ),ಒಟ್ಟು ಗುಣಮಟ್ಟ ನಿರ್ವಹಣೆ (ಟಿಕ್ಯೂಎಂ)
ਕੁਲਾਈਜ਼ਰ,ಒಟ್ಟು
ਟਾਵਰ,ಗೋಪುರ
ਟ੍ਰੇਸਰ,ಪಟಲಿಗ
ਟਰੇਸਿੰਗ,ಪತ್ತೆಹಚ್ಚುವುದು
ਟਰੈਕ,ಟ್ರ್ಯಾಕ್
ਟਰੈਕ ਬਾਲ,ಟ್ರ್ಯಾಕ್ ಚೆಂಡು
ਟਰੈਕਿੰਗ,ಪತ್ತೆಹಚ್ಚುವಿಕೆ
ਟ੍ਰੈਫਿਕ ਪ੍ਰਬੰਧਨ,ಸಂಚಾರ ನಿರ್ವಹಣೆ
ਟ੍ਰਾਂਜੈਕਸ਼ਨਲ ਫਾਈਲ ਸਿਸਟਮ,ವಹಿವಾಟು ಫೈಲ್ ವ್ಯವಸ್ಥೆ
ਟ੍ਰਾਂਸਕੋਡ,ಟ್ರೋಡೆ
ਟ੍ਰਾਂਸਡਿ cer ਸਰ,ಸಂಜ್ಞಾಪರಿತ್ರಿ
ਟ੍ਰੇਸੀਵਰ,ಟ್ರಾನ್‌ಸೈವರ್
ਗੁਣਾਂ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ,ವರ್ಗಾವಣೆ ಗುಣಲಕ್ಷಣಗಳು
ਟ੍ਰਾਂਸਫਰ ਫੰਕਸ਼ਨ,ವರ್ಗಾವಣೆ ಕಾರ್ಯ
ਟਰਾਂਸਫਾਰਮਰ,ಪರಿವರ್ತಕ
ਟਰਾਂਸਫਾਰਮਰ ਰੀਟੇਅਰ,ಟ್ರಾನ್ಸ್‌ಫ್ಲೇರ್ ಎಕ್ಸೈಟರ್
ਟ੍ਰਾਂਸਫਾਰਮਰ ਟਰਾਲੀ,ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್ ಟ್ರಾಲಿ
ਅਸਥਾਈ,ಅಸ್ಥಿರ
ਅਸਥਾਈ ਕੋਡਿੰਗ,ಅಸ್ಥಿರ ಕೋಡಿಂಗ್
ਅਸਥਾਈ ਗਲਤੀ,ಅಸ್ಥಿರ ದೋಷ
ਅਸਥਾਈ ਸਵਿਚਿੰਗ,ಅಸ್ಥಿರ ಬದಲಾಯಿಸುವಿಕೆ
ਟ੍ਰਾਂਸਿਸਟੋਰ,ಟ್ರಾನ್ಸಿಸ್ಟರ್
ਅਨੁਵਾਦ,ಭಾಷಾಂತರ
ਅਨੁਵਾਦਕ,ಭಾಷಾಂತರಕಾರ
ਸੰਚਾਰ,ರೋಗ ಪ್ರಸಾರ
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਟਰਫੇਸ,ಪ್ರಸರಣ ಸಂಪರ್ಕಸಾಧನ
ਪ੍ਰਸਾਰਣ ਲਾਈਨ,ಪ್ರಸರಣ ಮಾರ್ಗ
ਪ੍ਰਸਾਰਣ ਦਾ ਨੁਕਸਾਨ,ಪ್ರಸರಣ ನಷ್ಟ
ਪ੍ਰਸਾਰਣ ਸਟੂਡੀਓ,ಪ್ರಸರಣ ಸ್ಟುಡಿಯೋ
ਟ੍ਰਾਂਸਮੀਟਰ,ಹರಡುವವನು
ਟ੍ਰਾਂਸਮਿਮਟਰ ਕੰਟਰੋਲਰ,ಟ್ರಾನ್ಸ್ಮಿಟರ್ ನಿಯಂತ್ರಕ
ਪਰਿਵਰਤਨ ਦੀ ਦੇਖਭਾਲ,ಪ್ರಸರಣ ನಿರ್ವಹಣೆ
ਤਬਾਦਲਾ ਕਰੋ,ಟ್ರಾನ್ಸ್ಮಿಟರ್ powt ಟ್ ಪವರ್
ਐਂਟੀਨਾ ਸੰਚਾਰਿਤ,ಆಂಟೆನಾವನ್ನು ಪ್ರಸಾರ ಮಾಡುವುದು
ਐਂਟੀਨਾ ਲਾਭ ਸੰਚਾਰਿਤ,ಆಂಟೆನಾ ಲಾಭವನ್ನು ಪ್ರಸಾರ ಮಾಡುವುದು
ਸੰਚਾਰਿਤ ਬਾਰੰਬਾਰਤਾ,ಹರಡುವ ಆವರ್ತನ
ਪ੍ਰਸਾਰਿਤ ਸਟੇਸ਼ਨ,ಹರಡುವ ನಿಲ್ದಾಣ
ਟ੍ਰਾਂਸਪੋਂਡਰ,ತಿಕ್ಕಲು
Trapptt diode,ದಡ ಡಯೋಡೆ
ਯਾਤਰਾ ਦੀ ਲਹਿਰ,ಪ್ರಯಾಣದ ಅಲೆ
