Telugu,Tamil
స్టాటన్ క్లాక్,ஸ்டேட்டன் கடிகாரம்
స్టేటర్,ஸ்டேட்டர்
స్టాట్రే వేరియబుల్,ஸ்டாட்ரே மாறி
స్థితి,நிலை
స్థితి ఛానెల్,நிலை சேனல்
స్థితి లైన్,நிலை வரி
స్థితి రిజిస్టర్,நிலை பதிவு
స్టేటస్ స్కాన్,நிலை ஸ்கேன்
స్థితి పదం,நிலை சொல்
"స్టెప్ బై స్టెప్
 ఆపరేషన్","படி படியாக
 செயல்பாடு"
దశల వారీ స్విచ్,படி சுவிட்சின் படி
"స్టెప్ బై స్టెప్
 వ్యవస్థ","படி படியாக
 அமைப்பு"
దశ మార్పు,படி மாற்றம்
"స్టాప్‌డ్ స్టార్ట్ స్టాప్
 వ్యవస్థ","ஸ்டெப் ஸ்டார்ட் ஸ்டாப்
 அமைப்பு"
స్టెప్పర్ మోటార్,படிநிலை மின்நோடி
"స్టెప్పర్ స్విచ్
 (= దశల వారీగా
 స్విచ్)","ஸ்டெப்பர் சுவிட்ச்
 (= படிப்படியாக
 சொடுக்கி)"
దశ పరిమాణం,படி அளவு
గట్టి సమీకరణం,கடினமான சமன்பாடு
ఇప్పటికీ వీడియో,ஸ்டில் வீடியோ
"యాదృచ్ఛిక
 ఆటోమాటా","தோராயம்
 தன்னியக்க"
యాదృచ్ఛిక మాతృక,சீரற்ற அணி
యాదృచ్ఛిక ప్రక్రియ,சீரற்ற செயல்முறை
బిట్ ఆపు,பிட் நிறுத்து
అక్షరాన్ని ఆపు,கதாபாத்திரத்தை நிறுத்துங்கள்
కోడ్‌ను ఆపు,குறியீட்டை நிறுத்துங்கள்
మూలకం ఆపు,உறுப்பு நிறுத்தவும்
సూచనలను ఆపండి,வழிமுறைகளை நிறுத்துங்கள்
కీని ఆపు,சாவி நிறுத்துங்கள்
లూప్ ఆపు,நிறுத்த லூப்
స్టాపర్,தடுப்பவர்
సిగ్నల్ ఆపు,சிக்னலை நிறுத்துங்கள்
సమయం ఆపు,நேரம் நிறுத்துங்கள்
నిల్వ,சேமிப்பு
నిల్వ కేటాయింపు,சேமிப்பக ஒதுக்கீடு
భద్రపరుచు ప్రదేశం,சேமிப்பக பகுதி
నిల్వ బ్లాక్,சேமிப்பக தொகுதி
నిల్వ సెల్,சேமிப்பக செல்
నిల్వ చక్రం,சேமிப்பக சுழற்சி
నిల్వ సాంద్రత,சேமிப்பு அடர்த்தி
నిల్వ పరికరం,சேமிப்பு கருவி
నిల్వ డ్రమ్,சேமிப்பக டிரம்
నిల్వ డంప్,சேமிப்பக டம்ப்
నిల్వ మూలకం,சேமிப்பக உறுப்பு
నిల్వ మార్పిడి,சேமிப்பக பரிமாற்றம்
నిల్వ పూరక,சேமிப்பக நிரப்புதல்
నిల్వ ఫ్లిప్ ఫ్లాప్,சேமிப்பக ஃபிளிப் ஃப்ளாப்
"నిల్వ
 ఫ్రాగ్మెంటేషన్","சேமிப்பு
 துண்டாக்கும்"
నిల్వ సోపానక్రమం,சேமிப்பக வரிசைமுறை
నిల్వ సూచిక,சேமிப்பக காட்டி
నిల్వ ఇంటిగ్రేటర్,சேமிப்பக ஒருங்கிணைப்பாளர்
"నిల్వ
 జోక్యం","சேமிப்பு
 குறுக்கீடு"
నిల్వ కీ,சேமிப்பக விசை
నిల్వ కాంతి,சேமிப்பக ஒளி
భద్రపరచు స్థలం,சேமிப்பு இடம்
"భద్రపరచు స్థలం
 ఎంపిక","சேமிப்பு இடம்
 தேர்வு"
నిల్వ మాతృక,சேமிப்பக அணி
"నిల్వ
 ఓసిల్లోస్కోప్","சேமிப்பு
 அலைக்காட்டி"
నిల్వ అతివ్యాప్తి,சேமிப்பக மேலடுக்கு
"నిల్వ సమానత్వం
 తనిఖీ","சேமிப்பக சமத்துவம்
 காசோலை"
నిల్వ పూల్,சேமிப்பக குளம்
నిల్వ రక్షణ,சேமிப்பக பாதுகாப்பு
"నిల్వ రక్షణ
 విధానం","சேமிப்பக பாதுகாப்பு
 பொறிமுறைகள்"
నిల్వ ప్రాంతం,சேமிப்பக பகுதி
నిల్వ రిజిస్టర్,சேமிப்பக பதிவு
నిల్వ పరిష్కారం,சேமிப்பக தீர்வி
నిల్వ స్టాక్,சேமிப்பக அடுக்கு
నిల్వ నిర్మాణం,சேமிப்பக அமைப்பு
నిల్వ టాబ్ సెట్టింగ్,சேமிப்பக தாவல் அமைப்பு
నిల్వ గొట్టం,சேமிப்பு குழாய்
