Bengali,Punjabi
দুই গ্রুপ মডেল,ਦੋ-ਸਮੂਹ ਮਾਡਲ
টিন্ডাল মরীচি,ਟਿੰਡਲ ਬੀਮ
টিন্ডাল শঙ্কু,ਟਿੰਡਲ ਕੋਨ
টিন্ডাল প্রভাব,ਟਿੰਡਲ ਪ੍ਰਭਾਵ
Tyndall বিক্ষিপ্ত,ਟਿੰਡਲ ਸਕੈਟਰਿੰਗ
"টাইপ, টাইপোগ্রাফি, টাইপ, টাইপ","ਕਿਸਮ, ਟਾਈਪੋਗ੍ਰਾਫੀ, ਕਿਸਮ, ਕਿਸਮ"
প্রথম ধরনের ত্রুটি,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
দ্বিতীয় ধরনের ত্রুটি,ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
"বাস্তব, বাস্তব, সঠিক, সঠিক","ਅਸਲੀ, ਅਸਲੀ, ਸਹੀ, ਸਹੀ"
ইউ-ব্যান্ড,ਯੂ-ਬੈਂਡ
U- সহগ,U-ਗੁਣਾਕ
"ফাংশন, বিজোড় ফাংশন","ਫੰਕਸ਼ਨ, ਅਜੀਬ ਫੰਕਸ਼ਨ"
U-লুপ,U-ਲੂਪ
অতি উচ্চ ফ্রিকোয়েন্সি,ਅਤਿ ਉੱਚ ਆਵਿਰਤੀ
Ulbricht গোলক,Ulbricht ਗੋਲਾ
প্রপেলান্ট ব্যবধান,ਪ੍ਰੋਪੇਲੈਂਟ ਸਪੇਸਿੰਗ
চরম নিরাপত্তা ফ্যাক্টর,ਅਤਿ ਸੁਰੱਖਿਆ ਕਾਰਕ
ক্লাইম্যাক্স,ਕਲਾਈਮੈਕਸ
সর্বোচ্চ কার্যক্ষমতা,ਸਿਖਰ ਕਾਰਜਸ਼ੀਲਤਾ
চরম ভ্যাকুয়াম,ਬਹੁਤ ਜ਼ਿਆਦਾ ਵੈਕਿਊਮ
চরম মরীচি,ਅਤਿ ਬੀਮ
সর্বোচ্চ ক্ষমতা,ਸਿਖਰ ਸ਼ਕਤੀ
সর্বোচ্চ চাপ,ਸਿਖਰ ਤਣਾਅ
সর্বোচ্চ প্রসার্য শক্তি,ਸਿਖਰ tensile ਤਾਕਤ
পরম সত্য,ਪੂਰਨ ਸੱਚ
মৌলিক একক,ਬੁਨਿਆਦੀ ਯੂਨਿਟ
চূড়ান্ত মান,ਅੰਤਮ ਮੁੱਲ
সাবথার্মাল নিউট্রন,ਸਬਥਰਮਲ ਨਿਊਟ੍ਰੋਨ
অতি উচ্চ ফ্রিকোয়েন্সি,ਅਤਿ ਉੱਚ ਆਵਿਰਤੀ
উচ্চ চাপ চেম্বার,ਉੱਚ ਦਬਾਅ ਚੈਂਬਰ
উচ্চ তাপমাত্রা,ਉੱਚ ਤਾਪਮਾਨ
"অতিস্বনক, অতিস্বনক","Ultrasonic, Ultrasonic"
বায়ুমণ্ডলীয় বিকিরণ,ਵਾਯੂਮੰਡਲ ਰੇਡੀਏਸ਼ਨ
সুপার পারমাণবিক,superatomic
সুপার মাইক্রোস্কোপ,ਸੁਪਰ ਮਾਈਕ੍ਰੋਸਕੋਪ
"মাইক্রোস্কোপিক, মাইক্রোস্কোপিক","ਸੂਖਮ, ਸੂਖਮ"
অতি আপেক্ষিক কণা,ਸੁਪਰ-ਸਾਪੇਖਿਕ ਕਣ
ট্রান্স-আপেক্ষিক পরিসর,ਟ੍ਰਾਂਸ-ਰਿਲੇਟਿਵਿਸਟਿਕ ਰੇਂਜ
অতিরিক্ত আপেক্ষিক বেগ,ਵਾਧੂ-ਸਾਪੇਖਿਕ ਵੇਗ
সংক্ষিপ্ত তরঙ্গ,ਛੋਟੀ ਲਹਿਰ
অতিবেগুনি,ਅਲਟਰਾ-ਵਾਇਲਟ
অতিবেগুনী মাইক্রোস্কোপ,ਅਲਟਰਾਵਾਇਲਟ ਮਾਈਕ੍ਰੋਸਕੋਪ
অতিবেগুনি রশ্মি,ਅਲਟਰਾਵਾਇਲਟ ਕਿਰਨਾਂ
বাইরের গ্রহ,ਬਾਹਰੀ ਗ੍ਰਹਿ
অস্তরক-নিউট্রন,ਡਾਈਇਲੈਕਟ੍ਰਿਕ-ਨਿਊਟ੍ਰੋਨ
মাইক্রো তরঙ্গ,ਮਾਈਕ੍ਰੋ ਵੇਵ
মাইক্রোস্কোপিক,ਸੂਖਮ
অতিস্বনক,ultrasonic
অতিস্বনক শোষণ,ultrasonic ਸਮਾਈ
অতিস্বনক বিশ্লেষক,ultrasonic ਵਿਸ਼ਲੇਸ਼ਕ
অতিস্বনক জমাট বাঁধা,ultrasonic coagulation
অতিস্বনক বিলম্ব লাইন,ultrasonic ਦੇਰੀ ਲਾਈਨ
অতিস্বনক অনুরণন,ultrasonic ਗੂੰਜ
অতিস্বনক ফল্ট ডিটেক্টর,ultrasonic ਨੁਕਸ ਖੋਜੀ
অতিস্বনক হস্তক্ষেপ মিটার,ultrasonic ਦਖਲ ਮੀਟਰ
অতিস্বনক আলো মডুলেটর,ultrasonic ਰੋਸ਼ਨੀ ਮੋਡੀਊਲੇਟਰ
অতিস্বনক ফ্রিকোয়েন্সি,ultrasonic ਬਾਰੰਬਾਰਤਾ
অতিস্বনক তরঙ্গ,ultrasonic ਵੇਵ
অতিস্বনক,ਅਲਟ੍ਰਾਸੋਨਿਕ
অতিস্বনক লেখা,ultrasonic ਲਿਖਣਾ
আল্ট্রাসাউন্ড টেলিস্কোপ,ਅਲਟਰਾਸਾਊਂਡ ਦੂਰਬੀਨ
অতিবেগুনী শোষক,ਅਲਟਰਾਵਾਇਲਟ ਸੋਖਕ
অতিবেগুনী শোষণ,ਅਲਟਰਾਵਾਇਲਟ ਸਮਾਈ
অতিবেগুনী শোষণ বর্ণালী,ਅਲਟਰਾਵਾਇਲਟ ਸਮਾਈ ਸਪੈਕਟ੍ਰਮ
অতিবেগুনি রশ্মির বিকিরণ,ਅਲਟਰਾਵਾਇਲਟ ਰੇਡੀਏਸ਼ਨ
অতিবেগুনী বিকিরণ,ਅਲਟਰਾਵਾਇਲਟ ਕਿਰਨ
অতিবেগুনী বাতি,ਅਲਟਰਾਵਾਇਲਟ ਲੈਂਪ
অতিবেগুনি রশ্মি,ਅਲਟਰਾਵਾਇਲਟ ਰੋਸ਼ਨੀ
অতিবেগুনী আয়না,ਅਲਟਰਾਵਾਇਲਟ ਸ਼ੀਸ਼ਾ
UV বিকিরণ,ਯੂਵੀ ਰੇਡੀਏਸ਼ਨ
অতিবেগুনী প্রতিরোধের,ਅਲਟਰਾਵਾਇਲਟ ਪ੍ਰਤੀਰੋਧ
অতিবেগুনী স্পেকট্রোমিটার,ਅਲਟਰਾਵਾਇਲਟ ਸਪੈਕਟਰੋਮੀਟਰ
অতিবেগুনী বর্ণালী,ਅਲਟਰਾਵਾਇਲਟ ਸਪੈਕਟ੍ਰਮ
প্যারিটাল অঞ্চল,ਪੈਰੀਟਲ ਖੇਤਰ
"ছায়া, আলোকসজ্জা কেন্দ্র, umbra","ਸ਼ੈਡੋ, ਰੋਸ਼ਨੀ ਕੇਂਦਰ, ਅੰਬਰਾ"
ছাতা অ্যান্টেনা,ਛੱਤਰੀ antenna
Umcloap প্রক্রিয়া,Umcloap ਪ੍ਰਕਿਰਿਆ
পুনর্জন্ম প্রক্রিয়া,ਪੁਨਰ ਜਨਮ ਦੀ ਪ੍ਰਕਿਰਿਆ
দ্রুত অভিন্ন গতি,ਤੇਜ਼ ਇਕਸਾਰ ਗਤੀ
অকার্যকর চরিত্র,ਅਵੈਧ ਅੱਖਰ
আন-নিল,ਅਣ-ਐਨੀਲਡ
দুর্গমতা,ਪਹੁੰਚਯੋਗਤਾ
উপস্থিতি নিরপেক্ষ অপারেশন,ਮੌਜੂਦਗੀ ਨਿਰਪੱਖ ਕਾਰਵਾਈ
অনুপলব্ধ শক্তি,ਅਣਉਪਲਬਧ ਊਰਜਾ
ভারসাম্যহীন নকশা,ਅਸੰਤੁਲਿਤ ਡਿਜ਼ਾਈਨ
ভারসাম্যহীন বল,ਅਸੰਤੁਲਿਤ ਤਾਕਤ
ভারসাম্যহীন ঘূর্ণন স্ট্যাবিলাইজার,ਅਸੰਤੁਲਿਤ ਰੋਟੇਸ਼ਨਲ ਸਟੈਬੀਲਾਈਜ਼ਰ
ভারসাম্যহীন লাইন,ਅਸੰਤੁਲਿਤ ਲਾਈਨ
ভারসাম্যহীন আউটপুট,ਅਸੰਤੁਲਿਤ ਆਉਟਪੁੱਟ
ভারসাম্যহীন রটার,ਅਸੰਤੁਲਿਤ ਰੋਟਰ
অজানা ত্রুটি,ਅਣਜਾਣ ਗਲਤੀ
নিরপেক্ষ মূল্যায়ন,ਨਿਰਪੱਖ ਮੁਲਾਂਕਣ
বিলুপ্তি,ਖ਼ਤਮ ਕਰਨਾ
এলোপি পালস,alopi ਨਬਜ਼
সেতু সংযোগহীন,ਪੁਲ ਅਣ-ਕਨੈਕਟ ਹੈ
আগ্নেয় গ্যাস,ਅਗਨੀ ਗੈਸ
আন-রুট,ਅਣ-ਰੂਟ
চার্জহীন,ਬਿਨਾਂ ਚਾਰਜ ਕੀਤੇ
আনচার্জড চেলেট,ਬਿਨਾਂ ਚਾਰਜ ਕੀਤੇ ਚੇਲੇਟ
বিশ্লেষিত বর্ণালী,ਅਵਿਸ਼ਲੇਸ਼ਿਤ ਸਪੈਕਟ੍ਰਮ
অসম্পূর্ণ তহবিল,ਅਧੂਰਾ ਫੰਡ
বর্ণহীন স্ফটিক,ਰੰਗਹੀਣ ਕ੍ਰਿਸਟਲ
অনিয়ন্ত্রিত স্থায়িত্ব,ਬੇਰੋਕ ਟਿਕਾਊਤਾ
সম্পর্কহীন তথ্য,ਗੈਰ-ਸੰਬੰਧਿਤ ਤੱਥ
সম্পর্কহীন র্যান্ডম পরিবর্তনশীল,ਗੈਰ-ਸੰਬੰਧਿਤ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
সংযোজন,ਸੰਜੋਗ
সংযোগ শব্দ,ਸੰਜੋਗ ਸ਼ਬਦ
উন্মুক্ত অঞ্চল,ਪ੍ਰਗਟ ਖੇਤਰ
অবাঞ্ছিত,ਅਣਚਾਹੇ
undamped তরঙ্গ,undamped ਲਹਿਰ
নিম্ন রক্তচাপ,ਘੱਟ ਬਲੱਡ ਪ੍ਰੈਸ਼ਰ
গোপন,ਗੁਪਤ
গাড়ির মেঝে অ্যান্টেনা,ਕਾਰ ਮੰਜ਼ਿਲ antenna
সংযোজন,ਸੰਜੋਗ
ধারণা রিলে,ਸੰਕਲਪ ਰੀਲੇਅ
অবমূল্যায়ন,ਘੱਟ ਅਨੁਮਾਨ
সাব স্প্রেড অনুনাসিক,ਉਪ ਫੈਲਾਅ ਨੱਕ
বিস্তার,ਫੈਲਾ
সাবমডুলেশন,submodulation
অধঃপতন,ਪਤਨ
নিমজ্জিত অ্যান্টেনা,ਡੁੱਬਿਆ ਐਂਟੀਨਾ
কম স্যাঁতসেঁতে,ਘੱਟ ਗਿੱਲਾ
কম স্যাঁতসেঁতে,ਘੱਟ ਗਿੱਲਾ ਹੋਣਾ
পানির নিচে ধ্বনিবিদ্যা,ਪਾਣੀ ਦੇ ਅੰਦਰ ਧੁਨੀ
পানির নিচে সাউন্ড প্রজেক্টর,ਪਾਣੀ ਦੇ ਅੰਦਰ ਆਵਾਜ਼ ਪ੍ਰੋਜੈਕਟਰ
রেফ্রিজারেন্ট,ਠੰਡਾ
"under-refined, under-refined","ਘੱਟ-ਕੁਦਰਤ, ਘੱਟ-ਕੁਦਰਤ"
underflow,ਅੰਡਰਫਲੋ
fumigated mains,ਧੁੰਧਲਾ ਮੇਨ
কম গর্ত,ਘੱਟ ਮੋਰੀ
অভ্যন্তরীণ বিস্ফোরণ,ਅੰਦਰੂਨੀ ਫਟਣਾ
পানির নিচের অ্যান্টেনা,ਪਾਣੀ ਦੇ ਅੰਦਰ ਐਂਟੀਨਾ
বিচ্ছুরিত রশ্মি,ਬੇਰੋਕ ਕਿਰਨ
স্থানচ্যুত লাইন,ਵਿਸਥਾਪਿਤ ਲਾਈਨ
বিকৃত প্রগতিশীল তরঙ্গ,ਵਿਗੜਿਆ ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ
বিকৃত তরঙ্গ,ਵਿਗੜਿਆ ਲਹਿਰ
অরুচিহীন মুক্ত পাতা,ਦਿਲਚਸਪ ਮੁਫ਼ਤ ਪੰਨਾ
বিরক্ত রাষ্ট্র,ਪਰੇਸ਼ਾਨ ਰਾਜ
এন্ডোগ্রাফ,ਐਂਡੋਗ੍ਰਾਫ
লহর,ਲਹਿਰ
তরঙ্গি,ਤਰੰਗੀ
"রিপল কারেন্ট, গরম স্রোত","ਰਿਪਲ ਕਰੰਟ, ਗਰਮ ਕਰੰਟ"
তরঙ্গ উচ্চারণ,ਤਰੰਗ ਉਚਾਰਨ
তরঙ্গ গতি,ਲਹਿਰ ਦੀ ਗਤੀ
তরঙ্গ গতি,ਲਹਿਰ ਦੀ ਗਤੀ
সংযোগহীন তার,ਅਣ-ਕੁਨੈਕਟਡ ਤਾਰ
"আচ্ছাদিত, অনাবৃত","ਢੱਕਿਆ ਹੋਇਆ, ਢੱਕਿਆ ਹੋਇਆ"
অপূর্ণ,ਭਰਿਆ ਹੋਇਆ
"অপূর্ণ মেঝে, খালি মেঝে","ਭਰੀ ਹੋਈ ਮੰਜ਼ਿਲ, ਖਾਲੀ ਮੰਜ਼ਿਲ"
"ungered, odd","ਅਜੀਬ, ਅਜੀਬ"
"Ungerad ফাংশন, অদ্ভুত ফাংশন","Ungerad ਫੰਕਸ਼ਨ, ਔਡ ਫੰਕਸ਼ਨ"
স্থল যোগাযোগ,ਜ਼ਮੀਨੀ ਸੰਪਰਕ
"uniaxial, uniaxial","uniaxial, uniaxial"
মনোলিথিক স্ফটিক,ਮੋਨੋਲਿਥਿਕ ਕ੍ਰਿਸਟਲ
একক চাপ,ਸਿੰਗਲ ਤਣਾਅ
একক উত্তেজনা,ਸਿੰਗਲ ਤਣਾਅ
"unidirectional, unidirectional, unidirectional","ਇੱਕ ਦਿਸ਼ਾਹੀਣ, ਇੱਕ ਦਿਸ਼ਾਹੀਣ, ਇੱਕ ਦਿਸ਼ਾਹੀਣ"
একরঙা অ্যান্টেনা,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਐਂਟੀਨਾ
একমুখী গেমেট,ਦਿਸ਼ਾਹੀਣ ਗੇਮੇਟ
একমুখী জোড়া অ্যান্টেনা,ਇਕ-ਦਿਸ਼ਾਵੀ ਜੋੜਾ ਐਂਟੀਨਾ
একমুখী প্রক্রিয়া,ਇੱਕ ਦਿਸ਼ਾਹੀਣ ਵਿਧੀ
একমুখী বিকৃতি,ਦਿਸ਼ਾਹੀਣ ਵਿਗਾੜ
সমন্বিত ক্ষেত্র তত্ত্ব,ਏਕੀਕ੍ਰਿਤ ਖੇਤਰ ਥਿਊਰੀ
সমন্বিত মডেল,ਏਕੀਕ੍ਰਿਤ ਮਾਡਲ
মনোকুলার সাসপেনশন,ਮੋਨੋਕੂਲਰ ਮੁਅੱਤਲ
একক ফোকাস,ਸਿੰਗਲ ਫੋਕਸ
ইউনিফর্ম,ਵਰਦੀ
"অভিন্ন ত্বরণ, ধ্রুবক ত্বরণ","ਇਕਸਾਰ ਪ੍ਰਵੇਗ, ਨਿਰੰਤਰ ਪ੍ਰਵੇਗ"
অভিন্ন বৃত্তাকার গতি,ਇਕਸਾਰ ਸਰਕੂਲਰ ਮੋਸ਼ਨ
অভিন্ন কম্প্রেশন,ਇਕਸਾਰ ਸੰਕੁਚਨ
অভিন্ন ধারাবাহিকতা,ਇਕਸਾਰ ਨਿਰੰਤਰਤਾ
সার্বজনীন অভিসরণ,ਯੂਨੀਵਰਸਲ ਕਨਵਰਜੈਂਸ
অভিন্ন অভিযোজন,ਇਕਸਾਰ ਸਥਿਤੀ
অভিন্ন ঘনত্ব,ਇਕਸਾਰ ਘਣਤਾ
ইউনিফর্ম ডিফিউজার,ਯੂਨੀਫਾਰਮ ਵਿਸਾਰਣ ਵਾਲਾ
অভিন্ন সম্প্রসারণ,ਇਕਸਾਰ ਵਿਸਤਾਰ
অভিন্ন বেগ বিতরণ,ਇਕਸਾਰ ਵੇਗ ਦੀ ਵੰਡ
অভিন্ন ভিন্নতা,ਇਕਸਾਰ ਭਿੰਨਤਾ
অভিন্ন বৈদ্যুতিক ক্ষেত্র,ਇਕਸਾਰ ਬਿਜਲੀ ਖੇਤਰ
অভিন্ন ইলেক্ট্রোস্ট্যাটিক ক্ষেত্র,ਇਕਸਾਰ ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਖੇਤਰ
অভিন্ন সমান্তরালতা,ਇਕਸਾਰ ਸਮਾਨਤਾ
"সাঙ্গি জোন, ইউনিফর্ম এরিয়া","ਸੰਗੀ ਜ਼ੋਨ, ਇਕਸਾਰ ਖੇਤਰ"
অভিন্ন বল ক্ষেত্র,ਇਕਸਾਰ ਫੋਰਸ ਖੇਤਰ
এমনকি প্রবাহ,ਵੀ ਵਹਾਅ
অভিন্ন সুপারসনিক প্রবাহ,ਯੂਨੀਫਾਰਮ ਸੁਪਰਸੋਨਿਕ ਵਹਾਅ
অভিন্ন আলোকসজ্জা,ਇਕਸਾਰ ਰੋਸ਼ਨੀ
অভিন্ন সমতা,ਇਕਸਾਰ ਸਮਾਨਤਾ
অভিন্ন আলোকসজ্জা,ਇਕਸਾਰ ਰੋਸ਼ਨੀ
অভিন্ন চৌম্বক ক্ষেত্র,ਇਕਸਾਰ ਚੁੰਬਕੀ ਖੇਤਰ
অভিন্ন স্ট্যাটিক চৌম্বক ক্ষেত্র,ਇਕਸਾਰ ਸਥਿਰ ਚੁੰਬਕੀ ਖੇਤਰ
ইউনিফর্ম মডেল,ਇਕਸਾਰ ਮਾਡਲ
অভিন্ন গতি,ਇਕਸਾਰ ਮੋਸ਼ਨ
অভিন্ন দোলন,ਯੂਨੀਫਾਰਮ ਓਸਿਲੇਸ਼ਨ
অভিন্ন সমতল তরঙ্গ,ਇਕਸਾਰ ਜਹਾਜ਼ ਦੀ ਲਹਿਰ
অভিন্ন চাপ,ਇਕਸਾਰ ਦਬਾਅ
অভিন্ন ব্যাসার্ধ স্থানচ্যুতি,ਇਕਸਾਰ ਰੇਡੀਅਸ ਵਿਸਥਾਪਨ
অভিন্ন প্রতিবন্ধকতা,ਇਕਸਾਰ ਰੁਕਾਵਟ
ইউনিফর্ম পুরু রড,ਇਕਸਾਰ ਮੋਟੀ ਡੰਡੇ
অভিন্ন স্কেলার চাপ,ਇਕਸਾਰ ਸਕੇਲਰ ਦਬਾਅ
অভিন্ন গ্রেডিয়েন্ট,ਇਕਸਾਰ ਗਰੇਡੀਐਂਟ
অভিন্ন নড়াচড়া,ਇਕਸਾਰ ਚਾਲ
অভিন্ন টান,ਇਕਸਾਰ ਤਣਾਅ
"অভিন্ন বেগ, ধ্রুবক বেগ","ਇਕਸਾਰ ਵੇਗ, ਨਿਰੰਤਰ ਵੇਗ"
"মিল, পরিবেষ্টিত, পারিপার্শ্বিক-পরিবার","ਸਮਾਨਤਾ, ਮਾਹੌਲ, ਮਾਹੌਲ-ਪਰਿਵਾਰ"
অভিন্ন লাইন,ਇਕਸਾਰ ਲਾਈਨ
একটি জংশন ট্রানজিস্টর,ਇੱਕ ਜੰਕਸ਼ਨ ਟਰਾਂਜ਼ਿਸਟਰ
"একতরফা, একতরফা","ਇਕਪਾਸੜ, ਇਕਪਾਸੜ"
একতরফা সংকোচন,ਇਕਪਾਸੜ ਸੰਕੁਚਨ
একতরফা ট্রান্সডুসার,ਇਕਪਾਸੜ ਟ੍ਰਾਂਸਡਿਊਸਰ
ইউনিট মডুলাস সংখ্যা,ਯੂਨਿਟ ਮਾਡਿਊਲਸ ਨੰਬਰ
"সমতল গতি, সমতল গতি","ਪਲੈਨਰ ਮੋਸ਼ਨ, ਪਲੇਨ ਮੋਸ਼ਨ"
কপ্ল্যানার নোড,coplanar ਨੋਡ
একঘেয়ে ভেক্টর,ਮੋਨੋਟੋਨਿਕ ਵੈਕਟਰ
ইউনিপোলার ফিল্ড ইফেক্ট ট্রানজিস্টর,ਯੂਨੀਪੋਲਰ ਫੀਲਡ ਇਫੈਕਟ ਟਰਾਂਜ਼ਿਸਟਰ
ইউনিপোলার আনয়ন,ਯੂਨੀਪੋਲਰ ਇੰਡਕਸ਼ਨ
ইউনিপোলার চৌম্বক ক্ষেত্র,ਯੂਨੀਪੋਲਰ ਚੁੰਬਕੀ ਖੇਤਰ
ইউনিপোলার ট্রানজিস্টর (ফিল্ডডিস্টর),ਯੂਨੀਪੋਲਰ ਟਰਾਂਜ਼ਿਸਟਰ (ਫੀਲਡਿਸਟਰ)
"ইউনিপোলার অ্যান্টেনা, আইসোট্রপিক অ্যান্টেনা","ਯੂਨੀਪੋਲਰ ਐਂਟੀਨਾ, ਆਈਸੋਟ੍ਰੋਪਿਕ ਐਂਟੀਨਾ"
এক টাকা,ਇੱਕ-ਪੈਸਾ
এক-পজিটিভ আয়ন,ਇੱਕ-ਸਕਾਰਾਤਮਕ ਆਇਨ
"কণ্ঠস্বর, সুর","ਆਵਾਜ਼, ਸੁਰ"
"একক, একক, একক, একক একক, একক, একক","ਇਕਾਈ, ਇਕਾਈ, ਇਕਾਈ, ਇਕਾਈ ਇਕਾਈ, ਇਕਾਈ, ਇਕਾਈ"
ইউনিট-এরিয়া প্রতিবন্ধকতা,ਯੂਨਿਟ-ਖੇਤਰ ਰੁਕਾਵਟ
ইউনিট-ক্ষেত্র বিক্রিয়া,ਯੂਨਿਟ-ਫੀਲਡ ਪ੍ਰਤੀਕਿਰਿਆ
ইউনিট-ক্ষেত্র প্রতিরোধ,ਯੂਨਿਟ-ਫੀਲਡ ਪ੍ਰਤੀਰੋਧ
ভিত্তি,ਅਧਾਰ
"একক কোষ, একক কোষ, একক কোষ","ਯੂਨਿਟ ਸੈੱਲ, ਯੂਨਿਟ ਸੈੱਲ, ਯੂਨਿਟ ਸੈੱਲ"
