Assamese,Kannada
চক্ৰ স্থিতিশীলতা,ಸೈಕಲ್ ಸ್ಥಿರೀಕರಣ
খণ্ডিত-শিল্প ক&#39;ডিং,ವಿಘಟಿತ-ಕಲೆ ಕೋಡಿಂಗ್
ভঙা শক্তিৰ উৎস,ಮುರಿದ ವಿದ್ಯುತ್ ಮೂಲ
স্প্লিটাৰ,ಛೇದಕ
"ৰেপিং, স্পুলিং","ಸುತ್ತುವುದು, ಸ್ಪೂಲಿಂಗ್"
এছ পি এছ টি চুইচ,SPST ಸ್ವಿಚ್
ভাৰ্চুৱেল (ছদ্ম) মেমৰি লিখা,ವರ್ಚುವಲ್ (ಹುಸಿ) ಮೆಮೊರಿ ಬರವಣಿಗೆ
বিভ্ৰান্তিকৰ সঁহাৰি,ತಪ್ಪುದಾರಿಗೆಳೆಯುವ ಪ್ರತಿಕ್ರಿಯೆ
ভাৰ্চুৱেল সংকেত,ವರ್ಚುವಲ್ ಸಿಗ್ನಲ್
বেজী দিয়া,ಇಂಜೆಕ್ಷನ್
শ্ৰেণী নিয়ম সূচক,ವರ್ಗ ನಿಯಮ ಸೂಚಕ
শ্ৰেণী নিয়ম ডিভাইচ,ವರ್ಗ ನಿಯಮ ಸಾಧನ
বৰ্গমূল,ವರ್ಗ ಮೂಲ
বৰ্গক্ষেত্ৰৰ তৰংগ,ಚದರ ತರಂಗ
বৰ্গ তৰংগ দোলক,ಚದರ ತರಂಗ ಆಂದೋಲಕ
স্থিৰতা কাৰক,ಸ್ಥಿರತೆಯ ಅಂಶ
বহনক্ষমতা পুনৰ বিনিয়োগ,ಸಮರ್ಥನೀಯ ಮರುಹೂಡಿಕೆ
স্থিতিশীলতা,ಸ್ಥಿರೀಕರಣ
ষ্টেবিলাইজাৰ নেটৱৰ্ক,ಸ್ಟೆಬಿಲೈಜರ್ ನೆಟ್ವರ್ಕ್
"ষ্টেক, ষ্টেক","ಸ್ಟಾಕ್, ಸ್ಟಾಕ್"
মন পৰিচালক,ಮನಸ್ಸಿನ ನಿರ್ದೇಶಕ
পদক্ষেপৰ দক্ষতা,ಹಂತದ ದಕ್ಷತೆ
সমান্তৰাল সময়,ಸಮಾನಾಂತರ ಸಮಯ
মানক প্ৰসাৰণ মডুলেচন,ಪ್ರಮಾಣಿತ ವೈಶಾಲ್ಯ ಮಾಡ್ಯುಲೇಶನ್
মানক কোষ,ಪ್ರಮಾಣಿತ ಕೋಶ
মানক বিচ্যুতি,ಪ್ರಮಾಣಿತ ವಿಚಲನ
মানক TTL,ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಟಿಟಿಎಲ್
জৰুৰীকালীন শক্তি ব্যৱস্থা,ತುರ್ತು ವಿದ್ಯುತ್ ವ್ಯವಸ್ಥೆ
স্থিৰ তৰংগ,ಸ್ಥಿರ ತರಂಗ
স্থিৰ তৰংগ অনুপাত,ಸ್ಥಿರ ತರಂಗ ಅನುಪಾತ
দূৰত্বৰ অনুপাত,ದೂರ ಅನುಪಾತ
ষ্টাৰ্ট বিট,ಪ್ರಾರಂಭಿಸಿ ಬಿಟ್
আৰম্ভণিৰ নাড়ী,ಆರಂಭಿಕ ನಾಡಿ
অৱস্থানৰ ডায়েগ্ৰাম,ಸ್ಥಾನ ರೇಖಾಚಿತ್ರ
অৱস্থা-পৰিৱৰ্তন ডায়াগ্ৰাম,ಸ್ಥಿತಿ-ಪರಿವರ್ತನೆ ರೇಖಾಚಿತ್ರ
ৰূপান্তৰযোগ্য ফিল্টাৰ,ಕನ್ವರ್ಟಿಬಲ್ ಫಿಲ್ಟರ್
স্থিতিশীল আখৰ,ಸ್ಥಿರ ಪಾತ್ರ
স্থায়ী বিদ্যুৎ,ಸ್ಥಿರ ವಿದ್ಯುತ್
স্থায়ী স্মৃতিশক্তি কোষ,ಶಾಶ್ವತ ಮೆಮೊರಿ ಕೋಶ
ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি,ಸ್ಥಿರ ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ
ষ্টেটাছ ৰেজিষ্টাৰ,ಸ್ಥಿತಿ ರಿಜಿಸ್ಟರ್
অৱস্থা চিহ্ন,ಸ್ಥಿತಿ ಗುರುತು
অৱস্থান টাৰ্মিনেল,POS ಟರ್ಮಿನಲ್
ষ্টিয়াৰিং লজিক,ಸ್ಟೀರಿಂಗ್ ತರ್ಕ
স্তৰযুক্ত সংযোগস্থল,ಶ್ರೇಣೀಕೃತ ಜಂಕ್ಷನ್
ষ্টেপ সূচক প্ৰফাইল,ಹಂತದ ಸೂಚಕ ಪ್ರೊಫೈಲ್
ষ্টেপ ৰেচপন্স,ಹಂತದ ಪ್ರತಿಕ್ರಿಯೆ
স্তৰভিত্তিক,ಕ್ರಮಾನುಗತ
ষ্টেপাৰ মটৰ,ಸ್ಟೆಪ್ಪರ್ ಮೋಟಾರ್
ষ্টেৰিঅ&#39; ইকুইলেটেৰেল,ಸ್ಟೀರಿಯೋ ಸಮಬಾಹು
ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি,ಸ್ಟೀರಿಯೋ ರಿಸೀವರ್ ಆವರ್ತನ
টাইট কাপলিং,ಬಿಗಿಯಾದ ಜೋಡಣೆ
ব্ৰেক বেণ্ড,ಬ್ರೇಕ್ ಬ್ಯಾಂಡ್
সংৰক্ষণ বিলম্ব,ಶೇಖರಣಾ ಸುಪ್ತತೆ
সংৰক্ষণ মেমৰি,ಶೇಖರಣಾ ಮೆಮೊರಿ
"সংৰক্ষণৰ সময়, সময়","ಶೇಖರಣಾ ಸಮಯ, ಸಮಯ"
ষ্ট্ৰেইন গেজ,ಸ್ಟ್ರೈನ್ ಗೇಜ್
অবাঞ্চিত ধৰি ৰখা,ಅನಗತ್ಯ ಹಿಡುವಳಿ
তাঁৰ,ಸ್ಟ್ರಿಂಗ್
সংৰক্ষণ CRO,ಶೇಖರಣಾ CRO
ষ্ট্ৰ&#39;ব,ಸ್ಟ್ರೋಬ್
ষ্ট্ৰ&#39;ব বৰ্তনী,ಸ್ಟ್ರೋಬ್ ಸರ್ಕ್ಯೂಟ್
ইনডাক্টিভ পালছ,ಅನುಗಮನದ ನಾಡಿ
ষ্ট্ৰ&#39;ক টাৰ্মিনেল,ಸ್ಟ್ರೋಕ್ ಟರ್ಮಿನಲ್
ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক,ಸ್ಟ್ರೋಬೋಸ್ಕೋಪಿಕ್ ಗೋಳ ಘಟಕ
stub,ಸ್ಟಬ್
স্থবিৰ হৈ পৰিছে,ನಿಶ್ಚಲ
স্থবিৰ পৰিশোধন,ನಿಶ್ಚಲವಾದ ಶೋಧನೆ
শ্বুক,ಅಲ್ಲಾಡಿಸಿದೆ
বাহক,ವಾಹಕ
উপৰুটিন,ಸಬ್ರುಟೀನ್
ব্যাকৰণগত আখৰৰ মিশ্ৰণ,ವ್ಯಾಕರಣದ ಅಕ್ಷರ ಮಿಶ್ರಣ
subjunctive,ಸಬ್ಜೆಕ್ಟಿವ್
"আণ্ডাৰলে, ছাবষ্ট্ৰেট","ತಳಪಾಯ, ತಲಾಧಾರ"
হাত বিয়োগ কৰা,ಕೈ ವ್ಯವಕಲನ
বিয়োগ কৰা হৈছে,ಕಳೆಯಲಾಗಿದೆ
প্ৰগতিশীল আনুমানিককৰণ,ಪ್ರಗತಿಪರ ಅಂದಾಜು
কালক্ৰমিক আনুমানিক adc,ಕಾಲಾನುಕ್ರಮದ ಅಂದಾಜು adc
হঠাতে বায়ুমণ্ডলীয় বিক্ষিপ্ততা,ಹಠಾತ್ ವಾತಾವರಣದ ಅಡಚಣೆ
এডাৰ এম্প্লিফায়াৰ,ಆಡ್ಡರ್ ಆಂಪ್ಲಿಫಯರ್
চুপাৰ বিটা ট্ৰেঞ্জিষ্টৰ,ಸೂಪರ್ ಬೀಟಾ ಟ್ರಾನ್ಸಿಸ್ಟರ್
চূড়ান্ত কম্পিউটাৰ,ಅಂತಿಮ ಕಂಪ್ಯೂಟರ್
চুপাৰ কণ্ডাক্টৰ,ಸೂಪರ್ ಕಂಡಕ್ಟರ್
হাইপাৰহাইব্ৰিড ৰিচিভাৰ,ಹೈಪರ್ಹೈಬ್ರಿಡ್ ರಿಸೀವರ್
চুপাৰ হেটেৰ&#39;ডাইন তত্ত্ব,ಸೂಪರ್ ಹೆಟೆರೊಡೈನ್ ಸಿದ್ಧಾಂತ
অভাৰপাইপ লাইন প্ৰচেছৰ,ಓವರ್ಪೈಪ್ ಲೈನ್ ಪ್ರೊಸೆಸರ್
চুপাৰ স্কেলাৰ প্ৰচেছৰ,ಸೂಪರ್ ಸ್ಕೇಲಾರ್ ಪ್ರೊಸೆಸರ್
আৰোপ উপপাদ্য,ಆಪಾದನೆಯ ಪ್ರಮೇಯ
ফিড ভল্টেজ বাদ দিয়াৰ অনুপাত,ಫೀಡ್ ವೋಲ್ಟೇಜ್ ಹೊರಗಿಡುವ ಅನುಪಾತ
সহায়ক চিপ,ಸಹಾಯಕ ಚಿಪ್
বাহক মডুলেচন বন্ধ কৰক,ವಾಹಕ ಮಾಡ್ಯುಲೇಶನ್ ಅನ್ನು ನಿಲ್ಲಿಸಿ
পৃষ্ঠীয় শব্দ তৰংগ,ಮೇಲ್ಮೈ ಧ್ವನಿ ತರಂಗ
পৃষ্ঠা বাধা,ಪುಟ ತಡೆ
পৃষ্ঠা বাৰ ডিটেক্টৰ,ಪುಟ ಬಾರ್ ಡಿಟೆಕ್ಟರ್
পৃষ্ঠা চাৰ্জ,ಪುಟ ಶುಲ್ಕ
পৃষ্ঠা পদক্ষেপ ষ্ট্ৰিম,ಪುಟ ಹಂತದ ಸ್ಟ್ರೀಮ್
ইনষ্টল কৰা ডিভাইচ,ಸ್ಥಾಪಿಸಲಾದ ಸಾಧನ
পৃষ্ঠা সংস্থাপিত প্ৰযুক্তি,ಪುಟ ಸ್ಥಾಪಿತ ತಂತ್ರಜ್ಞಾನ
ঢৌ,ಉಲ್ಬಣವು
চাৰ্জ কাৰেণ্ট,ಉಲ್ಬಣವು ಪ್ರಸ್ತುತ
বুষ্ট ইম্পিডেন্স,ಉಲ್ಬಣ ಪ್ರತಿರೋಧ
চাৰ্জ প্ৰটেক্টৰ,ಉಲ್ಬಣ ರಕ್ಷಕ
বৃদ্ধিৰ পঞ্জীয়ন,ಬೆಳವಣಿಗೆಯ ನೋಂದಣಿ
শান্তকাৰী,ನಿದ್ರಾಜನಕ
চাৰ্জ ভল্টেজ,ಉಲ್ಬಣ ವೋಲ್ಟೇಜ್
প্ৰতিক্ৰিয়াশীলতা,ಸ್ಪಂದಿಸುವಿಕೆ
সংবেদনশীলতা,ಸೂಕ್ಷ್ಮತೆ
ৰেজিষ্টৰ ভল্টেজ,ಪ್ರತಿರೋಧಕ ವೋಲ್ಟೇಜ್
সোয়ুজ টাৰ্মিনেল,ಸೋಯುಜ್ ಟರ್ಮಿನಲ್
স্প্ৰেড জেনেৰেটৰ,ಹರಡುವ ಜನರೇಟರ್
প্ৰস্তুতিমূলক একক,ಪೂರ್ವಸಿದ್ಧತಾ ಘಟಕ
দোলন,ಆಂದೋಲನ
ডোলান চক,ಡೋಲನ್ ಚಾಕ್
চুইচ ব্ৰেকাৰ,ಸ್ವಿಚ್ ಬ್ರೇಕರ್
চুইচ কৰা কেপাচিটৰ,ಸ್ವಿಚ್ಡ್ ಕೆಪಾಸಿಟರ್
চুইচ কৰা লাভ এম্প্লিফায়াৰ,ಸ್ವಿಚ್ಡ್ ಗೈನ್ ಆಂಪ್ಲಿಫಯರ್
চুইচিং,ಬದಲಾಯಿಸುವುದು
বীজগণিত সলনি কৰা,ಬೀಜಗಣಿತವನ್ನು ಬದಲಾಯಿಸುವುದು
চুইচিং চাৰ্কিট,ಸ್ವಿಚಿಂಗ್ ಸರ್ಕ್ಯೂಟ್
চুইচিং পাৱাৰ চাপ্লাই,ಸ್ವಿಚಿಂಗ್ ವಿದ್ಯುತ್ ಸರಬರಾಜು
চুইচিং নিয়ন্ত্ৰক,ಸ್ವಿಚಿಂಗ್ ನಿಯಂತ್ರಕ
চুইচিং তৰংগ আকৃতি,ಸ್ವಿಚಿಂಗ್ ತರಂಗರೂಪ
চুইচ কৰা প্ৰগ্ৰেমেবল টাইমাৰ,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಟೈಮರ್ ಬದಲಾಯಿಸಲಾಗಿದೆ
চিহ্ন,ಸಹಿ ಮಾಡಿ
চিহ্ন সময়কাল,ಚಿಹ್ನೆ ಅವಧಿ
প্ৰতীকী লেবেল,ಸಾಂಕೇತಿಕ ಲೇಬಲ್
সমকালীন বিভাজক,ಸಿಂಕ್ರೊನಸ್ ವಿಭಜಕ
সমকালীন বৰ্তনী,ಸಿಂಕ್ರೊನಸ್ ಸರ್ಕ್ಯೂಟ್
সমকালীন সংকেত,ಸಿಂಕ್ರೊನಸ್ ಸಿಗ್ನಲ್
সমন্বয়ক,ಸಿಂಕ್ರೊನೈಸರ್
সমকালীন কেলকুলেটৰ,ಸಿಂಕ್ರೊನಸ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
সমকালীন ডিটেক্টৰ,ಸಿಂಕ್ರೊನಸ್ ಡಿಟೆಕ್ಟರ್
সমকালীন সংক্ৰমণ,ಸಿಂಕ್ರೊನಸ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
সমকালীন ধৰা পেলোৱা,ಸಿಂಕ್ರೊನಸ್ ಪತ್ತೆ
বাক্য গঠন,ವಾಕ್ಯ ರಚನೆ
ফ্ৰিকুৱেন্সি চিন্থেচাইজাৰ,ಆವರ್ತನ ಸಿಂಥಸೈಜರ್
"শৰীৰৰ ডিজাইন, ব্যৱস্থাৰ ডিজাইন","ದೇಹದ ವಿನ್ಯಾಸ, ಸಿಸ್ಟಮ್ ವಿನ್ಯಾಸ"
টি-পাই ৰূপান্তৰসমূহ,ಟಿ-ಪೈ ಪರಿವರ್ತನೆಗಳು
"টেকোমিটাৰ, ঘূৰ্ণনীয় ভল্টমিটাৰ","ಟ್ಯಾಕೋಮೀಟರ್, ತಿರುಗುವ ವೋಲ್ಟ್ಮೀಟರ್"
ঠেংৰ ধাৰা,ಬಾಲ ಸ್ಟ್ರೀಮ್
টেংক বৰ্তনী,ಟ್ಯಾಂಕ್ ಸರ್ಕ್ಯೂಟ್
টেন্টালাম কেপাচিটৰ,ಟ್ಯಾಂಟಲಮ್ ಕೆಪಾಸಿಟರ್
বহিষ্কাৰ কৰা,ಹೊರಹಾಕುವಿಕೆ
টেপ পুনৰাবৃত্তি,ಟೇಪ್ ಮರುಪಂದ್ಯ
"ৰিমুভাৰ, এক্সট্ৰেক্টৰ","ಹೋಗಲಾಡಿಸುವವನು, ತೆಗೆಯುವವನು"
tarbel পৃষ্ঠা,ಟಾರ್ಬೆಲ್ ಪುಟ
টি-সংযোগকাৰী,ಟಿ-ಕನೆಕ್ಟರ್
টেলিডেল্টাছ কাগজ,ಟೆಲಿಡೆಲ್ಟಸ್ ಪೇಪರ್
ট্যুৰ জোখ-মাখ,ಪ್ರವಾಸ ಮಾಪನ
"টেলিফোনি, টেলিফোনি","ದೂರವಾಣಿ, ದೂರವಾಣಿ"
টেলিগ্ৰাফ,ಟೆಲಿಗ್ರಾಫ್
"টেলিভিছন, দূৰদৰ্শন","ದೂರದರ್ಶನ, ದೂರದರ್ಶನ"
টেলিভিছনৰ কেমেৰা,ದೂರದರ್ಶನ ಕ್ಯಾಮೆರಾ
টেলিভিছন ৰিচিভাৰ,ದೂರದರ್ಶನ ರಿಸೀವರ್
টেলিগন উপপাদ্য,ಟೆಲಿಗಾನ್ ಪ್ರಮೇಯ
টেট্ৰ&#39;ড,ಟೆಟ್ರೋಡ್
তাপ ক্ষতিপূৰণ,ಶಾಖ ಪರಿಹಾರ
"ৰাভা, স্ফটিক","ರವಾ, ಹರಳು"
তাপ-ভোল্টেজ ৰূপান্তৰক,ಶಾಖ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
অস্থায়ী তথ্য পঞ্জীয়ন,ತಾತ್ಕಾಲಿಕ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
টাৰ্মিনেল,ಟರ್ಮಿನಲ್
পৰীক্ষাৰ সীহ,ಪರೀಕ್ಷಾ ಮುನ್ನಡೆ
পৰীক্ষা সংকেত,ಪರೀಕ್ಷಾ ಸಂಕೇತ
চতুৰ্থ পৰমাণু,ಕ್ವಾಟರ್ನರಿ ಪರಮಾಣು
তাপীয় পানীৰ বৈ যোৱা,ಉಷ್ಣ ಹರಿವು
তাপীয় পৃথকীকৰণ,ಉಷ್ಣ ಪ್ರತ್ಯೇಕತೆ
"তাপীয় শব্দ, তাপীয় শব্দ","ಉಷ್ಣ ಶಬ್ದ, ಉಷ್ಣ ಶಬ್ದ"
তাপীয় অক্সিডেচন,ಉಷ್ಣ ಆಕ್ಸಿಡೀಕರಣ
তাপ প্ৰতিৰোধ ক্ষমতা,ಉಷ್ಣ ಪ್ರತಿರೋಧ
তাপীয় পলায়ন,ಉಷ್ಣ ಪಾರು
তাপ বিৰতি,ಶಾಖ ವಿರಾಮ
তাপীয় স্থিৰতা,ಉಷ್ಣ ಸ್ಥಿರತೆ
তাপীয় নিৰ্গমন,ಥರ್ಮಿಯೋನಿಕ್ ಹೊರಸೂಸುವಿಕೆಗಳು
তাপ প্ৰতিৰোধ ক্ষমতা,ಶಾಖ ಪ್ರತಿರೋಧ
তাপযুগল,ಉಷ್ಣಯುಗ್ಮ
তাপীয় প্ৰভাৱ,ಉಷ್ಣ ಪರಿಣಾಮ
তাপ নিয়ন্ত্ৰক,ಶಾಖ ನಿಯಂತ್ರಕ
থেভেনিন উপপাদ্য,ಥೆವೆನಿನ್ ಪ್ರಮೇಯ
পাতল আৱৰণ,ತೆಳುವಾದ ಪೊರೆ
পাতল পৰ্দাৰ কেপাচিটৰ,ತೆಳುವಾದ ಮೆಂಬರೇನ್ ಕೆಪಾಸಿಟರ್
পাতল পৰ্দাৰ প্ৰতিৰোধ ক্ষমতা,ತೆಳುವಾದ ಪೊರೆಯ ಪ್ರತಿರೋಧ
থ’ৰিয়াম আৱৰণযুক্ত টাংষ্টেন কেথ’ড,ಥೋರಿಯಂ ಲೇಪಿತ ಟಂಗ್‌ಸ್ಟನ್ ಕ್ಯಾಥೋಡ್
ক্ষমতা নিয়ম,ಶಕ್ತಿ ನಿಯಮ
ট্ৰিপল চাৰ্কিট,ಟ್ರಿಪಲ್ ಸರ್ಕ್ಯೂಟ್
ত্ৰি-ৰাজ্যৰ ৰাম,ತ್ರಿ-ರಾಜ್ಯ ರಾಮ್
ট্ৰাই-এণ্ড নিয়ন্ত্ৰক,ಟ್ರೈ-ಎಂಡ್ ರೆಗ್ಯುಲೇಟರ್
sill ডিটেক্টৰ,ಸಿಲ್ ಡಿಟೆಕ್ಟರ್
sill ভল্টেজ,ಸಿಲ್ ವೋಲ್ಟೇಜ್
থাইৰাট্ৰন টিউব,ಥೈರಾಟ್ರಾನ್ ಟ್ಯೂಬ್
"পুনৰ বিনিয়োগ, অল্পকালীন","ಮರುಹೂಡಿಕೆ, ಅಲ್ಪಾವಧಿ"
টিকলাৰ দোলক,ಟಿಕ್ಲರ್ ಆಂದೋಲಕ
টাইট কাপলিং,ಬಿಗಿಯಾದ ಜೋಡಣೆ
হেলনীয়া কৰা,ಓರೆಯಾಗಿಸು
সময় ভিত্তিক বৰ্তনী,ಸಮಯ ಆಧಾರಿತ ಸರ್ಕ್ಯೂಟ್
টাইমাৰ জেনেৰেটৰ,ಟೈಮರ್ ಜನರೇಟರ್
টাইম বেচ ভল্টেজ,ಸಮಯದ ಬೇಸ್ ವೋಲ್ಟೇಜ್
কল বিলম্ব,ಕರೆ ವಿಳಂಬ
সময় মণ্ডল প্ৰতিফলনশীলতা,ಸಮಯ ವಲಯ ಪ್ರತಿಫಲನ
টাইম মাৰ্কাৰ জেনেৰেটৰ,ಸಮಯ ಮಾರ್ಕರ್ ಜನರೇಟರ್
কাল ভাগী,ಕಾಲ ಭಾಗಿ
সময় উইন্ডো,ಸಮಯ ವಿಂಡೋ
টাইমিং মোড চুইচিং,ಟೈಮಿಂಗ್ ಮೋಡ್ ಸ್ವಿಚಿಂಗ್
"সময় নিয়ন্ত্ৰক, সময় নিয়ন্ত্ৰক","ಸಮಯ ನಿಯಂತ್ರಕ, ಸಮಯ ನಿಯಂತ್ರಕ"
কল কন্ট্ৰ&#39;লাৰ মটৰ,ಕರೆ ನಿಯಂತ್ರಕ ಮೋಟಾರ್
সময় নিৰ্ধাৰণ ডায়াগ্ৰাম,ಸಮಯ ಸೆಟ್ ರೇಖಾಚಿತ್ರ
সময় সমন্বয় jitter,ಸಮಯ ಹೊಂದಾಣಿಕೆ ಜಿಟರ್
ক্ৰ&#39;ন&#39;মিটাৰ মাৰ্কাৰ জেনেৰেটৰ,ಕ್ರೋನೋಮೀಟರ್ ಮಾರ್ಕರ್ ಜನರೇಟರ್
কল এডজাষ্টাৰ নেটৱৰ্ক,ಕರೆ ಹೊಂದಾಣಿಕೆ ನೆಟ್‌ವರ್ಕ್
টি-নেটৱৰ্ক,ಟಿ-ನೆಟ್‌ವರ್ಕ್
টগল চুইচ,ಟಾಗಲ್ ಸ್ವಿಚ್
টোকেন বাছ নেটৱাৰ্ক,ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್
টোকেন নেটৱাৰ্ক,ಟೋಕನ್ ನೆಟ್ವರ್ಕ್
গ্ৰহণযোগ্য পৰিৱৰ্তন,ಸ್ವೀಕಾರಾರ್ಹ ಬದಲಾವಣೆ
কণ্ঠ বিস্ফোৰণ জেনেৰেটৰ,ಗಾಯನ ಬ್ಲಾಸ್ಟ್ ಜನರೇಟರ್
toroid,ಟೊರಾಯ್ಡ್
torus এন্টেনা,ಟೋರಸ್ ಆಂಟೆನಾ
সম্পূৰ্ণ হাৰমনিক বিকৃতি,ಪೂರ್ಣ ಹಾರ್ಮೋನಿಕ್ ಅಸ್ಪಷ್ಟತೆ
টটেম খুঁটা,ಟೋಟೆಮ್ ಪೋಲ್
টটেম-মেৰু ট্ৰেঞ্জিষ্টৰ,ಟೋಟೆಮ್-ಪೋಲ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
টাচ চুইচ,ಸ್ಪರ್ಶ ಸ್ವಿಚ್
স্পৰ্শযোগ্য কণ্ঠস্বৰ,ಸ್ಪರ್ಶ ಗಾಯನ
টি-পেড,ಟಿ-ಪ್ಯಾಡ್
ট্ৰেবল,ತ್ರಿವಳಿ
"ট্ৰেচিং, ট্ৰেচিং","ಪತ್ತೆಹಚ್ಚುವಿಕೆ, ಪತ್ತೆಹಚ್ಚುವಿಕೆ"
"ট্ৰেক বল, ট্ৰেক বল","ಟ್ರ್ಯಾಕ್ ಬಾಲ್, ಟ್ರ್ಯಾಕ್ ಬಾಲ್"
অনুবৰ্তী,ಅನುಸರಣೆ
ট্ৰেকিং আৰু নিয়ন্ত্ৰণ বৰ্তনী,ಟ್ರ್ಯಾಕಿಂಗ್ ಮತ್ತು ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್
