Telugu,Hindi
VLSI (చాలా పెద్ద ఎత్తున ఇంటిగ్రేషన్),अतिवृहत् एकीकरण
V మోడ్ రికార్డ్,परिवर्ती लंबाई शब्द
పదజాలం,अनुदेशावली
వాయిస్ బ్యాండ్,वाक् बैंड
వాయిస్ ఛానల్,वाक् प्रणाल
వాయిస్ ఫ్రీక్వెన్సీ పరికరాలు,वाक् आवृत्ति उपकरण
వాయిస్ గ్రేడ్ ఛానల్,वाक् कोटि प्रणाल
వాయిస్ ఇన్పుట్ మరియు అవుట్పుట్,वाक् निवेश और निर्गम
వాయిస్ సందేశ వ్యవస్థ,वाक् संदेश तंत्र
వాయిస్ యూనిట్,वाक् एकक
అస్థిర ఫైల్,ऊर्जाह्रास संचिका
అస్థిర జ్ఞాపకం,ऊर्जाह्रास स्मृति
అస్థిర నిల్వ,ऊर्जाह्रास भंडारण
వోల్టెరా ఇంటిగ్రేల్ ఈక్వేషన్,वोल्टरा समाकल समीकरण
వాల్యూమ్ సీరియల్ సంఖ్య,प्रबलता क्रम संख्या
వాల్యూమ్ స్విచ్ విధానం,प्रबलता स्विच क्रियाविधि
వాల్యూమ్ పరీక్ష,प्रबलता परीक्षण
స్వచ్ఛంద అంతరాయం,ऐच्छिक अंतरायन
VTOC (విషయాల వాల్యూమ్ పట్టిక),खंड सूची
పొర,वरकन
వేచి ఉన్న సమయం,प्रतीक्षा काल
వేచి ఉండండి,प्रतीक्षा सूची
ఆపరేషన్ వేచి ఉండండి,प्रतीक्षा संक्रिया
సమయం వేచి ఉండండి,प्रतीक्षा काल
నడవండి,प्रस्तुतीकरण
వాల్ష్ విశ్లేషణ,वाल्श विश्‍लेषण
వాల్ష్ ఫంక్షన్,वाल्श फलन
వాల్ష్ ట్రాన్స్ఫార్మ్,वाल्श रूपांतर
వెచ్చని ప్రారంభం (= పున art ప్రారంభం),पुन: प्रारंभन
సమయం వెచ్చగా ఉంటుంది,तैयारी काल
వాచ్డాగ్ టైమర్,रखवाला कालद
వేవ్‌ఫార్మ్ జనరేటర్,तरंगरूप जनित्र
వేవ్ గైడ్,तरंग पथक
తరంగదైర్ఘ్యం మల్టీప్లెక్సింగ్,तरंग दैर्ध्य बहुसंकेतन
బలహీనమైన ముందస్తు షరతు,दुर्बलतम पूर्वप्रतिबंध
వెయిటెడ్ కనెక్ట్ గ్రాఫ్,दुर्बलत: संबंधित आलेख
వెయిటెడ్ కోడ్,भारित कूट
వెయిటెడ్ గ్రాఫ్,भारित आलेख
బరువు తక్కువ చతురస్రాలు,भारित न्यूनतम वर्ग
బాగా ఏర్పడిన సూత్రం,सुनिर्मित सूत्र
వైడ్ ఏరియా నెట్‌వర్క్,बृहत् क्षेत्र जालक्रम
వైడ్‌బ్యాండ్,विस्तृत बैंड
వైడ్ బ్యాండ్ ఛానల్,विस्तृत बैंड प्रणाल
వించెస్టర్ టెక్నాలజీ,विन्चेस्टर प्रौद्योगिकी
కిటికీ,गवाक्ष
విండోయింగ్,गवाक्षन
