Bengali,Kannada
প্রযুক্তি,ತಂತ್ರಜ್ಞಾನ
টেলিব্যাঙ্কিং,ದೂರದೃಷ್ಟಿ
টেলিগ্রাম,ತರ್ಕ
টেলিগ্রাফিক ঠিকানা,ಟೆಲಿಗ್ರಾಫಿಕ್ ವಿಳಾಸ
টেলিগ্রাফি,ಹತಗೋಪತೆ
টেলিপ্রিন্টার বার্তা,ಟೆಲಿಪ್ರಿಂಟರ್ ಸಂದೇಶ
টেলিভিশন,ದೂರದರ್ಶನ
টেলিফোনিং,ದೂರವಾಣಿ
টেলিক্স,ಹಠಮಾಪಕ
টেলার,ಹೇಳುವವನು
মেজাজ,ಕೋಪ
মেজাজ,ಮನೋಧರ್ಮ
স্বভাবগত,ಮನೋಧರ್ಮ
তাপমাত্রা,ತಾಪಮಾನ
টেম্পো,ಗತಿ
অস্থায়ী,ತಾತ್ಕಾಲಿಕ
অস্থায়ী অগ্রিম,ತಾತ್ಕಾಲಿಕ ಮುಂಗಡ
অস্থায়ী অ্যাপয়েন্টমেন্ট,ತಾತ್ಕಾಲಿಕ ನೇಮಕಾತಿ
অস্থায়ী অক্ষমতা,ತಾತ್ಕಾಲಿಕ ಅಂಗವೈಕಲ್ಯ
অস্থায়ী পোস্ট,ತಾತ್ಕಾಲಿಕ ಪೋಸ್ಟ್
অস্থায়ী বিধিনিষেধ,ತಾತ್ಕಾಲಿಕ ನಿರ್ಬಂಧ
অস্থায়ী শূন্যপদ,ತಾತ್ಕಾಲಿಕ ಖಾಲಿ
প্রলোভন,ಪ್ರಲೋಭನೆ
টেনেবল,ದಂಡಯಾತ್ರಿಸಬಹುದಾದ
টেনেসিটি,ಸ್ಥಿರ
ভাড়াটে,ಹಿಡಿಕೆ
প্রজা,ಬಾಡಿಗೆದಾರ
প্রবণতা,ಪ್ರವೃತ್ತಿ
দরপত্র,ಸ್ರವಿಸುವ
টেন্ডার বক্স,ಕೋಮಲ ಪೆಟ್ಟಿಗೆ
দরপত্রদাতা,ಗಲ್ಲಿಗೇಡು
দরপত্র বিজ্ঞপ্তি,ಕವಣೆ ಸೂಚನೆ
সম্ভাব্য,ತಾತ್ಕಾಲಿಕ
মেয়াদ,ಅಧಿಕಾರ:
জমির মেয়াদ,ಭೂಮಿಯ ಅಧಿಕಾರಾವಧಿ
অফিসের মেয়াদ,ಕಚೇರಿಯ ಅಧಿಕಾರಾವಧಿ
পোস্টের মেয়াদ,ಪೋಸ್ಟ್ನ ಅಧಿಕಾರಾವಧಿ
কাজের মেয়াদ,ಕೆಲಸದ ಅಧಿಕಾರಾವಧಿ
মেয়াদ পোস্ট,ಅಧಿಕಾರಾವಧಿ ಪೋಸ್ಟ್
শব্দ,ಪದ
চূড়ান্ত,ಕೊನೆಗೊಳಿಸಬಹುದಾದ
টার্মিনাল (রিপোর্ট ইত্যাদি),ಟರ್ಮಿನಲ್ (ವರದಿ ಇತ್ಯಾದಿ)
টার্মিনাল ট্যাক্স,ಟರ್ಮಿನಲ್ ತೆರಿಗೆ
সমাপ্তি,ಮುಕ್ತಾಯ
সমাপ্তি ধারা,ಮುಕ್ತಾಯ ಷರತ್ತು
সমাপ্তি বিজ্ঞপ্তি,ಮುಕ್ತಾಯ ಸೂಚನೆ
পরিষেবা সমাপ্তি,ಸೇವೆಯ ಮುಕ್ತಾಯ
পরিভাষা,ಪರಿಭಾಷೆ
মেয়াদি ঋণ,ಅವಧಿ ಸಾಲ
অর্থবিল,ಅಧಿಕಾರಾವಧಿ
শর্তাদি,ಪದ
শর্তাবলী,ನಿಯಮಗಳು ಮತ್ತು ಷರತ್ತುಗಳು
বিতরণের বিধি,ವಿತರಣಾ ನಿಯಮಗಳು
রেফারেন্সের শর্তাবলী,ಉಲ್ಲೇಖದ ನಿಯಮಗಳು
সেবা পাবার শর্ত,ಸೇವಾ ನಿಯಮಗಳು
এলাকা,ಪ್ರದೇಶ
সন্ত্রাস,ಭಯ
সন্ত্রাসবাদ,ಭಯೋತ್ಪಾದನೆ
সন্ত্রাসী,ಭಯೋತ್ಪಾದಕ
তৃতীয় সুবিধা,ತೃತೀಯ ಲಾಭ
পরীক্ষা,ಪರೀಕ್ಷೆ
টেস্টামেন্ট,ಸಾಕ್ಷಾತ್ಕಾರ
পরীক্ষার চার্জ,ಪರೀಕ್ಷಾ ಶುಲ್ಕ
পরীক্ষা চেক,ಪರೀಕ್ಷಾ ಪರಿಶೀಲನೆ
পরীক্ষক,ಪರೀಕ್ಷಕ
সাক্ষ্য দিন,ಸಾಕ್ಷಿ
প্রশংসাপত্র,ಪ್ರಶವಿತನದ
সাক্ষ্য,ಪುರಾವೆಯನ್ನು
পরীক্ষার রিপোর্ট,ಪರೀಕ್ಷೆ
পাঠ্য,ಪಠ್ಯ
কৃতজ্ঞ,ಧನ್ಯವಾದಗಳು
থিম,ವಿಷಯ
থেরাপি,ಚಿಕಿತ್ಸೆ
তৃতীয় পক্ষ,ಮೂರನೇ ವ್ಯಕ್ತಿ
পুরোপুরি,ಸಂಪೂರ್ಣವಾಗಿ
চিন্তাশীল,ಚಿಂತನಶೀಲ
হুমকি,ಬೆದರಿಕೆ
থ্রিফ্ট,ಮಿತವ್ಯಯ
মাধ্যম,ಮೂಲಕ
নিক্ষেপ,ಎಸಿದು ಹಾಕಿ
থাম্ব ছাপ,ಹೆಬ್ಬೆರಳು ಅನಿಸಿಕೆ
থাম্পিং সংখ্যাগরিষ্ঠ,ಬಹುಮತವನ್ನು ಹೊಡೆಯುವುದು
টিকিট,ಟಿಕೆಟ್
টাই,ಕಟ್ಟು
বাঁধা loan ণ,ಕಟ್ಟಿದ ಸಾಲ
স্তর,ಶ್ರೇಣಿ
কাত,ಓರೆಯಾಗಿಸು
সময়,ಕಾಲ
সময় অনুমোদিত,ಸಮಯ ಅನುಮತಿಸಲಾಗಿದೆ
সময় নিষিদ্ধ,ಸಮಯವನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ
সময় আবদ্ধ,ಕಾಲಮಿತಿ
সময় কার্ড,ಸಮಯ ಚೀಟಿ
সময় আমানত (= স্থির আমানত),ಸಮಯ ಠೇವಣಿ (= ಸ್ಥಿರ ಠೇವಣಿ)
সময় রাখা,ಸಮಯ ಕೀಪಿಂಗ್
সময় সীমা,ಸಮಯ ಮಿತಿ
সময় বন্ধ,ಸಮಯ
সময় কাটিয়ে উঠেছে,ಸಮಯ ಮೀರಿದೆ
সময়সীমা প্রোগ্রাম,ಸಮಯದಲ್ಲಿದ್ದ ಕಾರ್ಯಕ್ರಮ
সময় হার,ಸಮಯ -ಪ್ರಮಾಣ
সময় রেকর্ডিং মেশিন,ಸಮಯ ರೆಕಾರ್ಡಿಂಗ್ ಯಂತ್ರ
সময় স্কেল,ಸಮಯದ ಪ್ರಮಾಣ
সময়সূচী,ವೇಳಾಪಟ್ಟಿ
সময় স্ট্যাম্প,ಸಮಯ ಅಂಚೆಚೀಟಿ
সময় অধ্যয়নের সরঞ্জাম,ಸಮಯ ಅಧ್ಯಯನ ಉಪಕರಣಗಳು
সময় টেবিল,ಸಮಯ ಮೇಜು
সময়,ಸಮಯ
পরামর্শ,ಸಲಹೆಗಳು
শিরোনাম,ಶೀರ್ಷಿಕೆ
শিরোনামধারী,ಶೀರ್ಷಿಕೆದಾರ
টয়লেট,ಶೌಚಾಲಯ
টোকেন,ಸಂಕೇತ
টোকেন সদস্য,ಟೋಕನ್ ಸದಸ್ಯ
টোকেন বেতন,ಟೋಕನ್ ವೇತನ
টোকেন ধর্মঘট,ಟೋಕನ್ ಮುಷ್ಕರ
টোন,ಸ್ವರ
টোন ডাউন,ಸ್ವರ
বলবর্ধন করা,ನಾಚಿಕೆಗೇಡು
টুল,ಉಪಕರಣ
টুল ডাউন স্ট্রাইক,ಟೂಲ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್
শীর্ষ,ಮೇಲಕ್ಕೆ
বিষয়,ವಿಷಯ
শীর্ষ স্তরের সিদ্ধান্ত,ಉನ್ನತ ಮಟ್ಟದ ನಿರ್ಧಾರ
শীর্ষ ব্যবস্থাপনা,ಉನ್ನತ ಆಡಳಿತ
শীর্ষস্থানীয়,ಅತ್ಯಂತ ಮೇಲಕ್ಕೆ
শীর্ষ কর্মকর্তা,ಉನ್ನತ ಅಧಿಕಾರ
টপোগ্রাফি,ಸ್ಥಳಾಕೃತಿ
সর্বোচ্চ অগ্রাধিকার,ಮೊದಲ ಆದ್ಯತೆ
শীর্ষ র্যাংকিং,ಉನ್ನತ ಸ್ಥಾನ
গোপনতম,ಉನ್ನತ ರಹಸ್ಯ
নির্যাতন,ಚಿತ್ರಹಿಂಸೆ
মোট,ಒಟ್ಟು
মোট পরিষেবা,ಒಟ್ಟು ಸೇವೆ
শক্ত,ಕಠಿಣ
ট্যুর,ಪ್ರವಾಸ
ট্যুর প্রোগ্রাম,ಪ್ರವಾಸ ಕಾರ್ಯಕ್ರಮ
ট্যুর রিপোর্ট,ಪ್ರವಾಸದ ವರದಿ
টাউট,ಮಾತು
শহর,ಪಟ್ಟಣ
টাউনশিপ,ಪಟ್ಟಣ
ট্রেস,ಜಾಡಿನ
ট্র্যাক্ট,ಬಲೆ
আকর্ষণ,ಎಳೆತ
বাণিজ্য বিণ্যাশ,ವ್ಯಾಪಾರ ಒಪ್ಪಂದ
শ্রমকল্যাণ সমিতি,ಒಕ್ಕೂಟ
Tradition তিহ্য,ಸಂಪ್ರದಾಯ
ট্রেন,ತರಬೇತಿ
শাগরেদ,ತರಬೇತಿ ಪಡೆಯುವವನು
প্রশিক্ষণ,ತರಬೇತಿ
প্রশিক্ষক,ತರಬೇತುದಾರ
প্রশিক্ষণ,ತರಬೇತಿ
প্রশিক্ষণ কেন্দ্র,ತರಬೇತಿ ಕೇಂದ್ರ
প্রশিক্ষণ কলেজ,ತರಬೇತಿ ಕಾಲೇಜು
প্রশিক্ষণ বিভাগ,ತರಬೇತಿ ವಿಭಾಗ
প্রশিক্ষণ প্রতিষ্ঠান,ತರಬೇತಿ ಸಂಸ್ಥೆ
প্রশিক্ষন পর্ব,ತರಬೇತಿ
প্রশিক্ষন কর্মসূচী,ತರಬೇತಿ ಕಾರ್ಯಕ್ರಮ
প্রশিক্ষণ ইউনিট,ತರಬೇತಿ ಘಟಕ
বৈশিষ্ট্য,ಗುಣಲಕ್ಷಣ
বিশ্বাসঘাতক,ದೇಶದ್ರೋಹಿ
প্রশান্তি,ಶಾಂತಿ
লেনদেন,ವ್ಯವಹಾರ
ব্যবসায়ের লেনদেন,ವ್ಯವಹಾರದ ವಹಿವಾಟು
প্রতিলিপি,ಪ್ರತಿಲೇಖನ
স্থানান্তর,ವರ್ಗಾಯಿಸು
স্থানান্তরযোগ্য পণ্য,ವರ್ಗಾವಣೆ ಮಾಡಬಹುದಾದ ಸರಕುಗಳು
স্থানান্তর এন্ট্রি,ಪ್ರವೇಶ ಪ್ರವೇಶ
স্থানান্তর ফি,ವರ್ಗಾವಣೆ ಶುಲ್ಕ
স্মারকলিপি স্থানান্তর,ಜ್ಞಾಪಕ ಪತ್ರವನ್ನು ವರ್ಗಾಯಿಸಿ
ডেপুটেশন উপর স্থানান্তর,ಡೆಪ್ಯುಟೇಶನ್‌ನಲ್ಲಿ ವರ್ಗಾವಣೆ
স্থানান্তর আদেশ,ವರ್ಗಾವಣೆ ಆದೇಶ
রূপান্তর,ರೂಪಾಂತರ
ট্রানজিট,ಸಾಗಣೆ
ট্রানজিট শুল্ক,ಸಾರಿಗೆ ಕರ್ತವ್ಯ
ট্রানজিশনাল,ಪರಿವರ್ತನೆಯ
ট্রানজিট পাস,ಸಾರಿಗೆ ಪಾಸ್
ট্রানজিট ভিসা,ಸಾರಿಗೆ ವೀಸಾ
ট্রানজিট ওয়ার্কশপ,ಸಾರಿಗೆ ಕಾರ್ಯಾಗಾರ
অনুবাদ,ಭಾಷಾಂತರ
লিপ্লিটারেশন,ಲಿಪ್ಯಂತರಣ
সংক্রমণ,ರೋಗ ಪ್ರಸಾರ
প্রেরণ,ಪ್ರಸಾರ
পরিবহন,ಸಾಗಿಸು
পরিবহন ভাতা,ಸಾರಿಗೆ ಭತ್ಯೆ
পরিবহন,ಸಾರಿಗೆ
স্থানান্তর,ಸ್ಥಳಾಂತರ
ফাঁদ,ಬಲೆಗೆ ಬೀಳಿಸು
ভ্রমণ,ಪ್ರಯಾಣ
ভ্রমণ খরচ,ಪ್ರಯಾಣ ವೆಚ್ಚ
ভ্রমণকারীদের চেক,ಪ್ರಯಾಣಿಕರ ಹಣದ ಪತ್ರ
ভ্রমণ ভাতা,ಪ್ರಯಾಣ ಭತ್ಯೆ
ভ্রমণ ভাতা বিল,ಪ್ರಯಾಣ ಭತ್ಯೆ ಮಸೂದೆ
ভ্রমণ ছাড়,ಪ್ರಯಾಣ ರಿಯಾಯಿತಿ
বিশ্বাসঘাতকতা,ವಿಶ್ವಾಸಘಾತುಕತೆ
রাষ্ট্রদ্রোহ,ದೇಶದ್ರೋಹ
কোষাগার,ಖಜಾನೆ
ট্রেজারি বেঞ্চ,ಖಜಾನೆ ಬೆಂಚ್
ট্রেজারি ডিপোজিট রসিদ (টি.ডি.আর।),ಖಜಾನೆ ಠೇವಣಿ ರಶೀದಿ (ಟಿ.ಡಿ.ಆರ್.)
ট্রেজারি রসিদ,ಖಜಾನೆ ರಶೀದಿ
ট্রেজারি ভাউচার,ಖಜಾನೆ ಚೀಟಿ
ট্রিট,ಚಿಕಿತ್ಸೆ
চুক্তি,ಒಪ್ಪಂದ
প্রত্যর্পণ চুক্তি,ಹಸ್ತಾಂತರದ ಒಪ್ಪಂದ
ট্রেক,ಚಾರಣ
প্রবণতা,ಪ್ರವೃತ್ತಿ
অনর্থক,ಅತಿರೇಕ
ট্রায়াল,ವಿಚಾರಣೆ
ট্রায়াল ভারসাম্য,ಪ್ರಯೋಗ ಸಮತೋಲನ
পর্যবেক্ষণকাল,ಪ್ರಯೋಗ ಅವಧಿ
উপজাতি অঞ্চল উন্নয়ন,ಬುಡಕಟ್ಟು ಪ್ರದೇಶ ಅಭಿವೃದ್ಧಿ
উপজাতি কল্যাণ,ಬುಡಕಟ್ಟು ಕಲ್ಯಾಣ
উপজাতি,ಬುಡಕಟ್ಟು
ট্রাইব্যুনাল,ನ್ಯಾಯಮಂಡಳ
শ্রদ্ধা,ಗೌರವ
ট্রিম,ಆವರಣಿಸು
ট্রিপ,ಪ್ರವಾಸ
ত্রিপক্ষ,ತ್ರಿಪದಜ
ট্রিপল,ಮೂರು ಪಟ್ಟು
ত্রিগুণ,ತ್ರಿಪದಣಿ
সত্য অনুলিপি,ನಿಜವಾದ ಪ್ರತಿ
ট্রাঙ্ক কল,ಕಾಂಡದ ಕರೆ
বিশ্বাস,ಸ ೦ ತಾನು
ট্রাস্টি,ತಿರುವು
বিশ্বাসযোগ্য,ವಿಶ್ವಾಸಾರ್ಹ
প্রত্যাখ্যান করা,ತಿರಸ್ಕರಿಸಿ
টার্নকি ভিত্তি,ಟರ್ನ್‌ಕೀ ಆಧಾರ
টার্ন আউট,ತಿದ್ದುಪಡಿ
টার্নওভার,ವಹಿವಾಟು
টার্পিউড,ತಿಕ್ಕಲು
টিউটলেজ,ಶಿಕ್ಷಕ
টুইন সিটি,ಅವಳಿ ನಗರ
দ্বিগুণ ভাগ করে নেওয়ার ভিত্তি,ಅವಳಿ ಹಂಚಿಕೆ ಆಧಾರ
প্রকার,ಮಾದರಿ
টাইপস্ক্রিপ্ট,ಬೆರಳಚ್ಚಿನ
টাইপরাইটার,ಬೆರಳಚ್ಚು
টাইপরাইটিং,ಬೆರಳಚ್ಚು
সাধারণ,ವಿಶಿಷ್ಟವಾದ
টাইপিং,ದಾಟುವುದು
টাইপিং মেশিন,ಚಿರತೆ
টাইপিং পুল,ಕೊಳವೆಯ
বানান ও অন্যান্য ত্রুটি,ಮುದ್ರಣಕಲ ದೋಷ
ভবিষ্য অভিপ্রায়,ಹೊರಗಿನ ಉದ್ದೇಶ
চূড়ান্ত,ಅಂತಿಮ
প্রকৃ্ত প্রাপক,ಅಂತಿಮ ರವಾನೆಗಾರ
চূড়ান্ত ব্যয়,ಅಂತಿಮ ವೆಚ್ಚ
প্রকৃত উদ্দেশ্য,ಅಂತಿಮ ಗುರಿ
শেষ পর্যন্ত,ಅಂತಿಮವಾಗಿ
চূড়ান্ত উদ্দেশ্য,ಅಂತಿಮ ಉದ್ದೇಶ
আলটিমেটাম,ಮುಂಗಡ
আলটিমো,ಎರಡನೆಯವರು
নিয়মবিরূদ্ধ,ಪೌಲಾಜಾ
আম্পায়ার,ಸಮಾಧಿ
অগ্রহণযোগ্য,ಒಪ್ಪಲಾಗದ
অবিচ্ছিন্ন লাগেজ,ಬೆಂಬಲಿಸದ ಸಾಮಾನುಗಳು
আনহাইড,ಸಹಾಯ ಮಾಡದ
দ্ব্যর্থহীন,ನಿಸ್ಸಂದಿಗ್ಧವಾದ
Un ক্যবদ্ধতা,ಒಮ್ಮತ
সর্বসম্মত,ಅವಿರೋಧ
সর্বসম্মত সিদ্ধান্ত,ಸರ್ವಾನುಮತದ ನಿರ್ಧಾರ
নিরবচ্ছিন্ন,ವಿನಿಯೋಗದ
আনট্যাচড,ಬೆರೆಯದ
অননুমোদিত,ಅನಧಿಕೃತ
অনিবার্য,ಅನಿವಾರ್ಯ
অনিবার্য পরিস্থিতি,ತಪ್ಪಿಸಲಾಗದ ಸಂದರ್ಭಗಳು
অনিবার্য বিলম্ব,ಅನಿವಾರ್ಯ ವಿಳಂಬ
অবিস্মরণীয়,ಜಡವಾಗದ
Uncashed,ಕತ್ತರಿಸದ
অনিশ্চিত,ಅನಿಶ್ಚಿತತೆ
দাবী,ಹಕ್ಕು ಪಡೆಯದ
দাবী করা লাগেজ,ಹಕ್ಕು ಪಡೆಯದ ಸಾಮಾನುಗಳು
শ্রেণিবদ্ধ,ವರ್ಗೀಕರಿಸದ
অনাবৃত,ಗೊಮ್ಮಾಗದ
অস্বাভাবিক,ಅಸಾಮಾನ್ಯ
আপত্তিজনক,ರಾಜಿಗೆ ಬರದ
নিঃশর্ত,ಬೇಷರತ್ತಾದ
অসমর্থিত,ದೃ unconಿಸದ
অসমর্থিত প্রতিবেদন,ದೃ f ೀಕರಿಸದ ವರದಿ
অসাংবিধানিক,ಸಂವಿಧಾನಬಾಹಿರ
বিনা প্রতিদ্বন্দ্বিতায়,ವಿವಾದದ
অনিয়ন্ত্রিত,ಅನಿಯಂತ್ರಿತ
অসম্পূর্ণ,ಅರಿಯದ
অনাবৃত চাহিদা,ಬಹಿರಂಗಪಡಿಸಿದ ಬೇಡಿಕೆ
অবিচ্ছিন্ন,ಪಟ್ಟಿಯ
অবিচ্ছিন্ন চিঠি,ವಿರೂಪಗೊಳಿಸದ ಪತ್ರ
অধীনে,ಅಡಿಯಲ್ಲಿ
আন্ডার-বয়স,ಕಡಿಮೆ ವಯಸ್ಸಿನ
মূল্যায়ন অধীনে,ಮೌಲ್ಯಮಾಪನದಲ್ಲಿ
বিলিংয়ের অধীনে,ಬಿಲ್ಲಿಂಗ್ ಅಡಿಯಲ್ಲಿ
পোস্টিং শংসাপত্রের অধীনে,ಪೋಸ್ಟ್ ಮಾಡುವ ಪ್ರಮಾಣಪತ್ರದ ಅಡಿಯಲ್ಲಿ
বিবেচনার মধ্যে,ಪರಿಗಣನೆಯಲ್ಲಿದೆ
আন্ডারকনসেশন,ಕಡಿಮೆ ಕೆಲಸ
অনুন্নত,ಅಭಿವೃದ್ಧಿಯಾಗದ
নিযুক্ত অধীনে,ಉದ್ಯೋಗದಲ್ಲಿ
কর্মসংস্থানের অধীনে,ಉದ್ಯೋಗದಡಿಯಲ್ಲಿ
নিম্ন-অনুমান,ಕಡಿಮೆ
পরীক্ষার অধীনে,ಪರೀಕ್ಷೆಯಡಿಯಲ್ಲಿ
অস্নাতক,ಪದವಿ ವಿದ್ಯಾರ್ಥಿ
ভূগর্ভস্থ,ಭೂಗತ
আন্ডার হ্যান্ড ডিলিং,ಒಳ-ವ್ಯವಹಾರ
