Hindi,Telugu
वायुपरागण,గాలి పరాగసంపర్కం
"पक्ष, पंख",వింగ్
शीतज क्षति,శీతాకాల గాయం
विन्टरेसी,వింటరేసి
अकल दाढ़,జ్ఞాన దంతం
वोल्फिया,వోల్ఫియా
गर्भाशय,గర్భం
"काष्ठ, लकड़ी",కలప
अरण्य,కలప
दारु,కలప
अरण्य कारिबु,వుడ్‌ల్యాండ్ కారిబౌ
कठफोड़वा,వుడ్‌పెక్కర్
ऊर्णी प्राणी,వూలీ జంతువు
कृमि,పురుగు
कृमि क्षिप्ति,పురుగు కాస్టింగ్
कृमि विष्ठा,పురుగు కాస్టింగ్
वर्मैक्स,వార్మాక్స్
झुर्री पड़ना,ముడతలు
मणिबंध,మణికట్టు ఉమ్మడి
कलाई,మణికట్టు
वूखेरेरिया,వుచెరేరియా
वूखेरेरिया बैंक्रोफ्टाई,వుచెరేరియా బాన్‌క్రోఫ్టి
वूखेरेरिया मैलाई,వుచెరేరియా మలాయి
जैंथियम,శాంతియం
जैन्थोमोनास सिट्रि,క్శాంతోమోనాస్ సిట్రి
जैंथोफिल,క్శాంతోఫిల్
जैंथोरिया,క్శాంథోరో
परिनिषेचन,జెనోగామి
परनिरोप,జెనోగ్రాఫ్ట్
शुष्कतारंभी,YERARCH
शुष्क,XERIC
मरुद्भिद्,ఎరోఫైట్
"ऐक्स-किरण, ऐक्स-रे",ఎక్స్-రే
ऐक्स-रे किरणपुंज,ఎక్స్-రే పుంజం
ऐक्स-रे विकिरणी चित्रण,ఎక్స్-రే రేడియోగ్రఫీ
"दारु, जाइलम",జిలేమ్
दारु अवयव,జిలేమ్ ఎలిమెంట్
दारु रेशा,జిలేమ్ ఫైబర్
दारु रस,జిలేమ్ సాప్
जाइलोग्लुकॉन शृंखला,జిలోగ్లూకాన్ గొలుసు
जाइलोस,జిలోజ్
यमुना कार्य योजना,యమునా కార్యాచరణ ప్రణాళిక
यीस्ट कोशिका,ఈస్ట్ సెల్
पीत इलास्टिन रेशा,పసుపు ఎలాస్టిన్ ఫైబర్
पीत बिंदु,పసుపు స్పాట్
दंतुरित,యోక్
पीतक,పచ్చసొన
पीतक कोष,పచ్చసొన సాక్
पीतकी अंड,పచ్చసొన గుడ్డు
नव वर्धी वन,యువ పెరుగుతున్న అడవి
यक्का,యుక్కా
यक्का ग्लोरिओसा,యుక్కా గ్లోరియోసా
जमीकंद,జామికంద్
जैस्टेरा,జాస్టెరా
जिएटिन,జీటిన్
"योजिपाद, ज्यूगोपोडियम",జ్యూగోపోడియం
जस्ता,జింక్
जीनिया,జిన్నియా
जिपर सम,జిప్పర్ ఇష్టం
जिजिफस,జిజిఫస్
पूलीय स्तर,జోనా ఫాసికులాటా
गुच्छ स्तर,జోనా గ్లోమెరులోసా
जोना लाइसीन,జోనా లైసిన్
पारदर्शी अंडावरण,జోనా పెలుసిడా
अरांकित अंडावरण,జోనా రేడియేటా
जालिका स्तर,జోనా రెటిక్యులారిస్
जीवक,జూయిడ్
प्राणि उद्यान,జూలాజికల్ గార్డెన్
प्राणि नामपद्धति,జూలాజికల్ నామకరణం
प्राणि उपवन,జూలాజికల్ పార్క్
प्राणिविज्ञान,జంతుశాస్త్రం
प्राणिपरागण,జూఫిలీ
प्राणिप्लवक,జూప్లాంక్టన్
"चलबीजाणु, जूस्पोर",జూస్పోర్
जोस्टेरोफिलम,జోస్టెరోఫిలమ్
z-योजना,Z- పథకం
एकव्याससममित,జైగోమోర్ఫిక్
युग्मसूत्र,జైగోనెమా
"युग्मज, युग्मनज",జైగోట్
युग्मज अंतर्डिंबवाहिनी अंतरण,జైగోట్ ఇంట్రాఫలోపియన్ బదిలీ (జిఫ్ట్)
