Odiya,Kannada
ope ୁଲା,ಇಳಿಜಾರು
ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
ଛୋଟ ବ୍ରାକେଟ୍,ಸಣ್ಣ ಆವರಣಗಳು
ଚିକ୍କଣ ବକ୍ର,ನಯವಾದ ವಕ್ರರೇಖೆ
ସୁଗମ କାର୍ଯ୍ୟ,ಸುಗಮ ಕಾರ್ಯ
ସମୟ କ୍ରମର ସଫାସୁତୁରା |,ಸಮಯ ಸರಣಿಯನ್ನು ಸುಗಮಗೊಳಿಸುವುದು
ସୌର ମଣ୍ଡଳ,ಸೌರ ಮಂಡಲ
ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |,ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್
କଠିନ,ಘನ
କଠିନ ଜ୍ୟାମିତି |,ಘನ ಜ್ಯಾಮಿತಿ
ସମାଧାନ,ಪರಿಹಾರ
କ୍ରମରେ ସମାଧାନ |,ಸರಣಿಯಲ್ಲಿ ಪರಿಹಾರ
ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ଏକ ତ୍ରିରଙ୍ଗାର ସମାଧାନ |,ತ್ರಿಕೋನದ ಪರಿಹಾರ
ସମାଧାନ ସ୍ଥାନ,ಪರಿಹಾರ ಜಾಗ
ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |,ಸೋನೈನ್ ಬಹುಪದೋಕ್ತಿ
ସ୍ଥାନ,ಜಾಗ
ସ୍ପେସ୍ ବକ୍ର,ಬಾಹ್ಯಾಕಾಶ ಕರ್ವ್
ବିସ୍ତାର ସେଟ୍ |,ವ್ಯಾಪಿಸಿರುವ ಸೆಟ್
ସ୍ପେସାଲ୍ କରେଲୋଗ୍ରାମ୍ |,ಪ್ರಾದೇಶಿಕ ಕೋರ್ರೆಲೋಗ್ರಾಮ್
ସ୍ line ତନ୍ତ୍ର ର line ଖ୍ୟ ଗୋଷ୍ଠୀ |,ವಿಶೇಷ ರೇಖೀಯ ಗುಂಪು
ସ୍ ort ତନ୍ତ୍ର ଅର୍ଥୋଗୋନାଲ୍ ଗୋଷ୍ଠୀ |,ವಿಶೇಷ ಆರ್ಥೋಗೋನಲ್ ಗುಂಪು
ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |,ವಿಶಿಷ್ಟ ಗುರುತ್ವ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |,ಸ್ಪೆಕ್ಟ್ರಲ್ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
ଏକ କାର୍ଯ୍ୟର ସ୍ପେକ୍ଟ୍ରମ୍ |,ಕಾರ್ಯದ ಸ್ಪೆಕ್ಟ್ರಮ್
କ୍ଷେତ୍ର,ಗೋಳ
ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕ
ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |,ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ
spiral,ಸುರುಳಿಯಾಕಾರದ
ବର୍ଗ,ಚೌಕ
ବର୍ଗ ବନ୍ଧନୀ,ಚೌಕ ಆವರಣ
ବର୍ଗ ଇଣ୍ଟିଗ୍ରେବଲ୍ |,ಚೌಕ ಇಂಟಿಗ್ರೇಬಲ್
ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |,ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ବର୍ଗମୂଳ,ವರ್ಗ ಮೂಲ
ନମୁନା ସଂଗ୍ରହର ପର୍ଯ୍ୟାୟ |,ಮಾದರಿಯ ಹಂತ
ପାହାଚ କାର୍ଯ୍ୟ,ಮೆಟ್ಟಿಲುಗಳ ಕಾರ್ಯ
ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି,ಪ್ರಮಾಣಿತ ವಿಚಲನ
ମାନକ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,ಪ್ರಮಾಣಿತ ಆಂತರಿಕ ಉತ್ಪನ್ನ
ସନ୍ତୁଳନର ଅବସ୍ଥା |,ಸಮತೋಲನ ಸ್ಥಿತಿ
ସ୍ଥାୟୀ ବକ୍ର,ಸ್ಥಾಯಿ ವಕ್ರರೇಖೆ
ସ୍ଥିର ବିନ୍ଦୁ |,ಸ್ಥಾಯಿ ಬಿಂದು
ସ୍ଥିର ମୂଲ୍ୟ,ಸ್ಥಾಯಿ ಮೌಲ್ಯ
ପରିସଂଖ୍ୟାନ,ಅಂಕಿಅಂಶ
ପରିସଂଖ୍ୟାନ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
ପରିସଂଖ୍ୟାନ ତଥ୍ୟ,ಅಂಕಿಅಂಶಗಳ ಡೇಟಾ
ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |,ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ
ପରିସଂଖ୍ୟାନ ଅନୁମାନ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ
ପରିସଂଖ୍ୟାନ ଭିତ୍ତି,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ತೀರ್ಮಾನ
ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |,ಅಂಕಿಅಂಶ ಮಾದರಿ
ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ
ପରିସଂଖ୍ୟାନ,ಅಂಕಿಅಂಶಗಳು
ସ୍ଥିର,ಸ್ಥಿರ
ସ୍ଥିର ରାଜ୍ୟ ସମାଧାନ |,ಸ್ಥಿರ ಸ್ಥಿತಿಯ ಪರಿಹಾರ
ଶିଖର ଆରୋହଣ (ଏକ ବକ୍ରର),ಕಡಿದಾದ ಆರೋಹಣ (ವಕ್ರರೇಖೆಯ)
ଶିଖର ଆରୋହଣ ଡିଜାଇନ୍ |,ಕಡಿದಾದ ಆರೋಹಣ ವಿನ್ಯಾಸ
ଶିଖର ଅବତରଣ |,ಕಡಿದಾದ ಇಳಿಜಾರು
ଷ୍ଟେପ୍ ଫଙ୍କସନ୍,ಹಂತದ ಕಾರ್ಯ
ଷ୍ଟର୍ଲିଂ ସିରିଜ୍ |,ಸ್ಟಿರ್ಲಿಂಗ್ ಸರಣಿ
ଷ୍ଟୋକାଷ୍ଟିକ୍ |,ಅಸ್ಥಿರ
ଷ୍ଟୋଷ୍ଟାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,ಸ್ಟೊಕಾಸ್ಟಿಕ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ଷ୍ଟୋକାଷ୍ଟିକ୍ ମଡେଲ୍ |,ಸ್ಥಾಪಿತ ಮಾದರಿ
ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରୋଗ୍ରାମିଂ |,ಸ್ಥಾಪಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ଷ୍ଟୋକାଷ୍ଟିକ୍ ଭେରିଏବଲ୍ |,ಸ್ಥಾಯಿ ವೇರಿಯಬಲ್
ଷ୍ଟୋକ୍ସଙ୍କ ଥିଓରେମ୍ |,ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ
ସିଧା ରେଖା |,ಸರಳ ರೇಖೆ
ସ୍ତର ଚାର୍ଟ,ಸ್ತರ ಚಾರ್ಟ್
ସ୍ତରକରଣ,ಶ್ರೇಣೀಕರಣ
ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |,ಶ್ರೇಣೀಕೃತ ಮಾದರಿ
ଷ୍ଟ୍ରିମ୍ ଲାଇନ୍ |,ಸ್ಟ್ರೀಮ್-ಲೈನ್
ଚାପ,ಒತ್ತಡ
କଠୋର ଭାବରେ କନଭକ୍ସ ଫଙ୍କସନ୍ |,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಪೀನ ಕಾರ್ಯ
କଠୋର ହ୍ରାସ,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
କଠୋର ଭାବରେ ବୃଦ୍ଧି ହେଉଛି |,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಹೆಚ್ಚುತ್ತಿದೆ
କଠୋର ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ |,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಏಕತಾನತೆಯ ಕಾರ್ಯ
ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ରଙ୍କ &quot;t&quot; ପରୀକ୍ଷା),ವಿದ್ಯಾರ್ಥಿಗಳ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿಗಳ &quot;ಟಿ&quot; ಪರೀಕ್ಷೆ)
ଉପ-ସଂଗ୍ରହ,ಉಪ ಸಂಗ್ರಹ
ସବ୍ ନିର୍ଣ୍ଣୟକାରୀ |,ಉಪ ನಿರ್ಣಾಯಕ
ଉପଫିଲ୍ଡ |,ಉಪಕ್ಷೇತ್ರ
ଉପଗୋଷ୍ଠୀ,ಉಪಗುಂಪು
ଉପ-ବ୍ୟବଧାନ,ಉಪ ಮಧ್ಯಂತರ
submatrix,ಉಪಮಾತೃಕೆ
ସଦସ୍ୟତା,ಚಂದಾದಾರಿಕೆ
ପରବର୍ତ୍ତୀ,ಅನುಕ್ರಮ
ଉପସେଟ,ಉಪವಿಭಾಗ
ସବ୍ ସ୍ପେସ୍ |,ಉಪಸ್ಥಳ
ପ୍ରତିସ୍ଥାପନ,ಪರ್ಯಾಯ
subtangent,ಉಪಟ್ಯಾಂಜೆಂಟ್
ସବ୍ଟେଣ୍ଡ କରନ୍ତୁ |,ಉಪಟಳ
ବିତରଣ,ಕಳೆಯಿರಿ
ବିତରଣ,ವ್ಯವಕಲನ
କ୍ରମାଗତ,ಸತತ
କ୍ରମାଗତ ଭିନ୍ନତା |,ಸತತ ವ್ಯತ್ಯಾಸ
କ୍ରମାଗତ ଏକୀକରଣ,ಸತತ ಏಕೀಕರಣ
ଉତ୍ତରାଧିକାରୀ,ಉತ್ತರಾಧಿಕಾರಿ
ସଫିକ୍ସ,ಪ್ರತ್ಯಯ
ରାଶି,ಮೊತ್ತ
ରାଶି କାର୍ଯ୍ୟ,ಮೊತ್ತ ಕಾರ್ಯ
ସଂକ୍ଷିପ୍ତ,ಸಂಕ್ಷೇಪಿಸಬಹುದಾದ
summand,ಸಾರಾಂಶ
ସମାପ୍ତି,ಸಂಕಲನ
ସମାବେଶ ସମ୍ମିଳନୀ |,ಸಂಕಲನ ಸಮಾವೇಶ
ସମୀକରଣ ସୂତ୍ର,ಸಂಕಲನ ಸೂತ್ರ
କ୍ରମର ସମାପ୍ତି |,ಸರಣಿಯ ಸಂಕಲನ
ସମୀକରଣ ଚିହ୍ନ,ಸಂಕಲನ ಚಿಹ್ನೆ
ଅସୀମତା ପାଇଁ ରାଶି |,ಮೊತ್ತಕ್ಕೆ ಅನಂತ
ସୁପରସ୍କ୍ରିପ୍ଟ |,ಮೇಲ್ಬರಹ
ସୁପରସେଟ୍ |,ಸೂಪರ್ಸೆಟ್
ସୁପରସୋନିକ୍ ପ୍ରବାହ |,ಶಬ್ದಾತೀತ ಹರಿವು
ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ,ಪೂರಕ ಕೋನ
ହାଇପରପ୍ଲେନ୍ କୁ ସମର୍ଥନ କରେ |,ಹೈಪರ್‌ಪ್ಲೇನ್ ಅನ್ನು ಬೆಂಬಲಿಸುತ್ತದೆ
କାର୍ଯ୍ୟର ସମର୍ଥନ,ಕಾರ್ಯದ ಬೆಂಬಲ
ମନେକର,ಊಹಿಸಿಕೊಳ್ಳಿ
ସୁପ୍ରିମ୍,ಸರ್ವೋಚ್ಚ
surd,surd
ପୃଷ୍ଠ,ಮೇಲ್ಮೈ
ଭୂପୃଷ୍ଠ କ୍ଷେତ୍ର |,ಮೇಲ್ಮೈ ಪ್ರದೇಶದ
ଭୂପୃଷ୍ଠ ଅବିଚ୍ଛେଦ୍ୟ |,ಮೇಲ್ಮೈ ಅವಿಭಾಜ್ಯ
ସର୍ଜେକସନ,ಸರ್ಜೆಕ್ಷನ್
ସର୍ଜେକ୍ଟିଭ୍ |,ಸಜೆಕ್ಟಿವ್
ସର୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର,ಸರ್ಜೆಕ್ಟಿವ್ ನಕ್ಷೆ
ପ୍ରତୀକ,ಚಿಹ್ನೆ
ସାଙ୍କେତିକ ତର୍କ |,ಸಾಂಕೇತಿಕ ತರ್ಕ
ସାଙ୍କେତିକ ମଡେଲ୍ |,ಸಾಂಕೇತಿಕ ಮಾದರಿ
ସମୃଦ୍ଧ,ಸಮ್ಮಿತೀಯ
ସମୃଦ୍ଧ,ಸಮ್ಮಿತೀಯ
ସମୃଦ୍ଧ ନିର୍ଣ୍ଣୟକାରୀ |,ಸಮ್ಮಿತೀಯ ನಿರ್ಣಾಯಕ
ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |,ಸಮ್ಮಿತೀಯ ವ್ಯತ್ಯಾಸ
ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
ବ୍ୟବସ୍ଥିତ ନମୁନା ସଂଗ୍ରହ |,ವ್ಯವಸ್ಥಿತ ಮಾದರಿ
ଟେବୁଲ୍,ಟೇಬಲ್
ଟେବୁଲ୍,ಕೋಷ್ಟಕ
ଇଣ୍ଟିଗାଲ୍ସର ଟେବୁଲ୍ |,ಅವಿಭಾಜ್ಯಗಳ ಕೋಷ್ಟಕ
ଟାବୁଲାର୍ |,ಕೋಷ್ಟಕ
ଟାବୁଲାର୍ ଫର୍ମ |,ಕೋಷ್ಟಕ ರೂಪ
ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |,ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್
ଟ୍ୟାବୁଲେଟ୍ |,ಕೋಷ್ಟಕ
ଟ୍ୟାବଲେଡ୍ ମୂଲ୍ୟ |,ಕೋಷ್ಟಕ ಮೌಲ್ಯ
ଟ୍ୟାବୁଲେସନ୍ |,ಕೋಷ್ಟಕ
ଟାବୁଲେଟର,ಕೋಷ್ಟಕ
ଲାଂଜ,ಬಾಲ
ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର),ಬಾಲ ಪ್ರದೇಶ (ವಿತರಣೆ)
ଟାଙ୍ଗେନ୍ସି |,ಸ್ಪರ್ಶಕತೆ
ଟାଙ୍ଗେଣ୍ଟ୍ |,ಸ್ಪರ್ಶಕ
ଟାଙ୍ଗେଣ୍ଟ ହାଇପରପ୍ଲେନ୍ |,ಸ್ಪರ್ಶಕ ಹೈಪರ್‌ಪ್ಲೇನ್
tangential,ಸ್ಪರ್ಶಕ
ଟାଙ୍ଗେସିଆଲ୍ ଉପାଦାନ |,ಸ್ಪರ್ಶಕ ಘಟಕ
ଟାଙ୍ଗେନସିଆଲ୍ ବିଭାଗ |,ಸ್ಪರ್ಶಕ ವಿಭಾಗ
ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |,ಸ್ಪರ್ಶ ರೇಖೆ
ଟାଙ୍ଗେଣ୍ଟ ବିମାନ |,ಸ್ಪರ್ಶಕ ವಿಮಾನ
ଟାଙ୍ଗେଣ୍ଟ୍ ସ୍ପେସ୍ |,ಸ್ಪರ್ಶಕ ಜಾಗ
ଟେପ୍ ପିଚ୍ |,ಟೇಪ್ ಪಂಚ್
ଟେପ୍ ରିଡର୍ |,ಟೇಪ್ ರೀಡರ್
ଟାଉବେରିଆନ୍ ଥିଓରେମ୍ |,ಟೌಬೆರಿಯನ್ ಪ್ರಮೇಯ
ଟେଲରଙ୍କ ଥିଓରେମ୍ |,ಟೇಲರ್ ಪ್ರಮೇಯ
Tchebychev ମେଟ୍ରିକ୍ |,ಚೆಬಿಚೆವ್ ಮೆಟ್ರಿಕ್
ଟି-ବଣ୍ଟନ |,ಟಿ-ವಿತರಣೆ
ଟେଲିସ୍କୋପିକ୍ ସିରିଜ୍ |,ದೂರದರ್ಶಕ ಸರಣಿ
ସାମୟିକ ସଂଯୋଜନା |,ತಾತ್ಕಾಲಿಕ ನಿರ್ದೇಶಾಂಕಗಳು
ସାମୟିକ ସମ୍ପର୍କ |,ತಾತ್ಕಾಲಿಕ ಸಂಬಂಧ
ସାମୟିକ ଭେରିଏବଲ୍ |,ತಾತ್ಕಾಲಿಕ ವೇರಿಯಬಲ್
ତନଯ ସକତୀ,ಕರ್ಷಕ ಶಕ್ತಿ
ଟେନସର୍ |,ಟೆನ್ಸರ್
ଟେନସର୍ ବିଶ୍ଳେଷଣ |,ಟೆನ್ಸರ್ ವಿಶ್ಲೇಷಣೆ
ଟେନସର୍ ଉତ୍ପାଦ |,ಟೆನ್ಸರ್ ಉತ್ಪನ್ನ
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର,ತಾತ್ಕಾಲಿಕ ಸೂತ್ರೀಕರಣ
ଶବ୍ଦ,ಅವಧಿ
ଟର୍ମିନାଲ୍ ଅବସ୍ଥା,ಟರ್ಮಿನಲ್ ಸ್ಥಿತಿ
ଟର୍ମିନାଲ୍ ବେଗ ବୁଡ଼ିବା |,ಟರ್ಮಿನಲ್ ವೇಗ ಡೈವ್
ଦଶମିକ ସମାପ୍ତ,ಕೊನೆಗೊಳ್ಳುವ ದಶಮಾಂಶ
ଶବ୍ଦ ମୂଲ୍ୟଗୁଡ଼ିକ,ಪದ ಮೌಲ್ಯಗಳು
ଶବ୍ଦଗତ ଭିନ୍ନତା |,ಅವಧಿಯ ವ್ಯತ್ಯಾಸ
ଶବ୍ଦ ଅନୁଯାୟୀ ଏକୀକରଣ |,ಅವಧಿಯ ಏಕೀಕರಣ
ତୃତୀୟ,ತ್ರಯಾತ್ಮಕ
ପରୀକ୍ଷା,ಪರೀಕ್ಷೆ
ଭିନ୍ନତାର ଏକତା ପାଇଁ ପରୀକ୍ଷା |,ವ್ಯತ್ಯಾಸಗಳ ಏಕರೂಪತೆಯ ಪರೀಕ್ಷೆ
ପରୀକ୍ଷା କାର୍ଯ୍ୟ,ಪರೀಕ್ಷಾ ಕಾರ್ಯ
ଅନୁମାନର ପରୀକ୍ଷା |,ಊಹೆಯ ಪರೀಕ್ಷೆ
ମହତ୍ତ୍ of ର ପରୀକ୍ଷା,ಮಹತ್ವದ ಪರೀಕ್ಷೆ
ପରୀକ୍ଷା ପରିସଂଖ୍ୟାନ |,ಪರೀಕ್ಷಾ ಅಂಕಿಅಂಶಗಳು
tetrahedral,ಟೆಟ್ರಾಹೆಡ್ರಲ್
ଟେଟ୍ରାହେଡ୍ରାଲ୍ କୋଣ |,ಟೆಟ್ರಾಹೆಡ್ರಲ್ ಕೋನ
ଟେଟ୍ରେଡ୍ରନ୍ |,ಟೆಟ್ರಾಹೆಡ್ರಾನ್
ତତ୍ତ୍ୱ,ಪ್ರಮೇಯ
ଅବଶିଷ୍ଟ ତତ୍ତ୍। |,ಅವಶೇಷಗಳ ಪ್ರಮೇಯ
ତତ୍ତ୍ demand ିକ ଚାହିଦା କାର୍ଯ୍ୟ |,ಸೈದ್ಧಾಂತಿಕ ಬೇಡಿಕೆ ಕಾರ್ಯ
ତତ୍ତ୍ disc ିକ ପୃଥକ ବଣ୍ଟନ |,ಸೈದ್ಧಾಂತಿಕ ಪ್ರತ್ಯೇಕ ವಿತರಣೆ
ତତ୍ତ୍ୱଗତ ତ୍ରୁଟି |,ಸೈದ್ಧಾಂತಿಕ ದೋಷ
ତତ୍ତ୍ୱଗତ ଫିଟ୍ |,ಸೈದ್ಧಾಂತಿಕ ಹೊಂದಾಣಿಕೆ
ତତ୍ତ୍ୱଗତ ସୂତ୍ର,ಸೈದ್ಧಾಂತಿಕ ಸೂತ್ರೀಕರಣ
ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |,ಸೈದ್ಧಾಂತಿಕ ಆವರ್ತನ
ତତ୍ତ୍ୱଗତ ଭାବରେ |,ಸೈದ್ಧಾಂತಿಕವಾಗಿ
ତତ୍ତ୍ୱିକ ମଡେଲ୍ |,ಸೈದ್ಧಾಂತಿಕ ಮಾದರಿ
ତତ୍ତ୍ୱିକ ଚିକିତ୍ସା |,ಸೈದ್ಧಾಂತಿಕ ಚಿಕಿತ್ಸೆ
ସମୀକରଣର ସିଦ୍ଧାନ୍ତ |,ಸಮೀಕರಣಗಳ ಸಿದ್ಧಾಂತ
ତ୍ରୁଟିର ତତ୍ତ୍। |,ದೋಷಗಳ ಸಿದ್ಧಾಂತ
ଆକଳନ ସିଦ୍ଧାନ୍ତ |,ಅಂದಾಜು ಸಿದ್ಧಾಂತ
କାର୍ଯ୍ୟଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ |,ಕಾರ್ಯಗಳ ಸಿದ್ಧಾಂತ
ଖେଳର ସିଦ୍ଧାନ୍ତ |,ಆಟಗಳ ಸಿದ್ಧಾಂತ
ମାଧ୍ୟାକର୍ଷଣ ତତ୍ତ୍। |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಿದ್ಧಾಂತ
ସୂଚନା ସିଦ୍ଧାନ୍ତ,ಮಾಹಿತಿಯ ಸಿದ್ಧಾಂತ
ସ୍ଥାନାନ୍ତରର ସିଦ୍ଧାନ୍ତ (= ବିଫଳତାର ସିଦ୍ଧାନ୍ତ),ಬದಲಿ ಸಿದ್ಧಾಂತ (= ವೈಫಲ್ಯದ ಸಿದ್ಧಾಂತ)
ସେଟ୍ ର ସିଦ୍ଧାନ୍ତ |,ಸೆಟ್ಗಳ ಸಿದ್ಧಾಂತ
ଅପେକ୍ଷା ରେଖାଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ (= ଧାଡି ତତ୍ତ୍)),ಕಾಯುವ ರೇಖೆಗಳ ಸಿದ್ಧಾಂತ (= ಕ್ಯೂಯಿಂಗ್ ಸಿದ್ಧಾಂತ)
ତରଙ୍ଗର ସିଦ୍ଧାନ୍ତ |,ಅಲೆಗಳ ಸಿದ್ಧಾಂತ
ଥର୍ମୋଡାଇନାମିକ୍ |,ಥರ್ಮೋಡೈನಾಮಿಕ್
ଏକ ସ୍କ୍ରୁର ସୂତା |,ಸ್ಕ್ರೂನ ದಾರ
ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ |,ಮೂರು ಆಯಾಮದ
ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ବିଶ୍ଳେଷଣ |,ಮೂರು ಆಯಾಮದ ವೆಕ್ಟರ್ ವಿಶ್ಲೇಷಣೆ
ତିନି-ମାର୍ଗ ବର୍ଗୀକରଣ |,ಮೂರು-ಮಾರ್ಗದ ವರ್ಗೀಕರಣ
ଫୋପାଡି ଦିଅ |,ಎಸೆಯಿರಿ
ଥ୍ରଷ୍ଟ |,ಒತ್ತಡ
ସମୟ,ಸಮಯ
ସମୟ ଅକ୍ଷ,ಸಮಯದ ಅಕ್ಷ
ସମୟ ନିର୍ଭରଶୀଳତା |,ಸಮಯದ ಅವಲಂಬನೆ
ସମୟ ନିର୍ଭରଶୀଳ ଗଠନମୂଳକ ସମୀକରଣ |,ಸಮಯ-ಅವಲಂಬಿತ ರಚನಾತ್ಮಕ ಸಮೀಕರಣ
ସମୟ ନିର୍ଭରଶୀଳ ପ୍ରକ୍ରିୟା |,ಸಮಯ-ಅವಲಂಬಿತ ಪ್ರಕ್ರಿಯೆ
ସମୟ-ସ୍ independent ାଧୀନ ଶବ୍ଦ |,ಸಮಯ-ಸ್ವತಂತ್ರ ಪದ
ସମୟ ବ୍ୟବଧାନ,ಸಮಯದ ಮಧ್ಯಂತರ
ସମୟ କ୍ରମ |,ಸಮಯ ಸರಣಿ
ସମୟ କ୍ରମ ବିଶ୍ଳେଷଣ |,ಸಮಯ ಸರಣಿ ವಿಶ್ಲೇಷಣೆ
ସମୟ କ୍ରମିକ ତଥ୍ୟ |,ಸಮಯ ಸರಣಿ ಡೇಟಾ
ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |,ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ
ସହନଶୀଳତା,ಸಹಿಷ್ಣುತೆ
ସହନଶୀଳତା ବ୍ୟବଧାନ |,ಸಹಿಷ್ಣುತೆಯ ಮಧ್ಯಂತರ
ସହନଶୀଳତା ସ୍ତର |,ಸಹಿಷ್ಣುತೆಯ ಮಟ್ಟ
ସହନଶୀଳତା ସୀମା |,ಸಹಿಷ್ಣುತೆಯ ಮಿತಿ
ଟପୋଲୋଜିକାଲ୍ |,ಸ್ಥಳಶಾಸ್ತ್ರೀಯ
ଟପୋଲୋଜିକାଲ୍ ଡୁଆଲ୍ |,ಸ್ಥಳಶಾಸ್ತ್ರದ ದ್ವಂದ್ವ
ଟପୋଲୋଜିକାଲ୍ ଗୋଷ୍ଠୀ |,ಸ್ಥಳಶಾಸ್ತ್ರದ ಗುಂಪು
ଟପୋଲୋଜିକାଲ୍ ଆଇସୋମର୍ଫିଜିମ୍ |,ಸ್ಥಳಶಾಸ್ತ್ರದ ಐಸೋಮಾರ್ಫಿಸಮ್
ଟପୋଲୋଜିକାଲ୍ ଲାଇନ୍ ସ୍ପେସ୍ |,ಸ್ಥಳಶಾಸ್ತ್ರದ ರೇಖೀಯ ಜಾಗ
ଟପୋଲୋଜିକାଲ୍ |,ಸ್ಥಳಶಾಸ್ತ್ರೀಯವಾಗಿ
ଟପୋଲୋଜିକାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ |,ಸ್ಥಳಶಾಸ್ತ್ರದ ಮ್ಯಾಪಿಂಗ್
ଟପୋଲୋଜିକାଲ୍ ସମ୍ପତ୍ତି |,ಸ್ಥಳಶಾಸ್ತ್ರದ ಆಸ್ತಿ
ଟପୋଲୋଜିକାଲ୍ ସ୍ପେସ୍ |,ಟೋಪೋಲಾಜಿಕಲ್ ಸ್ಪೇಸ್
ଟପୋଲୋଜିକାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,ಟೋಪೋಲಾಜಿಕಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
ଟପୋଲୋଜି |,ಸ್ಥಳಶಾಸ್ತ್ರ
ଘୂର୍ଣ୍ଣନ,ತಿರುಚುವಿಕೆ
torus,ಟೋರಸ್
ସମୁଦାୟ,ಒಟ್ಟು
ସମୁଦାୟ ଡେରିଭେଟିଭ୍ |,ಒಟ್ಟು ಉತ್ಪನ್ನ
