Kannada,Gujarati
ಸಂಶ್ಲೇಷಿತ,કૃત્રિમ
ವ್ಯವಸ್ಥೆ,પદ્ધતિ
ವ್ಯವಸ್ಥಿತ,પદ્ધતિસરનું
ವ್ಯವಸ್ಥಿತ ಕೆಲಸ,પદ્ધતિસરનું કાર્ય
ವ್ಯವಸ್ಥೆಗಳ ವಿಶ್ಲೇಷಣೆ,સિસ્ટમોનું વિશ્લેષણ
ಟ್ಯಾಬ್ ಫೋಲ್ಡರ್,ટેબ ફોલ્ડર
ಮೇಜು,કોષ્ટક
ಮೇಳ,ઝટપટ
ಪರಿವಿಡಿ,સમાધાનો
ಮನೆಯ ಟೇಬಲ್,ઘરની કોષ્ટક
ಕೋಷ್ಟಕದಿಂದ ಕೂಡಿರುವ,કોઠો
ಕೋಷ್ಟಕ ಹೇಳಿಕೆ,કોઠા -પત્રક
ಲೇಪನ,કોઠા
ತಾರೀತಿ ಮಾಡುವವನು,કોષ્ટક
ನಿಭಾಯಿಸಲು,નિપુણતા
ಕನ್ನಡಕ,કુનેહ
ತಟ್ಟೆಯ,કુનેહવાળું
ತಂತ್ರ,યુક્તિ
ತ ೦ ತ್ರ,ટ tag ગ
ಕೈಯಿಗೆ ಬರುವ ಸಂಬಳ,ઘરનો પગાર લેવો
ತೆಗೆದುಕೊಳ್ಳಿ,લઇ લો
ಪ್ರತಿಭಾವಂತ,પ્રતિભાશાળી
ಪ್ರತಿಭಾ ಹುಡುಕಾಟ,પ્રતિભા શોધ
ಬರೆದಿರು,મેળવવું
ಟ್ಯಾಲಿ ಕಾರ್ಡ್,મેળ -કાર્ડ
ಹಿಗ್ಗಿಸುವ,ચેડાં
ಸ್ಪಷ್ಟ,મૂર્ત
ಸ್ಪಷ್ಟತೆ,મૂર્ત સંપત્તિ
ಟೇಪೆ,ટેપ
ಚಿರತೆ,ટેજિયો
ತರ್ಕಬದ್ಧತೆ,તૃપ્તિ
ಗುರಿ,નિશાન
ಗುರಿ ದಿನಾಂಕ,લક્ષ્યાંક તારીખ
ಸುಲಿಗೆ,પ્રશુલ્ક
ಕಳಂಕಗೊಳಿಸು,કલંક
ಕಾರ್ಯ,કાર્ય
ಕಾರ್ಯಪಡೆ,ટાસ્ક ફોર્સ
ತೆರಿಗೆ,કર
ತೆರಿಗೆ ಕಡಿತ,કર ઘટાડવો
ತೆರಿಗೆ ವಿಧಿಸಬಹುದಾದ,કરપાત્ર
ತೆರಿಗೆ ವಿಧಿಸಬಹುದಾದ ಆದಾಯ,કરપાત્ર આવક
ತೆರಿಗೆ ಹೊಂದಾಣಿಕೆ,કર -ગોઠવણ
ತೆರಿಗೆ ಮೌಲ್ಯಮಾಪನ,કર આકારણી
ತೆರಿಗೆ,કરવેરા
ತೆರಿಗೆ ತಪ್ಪಿಸುವುದು,કર -ટાળ
ತೆರಿಗೆ ಸಲಹೆಗಾರ,કર સલાહકાર
ತೆರಿಗೆ ಘೋಷಣೆ,કર -ઘોષણા
ತೆರಿಗೆ ಮೂಲದಲ್ಲಿ ಕಡಿತಗೊಳಿಸಲಾಗಿದೆ,સાધન પર કપાત કરાયેલ કર
ತೆರಿಗೆ ವಿನಾಯಿತಿ,કર કપાત
ತೆರಿಗೆ ವಿಧಿಸುವುದು,કરચોરી
ತೆರಿಗೆ ವಿನಾಯಿತಿ,કર મુક્તિ
ತೆರಿಗೆ ಮುಕ್ತ,કરમુક્ત
ತೆರಿಗೆ ಪಾವತಿಸುವವನು,કરદાતા
ತೆರಿಗೆ ರಿಯಾಯಿತಿ,કર -છૂટ
ತೆರಿಗೆ ಹಿಂದಿರುಗಿಸು,કર વળતર
ತೆರಿಗೆ ವೇಳೆ,કર -અનુસૂચિ
ತಂಡದ ಮನೋಭಾವ,કાર્યકારી ભાવના
ತಂಡದ ಕೆಲಸ,ટીમમાં સાથે કામ
ಅಶ್ರುವಾಯು,અશ્રુવાયું
ತಾತ್ವಿಕ,તકનિકી
ತಾಂತ್ರಿಕ ಸಲಹೆ,તકનિકી સલાહ
ತಾಂತ್ರಿಕ ವಿದ್ಯಾಲಯ,તકનિકી ક collegeલેજ
ತಾಂತ್ರಿಕ ಮಾಹಿತಿ,તકનિકી આંકડા
ತಾಂತ್ರಿಕ ಪೋಸ್ಟ್,તકનિકી જગ્યા
ತಾಂತ್ರಿಕ ಅರ್ಹತೆ,તકનિકી લાયકાત
ತಾಂತ್ರಿಕ ಕೌಶಲ್ಯ,તકનિકી કૌશલ
ತಾಂತ್ರಿಕ ಪದ,તકનિકી -મુદત
ತಾಂತ್ರಿಕ ತರಬೇತಿ,તકનિકી તાલીમ
ತಂತ್ರಜ್ಞ,તકનિકી
ತಂತ್ರ,પ્રખ્યાત
ತಂತ್ರ,તકનિકી
ತಂತ್ರಜ್ಞ,તકનિક
ತಾಂತ್ರಿಕತೆಯ,પ્રૌદ્યોગિક
ತಂತ್ರಶಾಸ್ತ್ರಜ್ಞ,પ્રૌદ્યોગિકીવિદ્
ತಂತ್ರಜ್ಞಾನ,પ્રાતળતા
ದೂರದೃಷ್ಟಿ,ટેલિબેંકિંગ
ತರ್ಕ,તાર
ಟೆಲಿಗ್ರಾಫಿಕ್ ವಿಳಾಸ,તાર સરનામું
ಹತಗೋಪತೆ,તાર
ಟೆಲಿಪ್ರಿಂಟರ್ ಸಂದೇಶ,દૂરમુદ્રક સંદેશ
ದೂರದರ್ಶನ,ટેલિવિઝન
ದೂರವಾಣಿ,ટેલિફોન વર્કિંગ
ಹಠಮಾಪಕ,દૂરિયાણું
ಹೇಳುವವನು,અટકનાર
ಕೋಪ,ગુસ્સો
ಮನೋಧರ್ಮ,સ્વભાવ
ಮನೋಧರ್ಮ,સ્વભાવગત
ತಾಪಮಾನ,તાપમાન
ಗತಿ,ટેમ્પો
ತಾತ್ಕಾಲಿಕ,કામચલાઉ
ತಾತ್ಕಾಲಿಕ ಮುಂಗಡ,હંગામી પેશગી
ತಾತ್ಕಾಲಿಕ ನೇಮಕಾತಿ,હંગામી નિમણૂક
ತಾತ್ಕಾಲಿಕ ಅಂಗವೈಕಲ್ಯ,હંગામી અપંગતા
ತಾತ್ಕಾಲಿಕ ಪೋಸ್ಟ್,હંગામી જગ્યા
ತಾತ್ಕಾಲಿಕ ನಿರ್ಬಂಧ,હંગામી પ્રતિબંધ
ತಾತ್ಕಾಲಿಕ ಖಾಲಿ,હંગામી ખાલી જગ્યા
ಪ್ರಲೋಭನೆ,લાલચ
ದಂಡಯಾತ್ರಿಸಬಹುದಾದ,ટેનરેબલ
ಸ್ಥಿರ,ચતુરતા
ಹಿಡಿಕೆ,ગણોત
ಬಾಡಿಗೆದಾರ,ભાડૂત
ಪ್ರವೃತ್ತಿ,વૃત્તિ
ಸ್ರವಿಸುವ,નિવિદા
ಕೋಮಲ ಪೆಟ್ಟಿಗೆ,નિવિદા -પેટી
ಗಲ್ಲಿಗೇಡು,નમ્ર
ಕವಣೆ ಸೂಚನೆ,નિવિદા -નોટિસ
ತಾತ್ಕಾಲಿಕ,કામચલાઉ
ಅಧಿಕಾರ:,હક
ಭೂಮಿಯ ಅಧಿಕಾರಾವಧಿ,જમીન ભોગવટા
ಕಚೇರಿಯ ಅಧಿಕಾರಾವಧಿ,પદની મુદત
ಪೋಸ್ಟ್ನ ಅಧಿಕಾರಾವಧಿ,પદ -હક
ಕೆಲಸದ ಅಧಿಕಾರಾವಧಿ,કામની મુદત
ಅಧಿಕಾರಾವಧಿ ಪೋಸ್ಟ್,સત્તાપ્રકાર
ಪದ,પદ
ಕೊನೆಗೊಳಿಸಬಹುದಾದ,સમાપ્ત
ಟರ್ಮಿನಲ್ (ವರದಿ ಇತ್ಯಾದಿ),ટર્મિનલ (રિપોર્ટ વગેરે)
ಟರ್ಮಿನಲ್ ತೆರಿಗೆ,વેપાર -કર
ಮುಕ್ತಾಯ,સમાપ્તિ
ಮುಕ್ತಾಯ ಷರತ್ತು,સમાપ્તિ
ಮುಕ್ತಾಯ ಸೂಚನೆ,સમાપ્તિ નોટિસ
ಸೇವೆಯ ಮುಕ್ತಾಯ,નોકરીની સમાપ્તિ
ಪರಿಭಾಷೆ,પરિભાષા
ಅವಧಿ ಸಾಲ,મુદતનો લોન
ಅಧಿಕಾರಾವಧಿ,હોદ્દાની મુદત
ಪದ,શરત
ನಿಯಮಗಳು ಮತ್ತು ಷರತ್ತುಗಳು,નિયમો અને શરત
ವಿತರಣಾ ನಿಯಮಗಳು,વિતરણ
ಉಲ್ಲೇಖದ ನಿಯಮಗಳು,સંદર્ભ શરતો
ಸೇವಾ ನಿಯಮಗಳು,સેવાની શરતો
ಪ್ರದೇಶ,પ્રદેશ
ಭಯ,આતંક
ಭಯೋತ್ಪಾದನೆ,આતંકવાદ
ಭಯೋತ್ಪಾದಕ,આતંકવાદી
ತೃತೀಯ ಲಾಭ,ત્રીજા ભાગનો લાભ
ಪರೀಕ್ಷೆ,કસોટી
ಸಾಕ್ಷಾತ್ಕಾರ,વસિયતનામા
ಪರೀಕ್ಷಾ ಶುಲ್ಕ,પરીક્ષણ ખર્ચ
ಪರೀಕ್ಷಾ ಪರಿಶೀಲನೆ,પરીક્ષણ તપાસ
ಪರೀಕ್ಷಕ,પરીક
ಸಾಕ್ಷಿ,સાક્ષી આપવી
ಪ್ರಶವಿತನದ,પ્રશંસાપત્ર
ಪುರಾವೆಯನ್ನು,જુબાની
ಪರೀಕ್ಷೆ,પરીક્ષણ અહેવાલ
ಪಠ್ಯ,લખાણ
ಧನ್ಯವಾದಗಳು,આભારી
ವಿಷಯ,વિષય
ಚಿಕಿತ್ಸೆ,ઉપચાર
ಮೂರನೇ ವ್ಯಕ್ತಿ,ત્રીજો પક્ષ
ಸಂಪೂರ್ಣವಾಗಿ,સંપૂર્ણપણે
ಚಿಂತನಶೀಲ,વિચારશીલ
ಬೆದರಿಕೆ,ધમકી
ಮಿತವ್ಯಯ,તટસ્થ
ಮೂಲಕ,થી
ಎಸಿದು ಹಾಕಿ,બહાર ફેંકવું
ಹೆಬ್ಬೆರಳು ಅನಿಸಿಕೆ,અંગૂઠાની છાપ
ಬಹುಮತವನ್ನು ಹೊಡೆಯುವುದು,ધક્કો મારનાર બહુમતી
ಟಿಕೆಟ್,ટિકિટ
ಕಟ್ಟು,જોડાણ
ಕಟ್ಟಿದ ಸಾಲ,બાંયધરીથી લોન
ಶ್ರೇಣಿ,ટાયર
ಓರೆಯಾಗಿಸು,નમેલું
ಕಾಲ,સમય
ಸಮಯ ಅನುಮತಿಸಲಾಗಿದೆ,સમયની મંજૂરી
ಸಮಯವನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ,સમય -અવરોધિત
ಕಾಲಮಿತಿ,સમય બંધાયેલ
ಸಮಯ ಚೀಟಿ,સમયપત્રક
ಸಮಯ ಠೇವಣಿ (= ಸ್ಥಿರ ಠೇವಣಿ),સમય થાપણ (= સ્થિર થાપણ)
ಸಮಯ ಕೀಪಿಂಗ್,સમય જાળવવાનું
ಸಮಯ ಮಿತಿ,સમય મર્યાદા
ಸಮಯ,સમયનો સમય
ಸಮಯ ಮೀರಿದೆ,સમય કા overી નાખવો
ಸಮಯದಲ್ಲಿದ್ದ ಕಾರ್ಯಕ್ರಮ,સમયસર કાર્યક્રમ
ಸಮಯ -ಪ್ರಮಾಣ,સમયાન
ಸಮಯ ರೆಕಾರ್ಡಿಂಗ್ ಯಂತ್ರ,સમય રેકોર્ડ -યંત્ર
ಸಮಯದ ಪ್ರಮಾಣ,સમય માપદંડ
ವೇಳಾಪಟ್ಟಿ,સમયસારણી
ಸಮಯ ಅಂಚೆಚೀಟಿ,સમય -ટિકિટ
ಸಮಯ ಅಧ್ಯಯನ ಉಪಕರಣಗಳು,સમયપત્રક -સાધનસામગ્રી
ಸಮಯ ಮೇಜು,મુદત
ಸಮಯ,સમય -સમય
ಸಲಹೆಗಳು,ટિપ્સ
ಶೀರ್ಷಿಕೆ,હક
ಶೀರ್ಷಿಕೆದಾರ,પદવીધારક
ಶೌಚಾಲಯ,શૌચાલય
ಸಂಕೇತ,પ્રતીક
ಟೋಕನ್ ಸದಸ್ಯ,પ્રતીક સભ્ય
ಟೋಕನ್ ವೇತನ,પ્રતીક પગાર
ಟೋಕನ್ ಮುಷ್ಕರ,પ્રતીક હડતાલ
ಸ್ವರ,સ્વર
ಸ್ವರ,ટોળું
ನಾಚಿಕೆಗೇಡು,ટોપ
ಉಪಕರಣ,ઓજાર
ಟೂಲ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್,તકરારની હડતાલ
ಮೇಲಕ್ಕೆ,ટોચ
ವಿಷಯ,વિષય
ಉನ್ನತ ಮಟ್ಟದ ನಿರ್ಧಾರ,ઉચ્ચ કક્ષાના નિર્ણય
ಉನ್ನತ ಆಡಳಿತ,ઉચ્ચ સંચાલન
ಅತ್ಯಂತ ಮೇಲಕ್ಕೆ,ટોચનું સ્થાન
ಉನ್ನತ ಅಧಿಕಾರ,ઉચ્ચ અધિકારી
ಸ್ಥಳಾಕೃತಿ,સ્થળનું ચિત્ર
ಮೊದಲ ಆದ್ಯತೆ,ટોચની અગ્રતા
ಉನ್ನತ ಸ್ಥಾನ,ઉચ્ચ દરખાસ્ત
ಉನ್ನತ ರಹಸ್ಯ,ટોચનું રહસ્ય
ಚಿತ್ರಹಿಂಸೆ,ત્રાસ
ಒಟ್ಟು,કુલ
ಒಟ್ಟು ಸೇವೆ,કુલ સેવા
ಕಠಿಣ,ખડતલ
ಪ್ರವಾಸ,પ્રવાસ
ಪ್ರವಾಸ ಕಾರ್ಯಕ್ರಮ,પ્રવાસ કાર્યક્રમ
ಪ್ರವಾಸದ ವರದಿ,પ્રવાસ અહેવાલ
ಮಾತು,વાંકુંચાવવું
ಪಟ್ಟಣ,નગર
ಪಟ್ಟಣ,નગરો
ಜಾಡಿನ,ટ્રેસ
ಬಲೆ,માર્ગ
ಎಳೆತ,કરચલી
ವ್ಯಾಪಾರ ಒಪ್ಪಂದ,વેપાર કરાર
ಒಕ್ಕೂಟ,વેપાર સંઘ
ಸಂಪ್ರದಾಯ,પરંપરા
ತರಬೇತಿ,તાલીમ
ತರಬೇತಿ ಪಡೆಯುವವನು,તાલીમાર્થી
ತರಬೇತಿ,ચલણ
ತರಬೇತುದಾರ,પ્રશિક્ષક
ತರಬೇತಿ,તાલીમ
ತರಬೇತಿ ಕೇಂದ್ರ,તાલીમ કેન્દ્ર
ತರಬೇತಿ ಕಾಲೇಜು,તાલીમ ક collegeલેજ
ತರಬೇತಿ ವಿಭಾಗ,તાલીમ વિભાગ
ತರಬೇತಿ ಸಂಸ್ಥೆ,તાલીમ સંસ્થા
ತರಬೇತಿ,તાલીમનો સમયગાળો
ತರಬೇತಿ ಕಾರ್ಯಕ್ರಮ,તાલીમ કાર્યક્રમ
ತರಬೇತಿ ಘಟಕ,તાલીમ એકમ
ಗುಣಲಕ್ಷಣ,લક્ષણ
ದೇಶದ್ರೋಹಿ,વિશ્વાસઘાતી
ಶಾಂತಿ,શાંતિ
ವ್ಯವಹಾರ,સોદા
ವ್ಯವಹಾರದ ವಹಿವಾಟು,ધંધાનું લેવડદેવડ
ಪ್ರತಿಲೇಖನ,અનુલેખન
ವರ್ಗಾಯಿಸು,તબદીલી
ವರ್ಗಾವಣೆ ಮಾಡಬಹುದಾದ ಸರಕುಗಳು,તબદીલ માલ
ಪ್ರವೇಶ ಪ್ರವೇಶ,તબદીલી નોંધ
ವರ್ಗಾವಣೆ ಶುಲ್ಕ,તબદીલી -ફી
ಜ್ಞಾಪಕ ಪತ್ರವನ್ನು ವರ್ಗಾಯಿಸಿ,તબદીલી સ્મૃતિપત્ર
ಡೆಪ್ಯುಟೇಶನ್‌ನಲ್ಲಿ ವರ್ಗಾವಣೆ,પ્રતિનિયુક્તિ પર તબદીલી
ವರ್ಗಾವಣೆ ಆದೇಶ,તબદીલી હુકમ
ರೂಪಾಂತರ,પરિવર્તન
ಸಾಗಣೆ,હેરફેર
ಸಾರಿಗೆ ಕರ್ತವ್ಯ,હેરફેર -વ્યવહાર
ಪರಿವರ್ತನೆಯ,સંક્રમણને લગતું
ಸಾರಿಗೆ ಪಾಸ್,પ્રચાર -પાસ
ಸಾರಿಗೆ ವೀಸಾ,પ્રચાર -વિઝા
ಸಾರಿಗೆ ಕಾರ್ಯಾಗಾರ,હેરફેર વર્કશોપ
ಭಾಷಾಂತರ,ભાષાંતર
ಲಿಪ್ಯಂತರಣ,ટ્રાંપરીકરણ
ರೋಗ ಪ್ರಸಾರ,ટ્રાન્સમિશન
ಪ್ರಸಾರ,સંક્રમણ કરવું
ಸಾಗಿಸು,પરિવહન
ಸಾರಿಗೆ ಭತ್ಯೆ,પરિવહન ભથ્થું
ಸಾರಿಗೆ,પરિવહન
ಸ್ಥಳಾಂತರ,પરિશ્રમ
ಬಲೆಗೆ ಬೀಳಿಸು,છટકું
ಪ್ರಯಾಣ,પ્રવાસ
ಪ್ರಯಾಣ ವೆಚ್ಚ,મુસાફરી ખર્ચ
ಪ್ರಯಾಣಿಕರ ಹಣದ ಪತ್ರ,મુસાફરોની તપાસ
ಪ್ರಯಾಣ ಭತ್ಯೆ,પ્રવાસ ભથ્થું
ಪ್ರಯಾಣ ಭತ್ಯೆ ಮಸೂದೆ,પ્રવાસ ભથ્થું બિલ
ಪ್ರಯಾಣ ರಿಯಾಯಿತಿ,પ્રવાસ રાહત
ವಿಶ್ವಾಸಘಾತುಕತೆ,દખલક
ದೇಶದ್ರೋಹ,રાજદ્રોહ
ಖಜಾನೆ,તિજોરી
ಖಜಾನೆ ಬೆಂಚ್,તિજોરી
ಖಜಾನೆ ಠೇವಣಿ ರಶೀದಿ (ಟಿ.ಡಿ.ಆರ್.),ટ્રેઝરી ડિપોઝિટ રસીદ (ટી.ડી.આર.)
ಖಜಾನೆ ರಶೀದಿ,તિજોરી રસીદ
ಖಜಾನೆ ಚೀಟಿ,તિજોરી વાઉચર
ಚಿಕಿತ್ಸೆ,વર્તવું
ಒಪ್ಪಂದ,સંધિ
ಹಸ್ತಾಂತರದ ಒಪ್ಪಂದ,પ્રત્યાર્પણ સંધિ
ಚಾರಣ,માર્ગ
ಪ್ರವೃತ್ತಿ,વલણ
ಅತಿರೇಕ,અપરિવર્તન
ವಿಚಾರಣೆ,સુનાવણી
ಪ್ರಯೋಗ ಸಮತೋಲನ,અજમાયશ સિલક
ಪ್ರಯೋಗ ಅವಧಿ,અજમાયશ ગાળો
ಬುಡಕಟ್ಟು ಪ್ರದೇಶ ಅಭಿವೃದ್ಧಿ,આદિજાતિ ક્ષેત્ર વિકાસ
ಬುಡಕಟ್ಟು ಕಲ್ಯಾಣ,આદિજાતિ કલ્યાણ
ಬುಡಕಟ್ಟು,આદિજાતિ
ನ್ಯಾಯಮಂಡಳ,પંચ
ಗೌರವ,શ્રદ્ધાંજલિ
ಆವರಣಿಸು,સુઘડ
ಪ್ರವಾಸ,સફર
ತ್ರಿಪದಜ,ત્રિપક્ષીય
ಮೂರು ಪಟ್ಟು,ત્રિપુસી
ತ್ರಿಪದಣಿ,ત્રિગણું
ನಿಜವಾದ ಪ್ರತಿ,સાચી નકલ
ಕಾಂಡದ ಕರೆ,ટ્રંક ક call લ
ಸ ೦ ತಾನು,વિશ્વાસ
ತಿರುವು,ટ્રસ્ટી
ವಿಶ್ವಾಸಾರ್ಹ,વિશ્વાસપાત્ર
ತಿರಸ್ಕರಿಸಿ,નીચે ફેરવવું
ಟರ್ನ್‌ಕೀ ಆಧಾರ,વળાંકનો આધાર
ತಿದ್ದುಪಡಿ,બંધ કરવું
ವಹಿವಾಟು,ખોટો
ತಿಕ್ಕಲು,ભ્રષ્ટતા
ಶಿಕ್ಷಕ,ગડબડી
ಅವಳಿ ನಗರ,જોડિયા શહેર
ಅವಳಿ ಹಂಚಿಕೆ ಆಧಾರ,બે વહેંચણી આધાર
ಮಾದರಿ,પ્રકાર
ಬೆರಳಚ್ಚಿನ,ટાઈપ
ಬೆರಳಚ್ಚು,ટાઇપરાઇટર
ಬೆರಳಚ್ಚು,ટાઈપ -કitingંગ
ವಿಶಿಷ್ಟವಾದ,વિશિષ્ટ
ದಾಟುವುದು,ટાઇપિંગ
ಚಿರತೆ,ટાપ -યંત્ર
ಕೊಳವೆಯ,રંગબેરંગી પૂલ
ಮುದ್ರಣಕಲ ದೋಷ,મુદ્રણ -ભૂલ
ಹೊರಗಿನ ಉದ್ದೇಶ,અખરોટનો હેતુ
ಅಂತಿಮ,અંતિમ
ಅಂತಿಮ ರವಾನೆಗಾರ,અંતિમ માલ
ಅಂತಿಮ ವೆಚ್ಚ,અંતિમ ખર્ચ
ಅಂತಿಮ ಗುರಿ,અંતિમ ધ્યેય
ಅಂತಿಮವಾಗಿ,આખરે
ಅಂತಿಮ ಉದ್ದೇಶ,અંતિમ ઉદ્દેશ
ಮುಂಗಡ,આખરી મથક
ಎರಡನೆಯವರು,ચાલુ
ಪೌಲಾಜಾ,અલ્ટ્રાવાયરો
ಸಮಾಧಿ,દાદર
ಒಪ್ಪಲಾಗದ,અસ્વીકાર્ય
ಬೆಂಬಲಿಸದ ಸಾಮಾನುಗಳು,અસંગતજ સામાન
ಸಹಾಯ ಮಾಡದ,સહાય વિનાની
ನಿಸ್ಸಂದಿಗ್ಧವಾದ,સ્પષ્ટ
ಒಮ್ಮತ,સર્વસંમતિ
ಅವಿರೋಧ,સર્વસંમત
ಸರ್ವಾನುಮತದ ನಿರ್ಧಾರ,સર્વસંમત નિર્ણય
ವಿನಿಯೋಗದ,નિર્દય
ಬೆರೆಯದ,છૂટું
ಅನಧಿಕೃತ,અનધિકૃત
ಅನಿವಾರ್ಯ,અનિવાર્ય
ತಪ್ಪಿಸಲಾಗದ ಸಂದರ್ಭಗಳು,અનિવાર્ય સંજોગો
ಅನಿವಾರ್ಯ ವಿಳಂಬ,અનિવાર્ય વિલંબ
ಜಡವಾಗದ,અણનમ
ಕತ್ತರಿಸದ,અનૌપચારિક
ಅನಿಶ್ಚಿತತೆ,ચતુર
ಹಕ್ಕು ಪಡೆಯದ,અનન્ય
ಹಕ್ಕು ಪಡೆಯದ ಸಾಮಾನುಗಳು,બિન -દાવો કર્યા વિનાનો સામાન
ವರ್ಗೀಕರಿಸದ,બિન -વર્ગીકૃત
ಗೊಮ್ಮಾಗದ,કમનસીબ
ಅಸಾಮಾನ್ಯ,અસામાન્ય
ರಾಜಿಗೆ ಬರದ,ઉન્મત્ત
