Bengali,Punjabi
ইউনিভার্সাল ইন্সট্রাকশন সেট,ਯੂਨੀਵਰਸਲ ਨਿਰਦੇਸ਼ ਸੈਟ
ইউনিভার্সাল আন্তঃসংযোগকারী ডিভাইস,ਯੂਨੀਵਰਸਲ ਆਪਸ ਵਿੱਚ ਜੁੜੇ ਉਪਕਰਣ
ইউনিভার্সাল অপারেশন,ਯੂਨੀਵਰਸਲ ਓਪਰੇਸ਼ਨ
ইউনিভার্সাল কোয়ান্টিফায়ার,ਯੂਨੀਵਰਸਲ ਕੁਆਂਟੀਅਰ
সর্বজনীন পরিষেবা ধারণা,ਯੂਨੀਵਰਸਲ ਸਰਵਿਸ ਸੰਕਲਪ
ইউনিভার্সাল সিঙ্ক্রোনাস রিসিভার ট্রান্সমিটার,ਯੂਨੀਵਰਸਲ ਸਮਕਾਲੀ ਰਿਸੀਵਰ ਟ੍ਰਾਂਸਮੀਟਰ
ইউনিভার্সাল টুরিং মেশিন,ਯੂਨੀਵਰਸਲ ਟੇਨਿੰਗ ਮਸ਼ੀਨ
আনলক করুন,ਅਨਲੌਕ
অপরিশোধিত নির্দেশনা,ਅਣ-ਸੋਧੀਆਂ ਹਦਾਇਤਾਂ
আন্ডার্ডারড ট্রি,ਬੇਰਹਿਮੀ ਵਾਲਾ ਰੁੱਖ
আনপ্যাকড দশমিক,ਅਨੌਖਾ ਦਸ਼ਮਲਵ
আনপ্যাকিং,ਅਨਪੈਕਿੰਗ
"অরক্ষিত
 গতিশীল স্টোরেজ","ਅਸੁਰੱਖਿਅਤ
 ਗਤੀਸ਼ੀਲ ਸਟੋਰੇਜ"
অরক্ষিত ক্ষেত্র,ਅਸੁਰੱਖਿਅਤ ਖੇਤਰ
"অপরিবর্তনীয়
 ত্রুটি","ਅਣਚਾਹੇ
 ਗਲਤੀ"
অবিশ্বাস্য,ਬੇਕਾਬੂ
"Untratified
 ভাষা","ਅਸਥਿਰ
 ਭਾਸ਼ਾ"
ব্যর্থ কল,ਅਸਫਲ ਕਾਲ
অব্যবহৃত সময়,ਨਾ ਵਰਤੇ ਸਮੇਂ
আপডেট কার্সার,ਕਰਸਰ ਅਪਡੇਟ ਕਰੋ
আপডেট ফাইল,ਅਪਡੇਟ ਕੀਤੀ ਫਾਈਲ
আপডেট করা,ਅਪਡੇਟ ਕਰਨਾ
"আপ-ডাউন নিয়ন্ত্রণ
 লাইন","ਅਪ-ਡਾਉਨ ਕੰਟਰੋਲ
 ਲਾਈਨ"
আপ-ডাউন কাউন্টার,ਅਪ-ਡਾਉਨ ਕਾਉਂਟਰ
উপরের কার্টেট,ਉਪਰਲੀ ਦੀ
Ward র্ধ্বমুখী সামঞ্জস্যতা,ਉਪਰ ਵੱਲ ਅਨੁਕੂਲਤਾ
Ward র্ধ্বমুখী রেফারেন্স,ਉੱਪਰ ਵੱਲ ਦਾ ਹਵਾਲਾ
ব্যবহারকারী,ਉਪਭੋਗਤਾ
ব্যবহারকারী-অ্যাপ্লিকেশন নেটওয়ার্ক,ਯੂਜ਼ਰ-ਐਪਲੀਕੇਸ਼ਨ ਨੈਟਵਰਕ
ব্যবহারকারী অঞ্চল,ਉਪਭੋਗਤਾ ਖੇਤਰ
ব্যবহারকারী বৈশিষ্ট্য,ਉਪਭੋਗਤਾ ਗੁਣ
ব্যবহারকারী সংজ্ঞায়িত ফাংশন,ਉਪਭੋਗਤਾ ਪਰਿਭਾਸ਼ਤ ਕਾਰਜ
ব্যবহারকারী সংজ্ঞায়িত শব্দ,ਉਪਭੋਗਤਾ ਪਰਿਭਾਸ਼ਿਤ ਸ਼ਬਦ
ব্যবহারকারী সুবিধা,ਉਪਭੋਗਤਾ ਦੀ ਸਹੂਲਤ
ব্যবহারকারী বান্ধব,ਉਪਭੋਗਤਾ ਨਾਲ ਅਨੁਕੂਲ
ব্যবহারকারী ইন্টারফেস,ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ
ব্যবহারকারী মোড,ਉਪਭੋਗਤਾ ਮੋਡ
ব্যবহারকারী প্রোগ্রাম,ਉਪਭੋਗਤਾ ਪ੍ਰੋਗਰਾਮ
ব্যবহারকারী পরিষেবা,ਉਪਭੋਗਤਾ ਸੇਵਾ
ব্যবহারকারী রাষ্ট্র,ਉਪਭੋਗਤਾ ਰਾਜ
ব্যবহারকারী টার্মিনাল,ਉਪਭੋਗਤਾ ਟਰਮੀਨਲ
ইউটিলিটি নিয়ন্ত্রণ কনসোল,ਸਹੂਲਤ ਨਿਯੰਤਰਣ ਕੰਸੋਲ
ইউটিলিটি ফাংশন,ਸਹੂਲਤ ਫੰਕਸ਼ਨ
ইউটিলিটি প্রোগ্রাম,ਸਹੂਲਤ ਪ੍ਰੋਗਰਾਮ
ইউটিলিটি রুটিন,ਸਹੂਲਤ ਰੁਟੀਨ
ইউটিলিটি সিস্টেম,ਸਹੂਲਤ ਸਿਸਟਮ
Uvwxy লেমিনা,Uvwxy lemina
ভ্যাকুয়াম কলাম,ਵੈਕਿ um ਮ ਕਾਲਮ
ভ্যাকুয়াম সার্ভো,ਵੈੱਕਯੁਮ ਸਰੋ
বৈধতা,ਪ੍ਰਮਾਣਿਕਤਾ
মূল্যবান ডিভাইস,ਕੀਮਤੀ ਉਪਕਰਣ
মান যুক্ত নেটওয়ার্ক,ਮੁੱਲ ਸ਼ਾਮਲ ਨੈੱਟਵਰਕ
পরিবর্তনশীল ঠিকানা,ਵੇਰੀਏਬਲ ਐਡਰੈੱਸ
পরিবর্তনশীল ব্লক,ਵੇਰੀਏਬਲ ਬਲਾਕ
পরিবর্তনশীল ক্ষেত্র,ਵੇਰੀਏਬਲ ਫੀਲਡ
পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য,ਵੇਰੀਏਬਲ ਫੀਲਡ ਲੰਬਾਈ
পরিবর্তনশীল ক্ষেত্র স্টোরেজ,ਵੇਰੀਏਬਲ ਫੀਲਡ ਸਟੋਰੇਜ
পরিবর্তনশীল ফর্ম্যাট ইনপুট,ਪਰਿਵਰਤਨਸ਼ੀਲ ਫਾਰਮੈਟ ਇਨਪੁਟ
পরিবর্তনশীল ফর্ম্যাট বার্তা,ਪਰਿਵਰਤਨਸ਼ੀਲ ਫਾਰਮੈਟ ਸੁਨੇਹਾ
পরিবর্তনশীল ফাংশন জেনারেটর,ਵੇਰੀਏਬਲ ਫੰਕਸ਼ਨ ਜੇਨਰੇਟਰ
পরিবর্তনশীল তথ্য,ਵੇਰੀਏਬਲ ਜਾਣਕਾਰੀ
পরিবর্তনশীল তথ্য প্রক্রিয়াকরণ,ਵੇਰੀਏਬਲ ਜਾਣਕਾਰੀ ਪ੍ਰੋਸੈਸਿੰਗ
পরিবর্তনশীল দৈর্ঘ্যের রেকর্ড,ਵੇਰੀਏਬਲ ਲੰਬਾਈ ਰਿਕਾਰਡ
পরিবর্তনশীল দৈর্ঘ্যের ভেক্টর,ਵੇਰੀਏਬਲ ਲੰਬਾਈ ਵੈਕਟਰ
পরিবর্তনশীল দৈর্ঘ্যের শব্দ,ਵੇਰੀਏਬਲ ਲੰਬਾਈ ਸ਼ਬਦ
পরিবর্তনশীল নাম,ਵੇਰੀਏਬਲ ਨਾਮ
পরিবর্তনশীল পয়েন্ট,ਵੇਰੀਏਬਲ ਪੁਆਇੰਟ
পরিবর্তনশীল পয়েন্ট উপস্থাপনা,ਪਰਿਵਰਤਨਸ਼ੀਲ ਪੁਆਇੰਟ ਪ੍ਰਤੀਨਿਧਤਾ
পরিবর্তনশীল প্রতীক,ਪਰਿਵਰਤਨ ਪ੍ਰਤੀਕ
পরিবর্তনশীল সময় স্কেল,ਵੇਰੀਏਬਲ ਟਾਈਮ ਸਕੇਲ
পরিবর্তনশীল শব্দ,ਵੇਰੀਏਬਲ ਸ਼ਬਦ
পরিবর্তনশীল শব্দের দৈর্ঘ্য,ਵੇਰੀਏਬਲ ਸ਼ਬਦ ਦੀ ਲੰਬਾਈ
পরিবর্তনশীল শব্দ দৈর্ঘ্যের কম্পিউটার,ਵੇਰੀਏਬਲ ਸ਼ਬਦ ਦੀ ਲੰਬਾਈ ਕੰਪਿ computer ਟਰ
বৈকল্পিক ক্ষেত্র,ਪਰਿਵਰਤਨ ਖੇਤਰ
বিভিন্নতা মনিটর,ਪਰਿਵਰਤਨ ਨਿਗਰਾਨੀ
ভেরিপ্লটার,ਵਰਪਲੋਟਰ
Vectorded বাধা,ਨਹੀ ਰੁਕਾਵਟ
ভেক্টরযুক্ত পুনরায় আরম্ভ,ਵੈਸ਼ਟਿਕ ਰੀਸਟਾਰਟ
ভেক্টর জেনারেটর,ਵੈਕਟਰ ਜੇਨਰੇਟਰ
ভেক্টর গ্রাফিক্স,ਵੈਕਟਰ ਗਰਾਫਿਕਸ
ভেক্টরিং,ਵੈਕਟਰਿੰਗ
ভেক্টর মোড গ্রাফিক প্রদর্শন,ਵੈਕਟਰ ਮੋਡ ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ
ভেক্টর আদর্শ,ਵੈਕਟਰ ਨਿਯਮ
ভেক্টর প্ল্যাটার,ਵੈਕਟਰ ਪਲਾਟਰ
ভেক্টর অগ্রাধিকার বাধা,ਵੈਕਟਰ ਤਰਜੀਹ ਰੁਕਾਵਟ
ভেক্টর স্থানান্তর,ਵੈਕਟਰ ਦਾ ਤਬਾਦਲਾ
ভীচ ডায়াগ্রাম (= কর্নহো মানচিত্র),ਵੇਕਚ ਡਾਇਗਰਾਮ (= ਦਾੱਗ ਨਕਸ਼ਾ)
যাচাই এবং বৈধতা,ਤਸਦੀਕ ਅਤੇ ਪ੍ਰਮਾਣਿਕਤਾ
যাচাইকরণ শর্ত,ਤਸਦੀਕ ਸਥਿਤੀ
যাচাইকরণ মোড,ਤਸਦੀਕ ਮੋਡ
যাচাইকারী,ਵੈਰਿਫਾਇਰ
সংস্করণ সংখ্যা,ਵਰਜਨ ਨੰਬਰ
উল্লম্ব চেক,ਵਰਟੀਕਲ ਜਾਂਚ
উল্লম্ব ফিড,ਵਰਟੀਕਲ ਫੀਡ
উল্লম্ব বিন্যাস,ਵਰਟੀਕਲ ਫਾਰਮੈਟ
উল্লম্ব ফর্ম্যাট ইউনিট,ਵਰਟੀਕਲ ਫਾਰਮੈਟ ਯੂਨਿਟ
উল্লম্ব মাইক্রোইনস্ট্রাকশন,ਲੰਬਕਾਰੀ ਮਾਈਕਰੋਇੰਟਰ
উল্লম্ব প্রসেসর,ਲੰਬਕਾਰੀ ਪ੍ਰੋਸੈਸਰ
উল্লম্ব রেকর্ডিং,ਵਰਟੀਕਲ ਰਿਕਾਰਡਿੰਗ
উল্লম্ব রিডানডেন্সি চেক,ਵਰਟੀਕਲ ਰੀਡੰਡੈਂਸੀ ਚੈੱਕ
উল্লম্ব পরিষেবা,ਲੰਬਕਾਰੀ ਸੇਵਾ
উল্লম্ব টেবিল,ਵਰਟੀਕਲ ਟੇਬਲ
উল্লম্ব ট্যাবুলেশন চরিত্র,ਲੰਬਕਾਰੀ ਟੇਬਲ
খুব বড় আকারের সংহতকরণ,ਬਹੁਤ ਵੱਡਾ ਪੈਮਾਨਾ ਏਕੀਕਰਣ
ভিএফএফটি (ভয়েস ফ্রিকোয়েন্সি সুবিধা টার্মিনাল),Vfft (ਵੌਇਸ ਬਾਰੰਬਾਰਤਾ ਸਹੂਲਤ ਟਰਮੀਨਲ)
ভিএফটিএস (ভয়েস ফ্রিকোয়েন্সি টেলিগ্রাফ সিস্টেম),ਵੀਐਫਟੀਜ਼ (ਵੌਇਸ ਬਾਰੰਬਾਰਤਾ ਟੈਲੀਗ੍ਰਾਫ ਸਿਸਟਮ)
ভিডিও ব্যান্ডউইথ,ਵੀਡੀਓ ਬੈਂਡਵਿਡਥ
ভিডিও ক্যামেরা,ਵੀਡੀਓ ਕੈਮਰਾ
ভিডিও ক্যাসেট,ਵੀਡੀਓ ਕੈਸੇਟ
ভিডিও কনফারেন্সিং,ਵੀਡੀਓ ਕਾਨਫਰੰਸਿੰਗ
ভিডিও ডেটা ইন্টেগ্রেটার,ਵੀਡੀਓ ਡਾਟਾ ਇੰਟਰਾਇਟਰ
ভিডিওডিস্ক,ਵੀਡਿਓਡਿਸਕ
ভিডিও গেম,ਵੀਡੀਓ ਗੇਮ
ভিডিও জেনারেটর,ਵੀਡੀਓ ਜਰਨੇਟਰ
ভিডিও গ্রাফ,ਵੀਡੀਓ ਗ੍ਰਾਫ
ভিডিওগ্রাফিক প্রদর্শন,ਵੀਡੀਓਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ
ভিডিও সিগন্যাল,ਵੀਡੀਓ ਸਿਗਨਲ
ভিডিও টার্মিনাল,ਵੀਡੀਓ ਟਰਮੀਨਲ
ভিউডাটা,ਵਿਓਡਟਾ
পয়েন্ট দেখুন,ਦ੍ਰਿਸ਼ਟੀਕੋਣ
ভার্চুয়াল ঠিকানা,ਵਰਚੁਅਲ ਪਤਾ
ভার্চুয়াল ঠিকানা স্থান,ਵਰਚੁਅਲ ਐਡਰੈਸ ਸਪੇਸ
ভার্চুয়াল কল সুবিধা,ਵਰਚੁਅਲ ਕਾਲ ਸਹੂਲਤ
ভার্চুয়াল কল পরিষেবা,ਵਰਚੁਅਲ ਕਾਲ ਸਰਵਿਸ
ভার্চুয়াল সার্কিট,ਵਰਚੁਅਲ ਸਰਕਟ
ভার্চুয়াল কম্পিউটিং সিস্টেম,ਵਰਚੁਅਲ ਕੰਪਿ uting ਟਿੰਗ ਸਿਸਟਮ
ভার্চুয়াল সংযোগ,ਵਰਚੁਅਲ ਕੁਨੈਕਸ਼ਨ
ভার্চুয়াল কনসোল ফাংশন,ਵਰਚੁਅਲ ਕੰਸੋਲ ਫੰਕਸ਼ਨ
ভার্চুয়াল অনুলিপি,ਵਰਚੁਅਲ ਕਾਪੀ
ভার্চুয়াল মেশিন,ਵਰਚੁਅਲ ਮਸ਼ੀਨ
ভার্চুয়াল মেমরি,ਵਰਚੁਅਲ ਮੈਮੋਰੀ
ভার্চুয়াল প্রসেসিং সময়,ਵਰਚੁਅਲ ਪ੍ਰੋਸੈਸਿੰਗ ਦਾ ਸਮਾਂ
ভার্চুয়াল পুশ বোতাম,ਵਰਚੁਅਲ ਪੁਸ਼ ਬਟਨ
ভার্চুয়াল রুট,ਵਰਚੁਅਲ ਰਸਤਾ
ভার্চুয়াল স্পেস,ਵਰਚੁਅਲ ਸਪੇਸ
ভার্চুয়াল স্টোরেজ,ਵਰਚੁਅਲ ਸਟੋਰੇਜ
ভার্চুয়াল স্টোরেজ অ্যাক্সেস পদ্ধতি,ਵਰਚੁਅਲ ਸਟੋਰੇਜ ਐਕਸੈਸ ਵਿਧੀ
ভার্চুয়াল স্টোরেজ ম্যানেজমেন্ট,ਵਰਚੁਅਲ ਸਟੋਰੇਜ ਪ੍ਰਬੰਧਨ
ভার্চুয়াল টেলিযোগাযোগ অ্যাক্সেস পদ্ধতি,ਵਰਚੁਅਲ ਦੂਰ ਸੰਚਾਰ ਐਕਸੈਸ ਵਿਧੀ
ভার্চুয়াল টার্মিনাল,ਵਰਚੁਅਲ ਟਰਮੀਨਲ
দৃশ্যমান ফাইল,ਦਿੱਖ ਫਾਇਲ
ভার্চুয়াল ভলিউম,ਵਰਚੁਅਲ ਵਾਲੀਅਮ
চাক্ষুষ প্রদর্শন,ਵਿਜ਼ੂਅਲ ਡਿਸਪਲੇਅ
চাক্ষুষ প্রদর্শন ইউনিট,ਵਿਜ਼ੂਅਲ ਡਿਸਪਲੇਅ ਯੂਨਿਟ
ভিজ্যুয়াল ইনকয়েরি স্টেশন,ਵਿਜ਼ੂਅਲ ਇਨਕੁਆਰੀ ਸਟੇਸ਼ਨ
ভিজ্যুয়াল স্ক্যানার,ਵਿਜ਼ੂਅਲ ਸਕੈਨਰ
ভিটারবি ডিকোডিং,ਵਿਟਰਬੀ ਡੀਕੋਡਿੰਗ
ভিএলএসআই (খুব বড় আকারের সংহতকরণ),Vlsi (ਬਹੁਤ ਵੱਡਾ ਪੈਮਾਨਾ ਏਕੀਕਰਣ)
ভি মোড রেকর্ড,ਵੀ ਮੋਡ ਰਿਕਾਰਡ
শব্দভাণ্ডার,ਸ਼ਬਦਾਵਲੀ
ভয়েস ব্যান্ড,ਵੌਇਸ ਬੈਂਡ
ভয়েস চ্যানেল,ਵੌਇਸ ਚੈਨਲ
ভয়েস ফ্রিকোয়েন্সি সরঞ্জাম,ਵੌਇਸ ਬਾਰੰਬਾਰਤਾ ਉਪਕਰਣ
ভয়েস গ্রেড চ্যানেল,ਵੌਡ ਗਰੇਡ ਚੈਨਲ
ভয়েস ইনপুট এবং আউটপুট,ਵੌਇਸ ਇਨਪੁਟ ਅਤੇ ਆਉਟਪੁੱਟ
ভয়েস বার্তা সিস্টেম,ਵੌਇਸ ਸੁਨੇਹਾ ਸਿਸਟਮ
ভয়েস ইউনিট,ਵੌਇਸ ਯੂਨਿਟ
উদ্বায়ী ফাইল,ਅਸਥਿਰ ਫਾਈਲ
উদ্বায়ী স্মৃতি,ਅਸਥਿਰ ਮੈਮੋਰੀ
উদ্বায়ী স্টোরেজ,ਅਸਥਿਰ ਸਟੋਰੇਜ
ভোল্টেরার ইন্টিগ্রাল সমীকরণ,ਵੋਲਟਰਾ ਅਟੁੱਟ ਸਮੀਕਰਨ
ভলিউম সিরিয়াল নম্বর,ਵਾਲੀਅਮ ਸੀਰੀਅਲ ਨੰਬਰ
ভলিউম সুইচ পদ্ধতি,ਵਾਲੀਅਮ ਸਵਿੱਚ ਵਿਧੀ
ভলিউম পরীক্ষা,ਵਾਲੀਅਮ ਟੈਸਟ
স্বেচ্ছাসেবী বাধা,ਸਵੈਇੱਛੁਕ ਰੁਕਾਵਟ
ভিটিওসি (সামগ্রীর ভলিউম সারণী),ਵੀਟੀਓਸੀ (ਸਮਗਰੀ ਦਾ ਵਾਲੀਅਮ ਟੇਬਲ)
ওয়েফারিং,ਮੁਆਫ ਕਰਨਾ
অপেক্ষা করার সময়,ਇੰਤਜ਼ਾਰ ਦਾ ਸਮਾਂ
অপেক্ষা করুন তালিকা,ਉਡੀਕ ਸੂਚੀ
অপারেশন অপেক্ষা করুন,ਇੰਤਜ਼ਾਰ ਕਰੋ
অপেক্ষা সময়,ਉਡੀਕ ਵਾਰ
মাধ্যমে হাঁটা,ਲੰਘੋ
ওয়ালশ বিশ্লেষণ,ਵਾਲਸ਼ ਵਿਸ਼ਲੇਸ਼ਣ
ওয়ালশ ফাংশন,ਵਾਲਸ਼ ਫੰਕਸ਼ਨ
ওয়ালশ ট্রান্সফর্ম,ਵਾਲਸ਼ ਟਰਾਂਸਫਾਰਮ
উষ্ণ শুরু (= পুনরায় চালু),ਨਿੱਘੀ ਸ਼ੁਰੂਆਤ (= ਰੀਸਟਾਰਟ)
সময় উষ্ণ,ਨਿੱਘਾ ਸਮਾਂ
সময় নির্ণায়ক পাহরাদার,ਵਾਚਡੌਗ ਟਾਈਮਰ
ওয়েভফর্ম জেনারেটর,ਵੇਵਫਾਰਮ ਜੇਨਰੇਟਰ
তরঙ্গ গাইড,ਵੇਵ ਗਾਈਡ
তরঙ্গদৈর্ঘ্য মাল্টিপ্লেক্সিং,ਵੇਵਡੇਂਥ ਮਲਟੀਪਲੈਕਸਿੰਗ
দুর্বলতম পূর্বশর্ত,ਕਮਜ਼ੋਰ ਬਹਾਲ
ওজনযুক্ত সংযুক্ত গ্রাফ,ਭਾਰ ਵਾਲਾ ਗ੍ਰਾਫ
ওজনযুক্ত কোড,ਵਜ਼ਨਡ ਕੋਡ
ওজনযুক্ত গ্রাফ,ਭਾਰ ਵਾਲਾ ਗ੍ਰਾਫ
ওজনযুক্ত কমপক্ষে স্কোয়ার,ਭਾਰ ਦਾ ਘੱਟੋ ਘੱਟ ਵਰਗ
ভাল গঠিত সূত্র,ਚੰਗੀ ਤਰ੍ਹਾਂ ਬਣਾਇਆ ਫਾਰਮੂਲਾ
প্রশস্ত অঞ্চল নেটওয়ার্ক,ਵਾਈਡ ਏਰੀਆ ਨੈਟਵਰਕ
ওয়াইডব্যান্ড,ਵਾਈਡਬੈਂਡ
প্রশস্ত ব্যান্ড চ্যানেল,ਵਾਈਡ ਬੈਂਡ ਚੈਨਲ
উইনচেস্টার প্রযুক্তি,ਵਿਨਚੇਸਟਰ ਟੈਕਨੋਲੋਜੀ
জানলা,ਵਿੰਡੋ
উইন্ডিং,ਵਿੰਡੋਿੰਗ
তারের কেন্দ্র,ਤਾਰ ਸੈਂਟਰਿੰਗ
তারযুক্ত যুক্তি,ਵਾਇਰਡ ਤਰਕ
তারযুক্ত প্রোগ্রাম কম্পিউটার,ਵਾਇਰਡ ਪ੍ਰੋਗਰਾਮ ਕੰਪਿ .ਟਰ
তারের ফ্রেম,ਵਾਇਰ ਫਰੇਮ
ওয়্যারলেস টার্মিনাল,ਵਾਇਰਲੈੱਸ ਟਰਮੀਨਲ
তারের প্রিন্টার,ਤਾਰ ਪ੍ਰਿੰਟਰ
তারের স্টোরেজ,ਵਾਇਰ ਸਟੋਰੇਜ
তারের মোড়ানো,ਤਾਰ ਲਪੇਟਣਾ
শব্দ ক্ষমতা,ਸ਼ਬਦ ਸਮਰੱਥਾ
শব্দ কাউন্টার,ਸ਼ਬਦ ਕਾਉਂਟਰ
শব্দ সূচক,ਸ਼ਬਦ ਇੰਡੈਕਸ
শব্দ কী,ਸ਼ਬਦ ਕੁੰਜੀ
শব্দ চিহ্ন,ਸ਼ਬਦ ਮਾਰਕ
শব্দমুখী,ਸ਼ਬਦ ਓ
শব্দ প্যাটার্ন,ਸ਼ਬਦ ਪੈਟਰਨ
শব্দ সময়কাল,ਸ਼ਬਦ ਦੀ ਮਿਆਦ
শব্দ প্রক্রিয়াকরণ,ਵਰਡ ਪ੍ਰੋਸੈਸਿੰਗ
ওয়ার্ড প্রসেসিং সরঞ্জাম,ਵਰਡ ਪ੍ਰੋਸੈਸਿੰਗ ਉਪਕਰਣ
ওয়ার্ড প্রসেসর,ਵਰਡ ਪ੍ਰੋਸੈਸਰ
শব্দের আকার (= শব্দের দৈর্ঘ্য),ਸ਼ਬਦ ਦਾ ਆਕਾਰ (= ਸ਼ਬਦ ਦੀ ਲੰਬਾਈ)
শব্দ স্থান,ਸ਼ਬਦ ਸਪੇਸ
শব্দ সময়,ਸ਼ਬਦ ਦਾ ਸਮਾਂ
শব্দ সময় কম্পিউটার,ਸ਼ਬਦ ਦਾ ਸਮਾਂ ਕੰਪਿ computer ਟਰ
শব্দের আন্ডারস্কোর চরিত্র,ਵਰਡਸਕ੍ਰੇਸ ਅੱਖਰ
