Bengali,Tamil
ভিজ্যুয়াল,காட்சி
চাক্ষুষ প্রদর্শন,காட்சி காட்சி
চাক্ষুষ পরিদর্শন,காட்சி ஆய்வு
ভিজ্যুয়ালাইজ,காட்சிப்படுத்துங்கள்
ভিজ্যুয়াল প্রচার,காட்சி விளம்பரம்
গুরুত্বপূর্ণ,முக்கியமானது
প্রাণশক্তি,உயிர்ச்சக்தி
গুরুত্বপূর্ণ অংশ,முக்கிய பகுதி
গুরুত্বপূর্ণ পরিষেবা,முக்கிய சேவை
অপরিহার্য পরিসংখ্যান,முக்கிய புள்ளிவிவரங்கள்
মৌখিক পরীক্ষা,விவா வோஸ்
প্রাণবন্ত,தெளிவான
যেমন।,அதாவது.
শব্দভাণ্ডার,சொல்லகராதி
ভোকাল,குரல்
বৃত্তি,தொழில்
বৃত্তিমূলক,தொழில்
বৃত্তিমূলক দিকনির্দেশনা,தொழில் வழிகாட்டுதல்
বৃত্তিমূলক প্রশিক্ষণ,தொழில் பயிற்சி
ভয়েস,குரல்
অকার্যকর,வெற்றிட
ভলিউম,தொகுதி
ভলিউমিনাস,மிகப்பெரிய
স্বেচ্ছাসেবী,தன்னார்வ
স্বেচ্ছাসেবী সংস্থা,தன்னார்வ நிறுவனம்
স্বেচ্ছাসেবী বন্দোবস্ত,தன்னார்வ தீர்வு
সেবামূলক কাজ,தன்னார்வ தொண்டு
স্বেচ্ছাসেবক,தன்னார்வலர்
ভোটযোগ্য,வாக்களிக்கக்கூடியது
ভোট,வாக்களிக்கவும்
ভোট,வாக்களித்தார்
সেন্সর ভোট,தணிக்கை வாக்கு
ধন্যবাদ সূচক ভোট,நன்றி வாக்கு
অ্যাকাউন্টে ভোট দিন,கணக்கில் வாக்களியுங்கள்
ভোটার,வாக்காளர்
ভোট,வாக்களிப்பு
ব্যালট দ্বারা ভোটদান,வாக்குச்சீட்டு மூலம் வாக்களித்தல்
ভোটিং রাইট,வாக்களிக்கும் உரிமை
ভাউচড,உறுதிமொழி
ভাউচার,வவுச்சர்
ব্রত,சபதம்
অশ্লীল,மோசமான
দুর্বল,பாதிக்கப்படக்கூடிய
দুর্বল বিভাগ,பாதிக்கப்படக்கூடிய பிரிவு
বেতন,ஊதியம்
মজুরি প্রশাসন,ஊதிய நிர்வாகம்
মজুরি চুক্তি,ஊதிய ஒப்பந்தம்
মজুরি বোর্ড,ஊதிய வாரியம்
মজুরি সিলিং,ஊதிய உச்சவரம்பு
মজুরি চুক্তি,ஊதிய ஒப்பந்தம்
মজুরি উপার্জনকারী,ஊதியம் பெறுவோர்
মজুরি সূত্র,ஊதிய சூத்திரம்
মজুরি প্রদান,ஊதிய கட்டணம்
মজুরি নীতি,ஊதிய கொள்கை
মজুরি হার,ஊதிய விகிதம்
মজুরি পর্যালোচনা,ஊதிய விமர்சனம்
অপেক্ষামান তালিকা,காத்திருப்பு பட்டியல்
পরিত্যাগ করা,தள்ளுபடி
সাক্ষাত্কারে পদব্রজে ভ্রমণ,நேர்காணல்
চাই,வேண்டும்
ওয়ার্ড,வார்டு
গুদাম,கிடங்கு
গুদাম চার্জ,கிடங்கு கட்டணங்கள்
সতর্কতা,எச்சரிக்கை
সমন,வாரண்ட்
ওয়ারেন্টি,உத்தரவாதம்
ওয়াশিং ভাতা,சலவை கொடுப்பனவு
অপচয়,விரயம்
বর্জ্য জমি,தரிசு நிலம்
নষ্ট কাগজের ঝুলি,குப்பை கூடை
ঘড়ি,வாட்ச்
দেখুন এবং ওয়ার্ড,வாட்ச் மற்றும் வார்டு
জলরোধী,நீர் ஆதாரம்
