English,Tamil
stop (optics),"வரம்பு, நிறுத்து"
stopping potential,திறனை நிறுத்துதல்
stop watch,"ஜேபி பிரேக் வாட்ச், ஸ்டாப் வாட்ச்"
Storage,"சேமிப்பு, சேமிப்பு"
Stove,அடுப்பு
Straight,"நேராக, நேராக, எளிமையானது"
Strain,"விநியோகம், பதற்றம், விலகல், வேறுபாடு, வேறுபாடு, வடிகட்டுதல் (ver.)"
Strained,வக்கிரமான
strain gauge,ஸ்பைக்மோமனோமீட்டர்
Stratosphere,"அடுக்கு மண்டலம், 2 அடுக்கு மண்டலம்"
stray,தேவையற்ற
streak lighting,"மின்னல் கோடு, மின்னல்"
Stream,"ஆறு, ஓடை, வாய்க்கால்"
streaming,"percolation, stream run, கழிவுநீர்"
streamlined,வரிசையாக
Strength,"வலிமை, வலிமை, தீவிரம், செறிவு, செயல்பாடு"
Stress,மன அழுத்தம்
striking potential,பரிதி-செயல்திறன் திறன்
striking voltage,"ஆர்க் தொடக்க மின்னழுத்தம், வால்வு தொடக்க மின்னழுத்தம்"
String,"நூல், நூல், நூல், இழை, தண்டு, சரம், லேன்யார்ட், 8. தண்டு குறைபாடு"
Strip,"துண்டு, துண்டு, கழற்றுதல், உரித்தல், நிர்வாணம்"
Stripping,"உரித்தல், விட்டன், சவரன், நிர்வாண"
stripping reaction,பிரித்தெடுத்தல் எதிர்வினை
stroboscope,ஸ்ட்ரோபோஸ்கோப்
stroke (of engine),பக்கவாதம்
Strong,"வலுவான, ஆழமான, கூர்மையான, செறிவான"
strong transition,வலுவான தொற்று
Structural,கட்டமைப்பு
Structure,"அமைப்பு, அமைப்பு"
stylus (of gramophone),ஊசி
subgroup,"துணைப்பிரிவு, துணைக்குழு, துணைக்குழு"
Submicroscopic,"நுண்ணிய, அதி நுண்ணிய, சப்மிக்ரோஸ்கோபிக்"
subnuclear physics,அணு அல்லாத இயற்பியல்
Subscript,அடிக்குறிப்பு
Subsidiary,"துணை, துணை"
Substrate,"வேலை திரவம், துணை நிலை"
sub unit,துணை அலகு
Successive,படிப்படியாக
Sucking,உறிஞ்சும்
Suction,உறிஞ்சும்
sultry,புத்திசாலித்தனமான
Sum,"தொகை, தொகை, கூட்டு முடிவு, தொகை"
Sun,சூரியன்
sun dial,சூரிய கண்காணிப்பு
sun spot,"சூரிய மங்கல், சூரிய புள்ளி"
sun star,சூரிய நட்சத்திரம்
Super,தீவிர
superconducting metal,சூப்பர் கண்டக்டிங் உலோகம்
superconductivity,சூப்பர் கண்டக்டிவிட்டி
superconductor,சூப்பர் டிரைவர்
Supergigantic,மாபெரும்
Superimposed,குற்றம் சாட்டப்பட்டது
superimposition,உள்வைப்பு
Supermalloy,சூப்பர்மலை
supernormal dispersion (=hypernormal dispersion),அமானுஷ்ய விலகல்
superpose,திணிக்க
Superposition,உள்வைப்பு
supersaturation,மிகைநிறைவு
supersenstive,அதிக உணர்திறன்
supersonic,அல்ட்ராசோனிக்ஸ்
Supersonics,சூப்பர்சோனிக்ஸ்
Super-structure,மேற்கட்டுமானம்
Supplementary,நிரப்பு
supply,தீவன வழங்கல்
support,"தொழில்நுட்பம், அடிப்படை"
suppressor grid,கட்டுப்படுத்தும் கட்டம்
superconductivity,சூப்பர் கண்டக்டிவிட்டி
Surface,பக்கம்
Surge,"எழுச்சி, வீக்கம்"
Surveillance,கவனிப்பு
susceptance,"ஊடுறுவு, வினைத்திறன் கருதப்பட்டது"
Susceptibility,"உணர்திறன், காந்தப் போக்கு, ஏற்புத்திறன்"
suspend,"இடைநீக்கம், தொங்கும்"
sustained,கடைபிடிக்கப்பட்டது
sweep,"பரவல், விளிம்பு"
Swelling,"வீக்கம், வீக்கம், வீக்கம்"
swing,"பிரதோல், டோல்"
swirling motion,"சுழலும் வேகம், சுழலும் வேகம்"
switch board,சுவிட்ச் போர்டு
syllable,கடிதம்
Symmetric,சமச்சீர்
symmetrical,சமச்சீர்
Symmetrically,சமச்சீராக
Symmetrization,சமச்சீர்
Symmetry,சமச்சீர்
Synchrocyclotron,சின்க்ரோசைக்ளோட்ரான்
Synchronisation,ஒத்திசைவு
synchronise,ஒத்திசைவாக இருக்க வேண்டும்
synchroniser,ஒத்திசைப்பான்
Synchronising,ஒத்திசைவு
synchronously,"ஒத்திசைவாக, ஒத்திசைவாக"
synchrotron,ஒத்திசைவு
Synthetic,செயற்கை
system,"உடல், அமைப்பு, குழு, சமூகம், அமைப்பு"
Systematic,"வரிசைப்படுத்து, வகைப்படுத்து, வகைப்படுத்து-"
systemic,"உலகளாவிய, உடல்"
Tabulator,"அட்டவணை, அட்டவணை இயந்திரம், அட்டவணை"
Tagged,"குறிக்கப்பட்ட, குறிக்கப்பட்ட, குறிக்கப்பட்ட"
tail,வால் வால்
tailing off,படிப்படியான சரிவு
take-off,"இறங்குதல், புறப்பாடு"
Tangential,"தொட்டுணரக்கூடிய, தொட்டுணரக்கூடிய"
Tap,உமிழ்நீர்
Taper,"ஒழுங்கான, குறுகலான"
Tapering,"குறுகலான, குறுகலான (வி.), பெரியாந்த், டேப்பரான் (எட்.)"
tapping key,"நாக்-விசை, அழுத்த-விசை"
