English,Tamil
unit matrix,அலகு அணி
unit normal variate(=standard normal variate),அலகு சாதாரண மாறுபாடு (=தரநிலை சாதாரண மாறுபாடு)
unit sphere,அலகு கோளம்
unit step function,அலகு படி செயல்பாடு
unit vector,அலகு திசையன்
unit volume,அலகு அளவு
unity,ஒற்றுமை
unity element(=identity element =unit element),ஒற்றுமை உறுப்பு (=அடையாள உறுப்பு =அலகு உறுப்பு)
univariate,மாறாத
univariate normal distribution,மாறாத இயல்பான விநியோகம்
universal,உலகளாவிய
universal constant,உலகளாவிய மாறிலி
universal gravitation,உலகளாவிய ஈர்ப்பு
universal set,உலகளாவிய தொகுப்பு
universe,பிரபஞ்சம்
unknown,தெரியவில்லை
unknown quantity,அறியப்படாத அளவு
unlike,போலல்லாமல்
unlike terms,விதிமுறைகளைப் போலல்லாமல்
unlimited,வரம்பற்ற
unstable,நிலையற்ற
unsymmetrical,சமச்சீரற்ற
unsymmetric dual problem,சமச்சீரற்ற இரட்டை பிரச்சனை
upper bar,மேல் பட்டை
upper bound,மேல் எல்லை
upper derivative,மேல் வழித்தோன்றல்
upper integral,மேல் ஒருங்கிணைந்த
upper limit of integration,ஒருங்கிணைப்பின் உச்ச வரம்பு
upper quartile,மேல் காலாண்டு
upper Rieman integral,மேல் ரைமன் ஒருங்கிணைந்த
upper semicontinuity,மேல் அரை தொடர்ச்சி
upper sum,மேல் தொகை
upper triangle matrices,மேல் முக்கோண மெட்ரிக்குகள்
upward acceleration,மேல்நோக்கி முடுக்கம்
upward motion,மேல்நோக்கி இயக்கம்
Urysohn's lemma,யூரிசோனின் லெம்மா
U-shaped curve,U- வடிவ வளைவு
usual metric,வழக்கமான மெட்ரிக்
usual topology,வழக்கமான இடவியல்
utility,பயன்பாடு
utility function,பயன்பாட்டு செயல்பாடு
utility maximization,பயன்பாட்டு அதிகரிப்பு
uv-method,uv-முறை
vacuous set,வெற்றிட தொகுப்பு
validity,செல்லுபடியாகும்
validity of test,சோதனை செல்லுபடியாகும்
value,மதிப்பு
value function,மதிப்பு செயல்பாடு
value of a game,ஒரு விளையாட்டின் மதிப்பு
variable,மாறி
variable field,மாறி புலம்
variable of integration,ஒருங்கிணைப்பு மாறி
variable parameter,மாறி அளவுரு
variance,மாறுபாடு
variance-covariance matrix,variance-covariance matrix
