Malayalam,Kannada
മെതിക്കുന്ന,ಚೂರುಚೂರಾದ
ടി പ്ലാസ്മിഡ്,ಟಿ ಪ್ಲಾಸ್ಮಿಡ್
ടൈഡൽ ചതുപ്പുകൾ,ಉಬ್ಬರವಿಳಿತ
ടൈൽ ഡ്രെയിനേജ്,ಟೈಲ್ ಒಳಚರಂಡಿ
തികകികല്,ತಿರಸ್ಕಾರ
കൃഷി,ಕಾಲಗೀತ
ടില്ലർ (പ്ലാന്റ്),ಟಿಲ್ಲರ್ (ಸಸ್ಯ)
ടിൽവറംഗ്,ಘಾತೀಯ
ടില്ലാസിംഗ് സ്റ്റേജ്,ಉಣ್ಣೆಯ ಹಂತ
ടിൽത്ത്,ಒಂದು ತತ್ತ್ವ
ടിഷ്യു പരിശോധന,ಅಂಗಾಂಶ ಪರೀಕ್ಷೆ
കള്ള്,ದಾಳದ
സഹിഷ്ണുത,ತಾಳ್ಮೆ
മുകളിലെ മണ്ണ്,ಮೇಲಿನ ಮಣ್ಣು
ടോപനയോ,ಮೇಲಿನಿಂದ ಮೇಲು
ടോപ്പ് ഡ്രസ്സിംഗ്,ಅಗ್ರಸ್ಥಾನ
ടോപ്പോകലോളജി,ಟೊಪೊಕ್ಲಿಮಾಟಜಿ
ടോപ്പിംഗ് (പുകയില),ಅಗ್ರಸ್ಥಾನ (ತಂಬಾಕು)
മൊത്തം ദഹിപ്പിക്കുന്ന പോഷകത്തെ,ಒಟ್ಟು ಜೀರ್ಣವಾಗುವ ಪೋಷಕಾಂಶ
ആകെ ഘടക ഉൽപാദനക്ഷമത,ಒಟ್ಟು ಅಂಶ ಉತ್ಪಾದಕತೆ
മൊത്തം ലയിക്കുന്ന സോളിഡുകൾ,ಒಟ್ಟು ಕರಗುವ ಘನವಸ್ತುಗಳು
ടോളങ്കിപ്പൻസി,ತತ್ತ್ವ
വിഷാംശം,ವಿಷತ್ವ
ടോക്സിൻ,ಗಂಟು
ഘടകങ്ങൾ കണ്ടെത്തുക,ಅಂಶಗಳು
ട്രേസർ ഘടകങ്ങൾ,ಟ್ರೇಸರ್ ಅಂಶಗಳು
ഇടപെടുന്നത്,ವಹಿವಾಟು
പകരാവസ്ഥ,ಪ್ರತಿಲೇಖನ
രൂപാന്തരം,ರೂಪಾಂತರ
സംഗഹദൈവ്,ಜೀವಾಂತರ
വിവർത്തനം,ಭಾಷಾಂತರ
ആത്മീയം,ಸ್ಥಳಾಂತರ
പിന്കങ്ങല്,ಪ್ರಸರಣ
ട്രാൻസ്പര്യ ഗുണകം,ಪಾರದರ್ಶಕ ಗುಣಕ
ട്രാൻസ്പിറിയൽ പുൾ,ಪಾರದರ್ಶಕ ಎಳೆಯು
ട്രാൻസ്രേഷൻ അനുപാതം,ಪಾರದರ್ಶಕ ಅನುಪಾತ
ട്രാൻസ്പ്ലാൻറ് ഷോക്ക്,ಕಸಿ ಆಘಾತ
ട്രാൻസ്പ്ലാൻറ്റർ,ಸ್ಥಳಾಂತರಿಸುವವನು
പറിച്ചുനടല്,ಕಸಿ
മണ്ണ് കൊണ്ടുപോയ മണ്ണ്,ಸಾಗಿಸಿದ ಮಣ್ಣು
ട്രാൻസ്പോണ്,ಸ್ಥಳಾಂತರ
തിരശ്ചീന ഡ്രെയിനേജ്,ಅಡ್ಡಲಾರೆ
കെണി വിളകൾ,ಬಲೆ ಬೆಳೆಗಳು
ചവറ്റുകുട്ട,ಕಸದ ಬುಟ್ಟಿ
ആചരണം,ಚಿಕಿತ್ಸೆ
മരം ക്രോപ്പിംഗ്,ಮರದ ಬೆಳೆ
ട്രീ റിംഗ്,ಮರದ ಉಂಗುರ
പരീക്ഷണം,ವಿಚಾರಣೆ
ട്രിക്കിൾ ഇറിഗേഷൻ,ಟ್ರಿಕಲ್ ನೀರಾವರಿ
ഘടകം ട്രിഗർ ചെയ്യുക,ಪ್ರಚೋದಕ ಅಂಶ
ത്രിവദ്ധമായ,ಶೃಂಗಸಭೆ
ട്രിപ്പിൾ ക്രോപ്പിംഗ്,ಟ್ರಿಪ್ಪಲ್ ಬೆಳೆ
ട്രോഫിക് ലെവൽ,ಟ್ರೋಫ ಮಟ್ಟ
ട്രോപ്പിക് പ്രസ്ഥാനങ്ങൾ,ಉಷ್ಣವಲಯದ ಚಲನೆಗಳು
ഉഷ്ണമേഖലാ പ്രദേശത്ത്,ಉಷ್ಣವಲಯದ ಪ್ರದೇಶ
ഉഷ്ണമേഖല,ಉಷ್ಣವಲಯ
യഥാർത്ഥ സാന്ദ്രത,ನಿಜವಾದ ಸಾಂದ್ರತೆ
യഥാർത്ഥ ദഹനത,ನಿಜವಾದ ಜೀರ್ಣಸಾಧ್ಯತೆ
വെട്ടിച്ചുരുക്കിയ പ്രൊഫൈൽ,ಮೊಟಕುಗೊಳಿಸಿದ ಪ್ರೊಫೈಲ್
വെട്ടിച്ചുരുക്കിയ മണ്ണ്,ಮೊಟಕುಗೊಂಡ ಮಣ್ಣು
സുനാമി,ಸುನಾಮಿ
കിഴങ്ങുവർഗ്ഗ വിളകൾ,ಗೆಡ್ಡೆ ಬೆಳೆಗಳು
കിഴങ്ങ്,ಬೆಟ್ಟ
മുഴ,ಗೆಡ್ಡೆ
മണ്ണിന്റെ ചൂഷണം,ಮಣ್ಣಿನ ಮೊಳಕೆಯೊಡೆ
തുണ്ട്ര,ಒಂದು ಬಗೆಯ ಕಂತು
ടർഫ്,ತುಂಡು
തുർജ്ജനമായ,ಕುಗ್ಗಿಸಿದ
ടർഗോർ ചലനം,ಟರ್ಗರ್ ಚಳುವಳಿ
ടർഗോർ മർദ്ദം,ಟರ್ಗರ್ ಒತ್ತಡ
ടർഗോർ,ನುಗ್ಗು
ടർണിന്റെ സിൻഡ്രോം,ಟರ್ನರ್ಸ್ ಸಿಂಡ್ರೋಮ್
തരം (പ്ലാന്റ്),ಪ್ರಕಾರ (ಸಸ್ಯ)
ടൈപ്പ് I പിശക്,ಟೈಪ್ I ದೋಷ
ടൈപ്പ് II പിശക്,ಟೈಪ್ II ದೋಷ
ടൈറ്റി ടോഹൂൺ,ಗಲಾಟೆ
പുഴലിക്കല്,ಹುರೈಂಡ್
ടാരഗൺ,ಕಸಾಯಿಖಾನೆ
ക്ഷേത്രം അല്ലെങ്കിൽ പഗോഡ ട്രീ,ದೇವಾಲಯ ಅಥವಾ ಪಗೋಡಾ ಮರ
തുണി,ಥಿಸಲ್
തുജ,ದೆವ್ವ
തൈം,ಥೈಮ್
പുകയില,ತಂಬಾಕು
തക്കാളി,ಟೊಮೆಟೊ
വൃക്ഷം,ದುಃಖದ ಮರ
ܘNITICE,ತ್ರಯಾತ್ಮಕತೆ
കാഹളം മുന്തിരിവതാവ്,ಕಹಳೆ ಬಳ್ಳಿ
Tuberose,ಟ್ಯೂಬೆರಸ್
മഞ്ഞൾ,ಅರಿಶಿನೆ
തക്കാരിച്ചെടി,ನವಿಲುಕೋಸು
ടൈമ്മ (ഇന്ത്യൻ റീഡ് മാസ്),ಟೈಫಾ (ಇಂಡಿಯನ್ ರೀಡ್ ಮೇಸ್)
ചായ കൊതുക്,ಚಹಾ ಸೊಳ್ಳೆ
ടെർമിറ്റുകൾ (വെളുത്ത ഉറുമ്പ്),ಗೆದ್ದಲುಗಳು (ಬಿಳಿ ಇರುವೆ)
ഇലപ്പെടുപ്പുകൾ,ತಗ್ಗಿಸು
അൾട്രൊരെണ്ടര്ഫ്യൂഗേഷൻ,ಅಲ್ಪಾರಲ್ಫ್ಯೂಗ್ನ
അൾട്രാസൗണ്ട്,ಶ್ರವಣ
ഉമ്പ്,ಕೊಂಬಿನ
അധികാരപ്പെടുത്തിയിട്ടില്ല,ಒತ್ತಿಹೇಳುವುದು
ഫലമില്ലാത്തത്,ನಿಷ್ಕ್ರಿಯತೆ
ഞരമ്പമില്ലാത്ത,ಏಕ ಏಕತೆ
സാർവത്രിക ജനിറ്റിക് കോഡ്,ಸಾರ್ವತ್ರಿಕ ಆನುವಂಶಿಕ ಸಂಕೇತ
സാർവത്രിക മണ്ണിന്റെ നഷ്ടം,ಸಾರ್ವತ್ರಿಕ ಮಣ್ಣಿನ ನಷ್ಟ ಸಮೀಕರಣ
അപൂരിത ഫാറ്റി ആസിഡുകൾ,ಅಪರ್ಯಾಪ್ತ ಕೊಬ್ಬಿನಾಮ್ಲಗಳು
ഇളം അരി,ಎತ್ತರದ ಅಕ್ಕಿ
ഉദതം,ಎತ್ತರದ ಪ್ರದೇಶ
അർബൻ കമ്പോസ്റ്റ്,ನಗರಸ ೦ ತ್ರ
യുആർഎ,ಯೂರಿಯ
മൂലം,ಯುರೇರೀಸು
ഉല്ലാ പുല്ല്,ನ್ಹಾರಿ
വാക്സിന്,ಲಸಿಕೆ
വാക്യൂൾ,ನಿರ್ವಾತ
മൂല്യവർദ്ധിത കൃഷി,ಮೌಲ್ಯಮಾಪನದ ಕೃಷಿ
മൂല്യവർദ്ധിത ഉൽപ്പന്നം,ಮೌಲ್ಯವರ್ಧಿತ ಉತ್ಪನ್ನ
മൂല്യങ്ങൾ,ಮೌಲ್ಯಮಾಪ
മൂല്യ വില അനുപാതം,ಮೌಲ್ಯ ವೆಚ್ಚ ಅನುಪಾತ
VAM (വെസിക്കുലാർ അർബുലർ),VAM (ವೆಸಿಕ್ಯುಲರ್ ಆರ್ಬಸ್ಕುಲರ್)
നീരാവി ചൂട് ചികിത്സ,ಆವಿ ಶಾಖ ಚಿಕಿತ್ಸೆ
ബാഷ്പ മർദ്ദം,ಆವಿಯ ಒತ್ತಡ
വേരിയബിളിന്,ವೇರಿಯಬಲ್ ವೆಚ್ಚ
വേരിയബിൾ ജീൻ,ವೇರಿಯಬಲ್
വേരിയബിൾ റേറ്റ് ടെക്നോളജി,ವೇರಿಯಬಲ್ ದರ ತಂತ್ರಜ್ಞಾನ
വേൾഡ്,ಭಿನ್ನಾಭಿಪ್ರಾಯ
വതാസം,ಬದಲಾವಣೆ
വൈവിധം,ವೈವಿಧ್ಯ
വെക്റ്റർ,ಸಕಲ
സസ്യങ്ങൾ,ಸಸ್ಯಗಳು
സസ്യഭക്ഷണം,ಸಸ್ಯಗಳ ಅವನತಿ
സസ്യ തടസ്സം,ಸಸ್ಯಕ ತಡೆಗೋಡೆ
തുമ്പില് കവർ,ಸಸ್ಯಕ ಹೊದಿಕೆ
തുമ്പില് പ്രചരണം,ಸಸ್ಯಕ ಪ್ರಸರಣ
തുമ്പില് വേദി,ಸಸ್ಯಕ ಹಂತ
ആരാധന,ವೇಶ್ಯೆ
പരിധി,ಒಂದು ಬಗೆಯ ಹುಳು
മണ്ണിര കമ്പോസ്റ്റ്,ಹುಳುಕಾಗುವಿಕೆ
Veneralial,ವರ್ಲನೀಕರಣ
ലംബ പുതങ്ങ്,ಲಂಬ ಹಸಿಗರಶರ
വെർട്ടിസോൾ,ಪಂಗಡ
പ്രവർത്തനക്ഷമത (വിത്ത്),ಕಾರ್ಯಸಾಧ್ಯತೆ (ಬೀಜ)
മുന്തിരിവള്ളി,ದ್ರಾಕ್ಷಿ
വിനാഗിരി,ವಿನರಿ
വിൽ ജീൻ,ವೀರ್ ಜೀನ್
കന്യക ഭൂമി,ಕನ್ಯೆಯ ಭೂಮಿ
കന്യക മണ്ണ്,ಕನ್ಯೆಯ ಮಣ್ಣು
വൈരീലയം,ವೈರತ್ವ
വൈറസ്,ವೈರಸ್
വൈറസ് കോട്ട് പ്രോട്ടീൻ,ವೈರಸ್ ಕೋಟ್ ಪ್ರೋಟೀನ್
വൈറസ് ഇൻഡെക്സിംഗ്,ವೈರಸ್ ಸೂಚಿಕೆ
വിസ്കോസിറ്റി,ಸ್ನಿಗ್ಧತೆ
ദൃശ്യമായ വികിരണം,ಗೋಚರ ವಿಕಿರಣ
വിറ്റാമിനുകൾ,ಜೀವಸತ್ವಗಳು
Viti കൾച്ചർ,ದ್ರಾಕ್ಷಾರಸ
വൈവിപ്പറേഴ്സ്,ಜರಾಯುಜ
സ്ഥലം ശൂന്യമായ സ്ഥലം,ಅನೂರ್ಜಿತ ಸ್ಥಳ
അസ്ഥിരസം,ಬಾಷ್ಪೀಕರಣ
സന്നദ്ധ സസ്യങ്ങൾ,ಸ್ವಯಂಸೇವಕ ಸಸ್ಯಗಳು
വാനിലക്കാരി,ವೆನಿಲಾ
വെട്ടിയവർ,ಹೀರುವ ವ್ಯಕ್ತಿ
വെറ്ററൻ ഡോക്ടർ,ಪಶುವೈದ್ಯ ವೈದ್ಯ
വൈരോളജിസ്റ്റ്,ವೈವಾಹಿಕ ವಿಜ್ಞಾನಿ
വേതന,ವೇತನ
ചെറുചൂടുള്ള രക്തമുള്ള മൃഗം,ಬೆಚ್ಚಗಿನ ರಕ್ತದ ಪ್ರಾಣಿ
മാലിന്യ സംസ്കരണം,ತ್ಯಾಜ್ಯ ನಿರ್ವಹಣೆ
തരിശുഭൂമികൾ,ಪಾಳುಭೂಮಿಗಳು
വാട്ടർ ആപ്ലിക്കേഷൻ കാര്യക്ഷമത,ನೀರಿನ ಅಪ್ಲಿಕೇಶನ್ ದಕ್ಷತೆ
വാട്ടർ ആപ്ലിക്കേഷൻ നിരക്ക്,ನೀರಿನ ಅರ್ಜಿ ದರ
ജല സന്തുലിതാവസ്ഥ,ನೀರಿನ ಸಮತೋಲನ
ജലവിരുദ്ധം,ನೀರಿನ ಸಂಕೋಚನ
ജല സംരക്ഷണം,ಜಲ ಸಂರಕ್ಷಣೆ
ജല ഉപഭോഗം,ನೀರಿನ ಬಳಕೆ
ജലസംരക്ഷണ കാര്യക്ഷമത,ನೀರಿನ ಸಾಗಣೆ ದಕ್ಷತೆ
ജല സംസ്കാരം,ನೀರಿನ ಸಂಸ್ಕೃತಿ
ജല കമ്മി,ನೀರಿನ ಕೊರತೆ
ജലവിതരണപരമായ കാര്യക്ഷമത,ನೀರಿನ ವಿತರಣಾ ದಕ್ಷತೆ
വാട്ടർ ഡ്യൂട്ടി,ನೀರಿನಲ್ಲಿ ಕರ್ತವ್ಯ
വെള്ളം ചാലുകൾ,ನೀರಿನಲ್ಲಿ ಉಬ್ಬು
വാട്ടർ ഗേറ്റ്സ്,ನೀರಿನ ದ್ವಾರ
ജല ലോഗിംഗ്,ನೀರಿನ ಲಾಗಿಂಗ್
ജല മാനേജുമെന്റ്,ನೀರು ನಿರ್ವಹಣೆ
വിളകളുടെ ജല ആവശ്യകത,ಬೆಳೆಗಳ ನೀರಿನ ಅವಶ್ಯಕತೆ
വാട്ടർ സാച്ചുറേഷൻ കമ്മി,ನೀರಿನ ಸ್ಯಾಚುರೇಶನ್ ಕೊರತೆ
വാട്ടർ ടേബിൾ,ನೀರಿನ ಮೇಜಿನ
ജല ഉപയോഗക്ഷമത,ನೀರು ಬಳಕೆಯ ದಕ್ಷತೆ
ജല വിളവ്,ನೀರಿನ ಇಳುವರಿ
ജലസംഭരണ,ನೀರು ಕೊಯ್ಲು
വാഴുള്ള,ಜಲಾನಯನ ಪ್ರದೇಶ
വാട്ടർഷെഡ് മാനേജ്മെന്റ്,ಜಲಾನಯನ ನಿರ್ವಹಣೆ
വാട്ടർഷെഡ് ചികിത്സ,ಜಲಾನಯನ ಚಿಕಿತ್ಸೆ
വാട്ടർഷെഡ് അധിഷ്ഠിത സിസ്റ്റം,ಜಲಾನಯನ ಆಧಾರಿತ ವ್ಯವಸ್ಥೆ
ജലപാത,ಜಲಮಾರ್ಗ
വേവ്-ദൈർഘ്യം,ತರಂಗ
വാക്സിംഗ്,ಮೇಣ
കാലാവസ്ഥ,ವಾತಾವರಣ
കാലാവസ്ഥ,ಹವಾಮಾನ
കള,ಕಳೆ
കള നിയന്ത്രണം,ಕಳೆ ನಿಯಂತ್ರಣ
കള നിയന്ത്രണം കാര്യക്ഷമത,ಕಳೆ ನಿಯಂತ್ರಣ ದಕ್ಷತೆ
കള ഇല്ലാതാക്കൽ,ಕಳೆ ನಿರ್ಮೂಲನೆ
കള സൂചിക,ಕಳೆ ಸೂಚಿಕೆ
പടിഞ്ഞാറൻ മന്ദനം,ಪಾಶ್ಚಾತ್ಯ
കള സ്പെക്ട്രം,ಕಳೆ ವರ್ಣಪಟಲ
കളനിയനം,ಕಳೆ ತೆಗೆಯುವುದು
നനഞ്ഞ ബൾബ് വിഷാദം,ಆರ್ದ್ರ ಬಲ್ಬ್ ಖಿನ್ನತೆ
നനഞ്ഞ ബൾബ് താപനില,ಆರ್ದ್ರ ಬಲ್ಬ್ ತಾಪಮಾನ
നനഞ്ഞ ബൾബ് തെർമോമീറ്റർ,ಒದ್ದೆಯ ಬಲ್ಬ್ ಥರ್ಮಾಮೀಟರ್
തണ്ണീര്മകിട്ട്,ಗದ್ದೆ
നനഞ്ഞ നടീൽ,ಒದ್ದೆ ನೆಟ್ಟ
നനഞ്ഞ കാലം,ಆರ್ದ್ರ
നനഞ്ഞ വിത്ത്,ಒದ್ದೆಯ ಬಿತ್ತನೆ
നനഞ്ഞ വർഷം,ತೇವದ ವರ್ಷ
ഡ്യൂട്ടബിൾ പൊടി,ಒದ್ದೆ ಮಾಡಬಹುದಾದ ಪುಡಿ
വെറ്റിംഗ് ഏജന്റ്,ತೇವಗೊಳಿಸುವ ದಳ್ಳಿಕೆ
ചുഴലിക്കാറ്റ്,ಸುಂಟರಗರ
വെളുത്ത വിപ്ലവം,ಬಿಳಿ ಕ್ರಾಂತಿ
മുഴുവൻ കാർഷിക വിശകലനവും,ಸಂಪೂರ್ಣ ಕೃಷಿ ವಿಶ್ಲೇಷಣೆ
മുഴുവൻ ഫാം സമീപനവും,ಸಂಪೂರ್ಣ ಕೃಷಿ ವಿಧಾನ
വികാരാധരത,ವ್ಯಾಪಕ ಹೊಂದಾಣಿಕೆ
വിൽറിംഗ് പോയിന്റ്,ವಿಲ್ಟಿಂಗ್ ಬಿಂದು
കാറ്റ് ഇടവേള,ವಾಯುದಾಳಿ
കാറ്റിന്റെ .ർജ്ജം,ಪವನಶಕ್ತಿ
കാറ്റ് മണ്ണൊലിപ്പ്,ಮಾರುತ
കാറ്റിന്റെ തലമുറ,ಗಾಳಿ ಉತ್ಪಾದನೆ
കാറ്റിന്റെ മിൽ,ಗಾಳಿ ಗಿರಣಿ
കാറ്റു ശക്തി,ವಾಯು ಶಕ್ತಿ
കാറ്റിന്റെ വേഗത,ಗಾಳಿಯ ವೇಗ
കാറ്റ് സ്ട്രിപ്പ് ക്രോപ്പിംഗ്,ವಿಂಡ್ ಸ್ಟ್ರಿಪ್ ಕ್ರಾಪಿಂಗ್
കാറ്റിന്റെ വേഗത,ಗಾಳಿಯ ವೇಗ
കാറ്റ്,ಗಾಳಿ
കാറ്റുള്ള,ಗಾಳಿಗಲ್ಲು
കാൻപുരകം,ಗಾಳಿಗಲ್ಲು
കാറ്റിന്റെ വാംഗം,ಗಾಳಿ
വിന്നേക്കാം,ನಲಿದಾರ
വിന്നോവിംഗ്,ಗೆಲುವು
വോബിൾ സിദ്ധാന്തം,ನಡುಗುವ ಕಲ್ಪನೆ
ഗർഭപാത്രം,ಗರ್ಭ
മരം ചാരം,ಮರದ ಬೂದಿ
മരം വാതകം,ಮರದ ಅನಿಲ
വേല,ಕೆಲಸ
അകോട്ട് മരം,ಆಕ್ರೋಡು
ജലദം,ಜಲಸ ೦ ದೆ
വാട്ടർ ഹയാസിന്ത്,ನೀರಿನ ಹಯಸಿಂತ್
തണ്ണിമത്തൻ,ಜಲಮೂಲ
വെള്ളം പുതിന,ನೀರಿನ ಪುದೀನ
കരയുന്ന ശബ്ദങ്ങൾ,ಅಳುವುದು ವಿಲೋ
പശ്ചിമ ഇന്ത്യൻ മഹാോഗാനി,ಪಶ್ಚಿಮ ಭಾರತೀಯ ಮಹೋಗಾನಿ
ഗോതന്വ്,ಗೋಧಿ
വെളുത്ത ക്ലോവർ,ಬಿಳಿಯ ಕ್ಲೋವರ್
വൈറ്റ് മൾബറി,ಬಿಳಿ ಮುಲ್ಬೆರಿ
വെളുത്ത പോപ്പിനെക്,ಬಿಳಿ ಪೋಪಿನೆಕ್
വെളുത്ത വില്ലോ,ಬಿಳಿ ವಿಲೋ
കാട്ടുപോർം,ಕಾಡು ಮಾರ್ಜೊರಿಮ್
കാട്ടു ഓട്സ്,ಕಾಡು ಓಟ್
ചിറകുള്ള ബീൻ,ರೆಕ್ಕೆಯ ಹುರುಳಿ
വിന്റർ സ്ക്വാഷ്,ಚಳಿಗಾಲದ ಸ್ಕ್ವ್ಯಾಷ್
ഗൊയ്നിയ,ವಿಥಾನಿಯಾ
"വുഡ് തവിട്, ഓക്സാലിസ്","ವುಡ್ ಸೊರೆಲ್, ಆಕ್ಸಲಿಸ್"
കടന്നല്,ಕಣಜ
നെയ്വർ പക്ഷി,ನೇಕಾರ ಪಕ್ಷಿ
വീവിൻ,ಜೀರುಂಡೆ
വൈറ്റ് ഗ്രപ്പ്,ಬಿಳಿ ಗ್ರಪ್
കമ്പിളി ആഫിഡ്,ಉಣ್ಣೆಯ ಉಂಪಡಿ
സാന്തിനൂറിയ,ಕನ್ನಾಲೆ
സാന്തോഫിൽ,ಕನ್ನಡಕ
എക്സ്-ക്രോമസോം,ಎಕ್ಸ್ ಕ್ರೋಮೋಸೋಮ್
സീനിയ,ಕನ್ನಾಲೆ
Xeroderma Boogmentosum,ಜೆರೋಡರ್ಮ ಪಿಗ್ಮೆಂಟೋಸೊಸಮ್
സിറോഫൈറ്റ്,ಶುಷ್ಕ ಸಸ್ಯ
സിറോഫിറ്റിസം,ಶುಷ್ಕಟುದ್ದೆ
എക്സ്-റേ ഡിഫ്രാക്ഷൻ,ಕ್ಷ-ರೇ ವಿವರ್ತನೆ
Xlealem,ಪತಂಗ
സൈലോഫൈറ്റ്,Xಣಕ
Y 'ട്രെല്ലിസ്,ವೈ ಹಂದರದ
Y-chromosome,ವೈ-ಕ್ರೋಮೋಸೋಮ್
യീസ്റ്റ്,ಯೀಸ್ಟ್
യീസ്റ്റ് സത്തിൽ,ಯೀಸ್ಟ್ ಸಾರ
മഞ്ഞ വിപ്ലവം,ಹಳದಿ ಕ್ರಾಂತಿ
മഞ്ഞനിറം,ಹಳದಿ ಬಣ್ಣ
വിളവ് ഘടകം,ಇಳುವರಿ ಘಟಕ
വിളവ് നിരീക്ഷണം,ಇಳುವರಿ ಮೇಲ್ವಿಚಾರಣೆ
വിളവ് സാധ്യത,ಇಳುವರಿ ಸಂಭಾವ್ಯ
വിളവ് സ്ഥിരത,ಇಳುವರಿ ಸ್ಥಿರತೆ
മഞ്ഞക്കരു,ಹಳದಿ ಲೋಳೆ
മഞ്ഞയില്ലാത്ത നൈറ്റ്ഷെയ്ഡ്,ಹಳದಿ ಬೆರ್ರಿಡ್ ನೈಟ್ಶೇಡ್
മഞ്ഞ മൈറോബലൻ,ಹಳದಿ ಮೈರೋಬಾಲನ್
സൈയ്ദ്,ಜೈಡ್
ഇസഡ്-ക്രോമസോം,Z ಡ್-ಕ್ರೋಮೋಸೋಮ್
ഇസഡ്-ഡിഎൻഎ,ZDna
സെതിൻ,ಗದ್ದಲ
സീറോ എനർജി കൂൾ ചേമ്പർ,ಶೂನ್ಯ ಶಕ್ತಿ ತಂಪಾದ ಕೋಣೆ
പൂജ്യം കൃഷി,ಶೂನ್ಯ ಬೇಸಾಯ
