Bengali,Malayalam
পরীক্ষার ডেটা,ടെസ്റ്റ് ഡാറ്റ
পরীক্ষার চিত্র,പരീക്ഷിക്കുക ചിത്രം
পরীক্ষা সংকেত,ടെസ്റ്റ് സിഗ്നൽ
পরীক্ষক,ശ്രദ്ധാപൂര്വ്
পরীক্ষামূলক,പരിശോധന
পরীক্ষা এবং পরিমাপ,ടെസ്റ്റുകളും അളവും
তাপীয় শব্দ,താപ ശബ്ദം
তাপ ওভারলোড রিলে,താപ ഓവർലോഡ് റിലേ
থার্মিয়োনিক রেকটিফায়ার,തെർമിക് റെക്റ്റൈഫിയർ
থার্মোকল,തെർമോകോൾ
থার্মোমিটার,ഉഷ്ണമാപിനി
থার্মোস্ট্যাট,തെർമോസ്റ്റാറ്റ്
থিম্বল,വിരലുറ
থোরিয়েটেড ফিলামেন্ট,സമഗ്രമായ ഫിലമെന്റ്
থ্রেড,ഇഴ
তিন ধাপ সরবরাহ,മൂന്ന് ഘട്ടം വിതരണം
তিন ফেজ ট্রান্সফর্মার,മൂന്ന് ഘട്ടം ട്രാൻസ്ഫോർമർ
থ্রেশহোল্ড,ഉമ്മറം
গলা মাইক্রোফোন,തൊണ്ട മൈക്രോഫോൺ
থ্রাস্ট,ഉരട്ടിയ
থাইরেট্রন,തൈരാട്രോൺ
থাইরিস্টর,തൈറിസ്റ്റാർ
কাত,ചായം
টিম্ব্রে,തിക്കു
সময়,കാലം
সময় বেস,സമയ അടിസ്ഥാനം
সময় কোড,സമയ കോഡ്
সময় ধ্রুবক,സമയം സ്ഥിരത
সময় বিলম্ব,സമയ കാലതാമസം
সময় ডোমেন,സമയ ഡൊമെയ്ൻ
সময় নমুনা,സമയ സാമ്പിൾ
সময় প্রসারিত,സമയം നീണ്ടുനിൽക്കുന്ന സമയം
টাইমার,ടൈമറിന്
শিরোনাম বাক্স,ശീർഷക ബാർ
এবং মোশন,മോഷനും ഫ്രോ മോഷനും
টগল সুইচ,ടോഗിൾ സ്വിച്ച്
টোকেন রিং নেটওয়ার্ক,ടോക്കൺ റിംഗ് നെറ്റ്വർക്ക്
সহনশীলতা,സഹിഷ്ണുത
টোন নিয়ন্ত্রণ,സ്വര നിയന്ത്രണം
সরঞ্জাম বার,ടൂൾ ബാർ
সরঞ্জাম,ഉപകരണങ്ങൾ
দাঁত গিয়ারিং,പല്ലുള്ള ഗിയറിംഗ്
টপোলজি,ടോപ്പോളജി
টরয়েডাল বাতাস,ടെറോഡൽ വിൻഡിംഗ്
টর্ক,ടോർക്
মোট গুণমান পরিচালনা (টিকিউএম),മൊത്തം ഗുണനിലവാര മാനേജുമെന്റ് (TQM)
টোটালাইজার,മൊത്തം
টাওয়ার,ഗോപുരം
ট্রেসার,കൃഷിക്കാരന്
ট্রেসিং,നിലവാരകരമായ
ট্র্যাক,പാത
ট্র্যাক বল,ട്രാക്ക് ബോൾ
ট্র্যাকিং,ട്രാക്കിംഗ്
ট্রাফিক ব্যবস্থাপনা,ട്രാഫിക് മാനേജുമെന്റ്
লেনদেন ফাইল সিস্টেম,ഇടപാട് ഫയൽ സിസ്റ്റം
ট্রান্সকোড,ട്രാൻസ്കോഡ്
ট্রান্সডুসার,പിരിവ്
ট্রানসিভার,ത്രിസഞ്ചി
স্থানান্তর বৈশিষ্ট্য,സവിശേഷതകൾ കൈമാറുക
স্থানান্তর ফাংশন,കൈമാറ്റം പ്രവർത്തനം
ট্রান্সফর্মার,ട്രാൻസ്ഫോർമൂർ
ট্রান্সফর্মার এক্সাইটার,ട്രാൻസ്ഫോർമർ എക്സൈറ്റർ
ট্রান্সফর্মার ট্রলি,ട്രാൻസ്ഫോർമർ ട്രോളി
ক্ষণস্থায়ী,ക്ഷരികന്
ক্ষণস্থায়ী কোডিং,ക്ഷണികമായ കോഡിംഗ്
ক্ষণস্থায়ী ত্রুটি,ക്ഷണിക പിശക്
ক্ষণস্থায়ী স্যুইচিং,ക്ഷണികമായ സ്വിച്ചിംഗ്
ট্রানজিস্টর,ട്രാൻസിസ്റ്റോർ
অনুবাদ,വിവർത്തനം
অনুবাদক,വിവര്ത്തകന്
সংক্রমণ,പകർച്ച
সংক্রমণ ইন্টারফেস,ട്രാൻസ്മിഷൻ ഇന്റർഫേസ്
পরিচলন রেখা,ട്രാൻസ്മിഷൻ ലൈൻ
সংক্রমণ ক্ষতি,പ്രക്ഷേപണ നഷ്ടം
ট্রান্সমিশন স্টুডিও,ട്രാൻസ്മിഷൻ സ്റ്റുഡിയോ
ট্রান্সমিটার,സംരംഭ
ট্রান্সমিটার নিয়ামক,ട്രാൻസ്മിറ്റർ കൺട്രോളർ
ট্রান্সমিটার রক্ষণাবেক্ষণ,ട്രാൻസ്മിറ്റർ അറ്റകുറ്റപ്പണി
ট্রান্সমিটার আউট শক্তি,ട്രാൻസ്മിറ്റർ out ട്ട് പവർ ഇടുക
অ্যান্টেনা প্রেরণ,ആന്റിനയെ മറികടക്കുന്നു
অ্যান্টেনা লাভ প্রেরণ,ആന്റിന നേട്ടങ്ങൾ കൈമാറുന്നു
ফ্রিকোয়েন্সি প্রেরণ,ആവൃത്തി ട്രാൻസ്പോർട്ട് ചെയ്യുന്നു
ট্রান্সমিটিং স্টেশন,ട്രാൻസ്മിറ്റിംഗ് സ്റ്റേഷൻ
ট্রান্সপন্ডার,കടലാസ്
ট্র্যাপ্যাট ডায়োড,ട്രപാറ്റ് ഡയോഡ്
ভ্রমণ তরঙ্গ,യാത്രാ തരംഗം
ট্রেলিস ডিকোডিং,ട്രെല്ലിസ് ഡീകോഡിംഗ്
পরিখা এবং জলবাহী,"തോട്, കൺട്യൂട്ട്"
ট্রিগার সার্কিট,ട്രിഗർ സർക്യൂട്ട്
ট্রিম,ട്രിം
ছাঁটাই,ട്രിം ചെയ്യുന്നു
ট্রিপড,സൈനികമായ
ট্রপোস্ফিয়ার,ട്രോപോസ്ഫിയർ
কাটা কাটা,വെട്ടിച്ചുരുട്ടല്
সঠিক তালিকা,സത്യ പട്ടിക
সুরযুক্ত,ട്യൂൺ ചെയ്തു
টিউনার,ട്യൂണർ
টিউনিং,ട്യൂണിംഗ്
টানেল ডায়োড,തുരങ്ക ഡയോഡ്
টানেলিং,ടണലിംഗ്
পরিচালন ঘুরে দেখুন,മാനേജുമെന്റിന് ചുറ്റും തിരിയുക
টেবিল ঘুরিয়ে,പട്ടിക തിരിക്കുക
টুইটার,ട്വീറ്റർ
পাকানো,വളച്ചൊടിച്ച
বাঁকানো জোড় কেবল,വളച്ചൊടിച്ച ജോഡി കേബിൾ
ভারসাম্যহীন অডিও লাইন,അസന്തുലിതമായ ഓഡിയോ ലൈൻ
ভোল্টেজের অধীনে,വോൾട്ടേജിന് കീഴിൽ
একীভূত,നിഷേധിക്കൽ
ইউনিভার্সাল গেট,യൂണിവേഴ്സൽ ഗേറ്റ്
ইউনিভার্সাল নেটওয়ার্ক,യൂണിവേഴ്സൽ നെറ്റ്വർക്ക്
অদম্য ফিল্টার,അസഹനീയമായ ഫിൽട്ടർ
রূপান্তরকারী,യുപി കൺവെർട്ടർ
আপলিংক,ഉപ്തം
আপলোড,അപ്ലോഡുചെയ്യുക
ব্যবহারযোগ্য ক্ষেত্র শক্তি,ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി
মান যোগ পরিষেবা,മൂല്യവർദ്ധിത സേവനങ്ങൾ
ভেরাক্টর ডায়োড,വരൻമന്റ് ഡയോഡ്
পরিবর্তনশীল,വേരിയബിൾ
পরিবর্তনশীল অঞ্চল সাউন্ড ট্র্যাক,വേരിയബിൾ ഏരിയ സൗണ്ട് ട്രാക്ക്
পরিবর্তনশীল ডেটা রেট সংক্ষেপণ,വേരിയബിൾ ഡാറ്റ റേറ്റ് കംപ്രഷൻ
পরিবর্তনশীল ঘনত্ব সাউন্ড ট্র্যাক,വേരിയബിൾ ഡെൻസിറ്റി സൗണ്ട് ട്രാക്ക്
পরিবর্তনশীল আউটপুট ডেটা হার,വേരിയബിൾ output ട്ട്പുട്ട് ഡാറ്റ നിരക്ക്
ভেক্টর,വെക്റ്റർ
ভেক্টর প্রতিবন্ধকতা মিটার,വെക്റ്റർ ഇംപെഡൻസ് മീറ്റർ
ভেক্টর নেটওয়ার্ক বিশ্লেষক,വെക്റ്റർ നെറ്റ്വർക്ക് അനലൈസർ
আলোর বেগ,പ്രകാശത്തിന്റെ വേഗത
ভেন্টেড বক্স,വെന്റിറ്റ് ബോക്സ്
বহুমুখিতা,വൈദഗ്ദ്ധ്യം
সংস্করণ,ഭാഷം
