Hindi,Bengali
वायु उत्पन्न करना,বায়ু উত্পাদন
पवन चक्की,উইন্ড মিল
वायु शक्ति,বায়ু শক্তি
वायु गति,বাতাসের গতি
वायु पट्टिका सस्यन,বায়ু স্ট্রিপ ক্রপিং
वायु वेग,বাতাসের বেগ
वायु,বায়ু
विंड्रो,উইন্ড্রো
विंड्रोअर,উইন্ড্রওয়ার
वात दिग्दर्शी,বায়ু পাখা
ओसाईयंत्र,উইনওয়ার
ओसाई,Winnowing
वॉबल परिकल्पना,ডুবে যাওয়া হাইপোথিসিস
गर्भाशय,গর্ভ
काष्ठ राख,কাঠের ছাই
काष्ठ गैस,কাঠ গ্যাস
कार्य,কাজ
अखरोट,আখরোট
ब्राह्मी साग,জল ক্রেস
जलकुंभी,যথোপযুক্ত সৃষ্টিকর্তা
तरबूज,জল তরমুজ
टिवरा,জল পুদিনা
मजनून,কাঁদছে উইলো
महोगनी,পশ্চিম ভারতীয় মেহগনি
गेहूं,গম
संफतल,সাদা ক্লোভার
तून,সাদা মুলবেরি
सुबवूल,সাদা পপিনেক
बिस,সাদা উইলো
"सतरा, बनतुलसी",বন্য মার্জোরিম
जंगली जई,বন্য ওট
पंखिया बीन,ডানাযুক্ত বিন
विलायती कद्दू,শীতকালীন স্কোয়াশ
अश्वगंधा,উইথানিয়া
खट्टी बूटी,"কাঠ সোরেল, অক্সালিস"
"बर्र, ततैया",Wasp
बया,তাঁতি পাখি
घुन,উইভিল
सफेद सूंड़ी,সাদা কুঁচকানো
रुईया माहू,উলি এফিড
जैंथीनमेह,জ্যানথিনুরিয়া
पीतवर्णक,জ্যানথোফিল
एक्स' गुणसूत्र,এক্স-ক্রোমোজোম
अपर पराग प्रभाव,জেনিয়া
जीरोडर्मा पिग्मेंटोसम,জেরোডার্মা পিগমেন্টোসাম
मरुपादप,জেরোফাইট
मरुद्भिद्ता,জেরোফিটিজম
"एक्स-किरण विवर्तन, एक्स-रे विवर्तन",এক্স-রে বিচ্ছুরণ
जाइलम- दारु,জাইলেম
"ज़ाइलोफाइट, काष्ठीय पादप",জাইলোফাইট
वाई' जाल,ওয়াই 'ট্রেলিস
वाई-गुणसूत्र,ওয়াই-ক্রোমোজোম
"खमीर, यीस्ट",খামির
यीस्ट निष्कर्ष,খামির নিষ্কাশন
पीत क्रांति,হলুদ বিপ্লব
पीला पड़ना,হলুদ
उपज घटक,ফলন উপাদান
उपज अनुवीक्षण,ফলন পর্যবেক্ষণ
उपज शक्यता,ফলন সম্ভাবনা
उपज स्थायित्व,ফলন স্থায়িত্ব
पीतक,কুসুম
कटीली,হলুদ বেরিড নাইটশেড
हरीर,হলুদ মাইরোবালান
जायद,জায়েদ
जेड-गुणसूत्र,জেড-ক্রোমোজোম
जेड-डीएनए,জেড-ডিএনএ
जीएटिन,জাটিন
शून्य ऊर्जा शीतकक्ष,জিরো এনার্জি কুল চেম্বার
शून्य कर्षण,শূন্য চাষ
सून्य सह्यता,শূন্য সহনশীলতা
जिंक अल्पता,দস্তা ঘাটতি
जिंक फिंगर प्रोटीन,দস্তা আঙুলের প্রোটিন
जिंकयुक्त यूरिया,জিংকেটেড ইউরিয়া
पारदर्शी अंडावरण,জোনা পেলুসিডা
