English,Gujarati
Shimming,"સૂટ કસ્ટમાઇઝેશન, શિમી કસ્ટમાઇઝેશન"
Ship board antenna (=ship board aerial),જહાજ એન્ટેના
Shock,"આંચકો, ફટકો"
Shock adiabatic,આંચકો એડિબેટિક
Shock angle,હુમલાનો કોણ
Shock compression,આંચકો સંકોચન
Shock condition,આઘાત પ્રતિબંધ
Shock equation,આઘાત સમીકરણ
Shock excitation,આઘાત ઉત્તેજના
Shock excited peaker,આઘાતની ટોચ
Shock front,તીક્ષ્ણ
Shock heating,આંચકો હીટિંગ
Shock layer,આઘાત સ્તર
Shock model,સ્ખલન મોડેલ
Shock motion,આંચકો ઝડપ
Shock polar,આઘાત ધ્રુવીય
Shock stall,બળજબરીથી આંચકો
Shock strength,અસર શક્તિ
Shock surface,આઘાત પાનું
Shock tube,શોક ટ્યુબ
Shock tunnel,આંચકો ટનલ
Shock velocity,આઘાત વેગ
Shock wave,આઘાત તરંગ
Shock wave Incident,આઘાત તરંગની ઘટના
Shock wave photography,શોક વેવ ફોટોગ્રાફી
Shock wave thickness,આઘાત તરંગ જાડાઈ
Shockley diode,શૅકલ ડાયોડ
Shockley partial dislocation,શોકલી આંશિક દોષ
Shodop (short range doppler),શોડ્રોપ (શોર્ટ રેન્જ ડોપ્લર)
Shooting,"શૂટિંગ, ઇમેજ માર્કિંગ, વિસ્ફોટ"
Shooting brake (=television car),દૂરદર્શન વાહન
Shoran (short range navigation),"શોરીન, ટૂંકી કામગીરી"
Shore effect,દરિયાકાંઠાની અસર
Shore-based radar,કિનારે રડાર
Short,"ટૂંકું, સમજાવી ન શકાય તેવું, સમજાવી ન શકાય તેવું"
Short arm' balance,ટૂંકા હાથ વાળેલા
Short beam,નાની સજા
Short circuit,"શોર્ટ-સર્કિટ (એન.), શોર્ટ-સર્કિટ, શોર્ટ-સર્કિટ (વર.)"
Short circuit impedance,ટૂંકા માર્ગ અવબાધ
Short circuited,ટૂંકો રસ્તો
Short conical net,નાની શંક્વાકાર જાળી
Short distance nagivation,ટૂંકા અંતરની કામગીરી
Short lived,"અલ્પજીવી, અલ્પજીવી"
Short note,ઓછી પિચ
Short persistrence (layer),ટૂંકા શેલ્ફ જીવન
Short radiating length,ટૂંકી કર્ણ રેખા
Short range communication,ટૂંકી રેન્જ ટ્રાન્સમિશન
Short range force,લઘુચિત્ર બળ
Short range navigation,ટૂંકા અંતરની કામગીરી
Short range potential,નાના કેમ્પસ સંભવિત
Short range stability,નાના કેમ્પસ ટકાઉપણું
Short range variation,નાના કેમ્પસ તફાવત
Short range vibration,નાના કેમ્પસ કંપન
Short relaxation time,ટૂંકા આરામનો સમયગાળો
Short sight,મ્યોપિયા
Short spacing,ટૂંકા અંતરાલ
Short stopping agent,લઘુચિત્ર
Short time rating,ટૂંકા ગાળાના સીમાંકન
Short ultraviolet light,ટૂંકી તરંગલંબાઇ અલ્ટ્રાવાયોલેટ પ્રકાશ
Short wave,ટૂંકી તરંગ
Short wave aerial (=short wave antenna),ટૂંકા તરંગ એન્ટેના
Short wave length limit,ટૂંકી તરંગલંબાઇ શ્રેણી
Short wave propagation,ટૂંકા તરંગ ટ્રાન્સમિશન
Short-circuiting key,શોર્ટકટ કી
Short-pulse laser,ટૂંકા પલ્સ લેસર
Short-range order,નાની કેમ્પસ સિસ્ટમ
Shortened line,ટૂંકી અંતિમ રેખા
Shorter stretch,નાની બાર
Shortest distance,સૌથી ટૂંકું અંતર
Shorting plug,શોર્ટ સર્કિટ
Shorting stub,ટૂંકો ટ્રેક
Shot effect,સ્કેબાર્ડ અસર
Shot noise,"ખડખડાટ અવાજ, ગડગડાટ"
Shower,"ફુવારો, વરસાદ"
Shower counting array,વરસાદ ગણતરી એરે
Shower length,ઉલ્કાવર્ષાનો સમયગાળો
Shower meteor,વરસાદી ઉલ્કા
Shower of stars,"ઉલ્કાવર્ષા, ઉલ્કાવર્ષા"
Shrill note,ઉંચો અવાજ
Shrink factor,સંકોચ ગુણાંક
Shrinkage,"સંકોચન, સંકોચન"
Shunt,"લેટરલ પાથ, શંટ (સં.), લેટરલ શંટ, શંટ (વિ.)"
Shunt analysis,ફૂટપાથ વિશ્લેષણ
Shunt capacitance,"શન્ટ કેપેસીટન્સ, શન્ટ કેપેસીટન્સ"
Shunt capacitance loading,શન્ટ કેપેસીટન્સ લોડ
Shunt circuit,સાઇડ સર્કિટ
Shunt feed,શંટ ભરો
Shunt feed system,શન્ટ ફિલિંગ સિસ્ટમ
Shunt inductance loading,શન્ટ ઇન્ડક્ટન્સ લોડ
Shunt loaded,"શંટ લોડ, લેટરલ લોડ"
Shunt motor,બાજુની કોઇલ મોટર
Shunt neutralization,"shunt neutralization, shunt neutralization"
Shunt peaking,શન્ટ પીકીંગ
Shunt resistance,"શન્ટ તટસ્થતા, બાજુની પાથ પ્રતિકાર"
Shunt stabilization,શન્ટ સ્થિરીકરણ
Shunt trimmer capacitor,શન્ટ એડજસ્ટિંગ કેપેસિટર
Shunt wound,બાજુથી વીંટળાયેલું
Shunt-fed vertical aerial (=shunt fed vertical antenna),શંટ ફીડ વર્ટિકલ એન્ટેના
Shunting effect,શંટ અસર
Shunting stub,શંટ બ્લોક
Shut down amplifier,એમ્પ્લીફાયર બંધ કરો
Shut down power,વિરામ શક્તિ
Shut-off member,પેટા કોલોન
Shutter control,"શટર કંટ્રોલર, શટર કંટ્રોલર"
Shutter test,બારણું ખોલવું
Shuttle,"શટલ, ભરની, તુરી"
Shuttle rocket,શટલ રોકેટ
Shuttrer speed,શટર ઝડપ
Sibilant,ચીસો
Side,"બાજુ, બાજુ, બાજુ"
Side band,બાજુની પટ્ટી
Side echo,ગૌણ પડઘો
Side force,બાજુ બળ
Side lobe echo,સહાયક લોબ રેઝોનન્સ
Side tone,ભાષણ
Side tube,બાજુની નળી
Side width,બાજુનું વિસ્તરણ
Side zero,બાજુ વિનાનું
Side-approach,બાજુની અભિગમ
Side-slope ratio,બાજુ-સ્લોપ રેશિયો
Sideband frequency,સાઇડ બેન્ડ આવર્તન
Sideband trimming,સાઇડ બેન્ડ ગોઠવણ
Sidereal,સાઈડરીયલ
Sidereal coordinate system,સાઈડરીયલ સૂચના સિસ્ટમ
Sidereal day,બાજુનો દિવસ
Sidereal diurnal variation,બાજુ ચાપ ફેરફાર
Sidereal hour,બાજુનો કલાક
Sidereal month,સાઈડરીયલ મહિનો
Sidereal noon,બાજુ મેરીડીયન
Sidereal period,સાઈડરિયલ સમય
Sidereal system,બાજુનું શરીર
Sidereal time,સાઈડરિયલ સમય
Sidereal year,બાજુનું વર્ષ
Siderostat,"ફૂદડી સ્ટેબિલાઇઝર, siderostat"
Siderostat telescope,"સાઇઝરોસ્ટેટ દૂરબીન, રોટેશનલ ટેલિસ્કોપ"
Siemens,સિમેન્સ
Sieve,"ચાળવું, ચાળવું"
Sight,"દૃષ્ટિ, ધ્યેય, જોવું, ધ્યેય રાખવું, ધ્યેય રાખવું, શોધવું"
Sight angle,જુઓ કોણ
Sight distance,દ્રશ્ય અંતર
Sighting,ધ્યેય લો
Sigma,સિગ્મા
Sigma bond,સિગ્મા બોન્ડ
Sigma control limit,સિગ્મા નિયંત્રણ શ્રેણી
Sigma function,સિગ્મા કાર્ય
Sigma hyperon,સિગ્મા હાયપરન
Sigma meson,સિગ્મા મેસન
Sigma molecular orbital,સિગ્મા મોલેક્યુલર ઓર્બિટલ
Sigma phase,સિગ્મા તબક્કો
Sigma pile (=diffusion stack),પ્રસરણ સ્ટેક
Sigma ring,સિગ્મા રિંગ
Sign,રાશિ
Sign bit,માર્ક બીટ
Sign combination,"આયકન એડજસ્ટમેન્ટ, આયકન કોમ્બિનેશન"
Sign convention,ચિહ્ન સંમેલન
Sign digit,"માર્ક નંબર, માર્ક નંબર"
Sign of integration,એકીકરણ ચિહ્ન
Sign of structure,માળખું ચિહ્ન
Sign relation,પ્રતીક સંબંધ
Sign stimulus,પ્રતીક ઉત્તેજના
Sign test,માર્ક ટેસ્ટ
Sign wave,સાઇન તરંગ
Signal,"સંકેત, સંકેત"
Signal amplifier,સિગ્નલ એમ્પ્લીફાયર
Signal back light,પ્રતિબિંબિત સિગ્નલ પ્રકાશ
Signal base,સિગ્નલ બેઝ સિગ્નલ બેઝ
Signal complex information,સંયુક્ત સંકેત
Signal electrode,સિગ્નલ ઇલેક્ટ્રોડ
Signal generator,સિગ્નલ જનરેટર
Signal light,સિગ્નલ લાઇટ
Signal mixer unit,સિગ્નલ વિતરણ બોક્સ
Signal plate,સિગ્નલ પ્લેટ
Signal speed,સંકેત ચાલ
Signal strength (=signal intensity),સિગ્નલની તીવ્રતા
Signal table,નિર્દેશક ટેબલ
Signal to noise ratio,"સિગ્નલ-અવાજ ગુણોત્તર, સિગ્નલ અવબાધ ગુણોત્તર"
Signal velocity,સિગ્નલ વેગ
Signal voltage,સિગ્નલ વોલ્ટેજ
Signal whistle,સિગ્નલ વ્હિસલ
Signalling,નોટેશન
Signalling organ,નોટેશન
Signature,"સહી, સહી"
Significance,"અર્થપૂર્ણતા, અર્થપૂર્ણતા"
Significance error,મહત્વની ભૂલ
Significance level,મહત્વ સ્તર
Significance limit,મહત્વ મર્યાદા
