Bengali,Telugu
আগাছা বর্ণালী,కలుపు స్పెక్ట్రం
আগাছা,కలుపు తీయుట
ভেজা-বাল্ব হতাশা,తడి-బల్బ్ మాంద్యం
ভেজা-বাল্ব তাপমাত্রা,తడి-బల్బ్ ఉష్ణోగ్రత
ভেজা-বাল্ব থার্মোমিটার,తడి-బల్బ్ థర్మామీటర్
জলাভূমি,చిత్తడి నేల
ভেজা রোপণ,తడి నాటడం
আর্দ্র ঋতু,తడి సీజన్
ভেজা বীজ,తడి విత్తనాలు
ভেজা বছর,తడి సంవత్సరం
ওয়েটেবল পাউডার,తడి చేయదగిన పౌడర్
ভেজা এজেন্ট,చెమ్మగిల్లడం ఏజెంట్
ঘূর্ণায়মান সাইক্রোমিটার,సుడిగాలి సైకోమీటర్
সাদা বিপ্লব,తెలుపు విప్లవం
পুরো খামার বিশ্লেষণ,మొత్తం వ్యవసాయ విశ్లేషణ
পুরো খামার পদ্ধতির,మొత్తం వ్యవసాయ విధానం
বিস্তৃত অভিযোজনযোগ্যতা,విస్తృత అనుకూలత
উইল্টিং পয়েন্ট,విల్టింగ్ పాయింట్
বাতাস বিরতি,గాలి విరామం
বায়ু শক্তি,గాలి శక్తి
বায়ু ক্ষয়,గాలి కోత
বায়ু উত্পাদন,గాలి ఉత్పత్తి
উইন্ড মিল,విండ్మిల్
বায়ু শক্তি,పవన శక్తి
বাতাসের গতি,గాలి వేగం
বায়ু স্ট্রিপ ক্রপিং,విండ్ స్ట్రిప్ క్రాపింగ్
বাতাসের বেগ,గాలి వేగం
বায়ু,గాలి
উইন্ড্রো,విండ్రో
উইন্ড্রওয়ার,విండ్‌రోవర్
বায়ু পাখা,స న్న టి గా లి
উইনওয়ার,విన్నోవర్
Winnowing,విన్నోవింగ్
ডুবে যাওয়া হাইপোথিসিস,చలనం ఉన్న పరికల్పన
গর্ভ,గర్భం
কাঠের ছাই,కలప బూడిద
কাঠ গ্যাস,కలప వాయువు
কাজ,పని
আখরোট,వాల్నట్
জল ক্রেস,వాటర్ క్రెస్
যথোপযুক্ত সৃষ্টিকর্তা,నీటి హైసింత్
জল তরমুজ,నీటి పుచ్చకాయ
জল পুদিনা,నీటి పుదీనా
কাঁদছে উইলো,విల్లో ఏడుపు
পশ্চিম ভারতীয় মেহগনি,వెస్ట్ ఇండియన్ మహోగని
গম,గోధుమ
সাদা ক্লোভার,వైట్ క్లోవర్
সাদা মুলবেরি,వైట్ మల్బరీ
সাদা পপিনেক,వైట్ పాపినెక్
সাদা উইলো,వైట్ విల్లో
বন্য মার্জোরিম,వైల్డ్ మార్జోరిమ్
বন্য ওট,వైల్డ్ వోట్
ডানাযুক্ত বিন,రెక్కలుగల బీన్
শীতকালীন স্কোয়াশ,చలికాలం లో ఆడే ఆట
উইথানিয়া,విథానియా
"কাঠ সোরেল, অক্সালিস","వుడ్ సోరెల్, ఆక్సాలిస్"
Wasp,కందిరీగ
তাঁতি পাখি,వీవర్ బర్డ్
উইভিল,వీవిల్
সাদা কুঁচকানো,వైట్ గ్రప్
উলি এফিড,వూలీ అఫిడ్
জ্যানথিনুরিয়া,శాంతినురియా
জ্যানথোফিল,క్శాంతోఫిల్
এক্স-ক্রোমোজোম,X- క్రోమోజోమ్
জেনিয়া,జెనియా
জেরোডার্মা পিগমেন্টোসাম,జిరోడెర్మా పిగ్మెంటోసమ్
জেরোফাইট,ఎరోఫైట్
জেরোফিটিজম,జిరోఫైటిజం
এক্স-রে বিচ্ছুরণ,ఎక్స్-రే డిఫ్రాక్షన్
জাইলেম,జిలేమ్
জাইলোফাইট,జిలోఫైట్
ওয়াই 'ট্রেলিস,Y 'ట్రెల్లిస్
ওয়াই-ক্রোমোজোম,Y- క్రోమోజోమ్
খামির,ఈస్ట్
খামির নিষ্কাশন,ఈస్ట్ సారం
হলুদ বিপ্লব,పసుపు విప్లవం
হলুদ,పసుపు
ফলন উপাদান,దిగుబడి భాగం
ফলন পর্যবেক্ষণ,దిగుబడి పర్యవేక్షణ
ফলন সম্ভাবনা,దిగుబడి సంభావ్యత
ফলন স্থায়িত্ব,దిగుబడి స్థిరత్వం
কুসুম,పచ్చసొన
হলুদ বেরিড নাইটশেড,పసుపు బెర్రీడ్ నైట్ షేడ్
হলুদ মাইরোবালান,పసుపు మైరోబాలన్
জায়েদ,జైద్
জেড-ক্রোমোজোম,Z- క్రోమోజోమ్
জেড-ডিএনএ,Z-DNA
জাটিন,జీటిన్
জিরো এনার্জি কুল চেম্বার,చనుమొన శూన్యము
শূন্য চাষ,సున్నా సాగు
শূন্য সহনশীলতা,సున్నా సహనం
দস্তা ঘাটতি,జింక్ లోపం
দস্তা আঙুলের প্রোটিন,జింక్ ఫింగర్ ప్రోటీన్
জিংকেটেড ইউরিয়া,జింక్యూటెడ్ యూరియా
জোনা পেলুসিডা,జోనా పెలుసిడా
জোফিলি,జూఫిలీ
জুপ্ল্যাঙ্কটন,జూప్లాంక్టన్
জাইগোট,జైగోట్
জাইগোটিক মারাত্মক জিন,జైగోటిక్ ప్రాణాంతక జన్యువు
জ্যানথোফিলাম,జాంతోఫిలం
প্রাণিবিদ,జంతుశాస్త్రవేత్త
