Marathi,Malayalam
ट्रेसर,കൃഷിക്കാരന്
ट्रेसिंग,നിലവാരകരമായ
ट्रॅक,പാത
ट्रॅक बॉल,ട്രാക്ക് ബോൾ
ट्रॅकिंग,ട്രാക്കിംഗ്
रहदारी व्यवस्थापन,ട്രാഫിക് മാനേജുമെന്റ്
ट्रान्झॅक्शनल फाइल सिस्टम,ഇടപാട് ഫയൽ സിസ്റ്റം
ट्रान्सकोड,ട്രാൻസ്കോഡ്
ट्रान्सड्यूसर,പിരിവ്
ट्रॅनसीव्हर,ത്രിസഞ്ചി
हस्तांतरण वैशिष्ट्ये,സവിശേഷതകൾ കൈമാറുക
हस्तांतरण कार्य,കൈമാറ്റം പ്രവർത്തനം
रोहीत्र,ട്രാൻസ്ഫോർമൂർ
ट्रान्सफॉर्मर एक्झिटर,ട്രാൻസ്ഫോർമർ എക്സൈറ്റർ
ट्रान्सफॉर्मर ट्रॉली,ട്രാൻസ്ഫോർമർ ട്രോളി
क्षणिक,ക്ഷരികന്
क्षणिक कोडिंग,ക്ഷണികമായ കോഡിംഗ്
क्षणिक त्रुटी,ക്ഷണിക പിശക്
क्षणिक स्विचिंग,ക്ഷണികമായ സ്വിച്ചിംഗ്
ट्रान्झिस्टर,ട്രാൻസിസ്റ്റോർ
अनुवाद,വിവർത്തനം
अनुवादक,വിവര്ത്തകന്
संसर्ग,പകർച്ച
ट्रान्समिशन इंटरफेस,ട്രാൻസ്മിഷൻ ഇന്റർഫേസ്
ट्रान्समिशन लाइन,ട്രാൻസ്മിഷൻ ലൈൻ
ट्रान्समिशन लॉस,പ്രക്ഷേപണ നഷ്ടം
ट्रान्समिशन स्टुडिओ,ട്രാൻസ്മിഷൻ സ്റ്റുഡിയോ
ट्रान्समीटर,സംരംഭ
ट्रान्समीटर कंट्रोलर,ട്രാൻസ്മിറ്റർ കൺട്രോളർ
ट्रान्समीटर देखभाल,ട്രാൻസ്മിറ്റർ അറ്റകുറ്റപ്പണി
ट्रान्समीटर आउट पॉवर ठेवा,ട്രാൻസ്മിറ്റർ out ട്ട് പവർ ഇടുക
Ten न्टीना प्रसारित करणे,ആന്റിനയെ മറികടക്കുന്നു
Ten न्टीना गेन प्रसारित करणे,ആന്റിന നേട്ടങ്ങൾ കൈമാറുന്നു
प्रसारित वारंवारता,ആവൃത്തി ട്രാൻസ്പോർട്ട് ചെയ്യുന്നു
प्रसारित स्टेशन,ട്രാൻസ്മിറ്റിംഗ് സ്റ്റേഷൻ
ट्रान्सपॉन्डर,കടലാസ്
ट्रॅपॅट डायोड,ട്രപാറ്റ് ഡയോഡ്
प्रवासी लाट,യാത്രാ തരംഗം
ट्रेलिस डिकोडिंग,ട്രെല്ലിസ് ഡീകോഡിംഗ്
खंदक आणि नाली,"തോട്, കൺട്യൂട്ട്"
ट्रिगर सर्किट,ട്രിഗർ സർക്യൂട്ട്
ट्रिम,ട്രിം
ट्रिमिंग,ട്രിം ചെയ്യുന്നു
ट्रायपॉड,സൈനികമായ
ट्रॉपोस्फीअर,ട്രോപോസ്ഫിയർ
काटेकोर,വെട്ടിച്ചുരുട്ടല്
सत्य टेबल,സത്യ പട്ടിക
ट्यून केलेले,ട്യൂൺ ചെയ്തു
ट्यूनर,ട്യൂണർ
ट्यूनिंग,ട്യൂണിംഗ്
बोगदा डायोड,തുരങ്ക ഡയോഡ്
बोगदा,ടണലിംഗ്
व्यवस्थापनाकडे वळा,മാനേജുമെന്റിന് ചുറ്റും തിരിയുക
टर्न टेबल,പട്ടിക തിരിക്കുക
ट्वीटर,ട്വീറ്റർ
मुरडले,വളച്ചൊടിച്ച
ट्विस्ट जोडी केबल,വളച്ചൊടിച്ച ജോഡി കേബിൾ
असंतुलित ऑडिओ लाइन,അസന്തുലിതമായ ഓഡിയോ ലൈൻ
व्होल्टेज अंतर्गत,വോൾട്ടേജിന് കീഴിൽ
युनिकास्टिंग,നിഷേധിക്കൽ
युनिव्हर्सल गेट,യൂണിവേഴ്സൽ ഗേറ്റ്
युनिव्हर्सल नेटवर्क,യൂണിവേഴ്സൽ നെറ്റ്വർക്ക്
अन्वाटेड फिल्टर,അസഹനീയമായ ഫിൽട്ടർ
कन्व्हर्टर अप,യുപി കൺവെർട്ടർ
अपलिंक,ഉപ്തം
अपलोड,അപ്ലോഡുചെയ്യുക
वापरण्यायोग्य फील्ड सामर्थ्य,ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി
मूल्यवर्धित सेवा,മൂല്യവർദ്ധിത സേവനങ്ങൾ
व्हेरॅक्टर डायोड,വരൻമന്റ് ഡയോഡ്
चल,വേരിയബിൾ
चल क्षेत्र ध्वनी ट्रॅक,വേരിയബിൾ ഏരിയ സൗണ്ട് ട്രാക്ക്
चल डेटा रेट कॉम्प्रेशन,വേരിയബിൾ ഡാറ്റ റേറ്റ് കംപ്രഷൻ
चल घनता ध्वनी ट्रॅक,വേരിയബിൾ ഡെൻസിറ്റി സൗണ്ട് ട്രാക്ക്
चल आउटपुट डेटा दर,വേരിയബിൾ output ട്ട്പുട്ട് ഡാറ്റ നിരക്ക്
वेक्टर,വെക്റ്റർ
वेक्टर प्रतिबाधा मीटर,വെക്റ്റർ ഇംപെഡൻസ് മീറ്റർ
वेक्टर नेटवर्क विश्लेषक,വെക്റ്റർ നെറ്റ്വർക്ക് അനലൈസർ
प्रकाशाचा वेग,പ്രകാശത്തിന്റെ വേഗത
वेंटेड बॉक्स,വെന്റിറ്റ് ബോക്സ്
अष्टपैलुत्व,വൈദഗ്ദ്ധ്യം
आवृत्ती,ഭാഷം
अनुलंब विमान,ലംബ തലം
अनुलंब ध्रुवीकरण,ലംബമായി ധ്രുവീകരിച്ചു
वेस्टिगियल साइड बँड (व्हीएसबी),വെസ്റ്റിജിയൽ സൈഡ് ബാൻഡ് (വിഎസ്ബി)
कंप,വൈബ്രേഷൻ
व्हायब्रेटर,വൈബ്രേറ്റർ
व्हिडिओ,വീഡിയോ
व्हिडिओ एम्पलीफायर,വീഡിയോ ആംപ്ലിഫയർ
व्हिडिओ साखळी,വീഡിയോ ശൃംഖല
व्हिडिओ वैशिष्ट्ये,വീഡിയോ സവിശേഷതകൾ
व्हिडिओ कोड,വീഡിയോ കോഡ്
व्हिडिओ कॉम्प्रेशन,വീഡിയോ കംപ്രഷൻ
व्हिडिओ कॉन्फरन्सिंग,ദശൃാഭിമുഖം
व्हिडिओ ग्राफिक्स अ‍ॅडॉप्टर,വീഡിയോ ഗ്രാഫിക്സ് അഡാപ്റ്റർ
व्हिडिओ प्रवाह,വീഡിയോ സ്ട്രീമിംഗ്
व्हिडिओ स्विचर,വീഡിയോ സ്വിച്ചർ
व्हिडिओग्राफी,വീഡിയോഗ്രഫി
दृश्य,ദര്ശനം
अंतर पहात आहे,ദൂരം കാണുന്നു
आभासी,വെർച്വൽ
आभासी पत्ता,വെർച്വൽ വിലാസം
आभासी उंची,വെർച്വൽ ഉയരം
आभासी स्मृती,വെർച്വൽ മെമ്മറി
आभासी खाजगी नेटवर्क,വെർച്വൽ സ്വകാര്യ നെറ്റ്വർക്ക്
आभासी वास्तविकता,വെർച്വൽ റിയാലിറ്റി
विषाणू,വൈറസ്
विस्मयकारकता,വിസ്കോസിറ്റി
दृश्यमानता,കാണാവുന്ന
दृष्टी,കാഴ്ച
व्हिज्युअल प्रदर्शन,വിഷ്വൽ ഡിസ്പ്ലേ
व्हिज्युअल तपासणी,വിഷ്വൽ പരിശോധന
व्हिज्युअल रेडिओ,വിഷ്വൽ റേഡിയോ
आवाज वारंवारता,ശബ്ദ ആവൃത്തി
व्हॉईस मेल,വോയ്സ് മെയിൽ
व्हॉईस ओव्हर आयपी,ഐപി ഓവർ വോയ്സ്
व्हॉईस ओव्हर रेकॉर्डिंग (व्हीओआर),വോയ്സ് ഓവർ റെക്കോർഡിംഗ് (vor)
