Malayalam,English
"യാത്ര ക്ലാസ്
 അടയാളപ്പെടത്തുക","Travelling class
 Mark"
"യാത്രാ തരംഗം
 കുഴല്","Travelling wave
 Tube"
സഞ്ചാര്യ,Traversal
സഭരണം,Traverse
വൃക്ഷം,Tree
മരം ഓട്ടോമാറ്റ,Tree automata
"മരത്തിന്റെ രൂപം
 ഭാഷ","Tree form
 Language"
ട്രീ വ്യാകരണം,Tree grammar
മര ഭാഷ,Tree language
മര ശൃംഖല,Tree network
മരം തിരയൽ,Tree search
ട്രീ തിരഞ്ഞെടുക്കൽ തരം,Tree selection sort
മരം അടുക്കുക,Tree sort
മരത്തിന്റെ ഘടന,Tree structure
"ട്രീ തരം ഡീകോഡിംഗ്
 നെറ്റ്വർക്ക്","Tree type decoding
 Network"
മരം നടത്തം,Tree walking
ലഘുലേഖ,Trend
ട്രയാഡ്,Triad
ട്രയൽ ഡിവിസർ,Trial divisor
ട്രയൽ റൺ,Trial run
ത്രികോണാകൃതി മാട്രിക്സ്,Triangular matrix
"ത്രികോണാകൃതിയിലുള്ള
 തരംഗരൂപം","Triangular
 Waveform"
കൈകാല സമ്പ്യൂട്ട്,Tributary circuit
പോഷകസഞ്ചാര സ്റ്റേഷൻ,Tributary station
ട്രൈഡിയാഗോണൽ മാട്രിക്സ്,Tridiagonal matrix
ട്രൈ തിരയൽ,Trie search
തോക്കിന്റെ കാഞ്ചി,Trigger
ട്രിഗർ സർക്യൂട്ട്,Trigger circuit
ട്രിഗർ ലെവൽ,Trigger level
ട്രിപ്പ് കമ്പ്യൂട്ടർ,Trip computer
"ട്രിപ്പിൾ നീളം
 ജോലി","Triple length
 Working"
ട്രിപ്പിൾ കൃത്യത,Triple precision
ട്രിപ്പിൾ രജിസ്റ്റർ,Triple register
രണ്ടിടല്,Triplet
ത്രിരാഷ്ട്ര .ട്ട്പുട്ട്,Tri state output
തുച്ഛമായ ഗ്രാഫ്,Trivial graph
ട്രോജൻ കുതിര,Trojan horse
"പ്രശ്നസ്ഥലം
 പശ്നം","Trouble location
 Problem"
കുഴപ്പക്കാരൻ,Trouble shoot
ട്രബിൾഷൂട്ടിംഗ്,Trouble shooting
പ്രശ്ന യൂണിറ്റ്,Trouble unit
യഥാർത്ഥ പൂരകൻ (= റേഡിക്സ് രക്തം),True complement (= radix compement)
ആകിക്കുക,Truncate
വെട്ടിച്ചുരുട്ടല്,Truncation
വെട്ടിച്ചുരുക്കൽ പിശക്,Truncation error
തുന്വികൈ്ക,Trunk
തുനമ്പിൽ,Trunk circuit
തുനമ്പിന്റെ കൈമാറ്റം,Trunk exchange
തുമ്പിക്കൈ ഗ്രൂപ്പ്,Trunk group
തുമ്പിക്കൈ വേട്ട,Trunk hunting
തുമ്പിക്കൈ ഓർഡർ,Trunk order
സത്യത്തിന്റെ മൂല്യം,Truth value
ടി-ടൈപ്പ് ഫ്ലിപ്പ്-ഫ്ലോപ്പ്,T-type flip-flop
ഇടറുത്തത്,Tumbling
ട്യൂണിംഗ്,Tuning
"സമനി
 കണചിക്കാവുന്ന","Turing
 Computable"
ട്യൂറിംഗ് മെഷീൻ,Turing machine
"ടേൺ എറൗണ്ട്
 രേഖ","Turnaround
 Document"
"ടേൺ എറൗണ്ട്
 അനുകമം","Turnaround 
 Sequence"
ടേൺറ ound ണ്ട് സമയം,Turnaround time
ടേൺകീ കൺസോൾ,Turnkey console
ടേൺകീ പ്രവർത്തനം,Turnkey operation
ടേൺകീ സിസ്റ്റം,Turnkey system
കടലാമ ഗ്രാഫിക്സ്,Turtle graphics
പന്ത്രണ്ട് എഡ്ജ് (= പന്ത്രണ്ട് പഞ്ച്),Twelve edge (= twelve punch)
പന്ത്രണ്ട് പഞ്ച്,Twelve punch
ഇരട്ട കേബിൾ,Twin cable
ഇരട്ട പരിശോധന,Twin check
വളച്ചൊടിച്ച ജോഡി,Twisted pair
രണ്ട് വിലാസം,Two address
രണ്ട് വിലാസ കോഡ്,Two address code
"രണ്ട് വിലാസം
 നിര്ദ്ദേശം","Two address
 Instruction"
രണ്ട് ബിറ്റ് ബൈറ്റ്,Two bit byte
രണ്ട് ചാനൽ സ്വിച്ച്,Two channel switch
"രണ്ട് ഡൈമൻഷണൽ
 ശേണി","Two dimensional
 Array"
"രണ്ട് ഡൈമൻഷണൽ
 സ്മരണം","Two dimensional
 Memory"
"രണ്ട് ഡൈമൻഷണൽ
 തിരഞ്ഞെടുക്കൽ സംവിധാനം","Two dimensional
 Selection system"
"രണ്ട് ഇൻപുട്ട് ആൾഡർ
 (= പകുതി ADER)","Two input adder
 (=Half adder)"
രണ്ട് ഇൻപുട്ട് വിപുലീകരണങ്ങൾ (= പകുതി കുറക്കാർ),Two input subtractor (= half subtractor)
രണ്ട് ലെവൽ വിലാസം,Two level address
രണ്ട് ലെവൽ വ്യാകരണം,Two level grammar
രണ്ട് ലെവൽ മെമ്മറി,Two level memory
"രണ്ട് ലെവൽ
 ഉറക്കുഴൂട്ട","Two level
 Subroutine"
രണ്ട് മാനദണ്ഡം,Two norm
"അഞ്ചിൽ രണ്ട്
 കോഡ്","Two out of five
 Code"
"രണ്ട് പാസ്
 അസംബ്ലി","Two pass
 Assembler"
"രണ്ട് പ്ലസ് വൺ
 അഭിസംബോധന ചെയ്യുക","Two plus one
 Address"
"രണ്ട് പ്ലസ് വൺ
 അഭിസംബോധന ചെയ്യുക
 നിര്ദ്ദേശം","Two plus one 
 Address
 Instruction"
രണ്ടിന്റെ പൂരകം,Two's complement
"രണ്ട് വഴി ഇതര
 വാര്ത്താവിനിമയം","Two way alternate
 Communication"
രണ്ട് വഴി ലിങ്കുചെയ്ത പട്ടിക,Two way linked list
രണ്ട് വഴി ലയിക്കുന്നു,Two way merge
"രണ്ടു വഴി
 ഏകകാലികമായി
 വാര്ത്താവിനിമയം","Two way
 Simultaneous
 Communication"
രണ്ട് വേ തുമ്പിക്കൈ,Two way trunk
രണ്ട് വയർ സർക്യൂട്ട്,Two wire circuit
Tymnt,Tymnet
ടൈപ്പ് ചെയ്യുക,Type
"ടൈപ്പ് O (1, 2, 3)
 ഭാഷ","Type o(1, 2, 3)
 Language"
തരം പ്രഖ്യാപനം,Type declaration
മുഖം ടൈപ്പുചെയ്യുക,Type face
ഫോണ്ട് ടൈപ്പ് ചെയ്യുക,Type font
തരം ടൈപ്പ് ചെയ്യുക,Type head
"ടൈപ്പ് out ട്ട് കീ
 ഉത്തരം പറയുക","Type out key
 Respond"
തരം തിരിയുക,Type over
തരം ചക്രം,Type wheel
"ടൈപ്പ് റൈറ്റര്
 അതിതീവ്രമായ","Typewriter
 Terminal"
അൾട്രാ ഫിചെ,Ultra fiche
അൾട്രാവയലറ്റ് മായ്ക്കൽ,Ultraviolet erasing
യു-മോഡ് റെക്കോർഡ്,U-mode record
അനുവദനീയമായ അക്ക,Unallowable digit
അനുവദിക്കാത്ത കോഡ് പരിശോധന,Unallowable code check
ഏകദേശ പ്രവർത്തനം,Unary operation
ശ്രദ്ധിക്കാത്ത യാന്ത്രിക കൈമാറ്റം,Unattended automatic exchange
ശ്രദ്ധിക്കാത്ത മോഡ്,Unattended mode
"ശ്രദ്ധിക്കപ്പെടാത്ത
 ശസ്തകിയ","Unattended
 Operation"
"ശ്രദ്ധിക്കാത്ത പാത
 പ്രിന്റർ","Unattended trail
 Printer"
അസന്തുലിതമായ വരി,Unbalanced line
"അസന്തുലിതമായ ലയനം
 ഇനം","Unbalanced merge
 Sort"
"അസന്തുലിതമായ
 മൊഡ്യൂളേറ്റർ","Unbalanced
 Modulater"
"അസന്തുലിതമായ വയർ
 സഞ്ചാരം","Unbalanced wire
 Circuit"
തടസ്സമില്ലാത്ത,Unblank
അടഞ്ഞിരിക്കുകയാണ്,Unbunding
അരോധമായ,UNCOL
"വ്യക്തമല്ലാത്ത യുക്തി
 ശേണി","Uncommited logic
 Array"
"അസാധാരണമായ
 സംഭരണ ​​പട്ടിക","Uncommited 
 Storage list"
"വവസ്ഥകളില്ലാത്ത
 ശാഖ
 നിര്ദ്ദേശം","Unconditional
 Branch
 Instruction"
"വവസ്ഥകളില്ലാത്ത
കുതിക്കുക","Unconditional
Jump"
"വവസ്ഥകളില്ലാത്ത
 ജമ്പ് നിർദ്ദേശം","Unconditional
 Jump instruction"
"വവസ്ഥകളില്ലാത്ത
 പ്രസ്താവന","Unconditional
 Statement"
"വവസ്ഥകളില്ലാത്ത
 സ്ഥലംമാറ്റുക
 നിര്ദ്ദേശം","Unconditional
 Transfer
 Instruction"
നിര്ണ്ണയിക്കാനാവാത്ത,Undecidable
നിർവചിക്കപ്പെട്ടിട്ടില്ല,Undefined
നിർവചിക്കാത്ത റെക്കോർഡ്,Undefined record
അടിവെടുത്ത്,Undercode
അടിവരവിട്ടു,Underflow
"അടിവരവിട്ടു
 സവിശേഷമായ","Underflow
 Characteristic"
"അടിവരവിട്ടു
 വവസ്ഥ","Underflow
 Condition"
"അടിവരവിട്ടു
 എപ്പോപ്പ്","Underflow
 Exeption"
അടിസ്ഥാന കാരിയർ,Underlying carrier
അണ്ടർപഞ്ച്,Underpunch
അടിവസ്തം,Underrun
അടിവരയിട്ട്,Underscore
"അടിവരയിട്ട്
 കഥാപാതം","Underscore
 Character"
കണ്ടുപിടിക്കാത്ത പിശക്,Undetected error
"കണ്ടുപിടിക്കാത്ത പിശക്
 വില","Undetected error
 Rate"
മന്ദതയില്ലാത്ത ഗ്രാഫ്,Undirected graph
ഫോർമാറ്റുചെയ്ത ഡിസ്ക്,Unformatted disk
"തലേർപ്പെടാത്ത
 പദര്ശനം","Unformatted
 Display"
"തലേർപ്പെടാത്ത
 രേഖ","Unformatted
 Record"
"ഒത്തുതീർപ്പ്
 പവേശിക്കാവുന്ന
 ശേഖരണം","Uniformly
 Accessible
 Storage"
UNIGAUGE ഡിസൈൻ,Unigauge design
"ഏകപക്ഷീയമായ
 കണക്റ്റുചെയ്ത ഗ്രാഫ്","Unilaterally
 Connected graph"
ഏകപക്ഷീയമായ സമന്വയ സംവിധാനം,Unilateral synchronization system
യൂണിയൻ കാറ്റലോഗ്,Union catalogue
അൺപോളാർ സിഗ്നൽ,Unipolar signal
ഏകീകൃത,Uniprocessing
"അച്ഛാമാണ
 ശേഖരിക്കാനാകും","Uniquely
 Decodable"
യൂണിറ്റ് വിലാസം,Unit address
ഏകീകൃത കോഡ്,Unitary code
ഏകീകൃത സെമിറിംഗ്,Unitary semiring
"യൂണിറ്റ് ബാക്ക് സ്പേസ്
 കഥാപാതം","Unit back space
 Character"
യൂണിറ്റ് രോഗനിർണയം,Unit diagnosis
യൂണിറ്റ് ഘടകം,Unit element
ശനിയാഴ്ച,Uniterm
യൂണിറ്റ് ഇടവേള,Unit interval
യൂണിറ്റ് റെക്കോർഡ്,Unit record
യൂണിറ്റ് റെക്കോർഡ് ഉപകരണം,Unit record device
"യൂണിറ്റ് സെപ്പറേറ്റർ
 കഥാപാതം","Unit separator
 Character"
യൂണിറ്റ് സ്ട്രിംഗ്,Unit string
യൂണിറ്റ് പരിശോധന,Unit testing
സാർവത്രിക ആക്സസ്,Universal access
"സാർവത്രിക അസമന്വിത റിസീവർ
 സംരംഭ","Universal asynchronous receiver
 Transmitter"
യൂണിവേഴ്സൽ ബട്ടൺ ബോക്സ്,Universal button box
യൂണിവേഴ്സൽ പ്രതീക സെറ്റ്,Universal character set
യൂണിവേഴ്സൽ കൺട്രോളർ,Universal controller
യൂണിവേഴ്സൽ ഫ്ലിപ്പ്-ഫ്ലോപ്പ്,Universal flip-flop
യൂണിവേഴ്സൽ നിർദ്ദേശ സെറ്റ്,Universal instruction set
