Assamese,Odiya
ব্লেণ্ডিং পইণ্ট,ମିଶ୍ରଣ ବିନ୍ଦୁ |
পৰিকল্পনা অংকন,ଯୋଜନା ଚିତ୍ରଗୁଡ଼ିକ |
সমতল (এপিটেক্সিয়াল) ট্ৰেঞ্জিষ্টৰ,ପ୍ଲାନାର୍ (ଏପିଟାକ୍ସିଆଲ୍) ଟ୍ରାନଜିଷ୍ଟର |
লেভেলিং ব্যৱস্থা,ଲେଭେଲିଂ ସିଷ୍ଟମ୍ |
সমতল প্লেক্সাছৰ দোষ,ପ୍ଲାନାର୍ ପ୍ଲେକ୍ସସ୍ ତ୍ରୁଟି |
প্লেন-এৰে এন্টেনা,ବିମାନ-ଆରେ ଆଣ୍ଟେନା |
planck কাৰ্য্য,ପ୍ଲାନ୍କ ଫଙ୍କସନ୍
planck ভৰ,ପ୍ଲାନ୍କ ମାସ
planck দোলক,planck oscillator
planck&#39;s ধ্ৰুৱক,ପ୍ଲାନ୍କର ସ୍ଥିର |
planck ৰ নিয়ম,ପ୍ଲାନ୍କର ନିୟମ |
planck বিকিৰণ সূত্ৰ,ପ୍ଲାନ୍କ ବିକିରଣ ସୂତ୍ର |
ফ্লেট ইলাষ্টিক ষ্টেটিক সমস্যা,ଫ୍ଲାଟ ଇଲେଷ୍ଟିକ୍ ଷ୍ଟାଟିକ୍ ସମସ୍ୟା |
সমতল তৰংগমুখ,ଫ୍ଲାଟ ତରଙ୍ଗ ଫ୍ରଣ୍ଟ |
তলৰ জালি,ତଳ ଜଟଣୀ |
প্লেন মিৰ&#39;ৰ,ବିମାନ ଦର୍ପଣ |
কোপ্লেনাৰ গতি,କପ୍ଲାନାର୍ ଗତି |
বক্ৰ সমতল,ବକ୍ର ବିମାନ
ক্লিভেজ ফ্ল&#39;ৰ,ଖଣ୍ଡ ଖଣ୍ଡ
সম্পদ সমতল,ଉତ୍ସ ବିମାନ
বক্ৰতা সমতল,ବକ୍ରତା ବିମାନ
প্ৰস্থানৰ মজিয়া,ପ୍ରସ୍ଥାନ ଚଟାଣ
শ্বেলিং ফ্ল&#39;ৰ,ଗୁଳି ଚଟାଣ |
ফ্ল&#39;ট লেভেল,ଭାସମାନ ସ୍ତର |
ইনচিডেন্ট ফ্ল&#39;ৰ,ଘଟଣା ଚଟାଣ |
মেৰুকৰণ কৰা সমতল,ପୋଲାରାଇଜିଂ ବିମାନ |
নিৰ্দেশনা মজিয়া,ନିର୍ଦ୍ଦେଶ ଚଟାଣ |
প্ৰতিফলন সমতল,ପ୍ରତିଫଳନ ବିମାନ
স্কেটাৰ প্লেন,ବିଛାଇବା ବିମାନ |
সমতল কক্ষপথ,ସମତଳ କକ୍ଷପଥ |
সমান্তৰাল সমান্তৰাল প্লেট,ସମତଳ ସମାନ୍ତରାଳ ପ୍ଲେଟ୍ |
প্লেন মেৰুকৰণকাৰী,ବିମାନ ପୋଲାରାଇଜର
"সমতল মেৰুকৃত, ৰেখা মেৰুকৃত","ବିମାନ ପୋଲାରାଇଜଡ୍, ରେଖା ପୋଲାରାଇଜଡ୍ |"
সমতল মেৰুকৃত elfven তৰংগ,ବିମାନ ପୋଲାରାଇଜଡ୍ ଏଲଫେନ୍ ତରଙ୍ଗ |
সমতল মেৰুকৃত ৰশ্মি,ବିମାନ ପୋଲାରାଇଜଡ୍ ବିମ୍ |
সমতল মেৰুকৃত পোহৰ,ବିମାନ ପୋଲାରାଇଜଡ୍ ଆଲୋକ |
"সমতল মেৰুকৰণ, ৰেখা মেৰুকৰণ","ବିମାନ ପୋଲାରାଇଜେସନ୍, ରେଖା ପୋଲାରାଇଜେସନ୍ |"
সমতল প্ৰগতিশীল তৰংগ,ସମତଳ ପ୍ରଗତିଶୀଳ ତରଙ୍ଗ |
প্লেন ৰিফ্লেক্টৰ এন্টেনা,ବିମାନ ପ୍ରତିଫଳକ ଆଣ୍ଟେନା |
কোপ্লেনাৰ ঘূৰ্ণনশীল মেট্ৰিক্স,କପ୍ଲାନାର ଘୂର୍ଣ୍ଣନ ମ୍ୟାଟ୍ରିକ୍ସ |
সমতল বিকৃতি,ବିମାନ ବିକୃତି
প্লেন ষ্ট্ৰেছ,ବିମାନ ଚାପ
সমতল পিঠি,ସମତଳ ପଛକୁ |
ট্ৰেনজিট গ্ৰেটিং,ଫ୍ଲାଟ ଟ୍ରାଞ୍ଜିଟ୍ ଗ୍ରେଟିଂ
সমতল তৰংগ,ବିମାନ ତରଙ୍ଗ |
মজিয়া-মাটিৰ তৰংগ ক্ষীণকৰণ,ଚଟାଣ-ଭୂମି ତରଙ୍ଗ ଆଘାତ |
সমতল তৰংগমুখ,ଫ୍ଲାଟ ତରଙ୍ଗ ଫ୍ରଣ୍ଟ |
সমতল ডাইঅ&#39;ড,ପ୍ଲାନାର୍ ଡାୟୋଡ୍ |
গ্ৰহটো,ଗ୍ରହ
কৃত্ৰিম প্ৰভা,କୃତ୍ରିମ ହାଲୋ |
"গ্ৰহীয়, স্থলজ","ଗ୍ରହ, ପୃଥିବୀ"
গ্ৰহৰ বিচ্যুতি,ଗ୍ରହ ଗ୍ରହ
গ্ৰহৰ বৃত্ত,ଗ୍ରହ ବୃତ୍ତ
গ্ৰহৰ পৰিসঞ্চালন,ଗ୍ରହ ସଞ୍ଚାରଣ |
গ্ৰহ ধ্ৰুৱক,ଗ୍ରହ ସ୍ଥିର |
গ্ৰহৰ তাপ,ଗ୍ରହ ଉତ୍ତାପ |
গ্ৰহৰ নিহাৰিকা,ଗ୍ରହ ନବକଳେବର |
গ্ৰহৰ কক্ষপথ,ଗ୍ରହ କକ୍ଷପଥ |
গ্ৰহৰ আয়ন,ଗ୍ରହ ଆୟନ |
গ্ৰহ ব্যৱস্থা,ଗ୍ରହ ପ୍ରଣାଳୀ |
গ্ৰহৰ তাপ,ଗ୍ରହ ଉତ୍ତାପ |
গ্ৰহৰ বিভ্ৰান্তি,ଗ୍ରହ ଦ୍ୱନ୍ଦ୍ୱ |
গ্ৰহৰ ইলেক্ট্ৰন,ଗ୍ରହ ଇଲେକ୍ଟ୍ରନ୍ |
"এৰিয়া মিটাৰ, প্লেনিমিটাৰ","କ୍ଷେତ୍ର ମିଟର, ପ୍ଲାନିମିଟର |"
planck দূৰত্ব,ପ୍ଲାନ୍କ ଦୂରତା |
সমতল-অৱতল লেন্স,ବିମାନ-ଅବତଳ ଲେନ୍ସ |
সমতল উত্তল লেন্স,ଫ୍ଲାଟ କନଭକ୍ସ ଲେନ୍ସ |
সমতল-উত্তল বিন্দু পোহৰ,ବିମାନ-କନଭକ୍ସ ଡଟ୍ ଲାଇଟ୍ |
ফ্লেট চিলিণ্ডাৰ লেন্স,ଫ୍ଲାଟ ସିଲିଣ୍ଡର ଲେନ୍ସ |
"প্লাজমা, প্ৰ’ট’প্লাজম, প্লাজমা, প্লাজমা","ପ୍ଲାଜ୍ମା, ପ୍ରୋଟୋପ୍ଲାସମ୍, ପ୍ଲାଜ୍ମା, ପ୍ଲାଜ୍ମା |"
প্লাজমা ত্বৰণকাৰী,ପ୍ଲାଜ୍ମା ତ୍ୱରକ
প্লাজমা ইঞ্জিনিয়াৰিং,ପ୍ଲାଜ୍ମା ଇଞ୍ଜିନିୟରିଂ |
প্লাজমা কম্পাঙ্ক,ପ୍ଲାଜ୍ମା ଫ୍ରିକ୍ୱେନ୍ସି |
প্লাজমা বন্দুক,ପ୍ଲାଜ୍ମା ବନ୍ଧୁକ |
প্লাজমাৰ অস্থিৰতা,ପ୍ଲାଜ୍ମା ଅସ୍ଥିରତା |
প্লাজমাৰ দোলন,ପ୍ଲାଜ୍ମା ଦୋହରିବା |
প্লাজমা পৰিঘটনা,ପ୍ଲାଜ୍ମା ଘଟଣା |
প্লাজমাৰ সংকোচন,ପ୍ଲାଜ୍ମା ସଂକୋଚନ |
প্লাজমা বিকিৰণ,ପ୍ଲାଜ୍ମା ବିକିରଣ |
প্লাজমা তৰংগ,ପ୍ଲାଜ୍ମା ତରଙ୍ଗ |
"প্লাজমোজেট উদ্দীপনা, প্লাজমা প্ৰবাহ উদ্দীপনা","ପ୍ଲାଜମୋଜେଟ୍ ଉତ୍ତେଜନା, ପ୍ଲାଜ୍ମା ଷ୍ଟ୍ରିମ୍ ଉତ୍ତେଜନା |"
প্লাজমেচন,ପ୍ଲାଜ୍ମା
"প্লাজমা কাৰেণ্ট, প্ৰ&#39;ট&#39;প্লাজম","ପ୍ଲାଜ୍ମା କରେଣ୍ଟ, ପ୍ରୋଟୋପ୍ଲାସମ୍ |"
প্লাজমাট্ৰন,ପ୍ଲାଜମାଟ୍ରନ୍ |
প্লাজমাভা,ପ୍ଲାଜମାବା
"প্লাজমন, তৰল","ପ୍ଲାଜମନ୍, ତରଳ |"
"নমনীয়, প্লাষ্টিক","ନମନୀୟ, ପ୍ଲାଷ୍ଟିକ୍ |"
নমনীয় বান্টিং,ନମନୀୟ ବଣ୍ଟିଂ |
মৃদু সংকোচন,ସାମାନ୍ୟ ସଂକୋଚନ |
প্লাষ্টিকৰ সংঘৰ্ষ,ପ୍ଲାଷ୍ଟିକ୍ ଧକ୍କା |
"প্লাষ্টিকৰ স্ফটিক, দানাদাৰ স্ফটিক","ପ୍ଲାଷ୍ଟିକ୍ ସ୍ଫଟିକ୍, ଗ୍ରାନୁଲାର୍ ସ୍ଫଟିକ୍ |"
"প্লাষ্টিক বিকৃতি, প্লাষ্টিক বিকৃতি","ପ୍ଲାଷ୍ଟିକ୍ ବିକୃତି, ପ୍ଲାଷ୍ଟିକ୍ ବିକୃତି |"
প্লাষ্টিক প্ৰভাৱ,ପ୍ଲାଷ୍ଟିକ୍ ପ୍ରଭାବ
প্লাষ্টিকৰ ফিল্ম,ପ୍ଲାଷ୍ଟିକ୍ ଚଳଚ୍ଚିତ୍ର |
প্লাষ্টিকৰ প্ৰবাহ,ପ୍ଲାଷ୍ଟିକ୍ ପ୍ରବାହ |
দ্ৰৱণীয় তৰল,ଦ୍ରବୀଭୂତ ତରଳ |
পাঠ্য দখল,ଯଥାର୍ଥ ଅଧିକାର |
গ্ৰেনুলাৰ সংঘৰ্ষ,ଗ୍ରାନୁଲାର୍ ଧକ୍କା |
"নমনীয় সীমা, প্লাষ্টিকৰ সীমা","ନମନୀୟ ସୀମା, ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |"
প্লাষ্টিক মাধ্যম,ପ୍ଲାଷ୍ଟିକ୍ ମାଧ୍ୟମ |
"প্লাষ্টিকৰ বিন্দু, নমনীয় বিন্দু","ପ୍ଲାଷ୍ଟିକ୍ ପଏଣ୍ଟ, ନମନୀୟ ପଏଣ୍ଟ |"
দ্ৰৱণীয় বিভৱ,ଦ୍ରବୀଭୂତ ସମ୍ଭାବନା |
পাঠ্য প্ৰতিফলন,ଯଥାର୍ଥ ପ୍ରତିଫଳନ |
কম্পেক্ট মাটিৰ ভৰ,କମ୍ପାକ୍ଟ ମାଟି ମାସ
প্লাষ্টিক অৱস্থা,ପ୍ଲାଷ୍ଟିକ୍ ଅବସ୍ଥା |
"প্লাষ্টিক বিকৃতি, প্লাষ্টিক বিকৃতি","ପ୍ଲାଷ୍ଟିକ୍ ବିକୃତି, ପ୍ଲାଷ୍ଟିକ୍ ବିକୃତି |"
"দানাদাৰ আঠালতীয়াতা, প্লাষ্টিক আঠালতীয়াতা","ଗ୍ରାନୁଲାର୍ ସାନ୍ଦ୍ରତା, ପ୍ଲାଷ୍ଟିକ୍ ସାନ୍ଦ୍ରତା |"
"প্লাষ্টিচিটি, প্লাষ্টিচিটি","ପ୍ଲାଷ୍ଟିକ୍, ପ୍ଲାଷ୍ଟିକ୍ |"
নমনীয়তা সূচকাংক,ନକ୍ଷତ୍ରତା ସୂଚକାଙ୍କ |
গ্ৰেনুলাৰ আঠালতীয়াতা,ଗ୍ରାନୁଲାର୍ ସାନ୍ଦ୍ରତା |
"প্লাষ্টিচাইজাৰ, প্লাষ্টিচাইজাৰ, কম্পেক্টৰ","ପ୍ଲାଷ୍ଟିକାଇଜର, ପ୍ଲାଷ୍ଟିକାଇଜର, କମ୍ପାକ୍ଟର |"
প্লাষ্টিচাইজেচন,ପ୍ଲାଷ୍ଟିକରଣ
"ফিলেট, বেচ প্লেট, প্লেট, এনোড","ଫିଲେଟ୍, ବେସ୍ ପ୍ଲେଟ୍, ପ୍ଲେଟ୍, ଆନାଡ୍ |"
এনোড বণ্ডিং ডাইঅ&#39;ড,ଆନାଡ ବଣ୍ଡିଂ ଡାୟୋଡ୍ |
প্লেটৰ বৈশিষ্ট্য প্লেটৰ বৈশিষ্ট্য,"ପ୍ଲେଟ୍ ବ acter ଶିଷ୍ଟ୍ୟ, ପ୍ଲେଟ୍ ବ acter ଶିଷ୍ଟ୍ୟଗୁଡିକ |"
"এনোড বৰ্তনী, প্লেট বৰ্তনী","ଆନାଡ ସର୍କିଟ, ପ୍ଲେଟ ସର୍କିଟ |"
প্লেট ধ্ৰুৱক,ପ୍ଲେଟ୍ ସ୍ଥିର |
এনোড কাৰেণ্ট,ଆନାଡ୍ କରେଣ୍ଟ୍ |
এনোডাইন ডিটেক্টৰ,ଆନାଡାଇନ୍ ଡିଟେକ୍ଟର୍ |
এনোড ডিটেক্টৰ,ଆନାଡ ଡିଟେକ୍ଟର |
প্লেকৰ ক্ষমতা,ପ୍ଲେକ୍ କ୍ଷମତା |
প্লেট বহুগুণক,ପ୍ଲେଟ୍ ଗୁଣକର୍ତ୍ତା |
এনোড ৰেজিষ্টেন্স,ଆନାଡ ପ୍ରତିରୋଧ
এনোড যোগান ভল্টেজ,ଆନାଡ୍ ଯୋଗାଣ ଭୋଲଟେଜ୍ |
"মালভূমি, মালভূমি","ମାଳଭୂମି, ମାଳଭୂମି |"
ইলেক্ট্ৰ&#39;প্লেটেড চাৰ্কিট,ଇଲେକ୍ଟ୍ରୋପ୍ଲେଟେଡ୍ ସର୍କିଟ୍ |
বৈদ্যুতিক প্ৰিণ্টেড চাৰ্কিট,ବ electrical ଦୁତିକ ମୁଦ୍ରିତ ସର୍କିଟ |
"সৰু ফলক, ফলক, ডিম্বাণু","ଛୋଟ ଫଳକ, ଫଳକ, ଅଣ୍ଡାଦାନ |"
এনোড মডুলেটেড স্কোৱাৰ এম্প্লিফায়াৰ,ଆନାଡ ମଡ୍ୟୁଲେଡ୍ ସ୍କୋୟାର୍ ଆମ୍ପ୍ଲିଫାୟର୍ |
প্লেটফৰ্ম বেঁকা,ପ୍ଲାଟଫର୍ମ ବଙ୍କା |
"প্লেটিং, ইলেক্ট্ৰ&#39;প্লেটিং","ପ୍ଲେଟିଂ, ଇଲେକ୍ଟ୍ରୋପ୍ଲେଟିଂ |"
প্লেটিনাম আৱৰণযুক্ত ইলেক্ট্ৰ&#39;ড,ପଲିଥିନ୍ ଆବୃତ ଇଲେକ୍ଟ୍ରୋଡ୍ |
প্লেটিনোট্ৰন,ପ୍ଲାଟିନୋଟ୍ରନ୍ |
"প্লেটিনামৰ কুঁহিয়াৰ, প্লেটিনাম ক’লা","ପଲିଥିନ୍ ସୁଟ୍, ପଲିଥିନ୍ କଳା |"
"প্লেটিনাম ৰেজিষ্টেন্স থাৰ্মোমিটাৰ, প্লেটিনাম ৰেজিষ্টেন্স থাৰ্মোমিটাৰ","ପଲିଥିନ୍ ପ୍ରତିରୋଧ ଥର୍ମୋମିଟର, ପଲିଥିନ୍ ପ୍ରତିରୋଧ ଥର୍ମୋମିଟର |"
"প্লেটিনামৰ উষ্ণতা, প্লেটিনামৰ উষ্ণতা","ପଲିଥିନ୍ ତାପମାତ୍ରା, ପଲିଥିନ୍ ତାପମାତ୍ରା |"
প্লেটিনাম থাৰ্মোমিটাৰ,ପଲିଥିନ୍ ଥର୍ମୋମିଟର |
প্লেটিনাম কইল,ପଲିଥିନ୍ କୋଇଲ୍ |
প্লেটিনাম-ৰডিয়াম,ପଲିଥିନ୍-ରୋଡିୟମ୍ |
"ইলেক্ট্ৰ&#39; কোটেড, গেলভানাইজড, প্লেটেড, প্লেটেড","ଇଲେକ୍ଟ୍ରୋ ଆବୃତ, ଗାଲ୍ଭାନାଇଜଡ୍, ଧାତୁ, ଧାତୁ |"
"সমতল, সমতল, সমতল, পট্টিকবিদলি","ଚଟାଣ, ସମତଳ, ସମତଳ, ପାଟିକାଭିଡଲି |"
ফলক প্ৰকৃতি,ପ୍ଲେକ୍ ପ୍ରକୃତି |
প্লেকৰ আকাৰ,ଫଳକ ଆକାର |
প্ৰতিফলন মূৰ,ପ୍ରତିଫଳନ ମୁଣ୍ଡ
শ্ৰৱণ ক্ষমতা হেৰুৱা,ଶ୍ରବଣ କ୍ଷତି |
ৰিফ্লেক্স চিষ্টেম,ରିଫ୍ଲେକ୍ସ ସିଷ୍ଟମ୍ |
খেলাৰ সময়,ଖେଳିବା ସମୟ |
প্লেনাম,ପ୍ଲେନୁମ୍ |
প্লেনাম কোষ,ପ୍ଲେନୁମ୍ ସେଲ୍ |
বহুৰঙী,ପଲିଚ୍ରୋମାଟିକ୍ |
বহুৰঙীনতা,polychromaticity
অনমনীয়তা,ନମନୀୟତା
প্লেইঅ&#39;ট্ৰন,pleiotron
স্পৰ্শ,ସ୍ପର୍ଶ କରନ୍ତୁ |
স্পৰ্শ বাচন,ଡିସ୍ ସ୍ପର୍ଶ କରନ୍ତୁ |
"প্লট, এলেকা, প্লট, প্লট","ପ୍ଲଟ୍, କ୍ଷେତ୍ର, ପ୍ଲଟ୍, ପ୍ଲଟ୍ |"
প্লট কৰা হৈছে,ଷଡ଼ଯନ୍ତ୍ର
চিত্ৰাঙ্কিত নিয়ন্ত্ৰণ,ଆଲେଖୀକ ନିୟନ୍ତ୍ରଣ
প্লট কৰা কম্পাঙ্ক বিতৰণ,ଚକ୍ରାନ୍ତ ଫ୍ରିକ୍ୱେନ୍ସି ବଣ୍ଟନ |
প্লট কৰা হৈছে,ଷଡ଼ଯନ୍ତ୍ର
খচৰা প্ৰস্তুত কৰা,ଡ୍ରାଫ୍ଟ
খচৰা প্ৰস্তুত কৰা চাৰ্ট,ଡ୍ରାଫ୍ଟ ଚାର୍ଟ
প্লটাৰ,ଷଡଯନ୍ତ୍ରକାରୀ
খচৰা প্ৰস্তুত কৰাৰ ব্যৱধান,ଡ୍ରାଫ୍ଟ ବ୍ୟବଧାନ
খচৰা প্ৰস্তুত কৰা মেচিন,ଡ୍ରାଫ୍ଟ ମେସିନ୍ |
ট্ৰেকচন,ଟ୍ରାକ୍ସନ୍
আকৰ্ষিত,ଆକର୍ଷିତ |
টানি ষ্ট্ৰিং,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଟାଣ |
তাঁৰ টানিব,ତାର ଟାଣନ୍ତୁ |
"ষ্টপাৰ, প্লাগ","ଷ୍ଟପର୍, ପ୍ଲଗ୍ |"
প্লাগ-কুশ্বন পদ্ধতি,ପ୍ଲଗ୍-କୁଶନ ପଦ୍ଧତି |
প্লাগ ফিউজ,ପ୍ଲଗ୍ ଫ୍ୟୁଜ୍ |
প্লাগযোগ্য ইউনিট,ପ୍ଲଗବଲ୍ ୟୁନିଟ୍ |
প্লাগবোৰ্ড ডায়াগ্ৰাম,ପ୍ଲଗବୋର୍ଡ ଚିତ୍ର
প্লাম্বাগিলা,plumbagilla
"পিছলৈ, পিছলৈ","ପଛକୁ, ପଛକୁ"
"প্লাঞ্জাৰ, প্লাঞ্জাৰ","plunger, plunger"
একাধিক উৎপাদন,ଏକାଧିକ ଉତ୍ପାଦନ |
একাধিক বিক্ষিপ্ততা,ଏକାଧିକ ବିଛାଇବା |
প্লুটনিয়াম,ପ୍ଲୁଟୋନିୟମ୍ |
প্লুটনিয়াম ৰিয়েক্টৰ,ପ୍ଲୁଟୋନିୟମ୍ ରିଆକ୍ଟର |
জলীয়,ଜଳୀୟ
বেক এয়াৰ ট্ৰেন্সমিছন,ପଛ ବାୟୁ ସଂକ୍ରମଣ
বায়ুচালিত,ନିମୋନିଆ
গেছ মেকানিক্স,ଗ୍ୟାସ ଯାନ୍ତ୍ରିକ
pokel-প্ৰভাৱ,ପୋକେଲ୍-ପ୍ରଭାବ
"কটেৰী, ইনড’ৰ, প্ৰচেছড কাৰ্ড মাছ, জাব, পকেট","କୋଟେରୀ, ଇନଡୋର, ପ୍ରକ୍ରିୟାକୃତ କାର୍ଡ ମାସ, ଜାବ, ପକେଟ |"
জে বি এন্টেনা,JB ଆଣ୍ଟେନା |
"ফটোফৰ্মাৰ, লাইট ফাংচন জেনেৰেটৰ","ଫଟୋଫର୍ମର୍, ହାଲୁକା କାର୍ଯ୍ୟ ଜେନେରେଟର |"
pooid বক্ৰ,pooid ବକ୍ର
ponso গতি,ପନ୍ସୋ ଗତି |
পইণ্ট চাৰ্জ,ପଏଣ୍ଟ ଚାର୍ଜ |
বিন্দু আধান ইলেক্ট্ৰন,ପଏଣ୍ଟ ଚାର୍ଜ ଇଲେକ୍ଟ୍ରନ୍ |
পইণ্ট কন্টাক্ট ডাইঅ&#39;ড,ପଏଣ୍ଟ୍ କଣ୍ଟାକ୍ଟ ଡାୟୋଡ୍ |
পইণ্ট কন্টাক্ট ট্ৰেঞ্জিষ্টৰ,ପଏଣ୍ଟ କଣ୍ଟାକ୍ଟ ଟ୍ରାନଜିଷ୍ଟର |
