Hindi,Gujarati
तरंग-दैर्ध्य विभाजन बहुसंकेतन (डब्ल्यू.डी.एम.),વેવેલન્થ ડિવિઝન મલ્ટિપ્લેક્સિંગ (WDM)
तरंगमापी,વેવ મીટર
तरंग संचरण,તરંગ ટ્રાન્સમિશન
तरंग परावर्तन,તરંગ પ્રતિબિંબ
तरंग संरूपण,તરંગ રૂપરેખાંકન
"तरंग पाश, तरंग ट्रैप","વેવ લૂપ, વેવ ટ્રેપ"
तरंग-पथक परिक्षेपण,તરંગ માર્ગ વિક્ષેપ
वेबर,વેબર
वेबसाइट,વેબસાઈટ
भारित कोड,ભારિત કોડ
आर्द्र-सेल,ભીનું કોષ
व्हीट स्टोन सेतु,ઘઉંના પથ્થરનો પુલ
सीटी रव,સીટીનો અવાજ
श्‍वेत-रव,સફેદ અવાજ
विस्तृत क्षेत्र नेटवर्क (वैन),વાઈડ એરિયા નેટવર્ક (WAN)
विस्तृत बैंड,વિશાળ બેન્ડ
विस्तृत-बैंड प्रवर्धक,વાઈડ-બેન્ડ એમ્પ્લીફાયર
विस्तृत बैंड फिल्टर,વિશાળ બેન્ડ ફિલ્ટર
विस्तृत बैंड उच्च स्पष्‍टता टेलिविजन,વિશાળ બેન્ડ ઉચ્ચ સ્પષ્ટતા ટેલિવિઝન
विडलर विद्‍युत-धारा दर्पण,વિડલર ઇલેક્ટ્રિક કરંટ મિરર
वीन-सेतु दोलित्र,પુલ ઓસિલેટર
विल्सन विद्‍युत धारा दर्पण,વિલ્સન ઇલેક્ટ્રિક કરંટ મિરર
विंचेस्टर हार्ड डिस्क,વિન્ચેસ્ટર હાર્ડ ડિસ્ક
कुंडलन,કોઇલ
कुंडलन गुणक,કોઇલ ગુણક
विंडोज,વિન્ડોઝ
"वाइपर, प्रोंच्छक","વાઇપર, પંખો"
तार,વાયર
तार प्रमापी/तार गेज,વાયર ગેજ / વાયર ગેજ
तारकृत ऐंड लॉजिक,વાયર્ડ એન્ડ લોજિક
तारकृत तर्क,વાયર્ડ દલીલ
तारकृत ऑर लॉजिक,વાયર અથવા તર્ક
बेतार अभिगम प्रोटोकॉल/संदेशाचार (वैप),વાયરલેસ એક્સેસ પ્રોટોકોલ/મેસેજીંગ (WAP)
बेतार संचार,વાયરલેસ સંચાર
तार कुंडलित प्रतिरोधक,વાયર કોઇલ રેઝિસ્ટર
तार-संधारिता,વાયર કેપેસીટન્સ
तारक्रम आरेख,નક્ષત્ર રેખાકૃતિ
तार-प्रेरकत्व,વાયર ઇન્ડક્ટન્સ
डगमगाहट,ડગમગવું
बूफर,બૂફર
शब्द,શબ્દ
शब्द लंबाई,શબ્દ લંબાઈ
शब्द प्रक्रमण,શબ્દ પ્રસંસ્કરણ
शब्द लंबाई,શબ્દ લંબાઈ
वर्ड स्टार,શબ્દ તારો
कार्य-फलन,કાર્ય કાર્ય
"वर्क स्टेशन, सशक्‍त कंप्यूटर","વર્ક સ્ટેશન, શક્તિશાળી કમ્પ્યુટર"
विश्‍वस्तरीय उपग्रह नेटवर्क,વિશ્વ કક્ષાનું સેટેલાઇટ નેટવર્ક
विश्‍वव्यापी जाल (डब्ल्यू. डब्ल्यू.डब्ल्यू.),વર્લ્ડ વાઈડ વેબ (W.W.W.)
निकृष्‍टतम् निवेश्य वोल्टता,ન્યૂનતમ ઇનપુટ વોલ્ટેજ
निकृष्‍टतम् निर्गम वोल्टता,પીક આઉટપુટ વોલ્ટેજ
निकृष्‍टतम् संचरण विलंब,સૌથી ખરાબ ટ્રાન્સમિશન વિલંબ
लेखन अभिगम काल,પ્રવેશ સમય લખો
लेखन आदेश,ઓર્ડર લખો
बारंबार लेखन-पठन (डब्ल्यू.एम.आर.ए.),વારંવાર વાંચન (WMRA)
एक लेखन अधिक पठन (वर्म),એક લખો વધુ વાંચો (કૃમિ)
लेखन-संरक्षण खाँच,લેખન-સંરક્ષણ સ્લોટ
लेखन काल,લખવાનો સમય
y-संबंधन,y-સંબંધ
वाई-डेल्टा रूपांतरण,y-ડેલ્ટા રૂપાંતરણ
x-विमॉडुलक,x-મોડ્યુલેટર
x-विधा प्रोटोकॉल,x-મોડ પ્રોટોકોલ
एक्स-मोडेम,એક્સ-મોડેમ
एक्स नॉर गेट,x કે ગેટ નહીં
x-अक्ष,x-અક્ષ
एक्स-चैनल,એક્સ-ચેનલ
एक्स-कॉपी समादेश,x-copy આદેશ
जीबेक नियंत्रक,gbec નિયંત્રક
जीनॉन गैस,ઝેનોન ગેસ
जीनॉन लेसर,ઝેનોન લેસર
जीरोग्राफी,ઝેરોગ્રાફી
जीरॉक्स पी.ए.आर.सी.,ઝેરોક્ષ PARC
x-उच्चता,x-ઊંચાઈ
एक्स.एम.एस; (अतिदेशित स्मृति तंत्र),xml; (ઓવરલોડ મેમરી સિસ્ટમ)
एक्स ऑर गेट,x અથવા ગેટ
"एक्स किरण, एक्स-रे","એક્સ-રે, એક્સ-રે"
एक्स-रे संसूचक,એક્સ-રે ડિટેક્ટર
एकस रे अश्म मुद्रण,એક્સ રે એશ પ્રિન્ટીંગ
एक्स-रे मशीन,એક્સ-રે મશીન
एक्स किरणनली,એક્સ રે ટ્યુબ
x-अभिलेखित्र,એક્સ-રેકોર્ડર
एक्स-संकेत,એક્સ-સાઇન
अंतर्देशित प्रौद्‍योगिकी,અંતર્દેશીય ટેકનોલોજી
एक्स.वी.जी.ए. (अतिदेशित वीडिओ ग्राफिक्स अनुकुलक),XVGA (ઓવરલોડેડ વિડીયો ગ્રાફિક્સ એડેપ્ટર)
x-विंडोज,x-વિન્ડોઝ
x-y निर्देशांक,xy કોઓર્ડિનેટ્સ
x-y प्रदर्श,xy ડિસ્પ્લે
xy विधा,xy મોડ
x-y आलेख,xy ગ્રાફ
