English,Marathi
Tryptophan operon,ट्रायप्टोफेन ऑपेरॉन
Tryptophan,ट्रायप्टोफेन
Tube culture,ट्यूब संस्कृती
Tube culture,ट्यूब संस्कृती
Tuber formation,कंद निर्मिती
Tubercular root,क्षयरोग मूळ
Tuberculosis,क्षयरोग
Tubero-infundibular neuron,ट्यूबरो-इन्फंडिब्युलर न्यूरॉन
Tuberous,कंदयुक्त
Tuberous type,कंदयुक्त प्रकार
Tubifex,ट्यूबिफेक्स
Tubular organ,ट्यूबलर अवयव
Tubular reabsorption,ट्यूबलर रीबॉर्शन
Tubular secretion,ट्यूबलर स्राव
Tubule,ट्यूब्यूल
Tubuli recti,ट्यूबुली रेक्टि
Tubulin,ट्यूबुलिन
Tuft of cilia,सिलियाचा टुफ्ट
Tumor,ट्यूमर
Tumor causing virus,ट्यूमरमुळे व्हायरस होतो
Tumor forming gene,ट्यूमर तयार करणारे जनुक
Tumor suppressor gene,ट्यूमर सप्रेसर जनुक
Tumour promoter,ट्यूमर प्रमोटर
Tumour virus,ट्यूमर विषाणू
Tuna fish,टूना फिश
Tungsten,टंगस्टन
Tunica,ट्यूनिका
Tunica albuginea,ट्यूनिका अल्बुगिनिया
Tunica externa,ट्यूनिका बाह्य
Tunica intima,ट्यूनिका इंटीमा
Tunica media,ट्यूनिका मीडिया
Tunicata,ट्यूनिकाटा
Tunicate,ट्यूनिकेट
Tunicate group,ट्यूनिकेट ग्रुप
Turbidity,अशांतता
Turgid,टर्गिड
Turgor pressure,टर्गर प्रेशर
Turner's syndrome,टर्नर सिंड्रोम
Turnip mosaic,सलगम मोझॅक
Twisted aestivation,ट्विस्टेड एस्टिवेशन
Twisted,मुरडले
Two dimensional electrophoresis,दोन आयामी इलेक्ट्रोफोरेसीस
Two kingdom classification,दोन राज्य वर्गीकरण
Tympanic membrane,टायम्पेनिक पडदा
Tympanum,टायम्पॅनम
Typhaceae,टायफासी
Typhlosole,टायफ्लोसोल
Typhoid,टायफाइड
Typical,ठराविक
Typical stomatal pore,ठराविक स्टोमॅटल छिद्र
Ubiquinol,युबिकिनॉल
Ubiquinone,Ubiquinonone
Ulna,उलना
Ultracentrifuge,अल्ट्रासेन्ट्रिफ्यूज
Ultrasound,अल्ट्रासाऊंड
Ultrasound work,अल्ट्रासाऊंड काम
Ultrastructure,अल्ट्रास्ट्रक्चर
Ultraviolet,अल्ट्राव्हायोलेट
Ultraviolet ray,अल्ट्राव्हायोलेट किरण
Umbel,उंबेल
Umbilical cord,नाळ
Unassimilated energy,न बदललेली ऊर्जा
Uncoiled,अनकॉइल
Under nutrition,पोषण अंतर्गत
Under shrub,झुडूप अंतर्गत
Underground stem,भूमिगत स्टेम
Underground tuberous root,भूमिगत कंद मुळ
Undeviated wave,अवांछित लाट
Undifferentiated cell,अविभाजित सेल
Undisturbed ecosystem,अबाधित इकोसिस्टम
Undulating,Undulating
Undulatory movement,अयोग्य चळवळ
Unicostate,युनिकोस्टेट
Unidirectional flow,युनिडायरेक्शनल फ्लो
Unilocular,Unilocular
Uninucleate,अनकुलिएट
Uniparous,युनिपरस
Uniparous,युनिपरस
Unipinnate,UNIPNATE
Unipolar neuron,युनिपोलर न्यूरॉन
Uniport,UNIPORT
Unisexual,युनिसेक्सुअल
Unisexual flower,युनिसेक्सुअल फ्लॉवर
Universe,विश्व
Unpollinated,अनपोलिनेटेड
Unqualified quack,अपात्र क्वॅक
Unsaturated,असंतृप्त
Untranslated region,अप्रत्याशित प्रदेश
Upper arm,वरचा हात
Upstream processing,अपस्ट्रीम प्रक्रिया
Uptake,अप्टेक
Uracil,युरेसिल
Uranite,युरीनाइट
Uranium,युरेनियम
Uranus,युरेनस
Urea cycle,यूरिया चक्र
Uremia,युरेमिया
Uremic patient,मूत्रमार्गाचा रुग्ण
Uricotelic,यूरिकोटेलिक
Ureter,मूत्र
Urethra,मूत्रमार्ग
Urethral meatus,मूत्रमार्गात मांसस
Urginea,अर्किनिया
Uric acid,यूरिक acid सिड
Uricose gland,यूरिकोज ग्रंथी
Uricotelic,यूरिकोटेलिक
Uricotelism,यूरिकोटेलिझम
Urine,मूत्र
Uriniferous tubule,यूरिनिफेरस ट्यूब्यूल
Urinogenital duct,यूरिनोजेनिटल नलिका
Urino-genital passage,यूरिनो-सामान्य परिच्छेद
Urochordata,Urochordata
Urtica diatica,Urtica डायटिका
Ustilago,उस्तिलागो
Uterine gland,गर्भाशयाच्या ग्रंथी
Uterine wall,गर्भाशयाची भिंत
Uterus,गर्भाशय
Utricle,Utricle
Utricularia,Utricuction
Utrine serosa,उट्रिन सेरोसा
Vaccination,लसीकरण
Vaccine,लस
Vaccine,लस
Vacoule,व्हॅकॉल
Vacuum,पोकळी
Vagus nerve,व्हॅगस मज्जातंतू
Valence electron,व्हॅलेन्स इलेक्ट्रॉन
Valence level,व्हॅलेन्स पातळी
Valine,व्हॅलिन
Valvate,वालवाट
Valvate aestivation,व्हॅल्व्हेट एस्टीव्हेशन
Valve,झडप
Vanda,वांडा
Vaporisation,वाष्पीकरण
Varanus,वारानस
Variable number tandem repeat,चल क्रमांक टेंडेम पुनरावृत्ती
Variation,भिन्नता
Variation,भिन्नता
Vas deferens,वास डेफरेन्स
Vas efferens,Vas efferens
Vasa efferentia,वसा एफरेन्टिया
Vasa recta,वसा रेक्टा
Vasa rectae,वसा रेक्टे
Vascular bundle,संवहनी बंडल
Vascular graft,संवहनी कलम
Vascular plant,संवहनी वनस्पती
Vasculum,व्हॅस्कुलम
Vasodilation,वासोडिलेशन
Vault,वॉल्ट
Vaxillary aestivation,व्हॅक्सिलरी एस्टीव्हेशन
Vector,वेक्टर
Vegetable seed oil,भाजीपाला बियाणे तेल
Vegetation,वनस्पती
Vegetative and sexual development,वनस्पतिवत् होणारी व लैंगिक विकास
Vegetative propagation,वनस्पतीचा प्रसार
Vegetative reproduction,वनस्पतिवत् होणारी पुनरुत्पादन
Vein,शिरा
Veinlet,शिरा
Vellela,वेलेला
Vena cava,वेना कावा
Venom,विष
Venomous,विषारी
Vent,वेंट
Ventral nerve cord,व्हेंट्रल मज्जातंतू कॉर्ड
Ventral surface,व्हेंट्रल पृष्ठभाग
Ventricle,वेंट्रिकल
Ventricular diastole,वेंट्रिक्युलर डायस्टोल
Ventricular filling,वेंट्रिक्युलर फिलिंग
Ventricular systole,वेंट्रिक्युलर सिस्टोल
Venus flower basket,शुक्राच्या फुलांची टोपली
Venus fly trap,व्हीनस फ्लाय ट्रॅप
Verbascum,Verbascum
Vermi composting,व्हर्मी कंपोस्टिंग
Vermifuge,वर्मीफ्यूज
Vernacular name,स्थानिक भाषेचे नाव
Vernalisation,Wornnalisation
Versatile,अष्टपैलू
Vertebral,कशेरुक
Vertebral column,पाठीचा कणा
Vertebrata,कशेरुक
Vertebrate,पृष्ठवंशीय
Vertebrochondral rib,वर्टेब्रोकॉन्ड्रल बरगडी
Vertical stratification,अनुलंब स्तरीकरण
Verticillaster,व्हर्टिसिलास्टर
Vesectomy,वेसेक्टॉमी
Vesicle,वेसिकल
Vesicular gland,वेसिक्युलर ग्रंथी
