Punjabi,Bengali
ਸਮਕਾਲੀ,সিঙ্ক্রোনাইজেশন
ਸਮਕਾਲੀ,সিঙ্ক্রোনাইজড
ਸਮਕਾਲੀ,সিঙ্ক্রোনাস
ਸਮਕਾਲੀ ਮੋਟਰ,সিঙ্ক্রোনাস মোটর
ਸਿੰਕ,সিনারজিক
ਸਿਨੇਰੈਗਿਸਟਿਕ,সিনারজিস্টিক
ਸਹਿਯੋਗੀ,সিনারজি
ਸਿੰਡੀਕਟਿਕ,সিনট্যাকটিক
ਸਿੰਟੈਕਸ,বাক্য গঠন
ਸਿੰਟੈਕਸ ਗਲਤੀ,বাক্যগঠন ত্রুটি
ਸਿੰਥੇਸਿਜ਼ਰ,সিনথেসাইজার
ਸਿੰਥੇਸਾਈਜ਼ਰ ਕਾਰਡ,সিনথেসাইজার কার্ড
ਸਿਸਟਮ,পদ্ধতি
ਸਿਸਟਮ ਆਰਕੀਟੈਕਚਰ,সিস্টেম আর্কিটেকচার
ਸਿਸਟਮ ਡਿਜ਼ਾਈਨ,ব্যবস্থা পরিকল্পনা
ਸਿਸਟਮ ਮੇਨੂ,সিস্টেম মেনু
ਟੈਗ,ট্যাগ
ਵਾਪਸ ਗੱਲ,ফিরে কথা
ਚੇਪੀ,টেপ
ਟੇਪ ਰਿਕਾਰਡਰ,টেপ রেকর্ডার
ਟੇਪ ਕੱਟਣਾ,টেপ স্লাইসিং
ਟੇਪਰਡ,ট্যাপার্ড
ਟੀਚਾ,লক্ষ্য
ਟੈਰਿਫ,শুল্ক
ਟਾਸਕ ਬਾਰ,টাস্ক বার
ਤਕਨੀਕੀ,প্রযুক্তিগত
ਤਕਨੀਕੀ ਚੁਣੌਤੀ,প্রযুক্তিগত চ্যালেঞ্জ
ਤਕਨੀਕੀ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,প্রযুক্তিগত বৈশিষ্ট্য
ਤਕਨੀਕੀ ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼,প্রযুক্তিগত নির্দেশিকা
ਤਕਨੀਕੀ ਪੈਰਾਮੀਟਰ,টেকনিক্যাল প্যারামিটার
ਤਕਨੀਕੀ ਗੁਣ,প্রযুক্তিগত গুণ
ਤਕਨੀਕੀ ਸਨੈਗ,প্রযুক্তিগত ছিনতাই
ਤਕਨੀਕ,প্রযুক্তি
ਤਕਨੀਕੀ ਰੋਕਥਾਮ,প্রযুক্তিগত সীমাবদ্ধতা
ਟੈਕਨੋਲੋਜੀ,প্রযুক্তি
ਟੈਕਨੋਲੋਜੀ ਮੁਲਾਂਕਣ,প্রযুক্তি মূল্যায়ন
ਟੈਲੀਕਾਬਿੰਗ,টেলিকাস্টিং
ਟੈਲੀਸਾਈਨ,টেলিসিন
ਤਾਰ,টেলিগ্রাফি
ਟੈਲੀਮੈਟਿਕਸ,টেলিমেটিক্স
ਟੈਲੀਮੇਟਰਿੰਗ,টেলিমেটারিং
ਟੈਲੀਫੋਨ,টেলিফোন
ਟੈਲੀਟੈਕਸਟ,টেলিটেক্সট
ਟੈਲੀਵੀਜ਼ਨ,টেলিভিশন
ਤਾਪਮਾਨ,তাপমাত্রা
ਤਾਪਮਾਨ ਨਿਯੰਤਰਣ,যথোপযুক্ত সৃষ্টিকর্তা
ਅਸਥਾਈ,অস্থায়ী
ਅਸਥਾਈ ਪ੍ਰਬੰਧਨ,অস্থায়ী পরিচালনা
ਅਸਥਾਈ ਰਿਡੰਡੈਂਸੀ,অস্থায়ী অপ্রয়োজনীয়তা
ਲਚੀਲਾਪਨ,টেনসিল শক্তি
ਤੰਬੂ,তাঁবু
Terbyte (tb),টেরাবাইট (টিবি)
ਅਖੀਰੀ ਸਟੇਸ਼ਨ,টার্মিনাল
ਟਰਮੀਨਲ ਅਡੈਪਟਰ,টার্মিনাল অ্যাডাপ্টার
ਟਰਮੀਨਲ ਉਪਕਰਣ,টার্মিনাল সরঞ্জাম
ਬੰਦ ਕਰਨਾ,সমাপ্তি
ਵਿਰੋਧ ਖਤਮ ਕਰਨਾ,সমাপ্তি প্রতিরোধ
ਸਮਾਪਤੀ,সমাপ্তি
ਟਰਮੀਨੇਟਰ,টার্মিনেটর
ਟੈਰੇਨ ਪ੍ਰੋਫਾਈਲ,ভূখণ্ডের প্রোফাইল
ਤੀਸਰੀ ਹਵਾ,তৃতীয় বাতাস
ਟੈਸਟ,পরীক্ষা
ਟੈਸਟ ਡੇਟਾ,পরীক্ষার ডেটা
ਟੈਸਟ ਚਿੱਤਰ,পরীক্ষার চিত্র
ਟੈਸਟ ਸਿਗਨਲ,পরীক্ষা সংকেত
ਟੈਸਟਰ,পরীক্ষক
ਟੈਸਟਿੰਗ,পরীক্ষামূলক
ਟੈਸਟ ਅਤੇ ਮਾਪ,পরীক্ষা এবং পরিমাপ
ਥਰਮਲ ਸ਼ੋਰ,তাপীয় শব্দ
ਥਰਮਲ ਓਵਰਲੋਡ ਰੀਲੇਅ,তাপ ওভারলোড রিলে
ਥ੍ਰਿਮਨੀਅਨਿਕ ਰੀਕ੍ਰਿਫਾਇਰ,থার্মিয়োনিক রেকটিফায়ার
ਥਰਮੋਕੌਪਲ,থার্মোকল
ਥਰਮਾਮੀਟਰ,থার্মোমিটার
ਥਰਮੋਸਟੇਟ,থার্মোস্ট্যাট
ਥਿੰਬਲ,থিম্বল
ਥੋਰਿਆਇਟਡ ਤੰਦੂਰ,থোরিয়েটেড ফিলামেন্ট
ਧਾਗਾ,থ্রেড
ਤਿੰਨ ਪੜਾਅ ਦੀ ਸਪਲਾਈ,তিন ধাপ সরবরাহ
ਤਿੰਨ ਪੜਾਅ ਦੇ ਟ੍ਰਾਂਸਫਾਰਮਰ,তিন ফেজ ট্রান্সফর্মার
ਥ੍ਰੈਸ਼ੋਲਡ,থ্রেশহোল্ড
ਗਲੇ ਮਾਈਕ੍ਰੋਫੋਨ,গলা মাইক্রোফোন
ਜ਼ੋਰ,থ্রাস্ট
ਥਾਈਰਾਟਰੋਨ,থাইরেট্রন
ਥਾਈਅਰਿਸਟੋਰ,থাইরিস্টর
ਝੁਕਾਅ,কাত
ਟੈਂਬਰ,টিম্ব্রে
ਸਮਾਂ,সময়
ਟਾਈਮ ਬੇਸ,সময় বেস
ਟਾਈਮ ਕੋਡ,সময় কোড
ਸਮਾਂ ਨਿਰੰਤਰ,সময় ধ্রুবক
ਸਮਾਂ ਦੇਰੀ,সময় বিলম্ব
ਸਮਾਂ ਡੋਮੇਨ,সময় ডোমেন
ਸਮੇਂ ਦਾ ਨਮੂਨਾ,সময় নমুনা
ਵਸਨੀ,সময় প্রসারিত
ਟਾਈਮਰ,টাইমার
ਟਾਈਟਲ ਬਾਰ,শিরোনাম বাক্স
ਨੂੰ ਅਤੇ ਵਾਪਸ ਮੋਸ਼ਨ,এবং মোশন
ਟੌਗਲ ਸਵਿਚ,টগল সুইচ
ਟੋਕਨ ਰਿੰਗ ਨੈਟਵਰਕ,টোকেন রিং নেটওয়ার্ক
ਸਹਿਣਸ਼ੀਲਤਾ,সহনশীলতা
ਟੋਨ ਕੰਟਰੋਲ,টোন নিয়ন্ত্রণ
ਟੂਲ ਬਾਰ,সরঞ্জাম বার
ਸੰਦ,সরঞ্জাম
ਦੰਦ,দাঁত গিয়ারিং
ਟੋਪੋਲੋਜੀ,টপোলজি
ਟੋਰੋਇਡਲ ਵਿੰਡਿੰਗ,টরয়েডাল বাতাস
ਟਾਰਕ,টর্ক
ਕੁਲ ਗੁਣਵਤਾ ਪ੍ਰਬੰਧਨ (ਟੀਕਿਯੂਐਮ),মোট গুণমান পরিচালনা (টিকিউএম)
ਕੁਲਾਈਜ਼ਰ,টোটালাইজার
ਟਾਵਰ,টাওয়ার
ਟ੍ਰੇਸਰ,ট্রেসার
ਟਰੇਸਿੰਗ,ট্রেসিং
ਟਰੈਕ,ট্র্যাক
ਟਰੈਕ ਬਾਲ,ট্র্যাক বল
ਟਰੈਕਿੰਗ,ট্র্যাকিং
ਟ੍ਰੈਫਿਕ ਪ੍ਰਬੰਧਨ,ট্রাফিক ব্যবস্থাপনা
ਟ੍ਰਾਂਜੈਕਸ਼ਨਲ ਫਾਈਲ ਸਿਸਟਮ,লেনদেন ফাইল সিস্টেম
ਟ੍ਰਾਂਸਕੋਡ,ট্রান্সকোড
ਟ੍ਰਾਂਸਡਿ cer ਸਰ,ট্রান্সডুসার
ਟ੍ਰੇਸੀਵਰ,ট্রানসিভার
ਗੁਣਾਂ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ,স্থানান্তর বৈশিষ্ট্য
ਟ੍ਰਾਂਸਫਰ ਫੰਕਸ਼ਨ,স্থানান্তর ফাংশন
ਟਰਾਂਸਫਾਰਮਰ,ট্রান্সফর্মার
ਟਰਾਂਸਫਾਰਮਰ ਰੀਟੇਅਰ,ট্রান্সফর্মার এক্সাইটার
ਟ੍ਰਾਂਸਫਾਰਮਰ ਟਰਾਲੀ,ট্রান্সফর্মার ট্রলি
ਅਸਥਾਈ,ক্ষণস্থায়ী
ਅਸਥਾਈ ਕੋਡਿੰਗ,ক্ষণস্থায়ী কোডিং
ਅਸਥਾਈ ਗਲਤੀ,ক্ষণস্থায়ী ত্রুটি
ਅਸਥਾਈ ਸਵਿਚਿੰਗ,ক্ষণস্থায়ী স্যুইচিং
ਟ੍ਰਾਂਸਿਸਟੋਰ,ট্রানজিস্টর
ਅਨੁਵਾਦ,অনুবাদ
ਅਨੁਵਾਦਕ,অনুবাদক
ਸੰਚਾਰ,সংক্রমণ
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਟਰਫੇਸ,সংক্রমণ ইন্টারফেস
ਪ੍ਰਸਾਰਣ ਲਾਈਨ,পরিচলন রেখা
ਪ੍ਰਸਾਰਣ ਦਾ ਨੁਕਸਾਨ,সংক্রমণ ক্ষতি
ਪ੍ਰਸਾਰਣ ਸਟੂਡੀਓ,ট্রান্সমিশন স্টুডিও
ਟ੍ਰਾਂਸਮੀਟਰ,ট্রান্সমিটার
ਟ੍ਰਾਂਸਮਿਮਟਰ ਕੰਟਰੋਲਰ,ট্রান্সমিটার নিয়ামক
ਪਰਿਵਰਤਨ ਦੀ ਦੇਖਭਾਲ,ট্রান্সমিটার রক্ষণাবেক্ষণ
ਤਬਾਦਲਾ ਕਰੋ,ট্রান্সমিটার আউট শক্তি
ਐਂਟੀਨਾ ਸੰਚਾਰਿਤ,অ্যান্টেনা প্রেরণ
ਐਂਟੀਨਾ ਲਾਭ ਸੰਚਾਰਿਤ,অ্যান্টেনা লাভ প্রেরণ
ਸੰਚਾਰਿਤ ਬਾਰੰਬਾਰਤਾ,ফ্রিকোয়েন্সি প্রেরণ
ਪ੍ਰਸਾਰਿਤ ਸਟੇਸ਼ਨ,ট্রান্সমিটিং স্টেশন
ਟ੍ਰਾਂਸਪੋਂਡਰ,ট্রান্সপন্ডার
Trapptt diode,ট্র্যাপ্যাট ডায়োড
ਯਾਤਰਾ ਦੀ ਲਹਿਰ,ভ্রমণ তরঙ্গ
ਟ੍ਰੇਲਿਸ ਡੀਕੋਡਿੰਗ,ট্রেলিস ডিকোডিং
ਖਾਈ ਅਤੇ ਮੱਥਾ ਟੇਕਣਾ,পরিখা এবং জলবাহী
ਟਰਿੱਗਰ ਸਰਕਟ,ট্রিগার সার্কিট
ਟ੍ਰਿਮ,ট্রিম
ਟ੍ਰਿਮਿੰਗ,ছাঁটাই
ਤ੍ਰਿਪੋ,ট্রিপড
ਟ੍ਰੋਪੋਸਫੀਆਰ,ট্রপোস্ফিয়ার
ਛਾਂਟੀ,কাটা কাটা
ਸੱਚ ਟੇਬਲ,সঠিক তালিকা
ਟਿ ed ਨਡ,সুরযুক্ত
ਟਿ er ਨਰ,টিউনার
ਟਿ ing ਨਿੰਗ,টিউনিং
ਸੁਰੰਗ ਡਿਓਡ,টানেল ডায়োড
ਟਨਲਿੰਗ,টানেলিং
ਪ੍ਰਬੰਧਨ ਦੇ ਦੁਆਲੇ ਮੁੜੋ,পরিচালন ঘুরে দেখুন
ਟੇਬਲ ਚਾਲੂ ਕਰੋ,টেবিল ঘুরিয়ে
ਟਵੀਟਰ,টুইটার
ਮਰੋੜਿਆ,পাকানো
ਮਰੋੜਿਆ ਜੋੜਾ ਕੇਬਲ,বাঁকানো জোড় কেবল
ਅਸੰਤੁਲਿਤ ਆਡੀਓ ਲਾਈਨ,ভারসাম্যহীন অডিও লাইন
ਵੋਲਟੇਜ ਦੇ ਅਧੀਨ,ভোল্টেজের অধীনে
ਜਲਦਬਾਜ਼ੀ,একীভূত
ਯੂਨੀਵਰਸਲ ਗੇਟ,ইউনিভার্সাল গেট
ਯੂਨੀਵਰਸਲ ਨੈਟਵਰਕ,ইউনিভার্সাল নেটওয়ার্ক
ਅਣਜੂਬੂਤ ਫਿਲਟਰ,অদম্য ফিল্টার
ਅਪ ਕਨਵਰਟਰ,রূপান্তরকারী
ਅਪਲਿੰਕ,আপলিংক
ਅਪਲੋਡ ਕਰੋ,আপলোড
ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ,ব্যবহারযোগ্য ক্ষেত্র শক্তি
ਮੁੱਲ ਸ਼ਾਮਿਲ ਸੇਵਾਵਾਂ,মান যোগ পরিষেবা
ਵਰਕਟਰ ਡਿਓਡ,ভেরাক্টর ডায়োড
ਵੇਰੀਏਬਲ,পরিবর্তনশীল
ਵੇਰੀਏਬਲ ਖੇਤਰ ਆਵਾਜ਼ ਦੀ ਭਾਲ,পরিবর্তনশীল অঞ্চল সাউন্ড ট্র্যাক
ਵੇਰੀਏਬਲ ਡਾਟਾ ਰੇਟ ਸੰਕੁਚਨ,পরিবর্তনশীল ডেটা রেট সংক্ষেপণ
ਵੇਰੀਏਬਲ ਡੈਨਸਿਟੀ ਆਵਾਜ਼ ਦੀ ਭਾਲ,পরিবর্তনশীল ঘনত্ব সাউন্ড ট্র্যাক
ਵੇਰੀਏਬਲ ਆਉਟਪੁੱਟ ਡਾਟਾ ਰੇਟ,পরিবর্তনশীল আউটপুট ডেটা হার
ਵੈਕਟਰ,ভেক্টর
ਵੈਕਟਰ ਰੁਕਾਵਟ ਮੀਟਰ,ভেক্টর প্রতিবন্ধকতা মিটার
ਵੈਕਟਰ ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,ভেক্টর নেটওয়ার্ক বিশ্লেষক
ਰੋਸ਼ਨੀ ਦਾ ਵੇਗ,আলোর বেগ
ਵੇਨਡ ਬਾਕਸ,ভেন্টেড বক্স
ਬਹੁਪੱਖਤਾ,বহুমুখিতা
ਵਰਜਨ,সংস্করণ
ਲੰਬਕਾਰੀ ਜਹਾਜ਼,উল্লম্ব বিমান
ਲੰਬਕਾਰੀ ਧਰੁਵੀ,উল্লম্বভাবে মেরুকৃত
ਵੈਸਟੀਜੀਡ ਸਾਈਡ ਬੈਂਡ (ਵੀਐਸਬੀ),ভেস্টিগিয়াল সাইড ব্যান্ড (ভিএসবি)
ਕੰਬਣੀ,কম্পন
ਵਾਈਬਰੇਟਰ,ভাইব্রেটার
ਵੀਡੀਓ,ভিডিও
ਵੀਡੀਓ ਅਮਪਲਾਈਅਰ,ভিডিও পরিবর্ধক
ਵੀਡੀਓ ਚੇਨ,ভিডিও চেইন
ਵੀਡੀਓ ਗੁਣ,ভিডিও বৈশিষ্ট্য
ਵੀਡੀਓ ਕੋਡ,ভিডিও কোড
ਵੀਡੀਓ ਕੰਪਰਸ਼ਨ,ভিডিও সংক্ষেপণ
ਵੀਡੀਓ ਕਾਨਫਰੰਸਿੰਗ,ভিডিও কনফারেন্সিং
ਵੀਡੀਓ ਗ੍ਰਾਫਿਕਸ ਅਡੈਪਟਰ,ভিডিও গ্রাফিক্স অ্যাডাপ্টার
ਵੀਡੀਓ ਸਟ੍ਰੀਮਿੰਗ,ভিডিও স্ট্রিমিং
ਵੀਡੀਓ ਸਵਿੱਚਰ,ভিডিও স্যুইচার
ਵੀਡੀਓਗ੍ਰਾਫੀ,ভিডিওগ্রাফি
ਵੇਖੋ,দেখুন
ਦੂਰੀ ਵੇਖ ਰਹੇ ਹਾਂ,দূরত্ব দেখার
ਵਰਚੁਅਲ,অপার্থিব
ਵਰਚੁਅਲ ਪਤਾ,ভার্চুয়াল ঠিকানা
ਵਰਚੁਅਲ ਉਚਾਈ,ভার্চুয়াল উচ্চতা
ਵਰਚੁਅਲ ਮੈਮੋਰੀ,ভার্চুয়াল মেমরি
ਵਰਚੁਅਲ ਪ੍ਰਾਈਵੇਟ ਨੈਟਵਰਕ,ভার্চুয়াল ব্যক্তিগত নেটওয়ার্ক
ਵਰਚੁਅਲ ਹਕੀਕਤ,ভার্চুয়াল বাস্তবতা
ਵਾਇਰਸ,ভাইরাস
ਲੇਸ,সান্দ্রতা
ਦਰਿਸ਼ਗੋਚਰਤਾ,দৃশ্যমানতা
ਵਿਜ਼ਨ,দৃষ্টি
ਵਿਜ਼ੂਅਲ ਡਿਸਪਲੇਅ,চাক্ষুষ প্রদর্শন
ਵਿਜ਼ੂਅਲ ਨਿਰੀਖਣ,চাক্ষুষ পরিদর্শন
ਵਿਜ਼ੂਅਲ ਰੇਡੀਓ,ভিজ্যুয়াল রেডিও
ਵੌਇਸ ਬਾਰੰਬਾਰਤਾ,ভয়েস ফ্রিকোয়েন্সি
ਵੌਇਸ ਮੇਲ,ভয়েস মেল
IP ਉੱਤੇ ਆਵਾਜ਼,আইপি ওভার ভয়েস
ਰਿਕਾਰਡਿੰਗ ਓਵਰ ਰਿਕਾਰਡਿੰਗ (ਵੀਆਰ),ভয়েস ওভার রেকর্ডিং (ভিওআর)
ਅਸਥਿਰ ਤਰਲ,উদ্বায়ী তরল
ਅਸਥਿਰ ਮੈਮੋਰੀ,উদ্বায়ী স্মৃতি
ਵੋਲਟ,ভোল্ট
ਵੋਲਟੇਜ,"ভোল্টেজ, বৈদ্যুতিক একক বিশেষ"
ਵੋਲਟੇਜ ਕੰਟਰੋਲਡ c ਸਿਲੇਟਰ (ਵੀਸੀਓ),ভোল্টেজ নিয়ন্ত্রিত দোলক (ভিসিও)
ਵੋਲਟੇਜ ਕੰਟੇਕੇਸ਼ਨ,ভোল্টেজ ফ্ল্যাকটুয়েশন
ਵੋਲਟੇਜ ਰੈਗੂਲੇਸ਼ਨ,ভোল্টেজ প্রবিধান
ਵੋਲਟੇਜ ਸੈਗ,ভোল্টেজ সাগ
ਵੋਲਟੇਜ ਸਪਾਈਕ,ভোল্টেজ স্পাইক
ਵੋਲਟੇਜ ਸਟ੍ਰੈਬਲਾਈਜ਼ਰ,ভোল্টেজ স্ট্যাবিলাইজার
ਵੋਲਟੇਜ ਖੜ੍ਹੇ ਲਹਿਰ ਦਾ ਅਨੁਪਾਤ,ভোল্টেজ স্থায়ী তরঙ্গ অনুপাত
ਵੋਲਟਮੀਟਰ,ভোল্টমিটার
ਵਾਲੀਅਮ,ভলিউম
ਵਾਲੀਅਮ ਕੰਟਰੋਲ,ভলিউম নিয়ন্ত্রণ
ਇੰਤਜ਼ਾਰ ਦਾ ਸਮਾਂ,অপেক্ষা করার সময়
ਵਾਟਰਮਾਰਕਿੰਗ,ওয়াটারমার্কিং
ਵਾਟ (ਡਬਲਯੂ),ওয়াট (ডাব্লু)
ਵਾਟ ਘੰਟਾ,ওয়াট আওয়ার
ਵਾਟਸਟਸ ਕੰਪੋਨੈਂਟ,ওয়াটলেস উপাদান
ਵੇਵ,তরঙ্গ
ਵੇਵ ਮੋਸ਼ਨ,তরঙ্গ গতি
ਵੇਵਫਾਰਮ,তরঙ্গরূপ
ਵੇਵਫ੍ਰੰਟ,ওয়েভফ্রন্ট
ਵੇਵਗਾਈਡ,ওয়েভগাইড
ਵੇਵਲੈਸ਼ਨ,তরঙ্গদৈর্ঘ্য
ਵੇਵਲੇਟ,ওয়েভলেট
ਵੈੱਬ,ওয়েব
ਵੈੱਬ ਬਰਾ ser ਜ਼ਰ,ওয়েব ব্রাউজার
ਵੇਬ ਪੇਜ,ওয়েব পৃষ্ঠা
ਵੈੱਬ ਪੋਰਟਲ,ওয়েব পোর্টাল
ਵੈੱਬ ਸਰਵਰ,ওয়েব সার্ভার
ਵੈਬਕਾਸਟਿੰਗ,ওয়েবকাস্টিং
ਵੇਬੋਪੀਡੀਆ,ওয়েবোপিডিয়া
ਵੈੱਬਸਾਈਟ,ওয়েবসাইট
ਭਾਰ ਵਾਲਾ ਫਿਲਟਰ,ওজনযুক্ত ফিল্টার
ਗਿੱਲੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ,ভেজা বাল্ব তাপমাত্রা
ਚਿੱਟਾ ਸ਼ੋਰ,সাদা গোলমাল
ਵਾਈਡ ਐਂਗਲ ਲੈਂਜ਼,ওয়াইড এঙ্গেল লেন্স
ਵਾਈਡ ਏਰੀਆ ਨੈਟਵਰਕ,প্রশস্ত অঞ্চল নেটওয়ার্ক
ਵਾਈਡਬੈਂਡ,ওয়াইডব্যান্ড
ਵਿਕਿਮੀਡੀਆ,উইকিমিডিয়া
ਵਿਕੀਪੀਡੀਆ,উইকিপিডিয়া
ਵਿਨਚੇਸਟਰ ਡਿਸਕ,উইনচেস্টার ডিস্ক
ਵਿੰਡੋਜ਼,উইন্ডোজ
ਵਿੰਡੋਜ਼ ਮੀਡੀਆ ਪਲੇਅਰ,উইন্ডোজ মিডিয়া প্লেয়ার
ਵਿੰਡਸ਼ੀਲਡ,উইন্ডশীল্ড
ਤਾਰ,তার
ਵਾਇਰਲੈਸ,ওয়্যারলেস
ਵਾਇਰਲੈੱਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ,ওয়্যারলেস ট্রান্সমিশন
ਤਾਰ,তারের
ਵੂਫੈਨ,ওফার
ਵਰਡ ਪ੍ਰੋਸੈਸਿੰਗ,শব্দ প্রক্রিয়াকরণ
ਵਰਡ ਪ੍ਰੋਸੈਸਰ,ওয়ার্ড প্রসেসর
ਕੰਮ ਦੀ ਪ੍ਰਕਿਰਿਆ,কার্য পদ্ধতি
ਕੰਮ ਦੀ ਜਗ੍ਹਾ,কাজের জায়গা
ਵਰਕਗਰੁੱਪ,ওয়ার্কগ্রুপ
ਕੰਮ ਦਾ ਭਾਰ,কাজের চাপ
ਵਰਕਸ਼ਾਪ,কর্মশালা
ਵਰਕਸਟੇਸ਼ਨ,ওয়ার্কস্টেশন
ਵਿਸ਼ਵਵਿਆਪੀ ਵੈੱਬ (www),বিশ্বব্যাপী ওয়েব (www)
