English,Marathi
waiting line (=queue),प्रतीक्षा ओळ (= रांग)
waiting line system,वेटिंग लाइन सिस्टम
waiting time,वेळ वाट
wave,लहर
wave equation,लहर समीकरण
wave form,लहरी स्वरूप
wave function,वेव्ह फंक्शन
wavelet,तरंग
wave motion,लहरी गती
wave propagation,लहर प्रसार
weak convergence,कमकुवत अभिसरण
Weibull distribution,Weibull वितरण
weigh,वजन
weight,वजन
weighted aggregate,भारित एकूण
weighted arithmetical average,भारित अंकगणितीय सरासरी
weighted average,सरासरी
weighted mean,भारित सरासरी
weighted regression coefficient,भारित प्रतिगमन गुणांक
weighing,वजन
weighing factor,वजन घटक
weighing function,वजन कार्य
well chained set,चांगला साखळी केलेला सेट
well order,व्यवस्थित ऑर्डर
well ordered,चांगले ऑर्डर केले
well ordered set,व्यवस्थित ऑर्डर केलेला सेट
well ordering principle,व्यवस्थित ऑर्डर करण्याचे तत्व
whole number,संपूर्ण संख्या
whole number projection,संपूर्ण संख्या प्रक्षेपण
width,रुंदी
Wiener process,वीनर प्रक्रिया
word,शब्द
word length,शब्द लांबी
work,काम
working formula,कार्यरत सूत्र
working mean,कामाचा अर्थ
working model,कार्यरत मॉडेल
Wronskian determinant,व्रोन्स्कियन निर्धारक
X- axis,X- अक्ष
Y-axis,Y-अक्ष
year,वर्ष
yield,उत्पन्न
yield value,उत्पन्न मूल्य
Young's modulus,यंगचे मॉड्यूलस
Z-distribution,Z-वितरण
zero,शून्य
zero correlation,शून्य सहसंबंध
zero divisor,शून्य विभाजक
zero error,शून्य त्रुटी
zero exponent,शून्य घातांक
zero gravity,शून्य गुरुत्वाकर्षण
zero inventory,शून्य यादी
zero mapping,शून्य मॅपिंग
zero matrix,शून्य मॅट्रिक्स
zero of a function,फंक्शनचे शून्य
zero of a polynomial,बहुपदीचे शून्य
zero order,शून्य क्रम
zero order Bessel function,शून्य ऑर्डर बेसल फंक्शन
