Punjabi,Odiya
ਘਟਾਓਣਾ,ସବଷ୍ଟ୍ରେଟ୍
ਉਪ-ਰਹਿਤ ਸਿੰਚਾਈ,ସବସର୍ଫେସ୍ ଜଳସେଚନ |
ਉਤਰਾਧਿਕਾਰੀ,ଉତ୍ତରାଧିକାରୀ
ਝੁਕੀ,ସଫଳତା
ਸਕੈਨ,ସୁପର୍
ਸੂ-ਜੈਅਰਿਸ,ସୁଇ-ଜେରୀସ୍ |
ਸੂਰਜ-ਇਲਾਜ,ସୂର୍ଯ୍ୟକିରଣ
ਪੂਰਕ ਸਿੰਚਾਈ,ସପ୍ଲିମେଣ୍ଟାରୀ ଜଳସେଚନ |
ਪੂਰਕ ਉੱਦਮ,ସପ୍ଲିମେଣ୍ଟାରୀ ଉଦ୍ୟୋଗ ଉଦ୍ୟୋଗ
ਪੂਰਕ ਗੱਲਬਾਤ,ସପ୍ଲିମେଣ୍ଟାରୀ ପାରସ୍ପରିକ କ୍ରିୟା |
ਸੁਪ੍ਰੈਸਟਰ ਜੀਨ,Suprassor ଜିନ୍ |
ਸਰਫੈਕਟੈਂਟ,ସୁରଫାକ୍ଟାଣ୍ଟ |
ਸੰਵੇਦਨਸ਼ੀਲ,ସଂକ୍ରମିତ |
ਮੁਅੱਤਲ ਸਭਿਆਚਾਰ,ନିଲମ୍ବନ ସଂସ୍କୃତି |
ਟਿਕਾ able ਖੇਤੀਬਾੜੀ,ସ୍ଥାୟୀ କୃଷି
ਟਿਕਾ able ਵਿਕਾਸ,ସ୍ଥାୟୀ ବିକାଶ |
ਝਰਨਾ,ସଜ୍ଜିତ
ਤਲਵਾਰ ਪੱਤਾ,ଖଣ୍ଡା ପତ୍ର
ਸਿਓਨੀਅਮ,ସିନୋକସିୟାମ
ਚਿੰਨ੍ਹ,ସେମ୍ବଏସ୍ସ
Syngamy,ସିନ୍ମାମି |
ਚਾਵਲ ਦੀ ਤੀਬਰਤਾ ਦੀ ਪ੍ਰਣਾਲੀ,ଚାଉଳ ତୀବ୍ରତାର ବ୍ୟବସ୍ଥା |
ਪ੍ਰਣਾਲੀਗਤ ਜੜ੍ਹੀਬਾਈਡ,ସିଷ୍ଟମିକ୍ ହର୍ମିଚାଡ୍ |
ਸੇਫਲਾਵਰ,ସଫମୋକର୍
ਕੇਸਰ,ସାଫ୍ରନ୍ |
ਰਿਸ਼ੀ,ଗୁମ୍ଫା
ਸਾਲ,ସାଲ
ਸਾਲਵੀਆ,ସାଲଭିଆ
ਸੈਂਡਲ ਲੱਕੜ,ସାଣ୍ଡଲ୍ କାଠ |
ਸਾਸੋਟਾ,ସାମାପୋଟା |
ਸਕ੍ਰਿਪਾਈਨ,Splewewine
ਸੀਬੱਕੋਰਨ,ସମୁଦ୍ର କୂଳ |
ਸੇਨਾ,ସିନ୍ନା |
ਸੱਪ ਲੱਕੜ,ସର୍ପାଇନ୍ କାଠ |
ਤਿਲ,ସମ୍ପତ୍ତିଗୁଡ଼ିକ
ਸੱਪ ਬੈਰਡ,ସାପ ଗୋଡବ୍ଲୁ |
ਸਨੈਪ ਤਰਬੂਜ,ସ୍ନାପ ମଲନ
Soapnut,ସାବୁନଟ୍
ਸੋਰਗਮ,ସାନ୍ତ୍ୱମଗ
ਸੋਇਆਬੀਨ,ସୋୟାବିନ୍ |
ਸਪੈਨਿਸ਼ ਚੈਰੀ,ସ୍ପାନିସ୍ ଚେରି |
ਪਾਲਕ,ପାଳଙ୍ଗ |
ਸਪਿੰਡਲ ਲੱਕੜ,ସ୍ପିଣ୍ଡଲ୍ କାଠ |
ਸਪੰਜ ਗੌਡ,ସ୍ପଞ୍ଜ ଗୁଣ୍ଡ |
ਸਟੀਵੀਆ,ଷ୍ଟିଭିଆ
ਪੱਤਰੀ,ନାଟଲ୍ ଷ୍ଟିଙ୍ଗ୍ |
ਪੱਥਰ ਦੇ ਫੁੱਲ,ପଥର ଫୁଲ |
ਸਟ੍ਰਾਬੈਰੀ,ଷ୍ଟ୍ରବେରୀ |
ਸੁਡਾਨ ਘਾਹ,ସୁଦାନ ଘାସ |
ਗੰਨਾ,ଆଖୁ
ਗਰਮੀ ਦੇ ਸਕੁਐਸ਼,ଗ୍ରୀଷ୍ମ ସ୍କ୍ୱାସ୍ |
ਸੂਰਜਮੁਖੀ,ସୂର୍ଯ୍ୟମୁଖୀ
ਸਨਹੇਜ਼,ସୁମମ୍ପ |
ਮਿੱਠੇ ਕਲੋਵਰ,ମିଠା କ୍ଲୋଭର |
ਮਿੱਠੀ ਬਘਿਆੜ,ମିଠା ଗୁଣ୍ଡ |
ਮਿਠਾ ਆਲੂ,ମିଠା ଆଳୁ
ਮਿੱਠੇ ਵਾਇਲਟ,ମିଠା ବାଇଗଣୀ |
ਬੂਟੀ ਚੂਸਣ ਵਾਲਾ,ସାପ ସୁକର୍ |
ਫਲਾਈ ਨੂੰ ਵੇਖਿਆ,ଉଡାଇଲା
ਪੈਮਾਨੇ ਕੀੜੇ,ଶତକଡ଼ା କୀଟ
Semilooper,ସେମିଲୋର
ਸ਼ੂਟ ਬੋਰ,ଶଟ ବୋଇର
ਰੇਸ਼ਮ ਕੀੜੇ,ରେଶମ କୀଟ |
ਘੁੰਮਣਾ,ଶାବକ
ਚਿੜੀ,ଚାରା
ਮੱਕੜੀ,ସ୍ପାଇଡର୍
ਗਿੱਲੀ,ଗୋଲମରିଚ |
Stalk borer,ଷ୍ଟଲ୍କ ବୋରର୍ |
ਸਟੈਮ ਬੋਰਰ,ଷ୍ଟେମ୍ ବୋରର୍ |
ਸਟੈਮ ਗਬਰਰ,ଷ୍ଟେମ୍ ଗାର୍ଡର୍ |
ਪੱਥਰ ਦੇ ਵੇਵਿਲ,ପଥର ୱେବ
ਮਿੱਟੀ ਦੇ ਵਿਗਿਆਨੀ,ମାଟି ବ scientist ଜ୍ଞାନିକ |
ਰਣਨੀਤੀ ਲਹਿਰ,କ act ଶଳ ଆନ୍ଦୋଳନ |
ਟੈਗਿੰਗ (ਲੇਬਲਿੰਗ),ଟ୍ୟାଗିଂ (ଲେବଲ୍)
ਟੈਂਕ ਸਿਲਟ,ଟ୍ୟାଙ୍କ ସିଲ୍ଟ |
ਟੈਪ ਰੂਟ,ମୂଳ ଟ୍ୟାପ୍ କରନ୍ତୁ |
ਟਾਸਲ (ਮੱਕੀ),ତସେଲ୍ (ମ୍ୟାକ୍ସ)
ਟੈਕਸੋਨਮੀ,ଟ୍ୟାକୋନୋମି
ਟੈਕਨੋਲੋਜੀ,ଟେକ୍ନୋଲୋଜି
ਸੁਭਾਅ ਵਾਲਾ ਜ਼ੋਨ,ସ୍ୱଭାବିକ ଜୋନ୍ |
ਅਸਥਾਈ ਵਾਈਲਟਿੰਗ,ଅସ୍ଥାୟୀ ୱିଲିଙ୍ଗ୍ |
ਟੈਂਡਰਿਲ,ଟେଣ୍ଡ୍ରିଲ୍
ਟੈਨਸੋਮੀਟਰ,ତ୍ୱସବାଳ
ਟੀਪਾਲ,TESE
Teratogeny,ଟେରାପୋଜେନି |
ਸਮਾਪਤੀ ਕੋਡੋਨ,ସମାପ୍ତ ଗନ୍ଧର କୋଡନ୍ |
ਟੇਰੇਸ,ଟେରାସ୍ |
ਟੇਰੇਸ ਅੰਤਰਾਲ,ଟେରାସ ବ୍ୟବଧାନ
ਥਾਣੇ ਦੀ ਰੇਡੀਏਸ਼ਨ,ପୃଥିବୀ ବିକିରଣ |
ਥੈਰੇਟੀਰੀਅਲ ਬੂਟੀ,ଟର୍ସର ତୃଣକ |
ਟੈਸਟ ਕਰਾਸ,ପରୀକ୍ଷା କ୍ରସ୍
ਟੈਸਟ ਵਜ਼ਨ,ପରୀକ୍ଷା ଓଜନ
ਟੈਸਟਾ,ଟେସାଟା |
ਟੇਟਰਡ,ଟେଟ୍ରାଡ୍ |
ਟੈਟਰਾਪਲੋਇਡ,ଟେଟ୍ରାପର୍ଡ |
ਟੈਟਰਾਪਲੋਇਡ,ଟେଟ୍ରାପ୍ଲାଏଡ୍ |
ਥੈਲੇਮਸ,ଥାମସ୍ସସ୍ |
ਥਰਮਲ ਚਾਲਕਤਾ,ଥର୍ମାଲ୍ ଆଚରଣ
ਥਰਮਲ ਵਿਗਾੜ,ଥର୍ମାଲ୍ ଡିସଫୁସଭିଟି |
ਥਰਮਲ ਇੰਡਕਸ਼ਨ,ଥର୍ମାଲ୍ ଇନଡକ୍ସନ୍ |
ਥਰਮੋਕੌਪਲ,ଥର୍ମୋକଲ୍
ਥਰਮੋਗ੍ਰੋਗ੍ਰਾਮ,ଥର୍ମୋଗ୍ରାଫ୍
ਥਰਮੋਪੀਓਨੀਸਿਟੀ,ଥର୍ମେକର୍ଡିଟିଟି |
ਥਰਮੋਪਰਿਓਜਿਜ਼ਮ,ଥର୍ମୋପେଡିଆଇ ଏବଂ
ਥਰਮੋਫਾਈਲ,ଥର୍ମୋଫାଇଲ୍ |
ਥਰਮੋਟੈਕਸਿਸ,ଥର୍ମୋଟାକ୍ାଇସ୍
ਪਤਲਾ ਹੋਣਾ,ପତଳା ଆଉଟ୍ |
ਸਵਾਦ,ଖଳା
Ti plasmid,Ti plasemid
ਸਮੁੰਦਰੀ ਤੌੜੀਆਂ,ଜୁଆର ଜଳାଶୟ |
ਟਾਇਲ ਡਰੇਨੇਜ,ଟାଇଲ୍ ଡ୍ରେନେଜ୍ |
ਟਿਲਟੀ,ଟିଲେଇ |
ਖੇਤ,ଟିଲେଜ୍
ਟਿਲਰ (ਪੌਦਾ),ଟିଲର୍ (ଉଦ୍ଭିଦ)
ਟਿਲਰਿੰਗ,ଟିଲାରୀ
ਟਿਲਰਿੰਗ ਸਟੇਜ,ଟିଲାରୀ ପର୍ଯ୍ୟାୟ |
ਟਿਲਥ,ତୀଥ
ਟਿਸ਼ੂ ਟੈਸਟਿੰਗ,ଟିସୁ ପରୀକ୍ଷା
ਟੌਡੀ,ଚତୁର
ਸਹਿਣਸ਼ੀਲਤਾ,ସହନଶୀଳତା
ਚੋਟੀ ਦੀ ਮਿੱਟੀ,ଟପ୍ ମାଟି |
ਟਾਟੋਟੋ,ଟୋପାଟୋ |
ਚੋਟੀ ਦੇ ਪਹਿਰਾਵੇ,ଟପ୍-ଡ୍ରେସିଂ |
ਟੌਪੋਕਲੈਮੈਟੋਲੋਜੀ,ଟପୋକିମ୍ଲୋଜୋଲୋଜି |
ਟੌਪਿੰਗ (ਤੰਬਾਕੂ),ଟପିଂ (ତମାଖୁ)
ਕੁੱਲ ਹਜ਼ਮ ਕਰਨ ਵਾਲੇ ਪੌਸ਼ਟਿਕ,ସମୁଦାୟ ହତ୍ୟାକାରୀ ପୁଷ୍ଟିକର |
ਕੁੱਲ ਕਾਰਕ ਉਤਪਾਦਕਤਾ,ସମୁଦାୟ ଫ୍ୟାକ୍ଟର୍ ଉତ୍ପାଦକତା |
ਕੁਲ ਘੁਲਣਸ਼ੀਲ ਘੋਲ,ସମୁଦାୟ ଦ୍ରବୀଭଲ୍ସ କଠିନ |
ਟੈਟਿਪੋਟੈਂਸੀ,ଟଟାଇପାଇଟ୍ |
ਜ਼ਹਿਰੀਲੇਪਨ,ବିଷାକ୍ତତା
ਟੌਕਸਿਨ,ବିଷାକ୍ତ
ਟਰੇਸ ਤੱਤ,ଟ୍ରାକ୍ ଉପାଦାନଗୁଡିକ
ਟਰੇਸਰ ਤੱਤ,ଟ୍ରେସର୍ ଉପାଦାନଗୁଡିକ |
ਲੈਣ-ਦੇਣ,କାରବାର
ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ,ଟ୍ରାନ୍ସକ୍ରିପସନ୍
ਤਬਦੀਲੀ,ସଂକ୍ରମଣ
ਟ੍ਰਾਂਸਜੈਨਿਕ,ଟ୍ରାନ୍ସଜେନିକ୍
ਅਨੁਵਾਦ,ଅନୁବାଦ
ਤਬਦੀਲੀ,ସ୍ଥାନାନ୍ତର
ਸੰਚਾਰ,ସଂସାଜ୍
ਟ੍ਰਾਂਸਪੀਰੀਅਜ਼ ਕੁਸ਼ਲ,ଟ୍ରାନ୍ସପେଣ୍ଡ କୋଏଫିସିଏଣ୍ଟ୍ |
ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ ਖਿੱਚ,ଟ୍ରାନ୍ସପିଆସନ୍ ଟାଣ |
ਟ੍ਰਾਂਸਪੋਰਟੇਸ਼ਨ ਅਨੁਪਾਤ,ଟ୍ରାନ୍ସଫର୍ରେସନ୍ ଅନୁପାତ
ਟ੍ਰਾਂਸਪਲਾਂਟ ਸਦਮਾ,ଟ୍ରାନ୍ସପ୍ଲାଣ୍ଟ ଶକ୍ |
ਟ੍ਰਾਂਸਪਲਾਂਟਰ,ଟ୍ରାନ୍ସଲିଟର୍
ਟ੍ਰਾਂਸਪਲਾਂਟਿੰਗ,ପ୍ରତିରୋପଣ
ਮਿੱਟੀ ਨੂੰ ਲਿਜਾਣਾ,ମାଟି ପରିବହନ |
ਟ੍ਰਾਂਸਪੋਸੋਨ,ସ୍ଥାନାନ୍ତର
ਟ੍ਰਾਂਸਵਰਸ ਡਰੇਨੇਜ,ଟ୍ରାନ୍ସଭର୍ସ ଡ୍ରେନେଜ୍ |
ਫਸਲਾਂ ਦੀਆਂ ਫਸਲਾਂ,ଫାନ୍ଦ ଫସଲ
ਰੱਦੀ,ଅଳସମ
ਇਲਾਜ,ଚିକିତ୍ସା
ਰੁੱਖ ਦੀ ਫਸਲ,ଗଛ କ୍ରପ୍ କରିବା |
ਲੜੀ ਰਿੰਗ,ଗଛ ରିଙ୍ଗ
ਮੁਕੱਦਮਾ,ପରୀକ୍ଷା
ਟ੍ਰਿਕਲ ਸਿੰਚਾਈ,ଚତୁର ଜଳସେଚନ |
ਟਰਿੱਗਰ ਕਾਰਕ,ଟ୍ରିଗର ଫ୍ୟାକ୍ଟର୍ |
ਟ੍ਰਿਪਲਲਾਈਡ,ଟ୍ରିପ୍ଲାଇଡ୍
ਟ੍ਰਿਪਲ ਫਸਲ,ଟ୍ରିପଲ୍ କ୍ରପ୍ |
ਟ੍ਰੋਫਿਕ ਪੱਧਰ,ଟ୍ରଫିକ୍ ସ୍ତର |
ਟ੍ਰੌਪਿਕ ਲਹਿਰਾਂ,ଟ୍ରପିକ୍ ଗତିବିଧି |
ਖੰਡੀ ਖੇਤਰ,ଟ୍ରପିକାଲ୍ ଅଞ୍ଚଳ |
ਟ੍ਰੋਪਿਜ਼ਮ,ଟ୍ରପିଜିମ୍
ਸੱਚੀ ਘਣਤਾ,ପ୍ରକୃତ ଘନତା |
ਸੱਚੀ ਹਜ਼ਮ,ପ୍ରକୃତ ହଜମ କରିବା |
ਛਾਂਟੀ ਹੋਈ ਪਰੋਫਾਈਲ,ଛୋଟ ପ୍ରୋଫାଇଲ୍ |
ਕੱਟਿਆ ਹੋਇਆ ਮਿੱਟੀ,ଛୋଟ ମାଟି |
ਸੁਨਾਮੀ,ସୁନାମି |
ਕੰਦ ਦੀਆਂ ਫਸਲਾਂ,ଟ୍ୟୁବର ଫସଲ
ਕੰਦ,ତୁ
ਟਿ or ਮਰ,ଟ୍ୟୁମର୍
ਮਿੱਟੀ ਦੀ ਬੁਕਨ,ମାଟିର ଟ୍ୟୁନାକ୍ସନ୍ |
ਟੁੰਡਰਾ,ତୁଣ୍ଡ୍ରା |
ਮੈਦਾਨ,ତୁରଫ୍
Turgid,ଟଗିଦ୍
ਕਠੋਰ ਅੰਦੋਲਨ,ତୁଘମ ଆନ୍ଦୋଳନ
ਕਠੋਰ ਦਬਾਅ,ତୁଗର ଚାପ
ਕਠੋਰ,ତୁଗରଯୁକ୍ତ
ਟਰਨਰ ਦਾ ਸਿੰਡਰੋਮ,ଟର୍ନର ସିଣ୍ଡ୍ରୋମ |
ਕਿਸਮ (ਪੌਦਾ),ଟାଇପ୍ (ଉଦ୍ଭିଦ)
ਟਾਈਪ I ਗਲਤੀ,ମୁଁ ତ୍ରୁଟି ଟାଇପ୍ କର |
ਟਾਈਪ II ਗਲਤੀ,II ତ୍ରୁଟି ଟାଇପ୍ କରନ୍ତୁ |
ਟਾਈਫੂਨ,ଟାଇଫୋଟନ୍ |
ਇਮਲੀ,ତାମରିନ୍ଦ |
ਟਾਰਗੋਨ,ତାରାଗନ୍ |
ਮੰਦਰ ਜਾਂ ਪਗੋਡਾ ਰੁੱਖ,ମନ୍ଦିର କିମ୍ବା ପାଗୋଡା ଗଛ |
ਥੀਮ,କଣ୍ଟା
ਥੂਜਾ,ଥୁଜା |
ਥਾਈਮ,ଥିମ୍
ਤੰਬਾਕੂ,ତମାଖୁ
ਟਮਾਟਰ,ଟମାଟୋ |
ਦੁੱਖ ਦਾ ਰੁੱਖ,ଦୁ orrow ଖର ବୃକ୍ଷ |
ਟ੍ਰਾਈਟਿਕਲ,ଟ୍ରାଇଟିଭାଲ୍
ਟਰੰਪਟ ਵੇਲ,ତୂରୀ ବା ଦ୍ରାକ୍ଷାଲତା |
ਤਿਕੋਜ਼,Tubeuberose
ਰੁੜਨਾ,କଦଳୀ
ਕੜਾਹੀ,ଶାଗୁଣା |
ਟਾਫਾ (ਭਾਰਤੀ ਰੀਡ ਮਾਜ਼),ସିଙ୍ଗାପୁର (ଭାରତୀୟ ରେଡ୍ ମ୍ୟାଚ୍)
ਚਾਹ ਮੱਛਰ,ଚା ମଶା
ਨਾਮਿਤ (ਚਿੱਟਾ ਕੀੜੀ),ଟର୍ମାଇଟ୍ସ (ଧଳା ପିମ୍ପୁଡ଼ି)
Thpers,ଥ୍ରିପ୍ସ |
ਅਲਟਰੇਕੈਂਟ੍ਰਿਫੇਸ਼ਨ,ଅଲଟ୍ରିକେଣ୍ଡ୍ରିଫୁଗେସନ୍ |
ਅਲਟਰਾਸਾਉਂਡ,ଅଲଟ୍ରାସାଉଣ୍ଡ
ਅੰਬੈਲ,ଉମ୍ବେଲ |
ਗੈਰ-ਰਹਿਤ,ଅସମ୍ମାନ
ਬੇਕਾਰ,ଫଳପ୍ରଦତା |
ਯੂਨੀਵੈਲੈਂਟ,ଏକତ୍ର
ਯੂਨੀਵਰਸਲ ਜੈਨੇਟਿਕ ਕੋਡ,ୟୁନିଭର୍ସାଲ୍ ଜେନେଟିକ୍ କୋଡ୍ |
ਯੂਨੀਵਰਸਲ ਮਿੱਟੀ ਦੇ ਨੁਕਸਾਨ ਦੇ ਸਮੀਕਰਨ,ୟୁନିଭର୍ସାଲ୍ ମୃତ୍ତିକା କ୍ଷତି ସମୀକରଣ |
ਅਸੰਤੁਸ਼ਟ ਫੈਟੀ ਐਸਿਡ,ଅସନ୍ତୁଷ୍ଟ ଫ୍ୟାଟି ଏସିଡ୍ |
ਉੱਪਰਲੇ ਚਾਵਲ,ଉପରକୁ ଚାଉଳ
ਉਪ,ଉପରକୁ
ਸ਼ਹਿਰੀ ਖਾਦ,ସହରୀ କମ୍ପୋଷ୍ଟ |
ਯੂਰੀਆ,Urea
Urease,Ureas
ਉਲਲਾ ਘਾਹ,ଉଲାଲା ଘାସ |
ਟੀਕਾ,ଟିକା
ਵੈੱਕਲੂਓਲ,ଭାଲୁଓଲ୍
ਮੁੱਲ-ਸ਼ਾਮਲ ਖੇਤੀਬਾੜੀ,ମୂଲ୍ୟ-ଯୋଗଦାନ କୃଷି |
ਮੁੱਲ ਸ਼ਾਮਲ ਉਤਪਾਦ,ମୂଲ୍ୟ ଯୋଗଦାନ ଉତ୍ପାଦ |
ਮੁੱਲ ਜੋੜਨਾ,ମୂଲ୍ୟ ଯୋଗ
ਮੁੱਲ ਦੀ ਕੀਮਤ ਦਾ ਅਨੁਪਾਤ,ମୂଲ୍ୟ ମୂଲ୍ୟର ଅନୁପାତ |
ਵੋਮ (ਵੇਸਿਕੂਲਰ ਆਰਬੌਸਕੂਲਰ),VAM (ଭେସିକୁଲାର୍ ଆରବ୍ୟୁସ୍କୁଲାର)
ਭਾਫ ਹੀਟ ਇਲਾਜ,ବାଷ୍ପ ଉତ୍ତାପ ଚିକିତ୍ସା |
ਭਾਫ਼ ਦਾ ਦਬਾਅ,ବାଷ୍ପ ଚାପ
ਵੇਰੀਏਬਲ ਲਾਗਤ,ଭେରିଏବଲ୍ ମୂଲ୍ୟ
ਵੇਰੀਏਬਲ ਜੀਨ,ଭେରିଏବଲ୍ ଜିନ୍ |
ਵੇਰੀਏਬਲ ਰੇਟ ਟੈਕਨੋਲੋਜੀ,ଭେରିଏବଲ୍ ରେଟ୍ ଟେକ୍ନୋଲୋଜି |
ਪਰਿਵਰਤਨ,ଭିନ୍ନତା
ਪਰਿਵਰਤਨ,ପରିବର୍ତ୍ତନ
ਕਈ ਕਿਸਮਾਂ,ବିଭିନ୍ନତା |
ਵੈਕਟਰ,ଭେକ୍ଟର
ਬਨਸਪਤੀ,ଉଦ୍ଭିଦ
ਬਨਸਪਤੀ ਵਿਗਾੜ,ଉଦ୍ଭିଦ ଅବନତି |
ਬਨਸਪਤੀ ਰੁਕਾਵਟ,ପନିପରିବା ପ୍ରତିବନ୍ଧକ |
ਬਨਸਪਤੀ ਕਵਰ,ଶାକାହାରୀ କଭର |
ਬਨਸਪਤੀ ਪ੍ਰਸਾਰ,ଶାକାହାରୀ ପ୍ରଚାର
ਬਨਸਪਤੀ ਪੜਾਅ,ଶାକାହାରୀ ପର୍ଯ୍ୟାୟ |
ਜ਼ਹਿਰ,ଭେନସନ୍
ਕੁਰਬਾਨ,ଭ୍ରମକାକାରୀ
ਵਰਮੀਕੰਪਸਟ,ଭର୍ମିକୋମ୍ପୋଷ୍ଟ |
ਗੈਰ ਕਾਨੂੰਨੀਕਰਨ,ଭର୍ନାଲ୍ ଆକୀକରଣ |
ਲੰਬਕਾਰੀ ਮਲਚਿੰਗ,ଭୂଲମ୍ବ ମଲଚିଂ |
ਵਰਲਿਸੋਲ,Vertisool
ਵਿਵਹਾਰਕਤਾ (ਬੀਜ),କାର୍ଯ୍ୟକ୍ଷମତା (ବିହନ)
ਵੇਲ,ଦ୍ରାକ୍ଷାଲତା
ਸਿਰਕਾ,ଭିନେଗାର |
ਵੀਰ ਜੀਨ,ପ୍ରାଚୀନ ଜିନ୍
ਕੁਆਰੀ ਜ਼ਮੀਨ,କୁମାରୀ ଜମି
ਕੁਆਰੀ ਮਿੱਟੀ,କୁମାରୀ ମୃତ୍ତିକା |
ਭੁਲੱਕੜ,କୁମାରୀ
ਵਾਇਰਸ,ଜୀବାଣୁ
ਵਾਇਰਸ ਕੋਟ ਪ੍ਰੋਟੀਨ,ଭାଇରସ୍ କୋଟ୍ ପ୍ରୋଟିନ୍ |
ਵਾਇਰਸ ਇੰਡੈਕਸਿੰਗ,ଜୀବାଣୁ ସୂଚକାଙ୍କ |
ਲੇਸ,ବିଶୃଙ୍ଖଳା |
ਵੇਖਣਯੋਗ ਰੇਡੀਏਸ਼ਨ,ଦୃଶ୍ୟମାନ ବିକିରଣ
ਵਿਟਾਮਿਨ,ଭିଟାମିନ୍ |
ਵਿਟਿਕਲਚਰ,ବଣିକ
ਵਿਵੇਕ,ଜୀବାଣୁ
ਵੋਇਡ ਸਪੇਸ,ଶୂନ୍ୟ ସ୍ଥାନ
ਅਸਥਿਰਾਈਜ਼ੇਸ਼ਨ,ଭୋଲଟିଲାଇଜେସନ୍
ਵਲੰਟੀਅਰ ਪੌਦੇ,ସ୍ୱେଚ୍ଛାସେବୀ ଉଦ୍ଭିଦ |
ਵਨੀਲਾ,ଭାନିଲା |
ਵੀਕ,ଭେଟର
ਵੈਟਰਨਨੀਅਨ ਡਾਕਟਰ,ଭେରିନାନାନିଆନ୍ ଡାକ୍ତର |
ਵਾਇਰਲੋਜਿਸਟ,ଜୀବାଣୁ
ਉਜਰਤ,ମଜୁରୀ
ਗਰਮ ਖੂਨ ਵਾਲੇ ਜਾਨਵਰ,ଉଷ୍ମ ରକ୍ତ ଦିଆଯାଇଥିବା ପଶୁ |
ਰਹਿੰਦ-ਖੂੰਹਦ ਪ੍ਰਬੰਧਨ,ବର୍ଜ୍ୟବସ୍ତୁ ପରିଚାଳନା
ਕੂੜੇਦਾਨ,ବର୍ଜ୍ୟବସ୍ତୁ
ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ,ଜଳ ଆବେଦନ ଦକ୍ଷତା |
ਵਾਟਰ ਐਪਲੀਕੇਸ਼ਨ ਰੇਟ,ଜଳ ପ୍ରୟୋଗ ହାର
ਪਾਣੀ ਦਾ ਸੰਤੁਲਨ,ଜଳ ସନ୍ତୁଳନ
ਪਾਣੀ ਦਾ ਸੰਵਾਦ,ଜଳ ସଙ୍କତ
ਵਾਟਰ ਸੇਵਨਵੇਸ਼ਨ,ଜଳ ସଂରକ୍ଷଣ
ਪਾਣੀ ਦੀ ਖਪਤ,ଜଳ ଖର୍ଚ୍ଚ
ਪਾਣੀ ਦੇ ਕੰਪੀਨੀਸ ਕੁਸ਼ਲਤਾ,ଜଳ ପରିବହନ ଦକ୍ଷତା |
ਵਾਟਰ ਸਭਿਆਚਾਰ,ଜଳ ସଂସ୍କୃତି
ਪਾਣੀ ਦਾ ਘਾਟਾ,ଜଳ ନିଅଣ୍ଟ
ਪਾਣੀ ਵੰਡ ਕੁਸ਼ਲਤਾ,ଜଳ ବଣ୍ଟନ ଦକ୍ଷତା |
ਪਾਣੀ ਦੀ ਡਿ duty ਟੀ,ଜଳ ଡ୍ୟୁଟି
ਪਾਣੀ ਦੀ ਫੁਰੋ,ଜଳ ଫ୍ରୋ
ਪਾਣੀ ਦੇ ਦਰਵਾਜ਼ੇ,ଜଳ ଦ୍ୱାରକ୍ରା
ਪਾਣੀ ਦੀ ਲਾਗ,ଜଳ ଲଗ୍ ଇନ୍
ਪਾਣੀ ਪ੍ਰਬੰਧਨ,ଜଳ ପରିଚାଳନା
ਫਸਲਾਂ ਦੀ ਪਾਣੀ ਦੀ ਜ਼ਰੂਰਤ,ଫସଲର ଜଳ ଆବଶ୍ୟକତା |
ਪਾਣੀ ਦੀ ਸੰਤ੍ਰਿਪਤ ਘਾਟਾ,ଜଳର ଶ୍ୱାକନ ଅଭାବ |
ਪਾਣੀ ਦਾ ਟੇਬਲ,ଜଳ ସାରଣୀ
ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ,ଜଳ ବ୍ୟବହାର ଦକ୍ଷତା |
ਪਾਣੀ ਦਾ ਝਾੜ,ଜଳ ଅମଳ
ਪਾਣੀ ਦੀ ਕਟਾਈ,ଜଳ - ଅମଳ
ਵਾਟਰਡ,ଜଳସନ୍ତୁମାନେ |
ਵਾਟਰਸ਼ੈਡ ਪ੍ਰਬੰਧਨ,ଜଳୀୟ ପରିଚାଳନା
ਵਾਟਰਡ ਇਲਾਜ,ଜଳପ୍ରବାହକାରୀ ଚିକିତ୍ସା |
ਵਾਟਰਡ-ਅਧਾਰਤ ਸਿਸਟਮ,ୱାଟରେଡ୍ ଆଧାରିତ ସିଷ୍ଟମ୍ |
ਜਲ ਮਾਰਗ,ଜଳପଥ
ਵੇਵ-ਲੰਬਾਈ,ତରଙ୍ଗ-ଲମ୍ବ |
ਵੈਕਸਿੰਗ,ମହମ
ਮੌਸਮ,ପାଣିପାଗ
ਮੌਸਮ,ପାଣିପାଗ
ਬੂਟੀ,ତୃଣକ
ਬੂਟੀ ਨਿਯੰਤਰਣ,ତୃଣକ ନିୟନ୍ତ୍ରଣ |
ਬੂਟੀ ਨਿਯੰਤਰਣ ਕੁਸ਼ਲਤਾ,ତୃଣ ନିୟନ୍ତ୍ରଣ ଦକ୍ଷତା |
ਤਲਾਅ,ତୃଣକ ବିଲୋପ
ਵੇਡ ਇੰਡੈਕਸ,ତୃଣ ସୂଚକାଙ୍କ |
