Marathi,Assamese
तीक्ष्ण रिझोल्यूशन,উলম্ব ৰিজ&#39;লিউচন
अनुलंब ट्रेस,উলম্ব ট্ৰেচ
अनुलंब चित्र सिलेंडर,উলম্ব ছবিৰ চিলিণ্ডাৰ
जलद स्कॅनिंग,দ্ৰুত স্কেনিং
अनुलंब सिंक्रोनाइझेशन,উলম্ব সমন্বয়
अनुलंब ट्रेस,উলম্ব ট্ৰেচ
अनुलंब ट्रान्झिस्टर,উলম্ব ট্ৰেঞ্জিষ্টৰ
क्षैतिज स्कॅनिंग,অনুভূমিক স্কেনিং
अल्ट्रा उच्च घनता स्वरूप,অতি উচ্চ ঘনত্বৰ বিন্যাস
खूप उच्च घनता शरीर,অতি উচ্চ ঘনত্বৰ শৰীৰ
खूप उच्च वारंवारता (VHF),অতি উচ্চ কম্পাঙ্ক (VHF)
अल्ट्रा हाय स्पीड इंटिग्रेटेड सर्किट (VHSIC),আল্ট্ৰা হাই স্পীড ইন্টিগ্ৰেটেড চাৰ্কিট (VHSIC)
लार्ज इंटिग्रेशन (VLSI),বৃহৎ সংহতি (VLSI)
खूप कमी वारंवारता (VLF),অতি কম কম্পাঙ্ক (VLF)
खूप कमी वारंवारता प्रेषण,অতি কম কম্পাঙ্ক সংক্ৰমণ
अवशिष्ट बाजू बँड,অৱশিষ্ট কাষৰ বেণ্ড
VHDL,ভিএইচডিএল
सुसंवाद VHF,হাৰমনি ভিএইচএফ
कंपन गॅल्व्हानोमीटर (VHS),কম্পন গেলভানোমিটাৰ (VHS)
स्तब्ध गॅल्व्हानोमीटर,ষ্টেগাৰড গেলভানোমিটাৰ
व्हिडिओ एडीसी,ভিডিঅ&#39; adc
"व्हिडिओ अॅम्प्लीफायर, व्हिज्युअल अॅम्प्लीफायर","ভিডিঅ’ এম্প্লিফায়াৰ, ভিজুৱেল এম্প্লিফায়াৰ"
व्हिडिओ गुणवत्ता,ভিডিঅ&#39; বৈশিষ্ট্যসমূহ
व्हिडिओ पुरवठादार,ভিডিঅ&#39; যোগানকাৰী
व्हिडिओ बँड-रुंदी,ভিডিঅ&#39; বেণ্ড-উইডথ
"व्हिडिओ कॅसेट, व्हिज्युअल कॅसेट","ভিডিঅ&#39; কেছেট, দৃশ্যমান কেছেট"
व्हिडिओ कॅसेट रेकॉर्डर,ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ
व्हिडिओ कंट्रोलर,ভিডিঅ&#39; নিয়ন্ত্ৰক
व्हिडिओ डेटा टर्मिनल,ভিডিঅ&#39; ডাটা টাৰ্মিনেল
व्हिडिओ डिटेक्टर,ভিডিঅ&#39; ডিটেক্টৰ
व्हिडिओ डिस्क,ভিডিঅ&#39; ডিস্ক
व्हिडिओ डिस्क सिस्टम,ভিডিঅ&#39; ডিস্ক ব্যৱস্থা
व्हिडिओ प्रदर्शन,ভিডিঅ&#39; প্ৰদৰ্শন
व्हिडिओ डिस्प्ले युनिट (VDU),ভিডিঅ&#39; প্ৰদৰ্শন একক (VDU)
व्हिडिओ इलेक्ट्रॉनिक मानक संघटना (VESA),ভিডিঅ&#39; ইলেক্ট্ৰনিক ষ্টেণ্ডাৰ্ড এছ&#39;চিয়েচন (VESA)
व्हिडिओ वारंवारता,ভিডিঅ&#39; ফ্ৰিকুৱেন্সি
व्हिडिओ गेम,ভিডিঅ&#39; গেম
व्हिडिओ ग्राफिक ऑप्टिमायझर (VGA),ভিডিঅ&#39; গ্রাফিক অপ্টিমাইজাৰ (VGA)
व्हिडिओ परस्परसंवाद अस्तित्व,ভিডিঅ&#39; পাৰস্পৰিক ক্ৰিয়া সত্তা
व्हिडिओ मेमरी,ভিডিঅ&#39; মেমৰি
व्हिडिओ पृष्ठ,ভিডিঅ&#39; পেজ
चलचित्र दाखवण्याची सुविधा असलेले संपर्क यंत्र,ভিডিঅ&#39; ফোন
व्हिडिओ प्रीम्प्लीफायर,ভিডিঅ&#39; প্ৰিএম্প্লিফায়াৰ
व्हिडिओ रॅम,ভিডিঅ&#39; ৰাম
VRAM,v.ram
व्हिडिओ टेप,ভিডিঅ&#39; টেপ
व्हिडिओ टेप रेकॉर्डिंग,ভিডিঅ&#39; টেপ ৰেকৰ্ডিং
व्हिडिओ टेप रेकॉर्ड केला,ভিডিঅ&#39;টেপ ৰেকৰ্ড কৰা হৈছে
व्हिडिओ टर्मिनल,ভিডিঅ&#39; টাৰ্মিনেল
व्हिडिओ चाचणी सिग्नल,ভিডিঅ&#39; পৰীক্ষা সংকেত
व्हिडिओ मजकूर,ভিডিঅ&#39; টেক্সট
व्हिडिओ मजकूर डेटा टर्मिनल,ভিডিঅ&#39; টেক্সট ডাটা টাৰ্মিনেল
व्हिडिओ मार्ग,ভিডিঅ&#39; পথ
व्हिडिओकॉन ट्यूब,ভিডিঅ&#39;কন টিউব
व्हिज्युअल डेटा,দৃশ্যমান তথ্য
दृश्यदर्शक,ভিউফাইণ্ডাৰ
निरीक्षण अंतर,পৰ্যবেক্ষণৰ দূৰত্ব
व्हेरिलॉग,ভেৰিলগ
आभासी चॅनेल,ভাৰ্চুৱেল চেনেল
आभासी ग्राउंड,ভাৰ্চুৱেল গ্ৰাউণ্ড কৰা
आभासी उंची,ভাৰ্চুৱেল উচ্চতা
आभासी स्मृती,ভাৰ্চুৱেল মেমৰি
आभासी मेमरी प्रणाली,ভাৰ্চুৱেল মেমৰি চিস্টেম
दृश्यमान प्रकाश स्पेक्ट्रम,দৃশ্যমান পোহৰৰ বৰ্ণালী
दृश्य शीर्षक,দৃশ্যৰ শিৰোনাম
VME,ভিএমই
v-मॉस,v-মছ
V-MOSFET,V-MOSFET
आवाज संदेश,ভয়েচ মেছেজ
टोन ऑपरेटेड स्विच,টোন অপাৰেটেড চুইচ
व्हॉइस सिंथेसायझर,ভইচ চিন্থেচাইজাৰ
"अस्थिर, अस्थिर","অস্থিৰ, অস্থিৰ"
गहाळ मेमरी,স্মৃতিশক্তি নোহোৱা হৈছে
विद्युतदाब,ভোল্টেজ
व्होल्टेज अॅम्प्लीफायर / बफर,ভোল্টেজ এম্প্লিফায়াৰ / বাফাৰ
व्होल्टेज तुलना करणारा,ভল্টেজ তুলনাকাৰী
व्होल्टेज कंट्रोलर ऑसिलेटर (VCO),ভোল্টেজ নিয়ন্ত্ৰক দোলক (VCO)
व्होल्टेज नियंत्रित वर्तमान स्रोत (VCCS),ভোল্টেজ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (VCCS)
व्होल्टेज नियंत्रित वर्तमान स्रोत (VCCS),ভোল্টেজ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (VCCS)
व्होल्टेज कंट्रोल डिव्हाइस,ভল্টেজ নিয়ন্ত্ৰণ যন্ত্ৰ
व्होल्टेज नियंत्रित प्रतिकार,ভল্টেজ নিয়ন্ত্ৰিত ৰেজিষ্টেন্স
व्होल्टेज नियंत्रित व्होल्टेज स्रोत (VCVS),ভোল্টেজ নিয়ন্ত্ৰিত ভোল্টেজ উৎস (VCVS)
व्होल्टेज विभागणी,ভল্টেজ বিভাজন
व्होल्टेज दुप्पट,ভল্টেজ ডাবলাৰ
व्होल्टेज दुप्पट,ভল্টেজ ডাবলাৰ
व्होल्टेज रीसेट,ভল্টেজ ৰিছেট
व्होल्टेज ट्रेलिंग,ভল্টেজ ট্ৰেইলিং
