Kannada,Tamil
ವಿಶ್ವಾಸಾರ್ಹತೆ,நம்பகத்தன்மை
ಶೇಷ,எஞ்சிய
ದೂರ ನಿಯಂತ್ರಕ,தொலையியக்கி
ಮರುಸಾಮಾನ್ಯಗೊಳಿಸಲಾಗಿದೆ,மறுசீரமைக்கப்பட்டது
"ಮರು ದೃಷ್ಟಿಕೋನ, ಮರು ಸಂರಚನೆ","மறு நோக்குநிலை, மறு கட்டமைப்பு"
ಪುನರಾವರ್ತನೀಯತೆ,மீண்டும் மீண்டும் செய்யக்கூடிய தன்மை
"ಪುನರಾವರ್ತಕ, ಪುನರಾವರ್ತಕ","ரிப்பீட்டர், ரிப்பீட்டர்"
"ಹಿಮ್ಮೆಟ್ಟಿಸಲು, ಹಿಮ್ಮೆಟ್ಟಿಸಲು","விரட்ட, விரட்டப்பட வேண்டும்"
ಹಿಮ್ಮೆಟ್ಟಿಸುವ,விரட்டும்
ಪುನರಾವರ್ತನೆ,மீண்டும் மீண்டும்
ಪ್ರಾತಿನಿಧ್ಯ,பிரதிநிதித்துவம்
"ಪ್ರತಿನಿಧಿ, ಪ್ರತಿನಿಧಿ","பிரதிநிதி, பிரதிநிதி"
"ಮರುಪಡೆಯಬಹುದಾದ, ಪುನರುತ್ಪಾದಿಸಬಹುದಾದ","மீட்கக்கூடிய, மீண்டும் உருவாக்கக்கூடிய"
"ಸಂತಾನೋತ್ಪತ್ತಿ, ಸಂತಾನೋತ್ಪತ್ತಿ, ಸಂತಾನೋತ್ಪತ್ತಿ","இனப்பெருக்கம், இனப்பெருக்கம், இனப்பெருக்கம்"
ಹಿಮ್ಮೆಟ್ಟಿಸುತ್ತದೆ,விரட்டு
ವಿಕರ್ಷಣೆ,விரட்டல்
ಹಿಮ್ಮೆಟ್ಟಿಸುವ,விரட்டும்
ಸಂಶೋಧನೆ,ஆராய்ச்சி
"ತೊಟ್ಟಿ, ಜಲಾಶಯ, ಜಲಾಶಯ, ಜಲಾಶಯ, ತೊಟ್ಟಿ","நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம்"
ಮರುನಿಯೋಜನೆ,மறுபகிர்வு
"ಶೇಷ, ಶೇಷ","எஞ்சிய, எஞ்சிய"
"ಪ್ರತಿರೋಧ, ಪ್ರತಿರೋಧ","எதிர்ப்பு, எதிர்ப்பு"
ಪ್ರತಿರೋಧಕತೆ,எதிர்ப்பாற்றல்
ಪ್ರತಿರೋಧಕ,மின்தடை
"ವಿಘಟನೆ, ವಿಸರ್ಜನೆ, ವ್ಯತ್ಯಾಸ","கலைத்தல், கரைதல், வேறுபாடு"
ತಪ್ಪು ನಿರೂಪಣೆ,தவறான விளக்கம்
"ವಿಭಾಗಿಸಲು, ಪ್ರತ್ಯೇಕಿಸಲು, ವಿಭಜಿಸಲು","பிரிவுக்கு, வேறுபடுத்த, பிரிக்க"
ಛೇದಕ,பிரிப்பான்
ಅನುರಣನ,அதிர்வு
ಪ್ರತಿಧ್ವನಿಸುವ ಪರಿಣಾಮ,அதிர்வு விளைவு
ಪ್ರತಿಧ್ವನಿಸುವ,எதிரொலிக்கும்
"ಅನುರಣನ, ಅನುರಣನ","அதிர்வு, அதிர்வு"
ಪ್ರತಿಧ್ವನಿಸುವ,எதிரொலிக்கும்
"ಉತ್ತರ, ಪ್ರತಿಕ್ರಿಯೆ, ವರದಿ","பதில், பதில், அறிக்கை"
ವಿರಾಮ,இடைநிறுத்தம்
ಮತ್ತೆ ಪ್ರಾರಂಭಿಸಿ,மீண்டும் தொடங்க
ಉಳಿದ ಕಿರಣ,எஞ்சிய கற்றை
"ಫಲಿತಾಂಶ, ಫಲಿತಾಂಶ, ಫಲಿತಾಂಶ","முடிவு, முடிவு, முடிவு"
ಪರಿಣಾಮವಾಗಿ ಫಲಿತಾಂಶ,விளைவாக முடிவு
ಹಿಂದುಳಿದ,சரியில்லாத
ದುರ್ಬಲಗೊಳಿಸುವ,நீர்த்த
ರೆಟಿಕ್ಯುಲ್,வலைப்பின்னல்
"ರೆಟಿನಾ, ರೆಟಿನಾ","விழித்திரை, விழித்திரை"
ಹಿಂದಿನ ರಾಕೆಟ್,பின் ராக்கெட்
"ರೆಸೋನೆನ್ಸ್, ರಿಗ್ರೆಶನ್, ರಿಬೌಂಡ್","அதிர்வு, பின்னடைவு, மீளுருவாக்கம்"
ಅನುಸರಿಸಿ,பின்பற்றவும்
ಹಿಮ್ಮುಖ,தலைகீழ்
"ಹಿಮ್ಮುಖ, ವಿಲೋಮ, ಹಿಮ್ಮುಖ, ಹಿಮ್ಮುಖ","தலைகீழ், தலைகீழ், தலைகீழ், தலைகீழ்"
ಹಿಂದುಳಿದ ಪಕ್ಷಪಾತ,பின்தங்கிய சார்பு
ಹಿಂತಿರುಗಿಸುವಿಕೆ,மீள்தன்மை
ಹಿಂತಿರುಗಿಸಬಹುದಾದ,மீளக்கூடியது
ಸುತ್ತುವುದು,சுழற்சி
ಸುತ್ತುತ್ತವೆ,சுழலும்
ರೆನಾಲ್ಡ್ಸ್ ಸಂಖ್ಯೆ,ரெனால்ட்ஸ் எண்
ಸ್ಟ್ರೀಮ್ ನಿಯಂತ್ರಕ,ஸ்ட்ரீம் கட்டுப்படுத்தி
ಬೆಸ ಉದ್ದ,ஒற்றைப்படை நீளம்
"ತ್ರಿಕೋನ ಹರಳುಗಳು, ಸಮಾನಾಂತರ ಷಡ್ಭುಜೀಯ ಹರಳುಗಳು","முக்கோண படிகங்கள், இணை அறுகோண படிகங்கள்"
"ರೋಂಬಾಯ್ಡ್ ಪ್ರಿಸ್ಮ್, ಚತುರ್ಭುಜ ಪ್ರಿಸ್ಮ್","ரோம்பாய்டு ப்ரிஸம், நாற்கர ப்ரிஸம்"
ಮೇಸನ್ ಆಗಿರಿ,கொத்தனார் தங்க
"ಲಯ, ಲಯ, ಲಯ","தாளம், தாளம், தாளம்"
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,கடிகாரகடிகாரச்சுற்று
ಲಂಬ ಪ್ರಿಸ್ಮ್,செங்குத்து ப்ரிஸம்
ಬಲಗೈ ನಿಯಮ,வலது கை விதி
ಬಲಭಾಗದ ತಿರುಪು,வலது பக்க திருகு
ಸಮಾನ ಪ್ರಿಸ್ಮ್,ஒரே மாதிரியான ப்ரிஸம்
ಬಲವಾದ,வலுவான
ಪರಿಶ್ರಮ,விடாமுயற்சி
"ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
"ಧ್ವನಿ, ವಾದ್ಯ","ஒலி, கருவி"
ಊರ್ಮಿಕಾ,ஊர்மிகா
ಉಚ್ಛ್ರಾಯ ಸಮಯ,உச்சம்
ರೋಬೋ,ரோபோ
ರಾಕೆಟ್ ಕ್ರಿಯೆ,ராக்கெட் நடவடிக்கை
ರಾಕೆಟ್,ராக்கெட்
ರಾಕೆಟ್ ವಿಜ್ಞಾನ,ஏவுகலன் அறிவியல்
"ಬಂಡೆ, ಚಲನೆ, ಸ್ವಿಂಗ್","ராக்கன், இயக்கம், ஊஞ்சல்"
ರೋಂಟ್ಜೆನ್,ரோன்ட்ஜென்
"ರೋಂಟ್ಜೆನ್-ಕಿರಣ, ಕ್ಷ-ಕಿರಣ","roentgen-ray, x-ray"
"ರೋಲಿಂಗ್, ರೋಲ್, (ಎಡ್.), ರೌಂಡಿಂಗ್, ರೋಲಿಂಗ್ (ಎಡ್.)","ரோலிங், ரோல், (எட்.), ரவுண்டிங், ரோலிங் (Vr.)"
"ಬೆಲ್ನಿ, ಲೊಟ್ನಿ, ಲೊಟ್ನಿಕ್ (ವಿ.), ವೇಲನ್, ಲೋಟನ್ (ಸಂ)","Belni, Lotni, Lotnik (v.), Velan, Lotan (ed.)"
ತಿರುಗುವ,சுழற்சி
"ತಿರುಗಲು, ತಿರುಗಲು (ವಿ.), ವೃತ್ತಾಕಾರದ, ಚಕ್ರದ (ವಿ.)","சுழற்ற, சுழற்ற (வி.), வட்ட, சக்கரம்"
ತಿರುಗುವ,சுழற்சி
"ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ","சுழற்சி, சுழற்சி"
"ತಿರುಗುವ, ತಿರುಗುವ, ತಿರುಗುವ","சுழற்சி, சுழற்சி, சுழற்சி"
"ತಿರುಗುವ, ಆವರ್ತಕ","சுழற்சி, சுழலி"
"ತಿರುಗುವ, ತಿರುಗುವ","சுழற்சி, சுழற்சி"
"ರೋಟರ್, ರೋಟರ್","சுழலி, சுழலி"
"ಒರಟು, ಒರಟು","கரடுமுரடான, கரடுமுரடான"
"ಮುಚ್ಚಿ, ಮುಚ್ಚಿ","நெருக்கமான, நெருக்கமான"
ಸಾರಿಗೆ ಸಮಯ,பயண நேரம்
ದಾರಿ,வழி
"ದಿನಚರಿ, ದಿನಚರಿ","வழக்கமான, வழக்கமான"
"ಪದ್ಮರಾಗ, ಮಾಣಿಕ್ಯ, ಕೆಂಪು, ಯಾಕುತ್","பத்மராக், ரூபி, சிவப்பு, யாகுட்"
"ಮಾಣಿಕ್ಯ ಲೇಸರ್, ಮಾಣಿಕ್ಯ ಲೇಸರ್","ரூபி லேசர், ரூபி லேசர்"
"ಚುಕ್ಕಾಣಿ, ನಿಯಂತ್ರಣ","சுக்கான், கட்டுப்பாடு"
ನಿಯಮಗಳು,விதிகள்
ಅಂಡರ್ಲೈನ್ಡ್ ಗ್ರ್ಯಾಟಿಂಗ್,அடிக்கோடிட்ட தட்டி
"ಗ್ರಾಫ್ಗಳು, ಸಾಲುಗಳು","வரைபடங்கள், கோடுகள்"
"ಓಟ, ಸಂಪ್ರದಾಯ","ஓடு, பாரம்பரியம்"
ಓಟಗಾರ,ஓடுபவர்
"ಒಪ್ಪಂದ, ಒಪ್ಪಂದ, ಸಿಡಿ","ஒப்பந்தம், ஒப்பந்தம், வெடிப்பு"
ರುದರ್ಫೋರ್ಡ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,ரதர்ஃபோர்ட் சிதறல்
ರುದರ್ಫೋರ್ಡ್,ரதர்ஃபோர்ட்
ರೈಡ್ಬರ್ಗ್,ரைட்பெர்க்
ಸುರಕ್ಷಿತ ಲೋಡ್,பாதுகாப்பான சுமை
"ಸುರಕ್ಷಿತ, ಸುರಕ್ಷಿತ","பாதுகாப்பான, பாதுகாப்பான"
"ಸೇಫ್ಟಿ ಫ್ಯೂಸ್, ಬಿಕ್ಫೋರ್ಡ್ ಫ್ಯೂಸ್","பாதுகாப்பு உருகி, பிக்ஃபோர்ட் ஃபியூஸ்"
ಸುರಕ್ಷತಾ ಕವಾಟ,பாதுகாப்பு வால்வு
"ಮಾದರಿ, ಮಾದರಿ","மாதிரி, மாதிரி"
"ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)","மாதிரி (v.), மாதிரி (n.)"
ಸ್ಯಾಂಡ್ವಿಚ್,சாண்ட்விச்
"ಉಪಗ್ರಹ, ಅಂಗಸಂಸ್ಥೆ, ಟ್ರೇಲಿಂಗ್","செயற்கைக்கோள், துணை, பின்னிணைப்பு"
ಉಪನದಿ ರೇಖೆ,கிளை நதி
ತೃಪ್ತಿಪಡಿಸಲು,திருப்திப்படுத்த
ಶನಿಯ ಉಂಗುರ,சனி வளையம்
ಸವರ್ಟ್,savart
ಸ್ಕೇಲಾರ್,அளவுகோல்
ಹಂತ ಗುಣಕ,படி பெருக்கி
"ಚದುರಿಸು, ಚದುರಿಸು","சிதறல், சிதறல்"
ಪ್ರಸರಣ ಪ್ರಕ್ರಿಯೆ,பரவல் செயல்முறை
ದೃಷ್ಟಿ,பார்வை
ಪ್ರಸರಣ,பெருகும்
"ಸ್ಕ್ರಾಚ್ (ಧ್ವನಿ), ಸ್ಕ್ರಾಚ್","கீறல் (ஒலி), கீறல்"
"ಜರಡಿ, ಜರಡಿ (ed.), ಡ್ರೈವ್","சல்லடை, சல்லடை (பதிப்பு), ஓட்டு"
sku ನೋಟ,sku பார்வை
"ಮುಚ್ಚಲು, ಮುಚ್ಚಲು, ಮುದ್ರೆ ಮಾಡಲು (ver.)","மூட, முத்திரை, முத்திரை (ver.)"
"ಋತುಮಾನದ ವ್ಯತ್ಯಾಸ, ಋತುಮಾನದ ಏರಿಳಿತಗಳು","பருவகால மாறுபாடு, பருவகால ஏற்ற இறக்கங்கள்"
ಸೆಕೆಂಟ್ ನಿಯಮ,இரண்டாவது விதி
"ಎರಡನೇ (ed.), ಎರಡನೇ (v.)","இரண்டாவது (பதிப்பு), இரண்டாவது (வி.)"
"ದ್ವಿತೀಯ, ದ್ವಿತೀಯ","இரண்டாம் நிலை, இரண்டாம் நிலை"
"1 ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ","1பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"ವಲಯ, ವಲಯ, ವಲಯ","துறை, துறை, துறை"
ದೀರ್ಘಕಾಲದ,நீண்ட கால
ಬಿತ್ತನೆ,விதைத்தல்
ಭೂಕಂಪಶಾಸ್ತ್ರ,நிலநடுக்கவியல்
ಭೂಕಂಪಶಾಸ್ತ್ರ,நிலநடுக்கவியல்
ಭೂಕಂಪಶಾಸ್ತ್ರ,நிலநடுக்கவியல்
ಆಯ್ಕೆ,தேர்ந்தெடுக்கும் திறன்
"ಸ್ವಯಂ, ಸ್ವಯಂ","சுய, சுய"
ಆಂತರಿಕ ಶಕ್ತಿ,உள்ளார்ந்த ஆற்றல்
ಸ್ವಾಭಾವಿಕ ಆಂದೋಲನ,தன்னிச்சையான அலைவு
ಅರೆವಾಹಕ,குறைக்கடத்தி
ಅರೆ ಪ್ರಾಯೋಗಿಕ,அரை அனுபவபூர்வமான
ಅರೆ ಅನಂತ,அரை எல்லையற்ற
ಅರೆ-ಲಾಗ್ ಗ್ರಾಫ್ ಶೀಟ್,அரை பதிவு வரைபட தாள்
ಗೋಳಾಕಾರದ ಜೊತೆಗೆ ಕೋನ,கோளக் கூட்டல் கோணம்
ಅರ್ಥದಲ್ಲಿ,உணர்வு
ಸಂವೇದನಾಶೀಲನಾದ,உணர்திறன்
"ಸೂಕ್ಷ್ಮ, ಸೂಕ್ಷ್ಮ, ಸೂಕ್ಷ್ಮ, ಸೂಕ್ಷ್ಮ","உணர்திறன், உணர்திறன், உணர்திறன், உணர்திறன்"
"ಧ್ವನಿ ರಿಸೀವರ್ ಲ್ಯಾಂಪ್ ಕ್ರೆಸ್ಟ್, ಸೌಂಡ್ ರಿಸೀವರ್ ಜ್ವಾಲೆ","ஒலி பெறுதல் விளக்கு முகடு, ஒலி பெறுதல் சுடர்"
"ಸೂಕ್ಷ್ಮತೆ, ಸೂಕ್ಷ್ಮತೆ, ಸೂಕ್ಷ್ಮತೆ","உணர்திறன், உணர்திறன், உணர்திறன்"
"ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ, ಸಂವೇದನೆ","செயல்படுத்துதல், உணர்தல்"
ಸಂವೇದಕ,சென்சார்
ಬೇರ್ಪಡಿಸಬಹುದಾದ,பிரிக்கக்கூடிய
"ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಅಂತರ","பிரித்தல், பிரித்தல், பிரித்தல், இடைவெளி"
ಅಷ್ಟಮ,எண்கோணம்
ಸೆಪ್ಟೋಡ್,செப்டோட்
ಇಂಡೆಕ್ಸಿಂಗ್,அட்டவணைப்படுத்துதல்
ಸರಣಿ ಸರಣಿ (ನಕ್ಷೆ),தொடர் தொடர் தொடர் (வரைபடம்)
ಸರ್ವೋ ಮೋಟಾರ್,சர்வோ மோட்டார்
"ಹೊಂದಿಸಿ, ಹೊಂದಿಸಿ, ಹೊಂದಿಸಿ, ಹೊಂದಿಸಿ","அமைக்க, அமைக்க, அமைக்க, அமைக்க"
"ಕ್ಷೀಣಿಸಿದ, ಮಬ್ಬಾದ","தாழ்த்தப்பட்ட, நிழல்"
ನೆರಳು,நிழல்
ಆಕೃತಿ,உருவம்
ತೀಕ್ಷ್ಣವಾದ ಅಂತ್ಯ,கூர்மையான முடிவு
ಸ್ಪೌಟ್ ಶ್ರೇಣಿ,உமிழ் வரம்பு
"ಕತ್ತರಿ ಬಲ, ಕತ್ತರಿ","வெட்டு படை, வெட்டு"
ರಕ್ಷಿತ ನ್ಯೂಕ್ಲೈಡ್,கவச அணுக்கரு
"ಸೃಷ್ಟಿ, ಸ್ಥಳಾಂತರ, ವರ್ಗಾವಣೆ","உருவாக்கம், இடப்பெயர்ச்சி, இடமாற்றம்"
ಆಘಾತ ವೇಗ,அதிர்ச்சி வேகம்
ಆಘಾತ ತರಂಗ,அதிர்ச்சி அலை
"ಚಿಕ್ಕದಾದ, ಶಿಥಿಲವಾದ, ಅಸಂಗತ","குறுகிய, பாழடைந்த, பொருத்தமற்ற"
ದೊಡ್ಡ ಧ್ವನಿ,உரத்த குரல்
"ಪಾರ್ಶ್ವ ಮಾರ್ಗ, ಷಂಟ್ (ಸಂ), ಅಡ್ಡ ಮಾರ್ಗ, ಷಂಟ್ (ವಿ.)","பக்கவாட்டு பாதை, shunt (ed.), பக்க பாதை, shunt (v.)"
"ಬದಿ, ಬದಿ, ಬದಿ","பக்க, பக்க, பக்க"
ಪಾರ್ಶ್ವವಾಯು,பக்கவாட்டு
"ದೃಷ್ಟಿ, ಗುರಿ, ದೃಷ್ಟಿ, ಗುರಿ, ಗುರಿ, ಪತ್ತೆ","பார்வை, நோக்குதல், பார்வை, நோக்குதல், நோக்குதல், கண்டறிதல்"
