Assamese,English
উইগনেয়াৰ উইটনাৰ সম্পৰ্কীয় নিয়ম,Wigner-Witner correlation rule
উইলিয়ামছন জেম,Willamson's violet
"উইলিয়ামছ ইউনিট, উইলিয়ামছ মেচিন",Williams unit
উইলছন মেঘি পাথ লাইন,Wilson cloud track
বতাহৰ সুৰংগ,Wind tunnel
বতাহৰ সুৰংগৰ হস্তক্ষেপ,Wind-tunnel interference
"কুণ্ডলী, কুণ্ডলী, টুইষ্ট",Winding
windham এন্টেনা,Windom aerial (=windom antenna)
hallucinations,Window
ডাৱৰ ডাৱৰ,Window cloud (=chaff cloud)
ভ্ৰান্তি পতন,Window dropping
ভ্মিক পট্টি,Window flasher
"খিৰিকীৰ কাঁচ, খিৰিকীৰ কাঁচ",Window glass
উইণ্ড&#39; ৰকেট,Window rocket
নন-ৱাইণ্ডিং তাপবিদ্যুৎ যোৰ,Windowless thermo couple
wing transverse,Wing plan form
পাখি সংযোগ,Wing-coupling
পাখি যোৰ যন্ত্ৰ,Wing-coupling apparatus
"ঠাণ্ডা সহনশীলতা, ঠাণ্ডা বতৰ",Winterization
মাৰ্জন আগৰ,Wiping head
"to wire (no, ), টেলিগ্ৰাম পঠোৱা, সংযোগ কৰা, তাঁৰ কৰা (ver, )",Wire
টেলিগ্ৰাফ ট্ৰেন্সমিছন,Wire broadcasting
তাঁৰৰ জাল,Wire gauge
তাঁৰৰ প্ৰগ্ৰেম,Wire programme
তাঁৰযুক্ত প্ৰগ্ৰেমিং কম্পিউটাৰ,Wire programme computor
টেলিগ্ৰাফ ৰেকৰ্ডাৰ,Wire recorder
তাঁৰৰ কাষ,Wire side
তাঁৰৰ জোখ-মাখ,Wire sounding
এম্প্লিফাইড তাঁৰ ৰেজিষ্টৰ,Wire wound resistor
বেতাঁৰ মাষ্ট,Wireless mast
বেতাঁৰ ৰেকৰ্ডাৰ,Wireless record player
বেতাঁৰ যোগাযোগ কেন্দ্ৰ,Wireless station
বেতাঁৰ যোগাযোগ,Wireless telegraphy
stagger,Wobble
"ভ্যাৰিয়েন্স, ডোলান",Wobbulation
দোলক,Wobbulator
ছবি আলোকসজ্জা,Womp
woofer,Woofer
woofer লাউডস্পীকাৰ,Woofer loud speaker
স্পষ্টতা,Wooliness (=excessive reverberation)
শব্দ,Word
মৌখিক স্পষ্টতা,Word articulation
শব্দৰ দৈৰ্ঘ্য,Word length
শব্দৰ অন্তিম চিহ্ন,Word mark
শব্দ স্মৃতি,Word memory
টাৰ্ম সময়,Word time
শব্দ সময় জোখা সংকেত,Word timing ring
শব্দ স্থানান্তৰ,Word transfer
শব্দ তালিকা,Word-index
কাম,Work
ফাংচন ফাংচন,Work function
বিক্ৰিয়া কঠিন হোৱা,Work hardening
বিক্ৰিয়া কোমল কৰা,Work softening
"লোড ৱৰ্ক কইল, লোড কইল",Workcoil (=load coil)
"অপাৰেটিং ষ্ট্ৰিম, মোতায়েনযোগ্য ষ্ট্ৰিম",Working current
চাৰ্ট চাওক,Working diagram
পৰ্যবেক্ষণৰ দূৰত্ব,Working distance (of microscope)
কাৰ্য্যকৰী ইলেক্ট্ৰ&#39;ড বিভৱ,Working electrode potential
কাৰ্য্যকৰী বোজা,Working load
কাৰ্য্যকৰী আৰ্হি,Working model
অপাৰেটিং পটেনচিয়েল,Working potential
ব্যৱহাৰিক নিয়ম,Working rule
ষ্টেপ-আপ,Working stroke
কাৰ্য্যকৰী পদাৰ্থ,Working substance
বিশ্ব পৰিৱৰ্তন,Worldwide variation
সাপৰ ছবি,Wormy picture
তেওঁলোক,Wow
সমৰ্পণ,Wriggle
ৰিং ফিনিচিং,Wrinkle finish
লিখাৰ নাড়ী,Write pulse
লিখাৰ সময়,Write time
wurtzite জালি,Wurtizite lattice
এক্স-ব’ছন,X boson
x-অক্ষ,X-axis
x-বেণ্ড,X-band
x-বাৰিয়ন,X-baryon
x-কাট চকা,X-cut plate
x-প্লেট,X-plates
x-হোল,X-punch
"এক্স-ৰে, এক্স-ৰে",X-ray
এক্স-ৰে-কেমেৰা,X-ray camera
এক্স-ৰে স্ফটিকবিজ্ঞান,X-ray crystallography
এক্স-ৰে বিবৰ্তন,X-ray diffraction
এক্স-ৰে ডিফ্ৰ’মিটাৰ,X-ray diffractometer
"এক্স-ৰে নিৰ্গমন, এক্স-ৰে নিৰ্গমন",X-ray emission
এক্স-ৰে শক্তিৰ মাত্ৰা,X-ray energy level
এক্স-ৰে প্ৰতিসৰণ নিৰ্গমন বৰ্ণালীমাপক,X-ray fluorescnet emission spectrometer (XFES)
এক্স-ৰে ফটো,X-ray photograph
এক্স-ৰে বৰ্ণালীমাপক,X-ray spectrometer
এক্স-ৰে বৰ্ণালী,X-ray spectrum
এক্স-ৰে গঠন,X-ray structure
এক্স-ৰে থেৰাপী,X-ray therapy
x-ইউনিট,X-unit
জেৰ&#39;গ্ৰাফী,Xerography
শূন্য প্ৰিন্টিং,Xeroprinting
জয় হাইপাৰন,Xi hyperon (=Xi particle)
সম্পূৰ্ণ মডুলেচন,Xomplete modulation
এক্স ৰে পোহৰৰ ইলেক্ট্ৰন বৰ্ণালীবিজ্ঞান,XPS (=X-ray photoelectron spectroscopy)
জাইলান,Xylan
"জাইলোফোন, কাঠৰ তৰংগ",Xylopone
ৱাই-এন্টেনা,Y antenna
y-বাৰিয়ন,Y baryon
Y-অক্ষ,Y-axis
y-সম্পৰ্ক,Y-connection
ৱাই-কাট ফিলেট,Y-cut plate
ৱাই-চুক্তি,Y-junction
ৱাই-হোল,Y-punch
yag লেজাৰ,Yag Laser
yagi এন্টেনা,Yagi antenna
য়াং-মিল তত্ত্ব,Yang-Mills theory
প্লেবেক,Yaw
বিচ্যুতিৰ মজিয়া,Yawing plane
"হালধীয়া, হালধীয়া",Yellow
হালধীয়া কাপলাৰ,Yellow coupler
"উৎপাদন, লাভ, লাভ, উৎপাদন, লাভ",Yield
নিষেধাজ্ঞাক পৰাস্ত কৰা,Yield condition
উৎপাদনশীল বক্ৰ,Yield curve
ড্ৰপ প্ৰটেকচন ফ্যাক্টৰ,Yield factor of safety
ক্ষতিৰ কাৰ্য্য,Yield function
প্ৰভাৱৰ সীমা,Yield limit
defeat bulge,Yield load
ড্ৰপ পইণ্ট পথ,Yield locus
ক্ষতিৰ ব্যৱস্থা,Yield mechanism
টৰ্ক টৰ্ক,Yield moment
ড্ৰপ পইণ্ট,Yield point
ড্ৰপ পইণ্ট ষ্ট্ৰেছ,Yield point stress
মানসিক চাপৰ মানসিক চাপ,Yield stess
ক্ষমতাক পৰাস্ত কৰা,Yield strength
প্ৰবাহৰ চাপ,Yield stress (= flow stress)
"ৰিটাৰ্ণ ভেলু, আউটপুট ভেলু, গেইন ভেলু",Yield value
ফলআউট পইণ্ট,Yield-point test
আয়লাম,Ylem
"যোত্ৰ, যোগ, এডাৰ",Yoke
ইয়ঙৰ সহগ,Young's modulus
ইয়ঙৰ পৰীক্ষা,Young's test
ইৰাষ্ট অৱস্থা,Yrast state
yerne,Yrnch
yukawa শক্তি,Yukawa force
yukawa কাৰ্ণেল,Yukawa kernel
yukawa meson,Yukawa meson
yukawa সম্ভাৱনা,Yukawa potential
Z-অক্ষ,Z axis
জেড-কেম,Z cam
তীব্ৰতা মডুলেচন,Z-axis modulation (=intensity modulation)
জেড-কাট ফিলেট,Z-cut plate
z-মাৰ্কাৰ বিকন,Z-marker beacon
জেড-ফোকাচ,Z' defocussing
জেব্ৰা সময়,Zebra time
গ্ৰাউণ্ড ক্লিয়াৰেন্স,Zeeman broadening
zeman উপাদান,Zeeman component
মাটিৰ বিচ্যুতি,Zeeman displacement
"জেমান ইফেক্ট, জেমান ইফেক্ট",Zeeman effect
জেমান এনাৰ্জি,Zeeman energy
কঠিন বিচ্যুতি,Zeeman shift
কঠিন লেমিনেচন,Zeeman splitting
জেইছ স্পেক্ট্ৰ’ফ্ল’ৰ’মিটাৰ,Zeiss spectrofluoro meter
হাঁহৰ পানীৰ হস্তক্ষেপ মিটাৰ,Zeiss water-interferometer
জেনাৰ ভাঙন,Zener breakdown
জেনাৰ কাৰেণ্ট,Zener current
জেনাৰ ডাইঅ&#39;ড,Zener diode (=breakdown diode)
জেনাৰ ভল্টেজ,Zener voltage
নিষেচন অংগ,Zengite
"মধ্যম, শিখৰ",Zenith
মেৰিডিয়ান দূৰত্ব,Zenith angle
জেনিথ কেমেৰা,Zenith camera
মেৰিডিয়ান দূৰত্ব,Zenith distance
শিখৰ বাইনোকুলাৰ,Zenith telescope
জিনো পেৰাডক্স,Zeno's paradox
জেপেলিন,Zeppelin
জেপেলিন এন্টেনা,Zepplin antenna
শূন্য মাধ্যাকৰ্ষণ,Zereo gravity
শূন্য ফলপ্ৰসূ মুক্তি,Zereo length launching
শূন্য উত্তোলন প্ৰজেক্টাইল,Zereo lift tragectory
Gernicke বহুপদ,Zernike polynomial
"শূন্য, শূন্য, চাইফাৰ, শূন্য",Zero
শূন্য ঠিকনা নিৰ্দেশনা,Zero address instruction
শূন্য সমন্বয়ক,Zero adjuster
শূন্য আনুমানিক শক্তিৰ স্তৰ,Zero approximation energy level
শূন্য দিশ অনুপাত,Zero aspect ratio
শূন্য ভাৰসাম্য,Zero balance
শূন্য টৰ্ক ৰশ্মি,Zero beam
শূন্য বিট,Zero beat
void পালছ পদ্ধতি,Zero beat method
শূন্য পক্ষপাতিত্ব,Zero bias
শূন্য খণ্ড,Zero block
শূন্য শাখা (শাখা),Zero branch
শূন্য প্ৰসাৰণ তৰংগ বাহক,Zero carrier
শূন্য কেন্দ্ৰ,Zero center
বিন্দু বৃত্ত,Zero circle
বেগৰ শূন্য উপাদান,Zero component of velocity
শূন্য সম্পৰ্ক,Zero correlation
শূন্য কথা কোৱা,Zero count
শূন্য বক্ৰতা,Zero curvature
শূন্য তাপগতিবিদ্যা স্ফটিক,Zero cut crystal
শূন্যৰ পাৰ্থক্য,Zero difference
শূন্য মাত্ৰিক গোট,Zero dimensional set
শূন্য শক্তিৰ স্তৰ,Zero energy level
কম শক্তিৰ ৰিয়েক্টৰ,Zero energy reactor
শূন্য ভুল,Zero error
শূন্য ষ্ট্ৰ&#39;ক,Zero exponent
শূন্য অঞ্চলৰ নিৰ্গমন,Zero field emission
শূন্য ক্ষেত্ৰ বিভাজন,Zero field splitting
শূন্য কম্পাঙ্ক পালছ,Zero frequency beat
"ডিচি উপাদান, শূন্য কম্পাঙ্ক উপাদান",Zero frequency component
"শূন্য ৰেখাৰ ব্যৱধান, শূন্য ব্যৱধান",Zero gap
"শূন্য চিহ্ন, শূন্য ভগ্নাংশ, শূন্য চিহ্ন",Zero graudation
শূন্য দৈৰ্ঘ্য,Zero length
"সংলগ্ন ঠিকনা, উৎপত্তিকাৰী ঠিকনা",Zero level address (immediate address)
শূন্য উত্তোলন ট্ৰেকচন,Zero lift drag
(বেণ্ডৰ) শূন্য ৰেখা,Zero line (of band)
শূন্য চুম্বকীয় ক্ষেত্ৰ,Zero magnetic field
শূন্য মুহূৰ্ত পদ্ধতি,Zero moment method
শূন্য নেট চাৰ্জ,Zero net charge
মুখ শূন্য,Zero of a function
"গেজ শূন্য, গেজ শূন্য",Zero of gauge
শূন্য ক্ৰম,Zero order
শূন্য ক্ৰমৰ আনুমানিক,Zero order approximation
শূন্য ক্ৰমৰ পাৰ্থক্য,Zero order differences
শূন্য ক্ৰম ফাংচন,Zero order function
শূন্য ক্ৰমৰ বিক্ৰিয়া,Zero order rreaction
শূন্য আউটপুট,Zero output
শূন্য বিন্দু,Zero point
শূন্য বিন্দু শক্তি,Zero point energy
শূন্য বিন্দু এণ্ট্ৰপি,Zero point entropy
শূন্য বিন্দু ক্ষেত্ৰফল,Zero point field
