Assamese,Tamil
টিউব্যুলাৰ কেপাচিটৰ,குழாய் மின்தேக்கி
টিউন কৰা এম্প্লিফায়াৰ,டியூன் செய்யப்பட்ட பெருக்கி
টিউন কৰা সংগ্ৰাহক দোলক,டியூன் செய்யப்பட்ட சேகரிப்பான் ஆஸிலேட்டர்
টিউন কৰা ড্ৰেইন দোলক,டியூன் செய்யப்பட்ட வடிகால் ஆஸிலேட்டர்
কণ্ঠৰ মূল,குரல் கோர்
টিউনিং নেটৱৰ্ক,டியூனிங் நெட்வொர்க்
কণ্ঠৰ তন্ত্ৰ,குரல் நாண்கள்
"টানেল ডাইঅ&#39;ড, টানেল ডাইঅ&#39;ড","டன்னல் டையோடு, டன்னல் டையோடு"
"টানেলিং ইফেক্ট, টানেলিং ইফেক্ট","சுரங்கப்பாதை விளைவு, சுரங்கப்பாதை விளைவு"
টাৰ্বাইন ফ্ল&#39;মিটাৰ,விசையாழி ஓட்டமானி
ট্ৰেঞ্জিচন পিৰিয়ড,நிலைமாற்ற காலம்
অন্তৰ্নিহিত সময়,வசிக்கும் நேரம்
আৰম্ভণিৰ সময়,ஆரம்பிக்கும் நேரம்
টাৰ্ণষ্টাইল এন্টেনা টুইটাৰ,டர்ன்ஸ்டைல் ஆண்டெனா ட்வீட்டர்
টুইটাৰত,ட்விட்டர்
যমল আগৰক,யமல் அகாரக்
টুইন-টি নটচ ফিল্টাৰ,ட்வின்-டி நாட்ச் வடிகட்டி
yaml চাহ দোলক,yaml டீ ஆஸிலேட்டர்
টুইষ্টেড পেয়াৰ,முறுக்கப்பட்ட ஜோடி
টুইষ্টেড ৰিং কাউণ্টাৰ,முறுக்கப்பட்ட மோதிர கவுண்டர்
টুইষ্টেড-নেমেটিক লিকুইড,முறுக்கப்பட்ட-நெமடிக் திரவம்
দ্বিমুখী নেটৱৰ্ক,இருவழி நெட்வொர்க்
টুইষ্ট্ৰন,முறுக்கு
"উ-আৰ্ট, উ-ছাৰ্ট","u-art, u-sart"
আল্ট্ৰাছ&#39;নিক ফল্ট ডিটেক্টৰ,மீயொலி பிழை கண்டறிதல்
আল্ট্ৰাছ&#39;নিক ফ্ৰিকুৱেন্সি,மீயொலி அதிர்வெண்
অতিবেঙুনীয়া পোহৰৰ উৎস/লেম্প,புற ஊதா ஒளி மூல/விளக்கு
UV বিকিৰণ,புற ஊதா கதிர்வீச்சு
ইউমেটিক,eumatic
ভাৰসাম্যহীন বোজা (bulge),சமநிலையற்ற சுமை (குண்டு)
অবিৰত ষ্ট্ৰেইন গেজ,தடையில்லா திரிபு அளவுகோல்
নিঃচৰ্ত বাউন্স,நிபந்தனையற்ற துள்ளல்
undamped দোলন,தணியாத அலைவு
ইনব্ৰেডিং,இனவிருத்தி
বশ কৰা,அடிபணிந்தது
কম ডেম্প কৰা দোলন,குறைந்த ஈரப்பதமான அலைவு
পানীৰ তলৰ কেমেৰা,நீருக்கடியில் கேமரா
আন্তঃভূমি নেটৱৰ্ক,நிலங்களுக்கு இடையேயான நெட்வொர்க்
অবাধ্য,பயனற்ற
পানীৰ তলৰ মাইক্ৰ&#39;ফোন (ভইচ ক্লায়েণ্ট),நீருக்கடியில் ஒலிவாங்கி (குரல் கிளையன்ட்)
একপক্ষীয় অধিগ্ৰহণ,ஒருதலைப்பட்ச கையகப்படுத்தல்
একক এন্টেনা,ஒற்றை ஆண்டெனா
ঘৰুৱা পঞ্জীয়ন,உள்நாட்டு பதிவு
এটা জংচন ট্ৰেঞ্জিষ্টৰ,ஒரு சந்திப்பு டிரான்சிஸ்டர்
একপক্ষীয়কৰণ,ஒருதலைப்பட்சமாக்கல்
ইউনিপোলাৰ ডিভাইচ,ஒருமுனை சாதனம்
একক পৰিশিষ্ট,ஒற்றை இணைப்பு
একক নিৰ্বাচক (Tel),ஒற்றை தேர்வாளர் (தொலைபேசி)
ইউনিট থ্ৰাষ্ট/ইম্পলছ,அலகு உந்துதல் / உந்துதல்
তথ্য একক,தகவல் அலகு
ইউনিট ষ্টেপ,அலகு படி
একক ভাইব্ৰেটৰ,ஒற்றை அதிர்வு
ইউনিট গেইন এম্প্লিফায়াৰ,அலகு ஆதாய பெருக்கி
ইউনিট গেইন বেণ্ড সম্প্ৰসাৰণ,யூனிட் கெயின் பேண்ட் விரிவாக்கம்
ইউনিট শক্তি কাৰক,அலகு சக்தி காரணி
ইউনিভাৰ্চেল ফিল্টাৰ,உலகளாவிய வடிகட்டி
ইউনিভাৰ্চেল গেট,உலகளாவிய வாயில்
উভচৰ মটৰ,நீர்வீழ்ச்சி மோட்டார்
"ইউনিভাৰ্চেল শ্বাণ্ট, পাৰ্শ্বীয় পথ","உலகளாவிய shunt, பக்கவாட்டு பாதை"
ইউনিভাৰ্চেল ট্ৰাংক চাৰ্কিট,உலகளாவிய தண்டு சுற்று
ইউনিভাৰ্চেল কইলিং,உலகளாவிய சுருள்
অনিয়মিত শক্তি যোগান,ஒழுங்கற்ற மின்சாரம்
অৰক্ষাহীন কেবল,கவசமற்ற கேபிள்
ৰক্ষাহীন তাঁৰ,கவசமற்ற கம்பி
অটুইষ্টেড ট্ৰেন্সফৰ্মাৰ,முறுக்கப்படாத மின்மாற்றி
উলম্ব ৰূপান্তৰক,செங்குத்து மாற்றி
আপডাউন কেলকুলেটৰ,மேல்நோக்கி கால்குலேட்டர்
"আপলিংক, আপলিংক","அப்லிங்க், அப்லிங்க்"
ওভাৰহেড ফ্ৰিকুৱেন্সি,மேல்நிலை அதிர்வெண்
উচ্চ প্লেবেক কম্পাঙ্ক,உயர் பின்னணி அதிர்வெண்
ওভাৰহেড ট্ৰিপ পইণ্ট,மேல்நிலை பயண புள்ளி
প্ৰয়োগৰ কাৰক,பயன்பாட்டு காரணி
ভি-চেনেল চুইচিং,வி-சேனல் மாறுதல்
ভি-মডুলেটৰ,வி-மாடுலேட்டர்
V-F (ভোল্টেজ/ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ),V-F (மின்னழுத்தம்/அதிர்வெண் மாற்றி)
ভেকুৱাম তাপ সংযোগস্থল,வெற்றிட வெப்ப சந்திப்பு
ভেকুৱাম বাউণ্ড ইলেক্ট্ৰষ্টেটিক ভল্টমিটাৰ,வெற்றிட பிணைப்பு மின்னியல் மின்னழுத்தமானி
ভেকুৱাম গেজ,வெற்றிட அளவி
ভেকুৱাম নলী,வெற்றிட குழாய்
ভেকুৱাম টিউব বৰ্তনী,வெற்றிட குழாய் சுற்று
ভেকুৱাম টিউব ভল্টমিটাৰ (VTVM),வெற்றிட குழாய் வோல்ட்மீட்டர் (VTVM)
ভেলেন্স বেণ্ড,வேலன்ஸ் இசைக்குழு
