Assamese,Tamil
"স্পিন সংৰক্ষণ আইন, স্পিন সংৰক্ষণ আইন","சுழல் பாதுகாப்பு சட்டம், சுழல் பாதுகாப்பு சட்டம்"
স্পিন স্থানাংক,சுழல் ஒருங்கிணைப்புகள்
স্পিন বল,சுழல் விசை
স্পিন কাপলিং,சுழல் இணைப்பு
স্পিন-নিৰ্ভৰশীল বল,சுழல் சார்ந்த விசை
স্পিন প্ৰসাৰণ,சுழல் பரவல்
স্পিন অনুনাদ,சுழல் அதிர்வு
স্পিন এণ্ট্ৰপি,சுழல் என்ட்ரோபி
স্পিনিং বৰ্ড লেজাৰ,சுழலும் பலகை லேசர்
স্পিন ৰিবাউণ্ড,சுழல் மீளுருவாக்கம்
স্পিন বাৰ্ড,சுழல் தடை
কোনো স্পিন অৱস্থা নাই,சுழல் நிலை இல்லை
স্পিন মুক্ত,இலவச சுழல்
স্পিন চুম্বকীয় ক্ষমতা,சுழல் காந்த தருணம்
স্পিন চুম্বকীয় ঘূৰ্ণন পাৰস্পৰিক ক্ৰিয়াৰ ধ্ৰুৱক,சுழல் காந்த சுழற்சி தொடர்பு மாறிலி
স্পিন মুহূৰ্ত,சுழல் தருணம்
স্পিন গতিবেগ,சுழல் வேகம்
স্পিন কক্ষপথ,சுழல் சுற்றுப்பாதை
স্পিন কক্ষপথ সংযোগ,சுழல் சுற்றுப்பாதை இணைப்பு
স্পিন শ্ৰেণীৰ পাৰস্পৰিক ক্ৰিয়া,சுழல் வர்க்க தொடர்பு
স্পিন মেৰুকৃত,சுழல் துருவப்படுத்தப்பட்டது
স্পিন কোৱাণ্টাম সংখ্যা,சுழல் குவாண்டம் எண்
স্পিন প্ৰশমন,சுழல் தணிப்பு
স্পিন আপেক্ষিকতা দ্বৈত,சுழல் சார்பியல் இரட்டை
স্পিন সংবেদনশীল,சுழல் உணர்திறன்
স্পিন অৱস্থা,சுழல் நிலை
স্পিন ট্ৰেণ্ড,சுழல் போக்கு
স্পিনিং ব্যৱস্থা,சுழலும் அமைப்பு
স্পিন কাপলিং,சுழல் இணைப்பு
স্পিন তৰংগ,சுழல் அலை
স্পিন কাপলিং,சுழல் இணைப்பு
চক্ৰ শক্তিৰ স্তৰ,சுழற்சி சக்தி நிலை
স্পিন-নেট পাৰস্পৰিক ক্ৰিয়া,சுழல்-நிகர தொடர்பு
স্পিন কাপল্ড,சுழல் இணைக்கப்பட்டது
স্পিন সংযুক্ত পেকেজসমূহ,இணைக்கப்பட்ட தொகுப்புகளை சுழற்றவும்
স্পিন সংযুক্ত সংৰূপ,சுழல் இணைந்த கட்டமைப்பு
স্পিন পেৰিটি,சுழல் சமநிலை
স্পিন পুনৰ অৰিয়েণ্টেচন বৰ্ণালী,ஸ்பின் மறு நோக்குநிலை நிறமாலை
স্পিন-স্পিন কাপলিং,சுழல்-சுழல் இணைப்பு
স্পিন - স্পিন শক্তি,சுழல் - சுழல் ஆற்றல்
স্পিন-স্পিন পাৰস্পৰিক ক্ৰিয়া,சுழல்-சுழல் தொடர்பு
স্পিন-স্পিনিং চুম্বকীয় পাৰস্পৰিক ক্ৰিয়া,சுழல்-சுழலும் காந்த தொடர்பு
স্পিন-ঘূৰ্ণন জিৰণি,சுழல்-சுழற்சி ஓய்வு
স্পিন-স্পিনিং,சுழல்-சுழல்
স্পিনিং টপ,சுழலும் பம்பரம்
স্পিনাৰ এলেকা,ஸ்பின்னர் பகுதி
স্পাৰ্ক গেজ,தீப்பொறி அளவு
সৰ্পিল,சுழல்
সৰ্পিল কোণ,சுழல் கோணம்
সৰ্পিল বিকৃতি,சுழல் உருமாற்றம்
সৰ্পিল অস্থিৰতা,சுழல் உறுதியற்ற தன்மை
"সৰ্পিল মেনোমিটাৰ, সৰ্পিল মেনোমিটাৰ","சுழல் மானோமீட்டர், சுழல் மானோமீட்டர்"
সৰ্পিল গতি,சுழல் இயக்கம்
সৰ্পিল নিহাৰিকা,சுழல் நெபுலா
সৰ্পিল নিহাৰিকা অনুমান,சுழல் நெபுலா கருதுகோள்
সৰ্পিল কক্ষপথ,சுழல் சுற்றுப்பாதை
সৰ্পিল পথ,சுழல் பாதை
সৰ্পিল ডাইলেক্ট্ৰিক খাঁজ,சுழல் மின்கடத்தா பள்ளம்
সৰ্পিল প্ৰিজমেটিক দোষ,சுழல் பிரிஸ்மாடிக் தவறு
সৰ্পিল আঙঠি,சுழல் வளையம்
সৰ্পিল স্কেনিং,சுழல் ஸ்கேனிங்
প্ৰেৰণাদায়ক টিউনাৰ,ஊக்கமூட்டும் ட்யூனர்
কুণ্ডলিনি ইফেক্ট,குண்டலினி விளைவு
আত্মাৰ স্তৰ,ஆவி நிலை
স্পিৰিট নাইক্ৰ&#39;চিন জেট,ஸ்பிரிட் நிக்ரோசின் ஜெட்
"spirit of hartshorn, হৰিণৰ শিং সাৰ","ஹார்ட்ஷார்ன் ஆவி, மான் கொம்பு சாரம்"
পিচল,நிலக்கீல்
পিচলৰ বাহু,நிலக்கீல் ஆயுதங்கள்
হাফ পদ্ধতি,அரை முறை
স্প্লাইন ফাংচন,spline செயல்பாடு
"split, split (v.) বিভক্ত, বিভক্ত (n.)","பிளவு, பிளவு (v.) பிளவு, பிளவு (n.)"
বিভক্ত এনোড,பிளவு நேர்மின்முனை
বিভক্ত এনোড মেগনেট্ৰন,பிளவு நேர்மின்முனை மேக்னட்ரான்
বিভক্ত ৰশ্মি,பிளவு கற்றை
স্প্লিট ফ&#39;কাচ,பிளவு கவனம்
বিভক্ত ছবি,பிளவு படம்
স্প্লিট লেন্স,பிளவு லென்ஸ்
স্প্লিট ফ্ল&#39; ৰিয়েক্টৰ,பிளவு ஓட்ட உலை
স্প্লিটাৰ,பிரிப்பான்
লেমিনেচন,லேமினேஷன்
বিভাজনকাৰী কাৰক,பிளவு காரணி
"বিভাজন কৰা ক্ষেত্ৰ, পৃথক কৰা ক্ষেত্ৰ","பிரித்தல் புலம், பிரித்தல் புலம்"
বিভক্ত অনুপাত,பிளவு விகிதம்
অপহৰণকাৰী,கடத்தல்காரன்
বাণিজ্যিক টেলিভিছন,வணிக தொலைக்காட்சி
গুৰু চিলেবল,குரு எழுத்துக்கள்
"স্বতঃস্ফূৰ্ত, স্বতঃস্ফূৰ্ত","தன்னிச்சையான, தன்னிச்சையான"
স্ব দহন,சுய எரிப்பு
আত্মস্ফটিকীয়কৰণ,சுய படிகமாக்கல்
অটো পচন,தானாக சிதைவு
স্বয়ংক্ৰিয় নিৰ্গমন,தானியங்கி உமிழ்வு
অটো খণ্ডিতকৰণ,தானாக துண்டாடுதல்
স্বতঃস্ফূৰ্ত প্ৰজন্ম,தன்னிச்சையான தலைமுறை
আত্মচুম্বকীয়কৰণ,சுய காந்தமாக்கல்
