Punjabi,Kannada
ਪ੍ਰਤੀਬਿੰਬਿਤ ਨੁਕਸਾਨ,ಪ್ರತಿಫಲಿತ ನಷ್ಟ
ਵਾਪਸੀ ਪਿੰਨ,ರಿಟರ್ನ್ ಪಿನ್
ਮਾਨਤਾ ਤਾਰ,ಮಾನ್ಯತೆ ತಂತಿ
ਰੌਇਸ ਮਾਡਲ,ರಾಯ್ಸ್ ಮಾದರಿ
ਨਕਲ ਆਵਾਜ਼,ಅನುಕರಣೆ ಧ್ವನಿ
ਦੀ ਪਾਲਣਾ ਕਰੋ,ಅನುಸರಿಸಿ
ਸੈੱਲ ਦੀ ਪਾਲਣਾ ਕਰੋ,ಕೋಶವನ್ನು ಅನುಸರಿಸಿ
ਕਮਰੇ ਦੀ ਪਾਲਣਾ ਕਰੋ,ಕೊಠಡಿಯನ್ನು ಅನುಸರಿಸಿ
ਫਾਲੋ-ਅੱਪ ਸਮਾਂ,ಅನುಸರಣಾ ಸಮಯ
ਉਲਟਾ,ಹಿಮ್ಮುಖ
ਉਲਟ ਵਿਕਾਸ,ಕಾಂಟ್ರಾಸ್ಟ್ ಅಭಿವೃದ್ಧಿ
ਮੌਜੂਦਾ ਦੇ ਉਲਟ,ಪ್ರಸ್ತುತದ ಹಿಮ್ಮುಖ
ਸੀਮਾਵਾਂ ਨੂੰ ਉਲਟਾਉਣਾ,ಮಿತಿಗಳ ಹಿಮ್ಮುಖ
ਕਲਾ ਦੇ ਉਲਟ,ಕಲೆಯ ಹಿಮ್ಮುಖ
ਉਲਟ ਸਮਰੂਪਤਾ,ಹಿಮ್ಮುಖ ಸಮ್ಮಿತಿ
"ਉਲਟਾ ਉਲਟਾ, ਉਲਟਾ, ਉਲਟਾ","ಹಿಮ್ಮುಖ ವಿಲೋಮ, ವಿಲೋಮ, ಹಿಮ್ಮುಖ"
ਬੈਟਰੀ ਉਲਟਾਉਣ ਦੀ ਜਾਣਕਾਰੀ,ಬ್ಯಾಟರಿ ರಿವರ್ಸಲ್ ಮಾಹಿತಿ
ਪਿਛੜੇ ਪੱਖਪਾਤ,ಹಿಂದುಳಿದ ಪಕ್ಷಪಾತ
ਬ੍ਰਿਟਨ ਚੱਕਰ ਨੂੰ ਉਲਟਾਓ,ರಿವರ್ಸ್ ಬ್ರೆಟನ್ ಸೈಕಲ್
ਰਿਵਰਸ ਕਰੰਟ,ರಿವರ್ಸ್ ಕರೆಂಟ್
ਵਿਰੋਧੀ ਡੀਸੀ ਪ੍ਰਤੀਰੋਧ,ಕೌಂಟರ್ ಡಿಸಿ ಪ್ರತಿರೋಧ
ਉਲਟ ਦਿਸ਼ਾ,ವಿರುದ್ಧ ದಿಕ್ಕಿನಲ್ಲಿ
ਰਿਵਰਸ ਰੀਚਾਰਜ,ರಿವರ್ಸ್ ರೀಚಾರ್ಜ್
"ਉਲਟਾ ਕ੍ਰਮ, ਉਲਟ ਕ੍ਰਮ","ಹಿಮ್ಮುಖ ಕ್ರಮ, ವಿಲೋಮ ಕ್ರಮ"
ਵਾਪਸੀ ਦਾ ਸਮਾਂ,ಮರಳಿ ಪಡೆಯುವ ಸಮಯ
ਰਿਵਰਸ ਸੰਤ੍ਰਿਪਤਾ ਮੌਜੂਦਾ,ರಿವರ್ಸ್ ಸ್ಯಾಚುರೇಶನ್ ಕರೆಂಟ್
ਉਲਟ ਦੂਰਬੀਨ,ವಿಲೋಮ ದೂರದರ್ಶಕ
ਵਿਰੋਧੀ ਵੋਲਟੇਜ,ವಿರೋಧಿ ವೋಲ್ಟೇಜ್
"ਉਲਟਾ, ਉਲਟਾ","ಹಿಮ್ಮುಖ, ತಲೆಕೆಳಗಾದ"
ਉਲਟ ਚਿੱਤਰ,ವಿಲೋಮ ಚಿತ್ರ
ਉਲਟਾ ਚੁੰਬਕੀਕਰਣ,ರಿವರ್ಸ್ ಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
ਉਲਟ ਟੋਨ ਚਤੁਰਭੁਜ ਪ੍ਰਬੰਧ,ಹಿಮ್ಮುಖ ಸ್ವರ ಚತುರ್ಭುಜ ವ್ಯವಸ್ಥೆ
reversibility,ಹಿಂತಿರುಗಿಸುವಿಕೆ
reversibility ਨਿਯਮ,ರಿವರ್ಸಿಬಿಲಿಟಿ ನಿಯಮ
ਉਲਟਾਉਣਯੋਗ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ
ਉਲਟਾਉਣ ਯੋਗ adiabatic ਪ੍ਰਕਿਰਿਆ,ರಿವರ್ಸಿಬಲ್ ಅಡಿಯಾಬಾಟಿಕ್ ಪ್ರಕ್ರಿಯೆ
"ਉਲਟਾਉਣਯੋਗ ਪੋਸਟਰੀਅਰ ਵਿਵਾ b., ਉਲਟਾਉਣਯੋਗ ਪਿਛਲਾ e.m.f.","ರಿವರ್ಸಿಬಲ್ ಹಿಂಭಾಗದ ವೈವಾ ಬಿ., ರಿವರ್ಸಿಬಲ್ ಹಿಂಭಾಗದ ಇ.ಎಮ್.ಎಫ್."
"ਉਲਟਾਣਯੋਗ ਸੈੱਲ, ਉਲਟਣਯੋਗ ਸੈੱਲ","ರಿವರ್ಸಿಬಲ್ ಸೆಲ್, ರಿವರ್ಸಿಬಲ್ ಸೆಲ್"
ਉਲਟ ਤਬਦੀਲੀ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಬದಲಾವಣೆ
ਉਲਟਾਉਣਯੋਗ ਚੱਕਰ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಚಕ್ರ
ਉਲਟਾਉਣ ਯੋਗ ਇਲੈਕਟ੍ਰੋਡ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ವಿದ್ಯುದ್ವಾರ
"ਉਲਟਾਣਯੋਗ ਇੰਜਣ, ਉਲਟਾਣਯੋਗ ਇੰਜਣ, ਉਲਟਾਉਣਯੋਗ ਮਸ਼ੀਨ","ರಿವರ್ಸಿಬಲ್ ಎಂಜಿನ್, ರಿವರ್ಸಿಬಲ್ ಎಂಜಿನ್, ರಿವರ್ಸಿಬಲ್ ಯಂತ್ರ"
ਉਲਟਾਉਣਯੋਗ ਵਟਾਂਦਰਾ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ವಿನಿಮಯ
ਉਲਟ ਚੁੰਬਕੀਕਰਨ,ರಿವರ್ಸಿಬಲ್ ಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
ਉਲਟਣਯੋਗ ਚੁੰਬਕੀ ਵਿਕਾਰ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಕಾಂತೀಯ ವಿರೂಪ
"ਉਲਟਾਉਣ ਯੋਗ ਕਾਰਵਾਈ, ਉਲਟ ਕਾਰਵਾਈ","ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಕಾರ್ಯಾಚರಣೆ, ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಕಾರ್ಯಾಚರಣೆ"
ਵਾਪਸੀਯੋਗ ਮਾਰਗ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಮಾರ್ಗ
ਐਨਾਗ੍ਰਾਮ ਪੈਂਡੂਲਮ,ಅನಗ್ರಾಮ್ ಲೋಲಕ
ਉਲਟਣਯੋਗ ਚੁੰਬਕਤਾ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಕಾಂತೀಯತೆ
ਵਾਪਸੀਯੋਗ ਪ੍ਰਕਿਰਿਆ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಪ್ರಕ್ರಿಯೆ
ਉਲਟਣਯੋਗ ਪ੍ਰਤੀਕਰਮ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಪ್ರತಿಕ್ರಿಯೆ
ਉਲਟਾਉਣਯੋਗ ਟ੍ਰਾਂਸਡਿਊਸਰ,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಸಂಜ್ಞಾಪರಿವರ್ತಕ
ਉਲਟ ਪਰਤ,ಹಿಮ್ಮುಖ ಪದರ
ਉਲਟਾ ਸਵਿੱਚ,ರಿವರ್ಸ್ ಸ್ವಿಚ್
ਰੋਟੇਸ਼ਨ,ಸುತ್ತುವುದು
ਪਰਸਪਰ,ಪರಸ್ಪರ ವಿನಿಮಯಕಾರಕ
ਘੁੰਮਣਾ,ಸುತ್ತುತ್ತವೆ
ਘੁੰਮਦਾ ਰਜਿਸਟਰ,ಸುತ್ತುತ್ತಿರುವ ರಿಜಿಸ್ಟರ್
ਘੁੰਮਦਾ ਧੁਰਾ,ಸುತ್ತುತ್ತಿರುವ ಅಕ್ಷ
ਘੁੰਮਦਾ ਸਿਲੰਡਰ,ತಿರುಗುವ ಸಿಲಿಂಡರ್
ਘੁੰਮਦਾ ਵਹਾਅ,ಸುತ್ತುತ್ತಿರುವ ಹರಿವು
ਘੁੰਮਦੀ ਲਾਈਨ,ತಿರುಗುವ ರೇಖೆ
ਘੁੰਮਦੀ ਹੋਜ਼,ಸುತ್ತುವ ಮೆದುಗೊಳವೆ
ਮੁੜ-ਕੋਇਲਿੰਗ,ಮರು-ಸುರುಳಿ
rex,ರೆಕ್ಸ್
"ਰੇਨੋਲਡਜ਼ ਟੈਸਟ, ਰੇਨੋਲਡਜ਼ ਟੈਸਟ","ರೆನಾಲ್ಡ್ಸ್ ಪರೀಕ್ಷೆ, ರೆನಾಲ್ಡ್ಸ್ ಪರೀಕ್ಷೆ"
ਰੇਨੋਲਡਸ ਸਮੀਕਰਨ,ರೆನಾಲ್ಡ್ಸ್ ಸಮೀಕರಣ
ਰੇਨੋਲਡਜ਼ ਦਾ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,ರೆನಾಲ್ಡ್ಸ್ ಲಾ ಆಫ್ ಸಮ್ಮಿಟ್ರಿ
ਰੇਨੋਲਡਸ ਨੰਬਰ,ರೆನಾಲ್ಡ್ಸ್ ಸಂಖ್ಯೆ
ਰੇਨੋਲਡਜ਼ ਤਣਾਅ,ರೆನಾಲ್ಡ್ಸ್ ಒತ್ತಡ
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ,ರೇಡಿಯೋ ಆವರ್ತನ
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪਾਵਰ ਸਪਲਾਈ,ರೇಡಿಯೋ ಆವರ್ತನ ವಿದ್ಯುತ್ ಸರಬರಾಜು
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧ,ರೇಡಿಯೋ ಆವರ್ತನ ಪ್ರತಿರೋಧ
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸਿਗਨਲ ਜਨਰੇਟਰ,ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಜನರೇಟರ್
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸਕੁਇਡ,ರೇಡಿಯೋ ತರಂಗಾಂತರ ಸ್ಕ್ವಿಡ್
ਰਾਈਨਬਰਗ ਰੋਸ਼ਨੀ,ರೈನ್ಬರ್ಗ್ ಪ್ರಕಾಶ
ਰੇਨੀਅਮ,ರೀನಿಯಮ್
ਸਟ੍ਰੀਮ ਕੰਟਰੋਲਰ,ಸ್ಟ್ರೀಮ್ ನಿಯಂತ್ರಕ
ਸਟ੍ਰੀਮ ਕੰਟਰੋਲਰ ਕੰਟਰੋਲ,ಸ್ಟ್ರೀಮ್ ನಿಯಂತ್ರಕ ನಿಯಂತ್ರಣ
ਮੇਸਨ ਰਹੋ,ಮೇಸನ್ ಆಗಿರಿ
ਵਧੀਆ ਦੂਰੀ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,ಅತ್ಯುತ್ತಮ ದೂರ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
ਰੋਮਬਸ,ರೋಂಬಸ್
rhombus antenna,ರೋಂಬಸ್ ಆಂಟೆನಾ
ਰੋਮਬਸ ਕ੍ਰਿਸਟਲ,ರೋಂಬಸ್ ಸ್ಫಟಿಕ
rhombus ਭਾਈਚਾਰੇ,ರೋಂಬಸ್ ಸಮುದಾಯ
"ਤਿਕੋਣਾ, ਸਮਾਨਾਂਤਰ ਹੈਕਸਾਗੋਨਲ","ತ್ರಿಕೋನ, ಸಮಾನಾಂತರ ಷಡ್ಭುಜೀಯ"
"ਤਿਕੋਣਾ ਵਰਗ, ਸਮਾਨਾਂਤਰ ਹੈਕਸਾਗੋਨਲ ਵਰਗ","ತ್ರಿಕೋನ ಚೌಕ, ಸಮಾನಾಂತರ ಷಡ್ಭುಜೀಯ ಚೌಕ"
"ਟ੍ਰਾਈਗੋਨਲੈਕਸ ਕ੍ਰਿਸਟਲ, ਸਮਾਨਾਂਤਰ ਹੈਕਸਾਗੋਨਲ ਕ੍ਰਿਸਟਲ","ಟ್ರೈಗೋನಾಲಕ್ಸ್ ಕ್ರಿಸ್ಟಲ್, ಸಮಾನಾಂತರ ಷಡ್ಭುಜೀಯ ಸ್ಫಟಿಕ"
ਤਿਕੋਣੀ ਸਮਰੂਪਤਾ,ತ್ರಿಕೋನ ಸಮ್ಮಿತಿ
ਤ੍ਰਿਸਮਾਨਾਤਾਕਸ਼ ਸਮੁਦਾਏ,ತ್ರಿಸ್ಮನತಾಕ್ಷ ಸಮುದಾಯ
"ਰੋਮਬੋਇਡ ਪ੍ਰਿਜ਼ਮ, ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ","ರೋಂಬಾಯ್ಡ್ ಪ್ರಿಸ್ಮ್, ಚತುರ್ಭುಜ ಪ್ರಿಸ್ಮ್"
ਰੂਮਬੈਟਰਨ,ರೂಂಬ್ಯಾಟ್ರಾನ್
"ਤਾਲ, ਤਾਲ, ਤਾਲ","ಲಯ, ಲಯ, ಲಯ"
ਤਾਲ ਪੈਟਰਨ,ಲಯ ಮಾದರಿ
ਰਿਬਨ ਲਾਊਡਸਪੀਕਰ,ರಿಬ್ಬನ್ ಧ್ವನಿವರ್ಧಕ
ਰਿਬਨ ਮਾਈਕ੍ਰੋਫੋਨ,ರಿಬ್ಬನ್ ಮೈಕ್ರೊಫೋನ್
ਚਾਵਲ ਨਿਰਪੱਖਤਾ,ಅಕ್ಕಿ ತಟಸ್ಥೀಕರಣ
ਚੌਲ ਵਿਧੀ,ಅಕ್ಕಿ ವಿಧಾನ
ਤੇਜ਼ ਬਲਨ,ವೇಗವರ್ಧಿತ ದಹನ
ਰਿਚਰਡਸਨ ਨੰਬਰ,ರಿಚರ್ಡ್ಸನ್ ಸಂಖ್ಯೆ
riecke ਚਿੱਤਰ,ರಿಕೆ ರೇಖಾಚಿತ್ರ
ਰੀਮੈਨ ਫੰਕਸ਼ਨ,ರೀಮನ್ ಕಾರ್ಯ
ਰੀਮੈਨ ਪਰਿਕਲਪਨਾ,ರೀಮನ್ ಕಲ್ಪನೆ
ਰੀਮਨ ਅਟੁੱਟ,ರೀಮನ್ ಅವಿಭಾಜ್ಯ
ਰੀਮੈਨ ਜਿਓਮੈਟਰੀ,ರೀಮನ್ ಜ್ಯಾಮಿತಿ
ਵਿਸ਼ੇਸ਼ ਹਾਈਡ੍ਰੋਜਨ ਬੰਬ,ವಿಶೇಷ ಹೈಡ್ರೋಜನ್ ಬಾಂಬ್
ਰਿਗੀ Leduc ਪ੍ਰਭਾਵ,ರಿಗಿ ಲೆಡುಕ್ ಪರಿಣಾಮ
"ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ","ಬಲ ಕೋನ, ಬಲ ಕೋನ"
ਦੱਖਣੀ ਸਪਲਾਈ,ದಕ್ಷಿಣ ಪೂರೈಕೆ
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਕੋਇਲ,ಪ್ರದಕ್ಷಿಣಾಕಾರ ಸುರುಳಿ
ਲੰਬਕਾਰੀ ਪ੍ਰਿਜ਼ਮ,ಲಂಬ ಪ್ರಿಸ್ಮ್
ਸੱਜੇ ਹੱਥ ਦਾ ਨਿਯਮ,ಬಲಗೈ ನಿಯಮ
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
ਲੰਬਕਾਰੀ ਭਾਗ,ಲಂಬ ವಿಭಾಗ
ਦੱਖਣੀ ਪਾਸੇ,ದಕ್ಷಿಣ ಭಾಗ
ਬਰਾਬਰ ਪ੍ਰਿਜ਼ਮ,ಸಮಾನ ಪ್ರಿಸ್ಮ್
ਸੱਜੇ ਕੋਣ ਪ੍ਰਿਜ਼ਮ,ಬಲ ಕೋನ ಪ್ರಿಸ್ಮ್
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਧਰੁਵੀਤਾ,ಪ್ರದಕ್ಷಿಣಾಕಾರ ಧ್ರುವೀಯತೆ
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਪੇਚ,ಪ್ರದಕ್ಷಿಣಾಕಾರ ತಿರುಪು
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਤਾਲਮੇਲ ਸਿਸਟਮ,ಪ್ರದಕ್ಷಿಣಾಕಾರ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
ਮਜ਼ਬੂਤ,ಬಲವಾದ
ਸਖ਼ਤ ਸਰੀਰ,ಘನ ದೇಹ
ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀ,ಕಠಿಣ ದೇಹದ ಚಲನೆ
ਸਖ਼ਤ ਵਿਸਥਾਪਨ,ಕಠಿಣ ಸ್ಥಳಾಂತರ
ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,ಕಠಿಣ ದೇಹದ ಡೈನಾಮಿಕ್ಸ್
ਮਜ਼ਬੂਤ ਸਟੈਂਡ,ಬಲವಾದ ನಿಲುವು
ਠੋਸ ਫਰੇਮ,ಘನ ಚೌಕಟ್ಟು
ਠੋਸ ਪੁੰਜ,ಘನ ದ್ರವ್ಯರಾಶಿ
ਸਖ਼ਤ ਰੋਟਰ,ಕಠಿಣ ರೋಟರ್
ਠੋਸ ਗੋਲ ਪੈਟਰਨ,ಘನ ಸುತ್ತಿನ ಮಾದರಿ
ਲਗਨ,ಪರಿಶ್ರಮ
ਸਥਿਰਤਾ ਸਿਧਾਂਤ,ನಿರಂತರತೆಯ ಪ್ರಮೇಯ
ਸਹੀ ਗਣਨਾ,ನಿಖರವಾದ ಲೆಕ್ಕಾಚಾರ
"ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ","ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ"
ਸਟੀਕ ਵਿਸ਼ਲੇਸ਼ਣ,ನಿಖರವಾದ ವಿಶ್ಲೇಷಣೆ
ਰੀਲੇਅ ਪ੍ਰਤੀਕਰਮ,ರಿಲೇ ಪ್ರತಿಕ್ರಿಯೆ
"nemi, edge, edge","ನೇಮಿ, ಅಂಚು, ಅಂಚು"
ਰਿਮ ਚਲਾਏ,ರಿಮ್ ಚಾಲಿತ
"ਰਿੰਗ, ਰਿੰਗ",ರಿಂಗ್ ರಿಂಗ್
ਰਿੰਗ ਸਰਕਟ,ರಿಂಗ್ ಸರ್ಕ್ಯೂಟ್
ਰਿੰਗ ਕੈਲਕੁਲੇਟਰ,ರಿಂಗ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
ਰਿੰਗ ਡਿਸਕ ਇਲੈਕਟ੍ਰੋਡ,ರಿಂಗ್ ಡಿಸ್ಕ್ ವಿದ್ಯುದ್ವಾರ
annular ਨੁਕਸ,ಉಂಗುರ ದೋಷ
ਰਿੰਗ ਨੁਕਸ,ರಿಂಗ್ ದೋಷ
"ਰਿੰਗ ਫਲਿੱਪ, ਰਿੰਗ ਫਲਿੱਪ","ರಿಂಗ್ ಫ್ಲಿಪ್, ರಿಂಗ್ ಫ್ಲಿಪ್"
ਰਿੰਗ ਮਾਈਕ੍ਰੋਮੀਟਰ,ರಿಂಗ್ ಮೈಕ್ರೋಮೀಟರ್
ਪੁਲ ਮੋਡੀਊਲੇਟਰ,ಸೇತುವೆ ಮಾಡ್ಯುಲೇಟರ್
ਘੰਟੀ ਸਟਾਪ ਸੂਚਕ,ಬೆಲ್ ಸ್ಟಾಪ್ ಸೂಚಕ
ਰਿੰਗ echelon,ರಿಂಗ್ ಎಚೆಲಾನ್
ਰਿੰਗ ਸੀਲ ਵਾਲਵ,ರಿಂಗ್ ಮೊಹರು ಕವಾಟ
ਰਿੰਗ ਥਿਊਰੀ,ರಿಂಗ್ ಸಿದ್ಧಾಂತ
ਆਵਾਜ਼ ਦਾ ਸਮਾਂ,ಧ್ವನಿ ಸಮಯ
ਰਿੰਗ ਉਂਗਲ,ಉಂಗುರದ ಬೆರಳು
ਰਿੰਗ ਨਲੀ,ರಿಂಗ್ ಡಕ್ಟ್
rebuttal ਕੁੰਜੀ,ನಿರಾಕರಣೆ ಕೀ
"ਆਵਾਜ਼, ਸਾਧਨ","ಧ್ವನಿ, ವಾದ್ಯ"
ਨਿਨਾਦ ਚੋਕ,ನಿನಾದ್ ಚಾಕ್
ਕੁੰਜੀ ਖੇਡਣ,ಕೀಲಿಯನ್ನು ನುಡಿಸುವುದು
ਉਰਮਿਕਾ,ಊರ್ಮಿಕಾ
ਬਕਲ ਸਟ੍ਰੀਮ,ಬುಕ್ಕಲ್ ಸ್ಟ್ರೀಮ್
urmika apod,ಊರ್ಮಿಕಾ ಅಪೋಡ್
ਉਰਮਿਕਾ ਫਿਲਟਰ,ಉರ್ಮಿಕಾ ಫಿಲ್ಟರ್
femoral ਵਾਲੀਅਮ,ತೊಡೆಯೆಲುಬಿನ ಪರಿಮಾಣ
urmika ਟੈਂਕ,ಊರ್ಮಿಕಾ ಟ್ಯಾಂಕ್
ਪਾਵਰ ਵੋਲਟੇਜ,ವಿದ್ಯುತ್ ವೋಲ್ಟೇಜ್
ਵਾਧਾ,ಬೆಳವಣಿಗೆ
ਉੱਤਮ ਦਿਨ,ಉಚ್ಛ್ರಾಯ ಸಮಯ
"ਐਲੀਵੇਸ਼ਨ ਟਾਈਮ ਰੀਵਿਜ਼ਨ, ਡਿਪਾਰਚਰ ਟਾਈਮ ਰੀਵਿਜ਼ਨ","ಎತ್ತರದ ಸಮಯ ಪರಿಷ್ಕರಣೆ, ನಿರ್ಗಮನ ಸಮಯ ಪರಿಷ್ಕರಣೆ"
ਟ੍ਰਾਂਸਫਰ ਸਮੇਂ ਦੀ ਵਿਗਾੜ,ವರ್ಗಾವಣೆ ಸಮಯ ವಿರೂಪ
ਸਮਾਂ-ਮੁਨਾਫ਼ਾ ਅਨੁਪਾਤ ਵਿੱਚ ਵਾਧਾ,ಏರಿಕೆ ಸಮಯ-ಲಾಭ ಅನುಪಾತ
ਚੜ੍ਹਦਾ ਸੂਰਜ magnetron,ಉದಯಿಸುತ್ತಿರುವ ಸೂರ್ಯನ ಮ್ಯಾಗ್ನೆಟ್ರಾನ್
ਚੜ੍ਹਦਾ ਸੂਰਜ,ಉದಯಿಸುತ್ತಿರುವ ಸೂರ್ಯ
ਰਿਜਲੇ ਪ੍ਰਿਜ਼ਮ ਸਿਸਟਮ,ರಿಡ್ಜ್ಲೆ ಪ್ರಿಸ್ಮ್ ಸಿಸ್ಟಮ್
ਰਿਟਜ਼ ਮਿਸ਼ਰਨ ਸਿਧਾਂਤ,ರಿಟ್ಜ್ ಸಂಯೋಜನೆಯ ಸಿದ್ಧಾಂತ
ਰਿਟਜ਼ ਫਾਰਮੂਲਾ,ರಿಟ್ಜ್ ಸೂತ್ರ
ਰੌਬਰਟਸਨ ਵਾਕਰ ਹੱਲ,ರಾಬರ್ಟ್ಸನ್ ವಾಕರ್ ಹಲ್
ਰੋਬੋ,ರೋಬೋ
ਪ੍ਰਕਾਸ਼ਮਾਨ ਪ੍ਰਿਜ਼ਮ,ಪ್ರಿಸ್ಮ್ ಅನ್ನು ಬೆಳಗಿಸುತ್ತದೆ
ਓਸਿਲੇਸ਼ਨ ਗਤੀ,ಆಂದೋಲನ ವೇಗ
ਰਾਕੇਟ,ರಾಕೆಟ್
ਰਾਕੇਟ ਕਾਰਵਾਈ,ರಾಕೆಟ್ ಕ್ರಿಯೆ
ਰਾਕੇਟ ਅਡਾਪਟਰ,ರಾಕೆಟ್ ಅಡಾಪ್ಟರ್
ਰਾਕੇਟ ਜਹਾਜ਼,ರಾಕೆಟ್ ವಿಮಾನ
ਰਾਕੇਟ ਉਡਾਣ,ರಾಕೆಟ್ ಹಾರಾಟ
ਰਾਕੇਟ ਬਾਲਣ,ರಾಕೆಟ್ ಇಂಧನ
ਰਾਕੇਟ ਸਕੈਵੇਂਜਰ,ರಾಕೆಟ್ ಸ್ಕ್ಯಾವೆಂಜರ್
ਰਾਕੇਟ-ਮੋਟਰ ਕੁਸ਼ਲਤਾ,ರಾಕೆಟ್-ಮೋಟಾರ್ ದಕ್ಷತೆ
ਰਾਕੇਟ ਸੰਚਾਲਿਤ,ರಾಕೆಟ್ ಚಾಲಿತ
ਰਾਕੇਟ ਨਾਲ ਚੱਲਣ ਵਾਲਾ ਵਾਹਨ,ರಾಕೆಟ್ ಚಾಲಿತ ವಾಹನ
ਰਾਕੇਟ ਪ੍ਰੋਜੈਕਟਾਈਲ,ರಾಕೆಟ್ ಉತ್ಕ್ಷೇಪಕ
ਰਾਕੇਟ ਪ੍ਰੋਪਲਸ਼ਨ,ರಾಕೆಟ್ ಪ್ರೊಪಲ್ಷನ್
ਰਾਕੇਟ ਜਹਾਜ਼,ರಾಕೆಟ್ ಹಡಗು
ਰਾਕੇਟ sled,ರಾಕೆಟ್ ಸ್ಲೆಡ್
ਰਾਕੇਟ ਸਪੈਕਟ੍ਰਮ,ರಾಕೆಟ್ ಸ್ಪೆಕ್ಟ್ರಮ್
ਰਾਕੇਟ ਜ਼ੋਰ,ರಾಕೆಟ್ ಥ್ರಸ್ಟ್
ਰਾਕੇਟ ਵਿਗਿਆਨ,ರಾಕೆಟ್ ವಿಜ್ಞಾನ
"ਰੌਕਨ, ਅੰਦੋਲਨ, ਡੋਲਨ","ರಾಕನ್, ಮೂವ್ಮೆಂಟ್, ಡೋಲನ್"
"ਐਜੀਟੇਟਿੰਗ ਆਰਕ ਬਲਾਸਟ, ਐਜੀਟੇਟਿੰਗ ਆਰਕ ਫਰਨੇਸ","ಆಂದೋಲನದ ಆರ್ಕ್ ಬ್ಲಾಸ್ಟ್, ಆಂದೋಲನದ ಆರ್ಕ್ ಫರ್ನೇಸ್"
dolnik ਕਰਵ,ಡೊಲ್ನಿಕ್ ಕರ್ವ್
ਸਵਿੰਗ ਕੁੰਜੀ,ಸ್ವಿಂಗ್ ಕೀ
ਸੰਧਿਆ ਵਾਈਬ੍ਰੇਸ਼ਨ,ಟ್ವಿಲೈಟ್ ಕಂಪನ
"ਸੈਂਡੋਲੀ ਰੋਧਕ ਧਮਾਕਾ, ਸੈਂਡੋਲੀ ਰੋਧਕ ਭੱਠੀ","ಸಂಡೋಲಿ ರೆಸಿಸ್ಟಿವ್ ಬ್ಲಾಸ್ಟ್, ಸ್ಯಾಂಡೋಲಿ ರೆಸಿಸ್ಟಿವ್ ಫರ್ನೇಸ್"
ਰੌਕੂਨ,ರಾಕೂನ್
"ਡੰਡੇ, ਡੰਡੇ, ਡੰਡੇ, ਡੰਡੇ","ರಾಡ್, ರಾಡ್, ರಾಡ್, ರಾಡ್"
roentgen,ರೋಂಟ್ಜೆನ್
roentgen ਬਰਾਬਰ,ರೋಂಟ್ಜೆನ್ ಸಮಾನ
ਬਲਾਤਕਾਰ,ಅತ್ಯಾಚಾರ
