Malayalam,Assamese
ശേഷിക്കുന്ന സൈഡ് ബാൻഡ്,অৱশিষ্ট কাষৰ বেণ্ড
വി.എച്ച്.ഡി.എൽ,ভিএইচডিএল
ഹാർമണി വിഎച്ച്എഫ്,হাৰমনি ভিএইচএফ
വൈബ്രേഷൻ ഗാൽവനോമീറ്റർ (VHS),কম্পন গেলভানোমিটাৰ (VHS)
സ്തംഭിച്ച ഗാൽവനോമീറ്റർ,ষ্টেগাৰড গেলভানোমিটাৰ
വീഡിയോ ADC,ভিডিঅ&#39; adc
"വീഡിയോ ആംപ്ലിഫയർ, വിഷ്വൽ ആംപ്ലിഫയർ","ভিডিঅ’ এম্প্লিফায়াৰ, ভিজুৱেল এম্প্লিফায়াৰ"
വീഡിയോ നിലവാരം,ভিডিঅ&#39; বৈশিষ্ট্যসমূহ
വീഡിയോ വിതരണക്കാരൻ,ভিডিঅ&#39; যোগানকাৰী
വീഡിയോ ബാൻഡ് വീതി,ভিডিঅ&#39; বেণ্ড-উইডথ
"വീഡിയോ കാസറ്റ്, വിഷ്വൽ കാസറ്റ്","ভিডিঅ&#39; কেছেট, দৃশ্যমান কেছেট"
വീഡിയോ കാസറ്റ് റെക്കോർഡർ,ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ
വീഡിയോ കൺട്രോളർ,ভিডিঅ&#39; নিয়ন্ত্ৰক
വീഡിയോ ഡാറ്റ ടെർമിനൽ,ভিডিঅ&#39; ডাটা টাৰ্মিনেল
വീഡിയോ ഡിറ്റക്ടർ,ভিডিঅ&#39; ডিটেক্টৰ
വീഡിയോ ഡിസ്ക്,ভিডিঅ&#39; ডিস্ক
വീഡിയോ ഡിസ്ക് സിസ്റ്റം,ভিডিঅ&#39; ডিস্ক ব্যৱস্থা
വീഡിയോ ഡിസ്പ്ലേ,ভিডিঅ&#39; প্ৰদৰ্শন
വീഡിയോ ഡിസ്പ്ലേ യൂണിറ്റ് (VDU),ভিডিঅ&#39; প্ৰদৰ্শন একক (VDU)
വീഡിയോ ഇലക്ട്രോണിക് സ്റ്റാൻഡേർഡ് അസോസിയേഷൻ (VESA),ভিডিঅ&#39; ইলেক্ট্ৰনিক ষ্টেণ্ডাৰ্ড এছ&#39;চিয়েচন (VESA)
വീഡിയോ ആവൃത്തി,ভিডিঅ&#39; ফ্ৰিকুৱেন্সি
വീഡിയോ ഗെയിം,ভিডিঅ&#39; গেম
വീഡിയോ ഗ്രാഫിക് ഒപ്റ്റിമൈസർ (VGA),ভিডিঅ&#39; গ্রাফিক অপ্টিমাইজাৰ (VGA)
വീഡിയോ ഇന്ററാക്ഷൻ എന്റിറ്റി,ভিডিঅ&#39; পাৰস্পৰিক ক্ৰিয়া সত্তা
വീഡിയോ മെമ്മറി,ভিডিঅ&#39; মেমৰি
വീഡിയോ പേജ്,ভিডিঅ&#39; পেজ
വീഡിയോ ഫോൺ,ভিডিঅ&#39; ফোন
വീഡിയോ പ്രീആംപ്ലിഫയർ,ভিডিঅ&#39; প্ৰিএম্প্লিফায়াৰ
വീഡിയോ റാം,ভিডিঅ&#39; ৰাম
VRAM,v.ram
വീഡിയോ ടേപ്പ്,ভিডিঅ&#39; টেপ
വീഡിയോ ടേപ്പ് റെക്കോർഡിംഗ്,ভিডিঅ&#39; টেপ ৰেকৰ্ডিং
വീഡിയോ ടേപ്പ് രേഖപ്പെടുത്തി,ভিডিঅ&#39;টেপ ৰেকৰ্ড কৰা হৈছে
വീഡിയോ ടെർമിനൽ,ভিডিঅ&#39; টাৰ্মিনেল
വീഡിയോ ടെസ്റ്റ് സിഗ്നൽ,ভিডিঅ&#39; পৰীক্ষা সংকেত
വീഡിയോ ടെക്സ്റ്റ്,ভিডিঅ&#39; টেক্সট
വീഡിയോ ടെക്സ്റ്റ് ഡാറ്റ ടെർമിനൽ,ভিডিঅ&#39; টেক্সট ডাটা টাৰ্মিনেল
വീഡിയോ പാത,ভিডিঅ&#39; পথ
വീഡിയോകോൺ ട്യൂബ്,ভিডিঅ&#39;কন টিউব
വിഷ്വൽ ഡാറ്റ,দৃশ্যমান তথ্য
വ്യൂഫൈൻഡർ,ভিউফাইণ্ডাৰ
നിരീക്ഷണ ദൂരം,পৰ্যবেক্ষণৰ দূৰত্ব
വെരിലോഗ്,ভেৰিলগ
വെർച്വൽ ചാനൽ,ভাৰ্চুৱেল চেনেল
വെർച്വൽ അടിസ്ഥാനം,ভাৰ্চুৱেল গ্ৰাউণ্ড কৰা
വെർച്വൽ ഉയരം,ভাৰ্চুৱেল উচ্চতা
വെർച്വൽ മെമ്മറി,ভাৰ্চুৱেল মেমৰি
വെർച്വൽ മെമ്മറി സിസ്റ്റം,ভাৰ্চুৱেল মেমৰি চিস্টেম
ദൃശ്യ പ്രകാശ സ്പെക്ട്രം,দৃশ্যমান পোহৰৰ বৰ্ণালী
രംഗം ശീർഷകം,দৃশ্যৰ শিৰোনাম
വി.എം.ഇ,ভিএমই
വി-മോസ്,v-মছ
വി-മോസ്ഫെറ്റ്,V-MOSFET
ശബ്ദ സന്ദേശം,ভয়েচ মেছেজ
ടോൺ ഓപ്പറേറ്റഡ് സ്വിച്ച്,টোন অপাৰেটেড চুইচ
വോയ്സ് സിന്തസൈസർ,ভইচ চিন্থেচাইজাৰ
"അസ്ഥിരമായ, അസ്ഥിരമായ","অস্থিৰ, অস্থিৰ"
മെമ്മറി നഷ്ടപ്പെട്ടു,স্মৃতিশক্তি নোহোৱা হৈছে
വോൾട്ടേജ്,ভোল্টেজ
വോൾട്ടേജ് ആംപ്ലിഫയർ / ബഫർ,ভোল্টেজ এম্প্লিফায়াৰ / বাফাৰ
വോൾട്ടേജ് താരതമ്യം,ভল্টেজ তুলনাকাৰী
വോൾട്ടേജ് കൺട്രോളർ ഓസിലേറ്റർ (VCO),ভোল্টেজ নিয়ন্ত্ৰক দোলক (VCO)
വോൾട്ടേജ് നിയന്ത്രിത നിലവിലെ ഉറവിടം (VCCS),ভোল্টেজ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (VCCS)
വോൾട്ടേജ് നിയന്ത്രിത നിലവിലെ ഉറവിടം (VCCS),ভোল্টেজ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (VCCS)
വോൾട്ടേജ് നിയന്ത്രണ ഉപകരണം,ভল্টেজ নিয়ন্ত্ৰণ যন্ত্ৰ
വോൾട്ടേജ് നിയന്ത്രിത പ്രതിരോധം,ভল্টেজ নিয়ন্ত্ৰিত ৰেজিষ্টেন্স
വോൾട്ടേജ് നിയന്ത്രിത വോൾട്ടേജ് ഉറവിടം (VCVS),ভোল্টেজ নিয়ন্ত্ৰিত ভোল্টেজ উৎস (VCVS)
വോൾട്ടേജ് ഡിവിഷൻ,ভল্টেজ বিভাজন
വോൾട്ടേജ് ഇരട്ടി,ভল্টেজ ডাবলাৰ
വോൾട്ടേജ് ഇരട്ടി,ভল্টেজ ডাবলাৰ
വോൾട്ടേജ് റീസെറ്റ്,ভল্টেজ ৰিছেট
വോൾട്ടേജ് ട്രെയിലിംഗ്,ভল্টেজ ট্ৰেইলিং
വോൾട്ടേജ് ചിഹ്നം,ভল্টেজ চিহ্ন
വോൾട്ടേജ് മാഗ്നിഫിക്കേഷൻ മൾട്ടിപ്ലയർ,ভল্টেজ বৃদ্ধি বহুগুণক
വോൾട്ടേജ് മൾട്ടിപ്ലയർ സർക്യൂട്ട്,ভল্টেজ বহুগুণক বৰ্তনী
വോൾട്ടേജ് ക്വാഡ്രേച്ചർ,ভল্টেজ কোৱাড্ৰেচাৰ
വോൾട്ടേജ് റേറ്റിംഗ്,ভল্টেজ ৰেটিং
വോൾട്ടേജ് നിർദ്ദേശം,ভল্টেজৰ নিৰ্দেশনা
വോൾട്ടേജ് നിയന്ത്രണം,ভল্টেজ নিয়ন্ত্ৰণ
വോൾട്ടേജ് ഉറവിടം,ভল্টেজৰ উৎস
വോൾട്ടേജ് സ്പൈക്ക്/ഷോക്ക്,ভোল্টেজ স্পাইক/শ্বুক
വോൾട്ടേജ് സ്റ്റെബിലൈസർ,ভল্টেজ ষ্টেবিলাইজাৰ
വോൾട്ടേജ് പുരോഗമിക്കുന്ന തരംഗം,ভোল্টেজ প্ৰগ্ৰেছিং তৰংগ
വോൾട്ടേജ് പ്രോഗ്രസിംഗ് വേവ് റേഷ്യോ (VSWR),ভোল্টেজ প্ৰগ্ৰেছিং তৰংগ অনুপাত (VSWR)
വോൾട്ടേജ് അഡ്ജസ്റ്റർ,ভল্টেজ এডজাষ্টাৰ
വോൾട്ടേജ്-കറന്റ് കൺവെർട്ടർ,ভল্টেজ-কাৰেণ্ট কনভাৰ্টাৰ
വോൾട്ടേജ്-ഫ്രീക്വൻസി കൺവെർട്ടർ,ভল্টেজ-ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ
വോൾട്ടേജ് ട്രാൻസ്ഫർ ഫംഗ്ഷൻ,ভল্টেজ স্থানান্তৰ কাৰ্য্য
വോൾട്ടേജ് ട്രാൻസ്ഫർ അനുപാതം,ভল্টেজ স্থানান্তৰ অনুপাত
വോൾട്ടേജ് ട്രാൻസ്ഫോർമർ / ട്രാൻസ്ഫോർമർ,ভল্টেজ ট্ৰেন্সফৰ্মাৰ/ট্ৰেন্সফৰ্মাৰ
വോൾട്ടേജ് ട്രിപ്പിൾ,ভল্টেজ ট্ৰিপল
ഡിജിറ്റൽ വീഡിയോ ഡിസ്ക്,ডিজিটেল ভিডিঅ&#39; ডিস্ক
ചൂട് തുല്യമായ വോൾട്ട്,তাপৰ সমতুল্য ভল্ট
"ഉച്ചത്തിലുള്ള കൺട്രോളർ, സൗണ്ട് കൺട്രോളർ","উচ্চতা নিয়ন্ত্ৰক, শব্দ নিয়ন্ত্ৰক"
VOS,VOS
വിആർ ട്യൂബ്,ভি আৰ টিউব
വി.എസ്.ഡബ്ല്യു.ആർ അളന്നു,ভি এছ ডব্লিউ আৰ জুখিব পৰা
"ഫലകം, ബീജസങ്കലനം ചെയ്യാത്ത","প্লেক, নিষিক্ত নোহোৱা"
കാത്തിരിക്കുന്ന സംസ്ഥാനം,অপেক্ষাৰ অৱস্থা
മതിൽ പ്ലേറ്റ്,দেৱালৰ ফলক
വാട്ട്,ৱাট
വാട്ട് മണിക്കൂർ / വാട്ട് മണിക്കൂർ,ৱাট ঘণ্টা / ৱাট ঘণ্টা
"വാട്ട്മീറ്റർ, വാട്ട്മീറ്റർ","ৱাটমিটাৰ, ৱাটমিটাৰ"
വാട്ടേജ് റേറ്റിംഗ്,ৱাটেজ ৰেটিং
വേവ് അനലൈസർ,তৰংগ বিশ্লেষক
തരംഗ രൂപം,তৰংগ ৰূপ
തരംഗരൂപം വക്രീകരണം,তৰংগ আকৃতিৰ বিকৃতি
തരംഗരൂപം ജനറേറ്റർ,তৰংগ আকৃতিৰ উৎপাদক
തരംഗരൂപ സംശ്ലേഷണം,তৰংগ আকৃতি সংশ্লেষণ
വേവ് ഫ്രണ്ട്,wave front
തിരമാല പാത,তৰংগ পথ
വേവ് പാത്ത് അവസാനിപ്പിക്കൽ,তৰংগ পথৰ সমাপ্তি
തരംഗ പ്രതിരോധം,তৰংগ প্ৰতিৰোধ ক্ষমতা
തരംഗദൈർഘ്യം,তৰংগদৈৰ্ঘ্য
തരംഗദൈർഘ്യ ഡിവിഷൻ മൾട്ടിപ്ലക്‌സിംഗ് (WDM),তৰংগদৈৰ্ঘ্য বিভাজন মাল্টিপ্লেক্সিং (WDM)
വേവ് മീറ്റർ,তৰংগ মিটাৰ
തരംഗ സംപ്രേക്ഷണം,তৰংগ সংবহন
തരംഗ പ്രതിഫലനം,তৰংগ প্ৰতিফলন
വേവ് കോൺഫിഗറേഷൻ,তৰংগ সংৰূপ
"വേവ് ലൂപ്പ്, വേവ് ട്രാപ്പ്","তৰংগ লুপ, তৰংগ ফান্দ"
വേവ് പാത്ത് ഡിസ്പർഷൻ,তৰংগ পথ বিক্ষিপ্ততা
വെബർ,ৱেবাৰ
വെബ്സൈറ്റ്,ৱেবছাইট
വെയ്റ്റഡ് കോഡ്,ওজনযুক্ত ক&#39;ড
ആർദ്ര-കോശം,ভিজা-কোষ
ഗോതമ്പ് കല്ല് പാലം,ঘেঁহুৰ শিলৰ দলং
വിസിൽ ശബ്ദം,হুইচেলৰ শব্দ
വെളുത്ത ശബ്ദം,বগা শব্দ
വൈഡ് ഏരിയ നെറ്റ്‌വർക്ക് (WAN),ৱাইড এৰিয়া নেটৱাৰ্ক (WAN)
വിശാലമായ ബാൻഡ്,বহল বেণ্ড
വൈഡ്-ബാൻഡ് ആംപ്ലിഫയർ,ৱাইড-বেণ্ড এম্প্লিফায়াৰ
വൈഡ് ബാൻഡ് ഫിൽട്ടർ,ৱাইড বেণ্ড ফিল্টাৰ
