Assamese,Tamil
অতিক্ৰমণীয় সমীকৰণ,ஆழ்நிலை சமன்பாடு
অতিক্ৰমণীয় কাৰ্য্য,ஆழ்நிலை செயல்பாடு
অতিক্ৰমণীয় সংখ্যা,ஆழ்நிலை எண்
বদলিকৰ,பரிமாற்றம்
স্থানান্তৰ কাৰ্য্য,பரிமாற்ற செயல்பாடு
ট্ৰেন্সফিনিট ইণ্ডাকচন,எல்லையற்ற தூண்டல்
ট্ৰেন্সফিনিট সংখ্যা,எல்லையற்ற எண்
ৰূপান্তৰ,மாற்றம்
ৰূপান্তৰ সূত্ৰ,உருமாற்ற சூத்திரம்
ৰূপান্তৰ মেট্ৰিক্স,உருமாற்ற அணி
স্থানাংকৰ ৰূপান্তৰ,ஒருங்கிணைப்புகளின் மாற்றம்
ৰূপান্তৰিত ফলন,மாற்றப்பட்ட செயல்பாடு
ৰূপান্তৰিত মেট্ৰিক্স,மாற்றப்பட்ட அணி
ট্ৰেন্সশ্বিপমেণ্টৰ সমস্যা,பரிமாற்ற பிரச்சனை
ক্ষণস্থায়ী আচৰণ,நிலையற்ற நடத்தை
ক্ষণস্থায়ী সমাধান,நிலையற்ற தீர்வு
স্থানান্তৰ,மாற்றம்
ট্ৰেঞ্জিচন মেট্ৰিক্স,மாற்றம் அணி
ট্ৰেন্সিটিভ,இடைநிலை
ট্ৰেন্সিটিভ ল&#39;,இடைநிலை சட்டம்
ক্ৰিয়াশীল সম্পৰ্ক,இடைநிலை உறவு
ট্ৰেন্সজিটিভিটি,இடமாற்றம்
ট্ৰেন্সিটিভিটি ছেট,இடமாற்றம் தொகுப்பு
অনুবাদ,மொழிபெயர்ப்பு
পৰিবহণ খৰচ,போக்குவரத்து செலவு
পৰিবহণৰ সমস্যা,போக்குவரத்து பிரச்சனை
পৰিবহণৰ সময়,போக்குவரத்து நேரம்
পৰিবহণ সমীকৰণ,போக்குவரத்து சமன்பாடு
ট্ৰেন্সপ&#39;জ কৰা মেট্ৰিক্স,இடமாற்ற அணி
এটা মেট্ৰিক্সৰ ট্ৰেন্সপ&#39;জ কৰা,மேட்ரிக்ஸின் இடமாற்றம்
ট্ৰেন্সপজিচন,இடமாற்றம்
ট্ৰেন্সভাৰ্চেলিটি,குறுக்குவழி
ট্ৰেন্সভাৰ্চেলিটি অৱস্থা,குறுக்கு நிலை
অনুপ্ৰস্থ,குறுக்கு
অনুপ্ৰস্থ গতি,குறுக்கு இயக்கம்
ট্ৰেপেজিয়াম,ட்ரேபீசியம்
ট্ৰেপেজ&#39;ইড,ட்ரேப்சாய்டு
ট্ৰেপেজ&#39;ইডাল প্ৰিজম,trapezoidal prism
উপচাৰ,சிகிச்சை
গছৰ ডায়েগ্ৰাম,மரம் வரைபடம்
প্ৰচলিত এক নতুন ধাৰা,போக்கு
ট্ৰেণ্ড লাইন,போக்கு வரி
ট্ৰেণ্ড মূল্য,போக்கு மதிப்பு
triadic,முக்கோணம்
পৰীক্ষণ,விசாரணை
ট্ৰাইল ফাংচন,சோதனை செயல்பாடு
ত্ৰিভুজ,முக்கோணம்
ত্ৰিভুজ বৈষম্য,முக்கோண சமத்துவமின்மை
বেগৰ ত্ৰিভুজ,வேகத்தின் முக்கோணம்
ত্ৰিভুজ চিহ্ন,முக்கோண சின்னம்
ত্ৰিভুজ ব্যৱস্থা,முக்கோண அமைப்பு
ত্ৰিকোণীয়তা,முக்கோணத்தன்மை
ত্ৰিকোণীয়,முக்கோணம்
ত্ৰিকোণীয় মেট্ৰিক্স,முக்கோண அணி
ত্ৰিকোণীয়কৰণ,முக்கோணம்
ট্ৰাইকটমী,முக்கோணவியல்
ত্ৰিভুজ,முக்கோண
ত্ৰিকোণমিতিক,முக்கோணவியல்
ত্ৰিকোণমিতিক বক্ৰ,முக்கோணவியல் வளைவு
ত্ৰিকোণমিতিক সমীকৰণ,முக்கோணவியல் சமன்பாடு
ত্ৰিকোণমিতিক ফলন,முக்கோணவியல் செயல்பாடு
ত্ৰিকোণমিতিক পৰিচয়,முக்கோணவியல் அடையாளம்
ত্ৰিকোণমিতিক শৃংখলা,முக்கோணவியல் தொடர்
ত্ৰিকোণমিতিক সমাধান,முக்கோணவியல் தீர்வு
ত্ৰিকোণমিতিক ৰূপান্তৰ,முக்கோணவியல் மாற்றம்
ত্ৰিকোণমিতি,முக்கோணவியல்
ট্ৰিপল,மூன்று
ট্ৰিপল ইন্টিগ্ৰেচন,மூன்று ஒருங்கிணைப்பு
ট্ৰিপলেট,மும்மடங்கு
trisect,முக்கோணம்
ট্ৰাইছেকচন,முக்கோணம்
এটা কোণৰ ট্ৰাইছেকচন,ஒரு கோணத்தின் முக்கோணம்
তুচ্ছ ৰূপ,அற்ப வடிவம்
তুচ্ছ টপোলজি,அற்பமான இடவியல்
কৰ্কট ৰোগৰ ট্ৰপিক,கடகரேகை
মকৰ ৰাশিৰ ট্ৰপিক,மகர ரேகை
ট্ৰপ&#39;স্ফিয়াৰ,வெப்ப மண்டலம்
সঁচা অৰ্থ,உண்மையான அர்த்தம்
true মোড,உண்மையான முறை
ছেদ কৰা,துண்டிக்கப்பட்டது
ছেদ কৰা শঙ্কু,துண்டிக்கப்பட்ட கூம்பு
ছেদ কৰা বিতৰণ,துண்டிக்கப்பட்ட விநியோகம்
ছেদ কৰা কম্পাঙ্ক বিতৰণ,துண்டிக்கப்பட்ட அதிர்வெண் விநியோகம்
ট্ৰাংকেচন,துண்டித்தல்
ট্ৰাংকেচন ত্ৰুটি,துண்டிப்பு பிழை
সত্য,உண்மை
সত্য কাৰ্য্য,உண்மை செயல்பாடு
সত্য টেবুল,உண்மை அட்டவணை
সত্য মূল্য,உண்மை மதிப்பு
t-পৰিসংখ্যা,t-புள்ளிவிவரம்
t-টেষ্ট,டி-சோதனை
টাৰ্বুলেন্স তত্ত্ব,கொந்தளிப்பு கோட்பாடு
টাৰ্নিং পইণ্ট,திருப்பு முனை
পাক,திருப்பம்
টুইষ্টেড কাৰ্ভ,முறுக்கப்பட்ட வளைவு
দ্বিমাত্ৰিক,இரு பரிமாண
দ্বিমাত্ৰিক অবিৰত বিতৰণ,இரு பரிமாண தொடர்ச்சியான விநியோகம்
দ্বিমাত্ৰিক ভেক্টৰ,இரு பரிமாண திசையன்
দুগুণ শ্ৰেণীবিভাজন,இரண்டு மடங்கு வகைப்பாடு
