Bengali,Telugu
সুপারিপজিশন,సూపర్‌పోజిషన్
সুপারপজিশন,సూపర్ స్థానం
সুপারসোনিক,సూపర్సోనిక్
সরবরাহ নালী,సరఫరా వాహిక
দমন গ্রিড,అణచివేత గ్రిడ్
পৃষ্ঠের শব্দ,ఉపరితల శబ్దం
পৃষ্ঠ তরঙ্গ,ఉపరితల తరంగం
সার্ফিং,సర్ఫింగ్
উত্সাহ,ఉప్పెన
চারপাশ,పరిసరాలు
সংবেদন,ససెప్టెన్స్
সংবেদনশীলতা,ససెప్టబిలిటీ
স্থগিত,సస్పెండ్
অদলবদল,స్వాప్
সুইপ সার্কিট,స్వీప్ సర్క్యూట్
স্যুইচ,స్విచ్
স্যুইচ বোর্ড,స్విచ్ బోర్డు
নিয়ন্ত্রণ ইউনিট চালু করুন,నియంత్రణ యూనిట్ ఆన్ చేయండి
স্যুইচিং,మారడం
প্রতীক হার,చిహ్నం రేటు
প্রতিসম,సుష్ట
সিঙ্ক (সিঙ্ক্রোনাস),సమకాలీన
সিঙ্ক ডাল,సమకాలీకరణ పల్స్
সিঙ্ক ট্রান্সফার,సమకాలీకరణ బదిలీ
সিঙ্ক্রোনাইজেশন,సమకాలీకరణ
সিঙ্ক্রোনাইজড,సమకాలీకరించబడింది
সিঙ্ক্রোনাস,సింక్రోనస్
সিঙ্ক্রোনাস মোটর,సింక్రోనస్ మోటారు
সিনারজিক,సినర్జిక్
সিনারজিস্টিক,సినర్జిస్టిక్
সিনারজি,సినర్జీ
সিনট্যাকটিক,వాక్యనిర్మాణం
বাক্য গঠন,సింటాక్స్
বাক্যগঠন ত্রুটি,సింటాక్స్ లోపం
সিনথেসাইজার,సింథసైజర్
সিনথেসাইজার কার্ড,సింథసైజర్ కార్డులు
পদ্ধতি,వ్యవస్థ
সিস্টেম আর্কিটেকচার,సిస్టమ్ ఆర్కిటెక్చర్
ব্যবস্থা পরিকল্পনা,సిస్టమ్ డిజైన్
সিস্টেম মেনু,సిస్టమ్ మెను
ট্যাগ,ట్యాగ్
ফিরে কথা,తిరిగి మాట్లాడు
টেপ,టేప్
টেপ রেকর্ডার,టేప్ రికార్డర్
টেপ স্লাইসিং,టేప్ స్లైసింగ్
ট্যাপার্ড,దెబ్బతింది
লক্ষ্য,లక్ష్యం
শুল্ক,సుంకం
টাস্ক বার,టాస్క్ బార్
প্রযুক্তিগত,సాంకేతిక
প্রযুক্তিগত চ্যালেঞ্জ,సాంకేతిక సవాలు
প্রযুক্তিগত বৈশিষ্ট্য,సాంకేతిక అంశాలు
প্রযুক্তিগত নির্দেশিকা,సాంకేతిక మార్గదర్శకాలు
টেকনিক্যাল প্যারামিটার,సాంకేతిక పరామితి
প্রযুক্তিগত গুণ,సాంకేతిక నాణ్యత
প্রযুক্তিগত ছিনতাই,సాంకేతిక స్నాగ్
প্রযুক্তি,టెక్నిక్
প্রযুক্তিগত সীমাবদ্ধতা,సాంకేతిక పరిమితి
প্রযুক্তি,సాంకేతికం
প্রযুক্তি মূল্যায়ন,టెక్నాలజీ అసెస్‌మెంట్
টেলিকাস্টিং,టెలికాస్టింగ్
টেলিসিন,టెలిసిన్
টেলিগ্রাফি,టెలిగ్రఫీ
টেলিমেটিক্স,టెలిమాటిక్స్
টেলিমেটারিং,టెలిమెటరింగ్
টেলিফোন,టెలిఫోన్
টেলিটেক্সট,టెలిటెక్స్ట్
টেলিভিশন,టెలివిజన్
তাপমাত্রা,ఉష్ణోగ్రత
যথোপযুক্ত সৃষ্টিকর্তা,ఉష్ణోగ్రత నియంత్రణ
অস্থায়ী,తాత్కాలిక
অস্থায়ী পরিচালনা,తాత్కాలిక నిర్వహణ
অস্থায়ী অপ্রয়োজনীয়তা,తాత్కాలిక పునరావృతం
টেনসিল শক্তি,తన్యత బలం
তাঁবু,టెన్టకిల్
টেরাবাইট (টিবি),టెరాలి
টার্মিনাল,టెర్మినల్
টার্মিনাল অ্যাডাপ্টার,టెర్మినల్ ఎడాప్టర్లు
টার্মিনাল সরঞ্জাম,టెర్మినల్ పరికరాలు
সমাপ্তি,ముగించడం
সমাপ্তি প্রতিরোধ,ప్రతిఘటనను ముగించడం
সমাপ্তি,ముగింపు
টার্মিনেটর,టెర్మినేటర్
ভূখণ্ডের প্রোফাইল,టెర్రైన్ ప్రొఫైల్స్
তৃতীয় বাতাস,తృతీయ వైండింగ్
পরীক্ষা,పరీక్ష
পরীক্ষার ডেটা,పరీక్ష డేటా
পরীক্ষার চিত্র,పరీక్ష చిత్రం
পরীক্ষা সংকেত,పరీక్ష సిగ్నల్
পরীক্ষক,టెస్టర్
পরীক্ষামূলক,పరీక్ష
পরীক্ষা এবং পরিমাপ,పరీక్షలు మరియు కొలత
তাপীয় শব্দ,ఉష్ణ శబ్దం
তাপ ওভারলোড রিলে,థర్మల్ ఓవర్లోడ్ రిలే
থার্মিয়োনিক রেকটিফায়ার,థర్మియోనిక్ రెక్టిఫైయర్
