Punjabi,Tamil
ਦੁਹਰਾਉਣਯੋਗਤਾ,மீண்டும் மீண்டும் செய்யக்கூடிய தன்மை
"ਦੁਹਰਾਉਣ ਵਾਲਾ, ਦੁਹਰਾਉਣ ਵਾਲਾ","ரிப்பீட்டர், ரிப்பீட்டர்"
"repel ਕਰਨ ਲਈ, repel ਕੀਤਾ ਜਾ ਕਰਨ ਲਈ","விரட்ட, விரட்டப்பட வேண்டும்"
ਘਿਣਾਉਣੀ,விரட்டும்
ਦੁਹਰਾਓ,மீண்டும் மீண்டும்
ਨੁਮਾਇੰਦਗੀ,பிரதிநிதித்துவம்
"ਪ੍ਰਤੀਨਿਧੀ, ਪ੍ਰਤੀਨਿਧੀ","பிரதிநிதி, பிரதிநிதி"
"ਮੁੜ ਪ੍ਰਾਪਤ ਕਰਨ ਯੋਗ, ਮੁੜ ਪੈਦਾ ਕਰਨ ਯੋਗ","மீட்கக்கூடிய, மீண்டும் உருவாக்கக்கூடிய"
"ਪ੍ਰਜਨਨ, ਪ੍ਰਜਨਨ, ਪ੍ਰਜਨਨ","இனப்பெருக்கம், இனப்பெருக்கம், இனப்பெருக்கம்"
ਦੂਰ ਕਰਨਾ,விரட்டு
ਵਿਰੋਧ,விரட்டல்
ਘਿਣਾਉਣੀ,விரட்டும்
ਖੋਜ,ஆராய்ச்சி
"ਤਲਾਬ, ਸਰੋਵਰ, ਸਰੋਵਰ, ਸਰੋਵਰ, ਟੋਆ","நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம்"
ਮੁੜ ਤੈਨਾਤੀ,மறுபகிர்வு
"ਬਕਾਇਆ, ਬਚਿਆ ਹੋਇਆ","எஞ்சிய, எஞ்சிய"
"ਵਿਰੋਧ, ਵਿਰੋਧ","எதிர்ப்பு, எதிர்ப்பு"
ਪ੍ਰਤੀਰੋਧਕਤਾ,எதிர்ப்பாற்றல்
ਰੋਧਕ,மின்தடை
"ਭੰਗ, ਭੰਗ, ਵਿਭਿੰਨਤਾ","கலைத்தல், கரைதல், வேறுபாடு"
ਗਲਤ ਪੇਸ਼ਕਾਰੀ,தவறான விளக்கம்
"ਖੰਡ ਕਰਨ ਲਈ, ਵੱਖ ਕਰਨ ਲਈ, ਖੰਡਿਤ ਕਰਨ ਲਈ","பிரிவுக்கு, வேறுபடுத்த, பிரிக்க"
ਵੰਡਣ ਵਾਲਾ,பிரிப்பான்
ਗੂੰਜ,அதிர்வு
ਗੂੰਜਦਾ ਪ੍ਰਭਾਵ,அதிர்வு விளைவு
ਗੂੰਜਦਾ,எதிரொலிக்கும்
"ਗੂੰਜ, ਗੂੰਜ","அதிர்வு, அதிர்வு"
ਗੂੰਜਦਾ,எதிரொலிக்கும்
"ਜਵਾਬ, ਜਵਾਬ, ਰਿਪੋਰਟ","பதில், பதில், அறிக்கை"
ਵਿਰਾਮ,இடைநிறுத்தம்
ਦੁਬਾਰਾ ਸ਼ੁਰੂ ਕਰੋ,மீண்டும் தொடங்க
ਬਕਾਇਆ ਬੀਮ,எஞ்சிய கற்றை
"ਨਤੀਜਾ, ਨਤੀਜਾ, ਨਤੀਜਾ","முடிவு, முடிவு, முடிவு"
ਨਤੀਜਾ ਨਤੀਜਾ,விளைவாக முடிவு
ਤੇਕਮਜ਼ੋਰ,சரியில்லாத
ਪਤਲਾ,நீர்த்த
ਜਾਲੀਦਾਰ,வலைப்பின்னல்
"ਰੈਟੀਨਾ, ਰੈਟੀਨਾ","விழித்திரை, விழித்திரை"
ਵਾਪਸ ਰਾਕੇਟ,பின் ராக்கெட்
"Resonance, Regression, Rebound","அதிர்வு, பின்னடைவு, மீளுருவாக்கம்"
ਦੀ ਪਾਲਣਾ ਕਰੋ,பின்பற்றவும்
ਉਲਟਾ,தலைகீழ்
"ਉਲਟਾ, ਉਲਟਾ, ਉਲਟਾ, ਉਲਟਾ","தலைகீழ், தலைகீழ், தலைகீழ், தலைகீழ்"
ਪਿਛੜੇ ਪੱਖਪਾਤ,பின்தங்கிய சார்பு
reversibility,மீள்தன்மை
ਉਲਟਾਉਣਯੋਗ,மீளக்கூடியது
ਰੋਟੇਸ਼ਨ,சுழற்சி
ਘੁੰਮਣਾ,சுழலும்
ਰੇਨੋਲਡਸ ਨੰਬਰ,ரெனால்ட்ஸ் எண்
ਸਟ੍ਰੀਮ ਕੰਟਰੋਲਰ,ஸ்ட்ரீம் கட்டுப்படுத்தி
ਅਜੀਬ ਲੰਬਾਈ,ஒற்றைப்படை நீளம்
"ਤਿਕੋਣਾ ਕ੍ਰਿਸਟਲ, ਸਮਾਨਾਂਤਰ ਹੈਕਸਾਗੋਨਲ ਕ੍ਰਿਸਟਲ","முக்கோண படிகங்கள், இணை அறுகோண படிகங்கள்"
"ਰੋਮਬੋਇਡ ਪ੍ਰਿਜ਼ਮ, ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ","ரோம்பாய்டு ப்ரிஸம், நாற்கர ப்ரிஸம்"
ਮੇਸਨ ਰਹੋ,கொத்தனார் தங்க
"ਤਾਲ, ਤਾਲ, ਤਾਲ","தாளம், தாளம், தாளம்"
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,கடிகாரகடிகாரச்சுற்று
ਲੰਬਕਾਰੀ ਪ੍ਰਿਜ਼ਮ,செங்குத்து ப்ரிஸம்
ਸੱਜੇ ਹੱਥ ਦਾ ਨਿਯਮ,வலது கை விதி
ਸੱਜੇ ਪਾਸੇ ਦਾ ਪੇਚ,வலது பக்க திருகு
ਬਰਾਬਰ ਪ੍ਰਿਜ਼ਮ,ஒரே மாதிரியான ப்ரிஸம்
ਮਜ਼ਬੂਤ,வலுவான
ਲਗਨ,விடாமுயற்சி
"ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
"ਆਵਾਜ਼, ਸਾਧਨ","ஒலி, கருவி"
ਉਰਮਿਕਾ,ஊர்மிகா
ਉੱਤਮ ਦਿਨ,உச்சம்
ਰੋਬੋ,ரோபோ
ਰਾਕੇਟ ਕਾਰਵਾਈ,ராக்கெட் நடவடிக்கை
ਰਾਕੇਟ,ராக்கெட்
ਰਾਕੇਟ ਵਿਗਿਆਨ,ஏவுகலன் அறிவியல்
"ਚੱਟਾਨ, ਅੰਦੋਲਨ, ਸਵਿੰਗ","ராக்கன், இயக்கம், ஊஞ்சல்"
roentgen,ரோன்ட்ஜென்
"roentgen-ਰੇ, ਐਕਸ-ਰੇ","roentgen-ray, x-ray"
"ਰੋਲਿੰਗ, ਰੋਲ, (ਐਡ.), ਗੋਲਿੰਗ, ਰੋਲਿੰਗ (ਐਡ.)","ரோலிங், ரோல், (எட்.), ரவுண்டிங், ரோலிங் (Vr.)"
"ਬੇਲਨੀ, ਲੋਟਨੀ, ਲੋਟਨਿਕ (ਵੀ.), ਵੇਲਨ, ਲੋਟਨ (ਐਡੀ.)","Belni, Lotni, Lotnik (v.), Velan, Lotan (ed.)"
ਰੋਟੇਸ਼ਨਲ,சுழற்சி
"ਘੁੰਮਣਾ, ਘੁੰਮਣਾ (v.), ਗੋਲਾਕਾਰ, ਪਹੀਏ ਵਾਲਾ (v.)","சுழற்ற, சுழற்ற (வி.), வட்ட, சக்கரம்"
ਰੋਟੇਸ਼ਨਲ,சுழற்சி
"ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ","சுழற்சி, சுழற்சி"
"ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਸ਼ਨਲ","சுழற்சி, சுழற்சி, சுழற்சி"
"ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਟਰ","சுழற்சி, சுழலி"
"ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਸ਼ਨਲ","சுழற்சி, சுழற்சி"
"ਰੋਟਰ, ਰੋਟਰ","சுழலி, சுழலி"
"ਮੋਟਾ, ਮੋਟਾ","கரடுமுரடான, கரடுமுரடான"
"ਬੰਦ ਕਰੋ, ਬੰਦ ਕਰੋ","நெருக்கமான, நெருக்கமான"
ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ,பயண நேரம்
ਰਾਹ,வழி
"ਰੁਟੀਨ, ਰੁਟੀਨ","வழக்கமான, வழக்கமான"
"ਪਦਮਰਾਗ, ਰੂਬੀ, ਲਾਲ, ਯਾਕੁਤ","பத்மராக், ரூபி, சிவப்பு, யாகுட்"
"ਰੂਬੀ ਲੇਜ਼ਰ, ਰੂਬੀ ਲੇਜ਼ਰ","ரூபி லேசர், ரூபி லேசர்"
"ਪਤਵਾਰ, ਕੰਟਰੋਲ","சுக்கான், கட்டுப்பாடு"
ਨਿਯਮ,விதிகள்
ਰੇਖਾਂਕਿਤ grating,அடிக்கோடிட்ட தட்டி
"ਗ੍ਰਾਫ਼, ਲਾਈਨਾਂ","வரைபடங்கள், கோடுகள்"
"ਚਲਾਓ, ਪਰੰਪਰਾ","ஓடு, பாரம்பரியம்"
ਦੌੜਾਕ,ஓடுபவர்
"ਇਕਰਾਰਨਾਮਾ, ਇਕਰਾਰਨਾਮਾ, ਫਟਣਾ","ஒப்பந்தம், ஒப்பந்தம், வெடிப்பு"
ਰਦਰਫੋਰਡ ਸਕੈਟਰਿੰਗ,ரதர்ஃபோர்ட் சிதறல்
ਰਦਰਫੋਰਡ,ரதர்ஃபோர்ட்
ਰਾਈਡਬਰਗ,ரைட்பெர்க்
ਸੁਰੱਖਿਅਤ ਲੋਡ,பாதுகாப்பான சுமை
"ਸੁਰੱਖਿਅਤ, ਸੁਰੱਖਿਅਤ","பாதுகாப்பான, பாதுகாப்பான"
"ਸੇਫਟੀ ਫਿਊਜ਼, ਬਿੱਕਫੋਰਡ ਫਿਊਜ਼","பாதுகாப்பு உருகி, பிக்ஃபோர்ட் ஃபியூஸ்"
ਸੁਰੱਖਿਆ ਵਾਲਵ,பாதுகாப்பு வால்வு
"ਨਮੂਨਾ, ਨਮੂਨਾ","மாதிரி, மாதிரி"
"ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)","மாதிரி (v.), மாதிரி (n.)"
ਸੈਂਡਵਿਚ,சாண்ட்விச்
"ਸੈਟੇਲਾਈਟ, ਸਹਾਇਕ ਕੰਪਨੀ, ਪਿੱਛੇ","செயற்கைக்கோள், துணை, பின்னிணைப்பு"
ਸਹਾਇਕ ਲਾਈਨ,கிளை நதி
ਸੰਤੁਸ਼ਟ ਕਰਨ ਲਈ,திருப்திப்படுத்த
ਸ਼ਨੀ ਰਿੰਗ,சனி வளையம்
savart,savart
ਸਕੇਲਰ,அளவுகோல்
ਕਦਮ ਗੁਣਕ,படி பெருக்கி
"ਖਿਲਾਰ, ਖਿਲਾਰ","சிதறல், சிதறல்"
ਫੈਲਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,பரவல் செயல்முறை
ਨਜ਼ਰ,பார்வை
ਫੈਲਾਉਣਾ,பெருகும்
"scratch (ਆਵਾਜ਼), scratch","கீறல் (ஒலி), கீறல்"
"sieve, sieve (ed.), drive","சல்லடை, சல்லடை (பதிப்பு), ஓட்டு"
sku ਨਿਗਾਹ,sku பார்வை
"ਬੰਦ ਕਰਨਾ, ਸੀਲ ਕਰਨਾ, ਸੀਲ ਕਰਨਾ (ਵਰਤ.)","மூட, முத்திரை, முத்திரை (ver.)"
"ਮੌਸਮੀ ਪਰਿਵਰਤਨ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ","பருவகால மாறுபாடு, பருவகால ஏற்ற இறக்கங்கள்"
secant ਨਿਯਮ,இரண்டாவது விதி
"ਦੂਜਾ (ਐਡੀ.), ਦੂਜਾ (v.)","இரண்டாவது (பதிப்பு), இரண்டாவது (வி.)"
"ਸੈਕੰਡਰੀ, ਸੈਕੰਡਰੀ","இரண்டாம் நிலை, இரண்டாம் நிலை"
"1 ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ","1பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"ਸੈਕਟਰ, ਸੈਕਟਰ, ਸੈਕਟਰ","துறை, துறை, துறை"
ਲੰਮਾ ਸਮਾਂ,நீண்ட கால
ਬੀਜਣ,விதைத்தல்
ਭੂਚਾਲ ਵਿਗਿਆਨ,நிலநடுக்கவியல்
ਭੂਚਾਲ ਵਿਗਿਆਨ,நிலநடுக்கவியல்
ਭੂਚਾਲ ਵਿਗਿਆਨ,நிலநடுக்கவியல்
ਚੋਣਯੋਗਤਾ,தேர்ந்தெடுக்கும் திறன்
"ਆਪਣੇ ਆਪ ਨੂੰ, ਆਪਣੇ ਆਪ ਨੂੰ","சுய, சுய"
ਅੰਦਰੂਨੀ ਊਰਜਾ,உள்ளார்ந்த ஆற்றல்
ਸਵੈ-ਚਾਲਤ ਦੋਲਨ,தன்னிச்சையான அலைவு
ਸੈਮੀਕੰਡਕਟਰ,குறைக்கடத்தி
ਅਰਧ ਅਨੁਭਵੀ,அரை அனுபவபூர்வமான
ਅਰਧ-ਅਨੰਤ,அரை எல்லையற்ற
ਅਰਧ-ਲਾਗ ਗ੍ਰਾਫ ਸ਼ੀਟ,அரை பதிவு வரைபட தாள்
ਗੋਲਾਕਾਰ ਪਲੱਸ ਕੋਣ,கோளக் கூட்டல் கோணம்
ਭਾਵਨਾ,உணர்வு
ਸੰਵੇਦਨਸ਼ੀਲ,உணர்திறன்
"ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ","உணர்திறன், உணர்திறன், உணர்திறன், உணர்திறன்"
"ਸਾਊਂਡ ਰਿਸੀਵਰ ਲੈਂਪ ਕਰੈਸਟ, ਸਾਊਂਡ ਰਿਸੀਵਰ ਫਲੇਮ","ஒலி பெறுதல் விளக்கு முகடு, ஒலி பெறுதல் சுடர்"
"ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ","உணர்திறன், உணர்திறன், உணர்திறன்"
"ਸਰਗਰਮੀ, ਸੰਵੇਦਨਾ","செயல்படுத்துதல், உணர்தல்"
ਸੈਂਸਰ,சென்சார்
ਵੱਖ ਕਰਨ ਯੋਗ,பிரிக்கக்கூடிய
"ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਪਾੜਾ","பிரித்தல், பிரித்தல், பிரித்தல், இடைவெளி"
ਅਸ਼ਟੈਵ,எண்கோணம்
septode,செப்டோட்
ਇੰਡੈਕਸਿੰਗ,அட்டவணைப்படுத்துதல்
ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ (ਨਕਸ਼ੇ),தொடர் தொடர் தொடர் (வரைபடம்)
ਸਰਵੋ ਮੋਟਰ,சர்வோ மோட்டார்
"ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ","அமைக்க, அமைக்க, அமைக்க, அமைக்க"
"ਘਟੀਆ, ਰੰਗਤ","தாழ்த்தப்பட்ட, நிழல்"
ਸ਼ੈਡੋ,நிழல்
ਚਿੱਤਰ,உருவம்
ਤਿੱਖਾ ਅੰਤ,கூர்மையான முடிவு
ਸਪਾਊਟ ਸੀਮਾ,உமிழ் வரம்பு
"ਸ਼ੀਅਰ ਫੋਰਸ, ਸ਼ੀਅਰ","வெட்டு படை, வெட்டு"
ਢਾਲ nuclide,கவச அணுக்கரு
"ਰਚਨਾ, ਵਿਸਥਾਪਨ, ਤਬਾਦਲਾ","உருவாக்கம், இடப்பெயர்ச்சி, இடமாற்றம்"
ਸਦਮੇ ਦੀ ਗਤੀ,அதிர்ச்சி வேகம்
ਸਦਮੇ ਦੀ ਲਹਿਰ,அதிர்ச்சி அலை
"ਛੋਟਾ, ਖਰਾਬ, ਅਸੰਗਤ","குறுகிய, பாழடைந்த, பொருத்தமற்ற"
ਉੱਚੀ ਆਵਾਜ਼,உரத்த குரல்
"ਲੇਟਰਲ ਮਾਰਗ, ਸ਼ੰਟ (ਐਡੀ.), ਸਾਈਡ ਪਾਥ, ਸ਼ੰਟ (ਵੀ.)","பக்கவாட்டு பாதை, shunt (ed.), பக்க பாதை, shunt (v.)"
"ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ","பக்க, பக்க, பக்க"
sidereal,பக்கவாட்டு
"ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਰੱਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਪਤਾ ਲਗਾਉਣਾ","பார்வை, நோக்குதல், பார்வை, நோக்குதல், நோக்குதல், கண்டறிதல்"
ਰਾਸ਼ੀ ਚਿੰਨ੍ਹ,இராசி அடையாளம்
"ਸੰਕੇਤ, ਸੰਕੇਤ","சமிக்ஞை, சமிக்ஞை"
ਚੁੱਪ ਦੀ ਮਿਆਦ,அமைதியான காலம்
ਸਿਲੀਕਾਨ ਡਾਇਡ,சிலிக்கான் டையோடு
ਸਿਲੀਕਾਨ,சிலிக்கான்
"ਸਿਲੀਕਾਨ ਪਲਾਕ, ਸਿਲੀਕਾਨ ਵੇਫਰ","சிலிக்கான் தகடு, சிலிக்கான் வேஃபர்"
ਸਮਾਨਤਾ,"ஒப்புமை, ஒப்புமை"
ਨਕਲ ਕਰਨ ਵਾਲਾ,பின்பற்றுபவர்
ਇੱਕੋ ਸਮੇਂ,ஒரே நேரத்தில்
"ਚਿੰਨ੍ਹ, ਸਾਈਨ","அடையாளம், சைன்"
ਸਿੰਗਲ ionization,ஒற்றை அயனியாக்கம்
ਸਿੰਗਲ ਲਾਈਨ ਸਿੰਗਲ ਲਾਈਨ,ஒற்றை வரி ஒற்றை வரி
ਸਿੰਗਲ ਕਦਮ,ஒற்றை படி
"ਪਹੁੰਚ, ਡੁੱਬਣਾ, ਡੁੱਬਣਾ, ਅਭੇਦ ਹੋਣਾ, ਸਿੰਕ, ਟੋਆ","அணுகல், மூழ்குதல், மூழ்குதல், ஒன்றிணைத்தல் தொட்டி, மூழ்குதல், நீர்த்தேக்கம்"
sinusoidal,சைனூசாய்டல்
ਸਾਈਫਨ,சைஃபோன்
ਸਾਇਰਨ,சைரன்
"ਆਕਾਰ, ਆਕਾਰ (n.), ਆਕਾਰ, ਉੱਕਰੀ (v.)","அளவு, அளவு (n.), அளவு, வேலைப்பாடு (v.)"
"ਅਸਮਿਤ, ਤਿਰਛੀ","சமச்சீரற்ற, வளைவு"
"epidermis ਪ੍ਰਭਾਵ, ਚਮੜੀ ਪ੍ਰਭਾਵ","மேல்தோல் விளைவு, தோல் விளைவு"
ਅਸਮਾਨੀ ਨੀਲਾ,வானம் நீலம்
ਝੁਕੀ ਸੀਮਾ,சாய்வு வீச்சு
ਸੱਪ,பாம்பு
"ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਹੱਲ","நழுவும், நழுவும், நழுவும், நழுவும், தீர்வு"
c ਰਿੰਗ,c மோதிரம்
"ਕੱਟਣਾ, ਕੱਟਣਾ, ਕੱਟਣਾ","பிளவு, பிளவு, பிளவு"
"ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ","சாய்வு, சாய்வு, சாய்வு"
ਸਲਾਟਡ ਲਾਈਨ,துளையிடப்பட்ட கோடு
ਹੌਲੀ ਰਿਐਕਟਰ,மெதுவான உலை
ਪੀਤੀ,புகைபிடித்தது
ਪ੍ਰੇਰਕ ਕੈਪਸੀਟਰ,தூண்டல் மின்தேக்கி
"ਕਰਵ ਦਾ ਸੰਚਾਲਨ, ਕਰਵ ਦਾ ਵਿਲੀਨਤਾ","வளைவின் வெப்பச்சலனம், வளைவை ஒன்றிணைத்தல்"
