Telugu,Gujarati
To మరియు fro కదలిక,ગતિથી
టోగుల్ స్విచ్,ટોકલ -સ્વિચ
టోకెన్ రింగ్ నెట్‌వర్క్,પ્રતીક રિંગ નેટવર્ક
ఓరిమి,સહનશીલતા
టోన్ కంట్రోల్,સ્વર નિયંત્રણ
టూల్ బార్,ઓજાર
సాధనాలు,સાધનો
దంతాల గేరింగ్,દાંતવાળું
టోపోలాజీ,સ્નાતકવિજ્ologyાન
టొరాయిడల్ వైండింగ్,ટોરોઇડલ વિન્ડિંગ
టార్క్,ટોર્ક
మొత్తం నాణ్యత నిర్వహణ (TQM),કુલ ગુણવત્તા સંચાલન (ટીક્યુએમ)
టోటలైజర్,સર્વાંગી
టవర్,Tંચે ટાવર
ట్రేసర్,ટ્રેસર
ట్రేసింగ్,ટ્રેસિંગ
ట్రాక్,ટ્રેક
ట్రాక్ బాల్,માર્ગ
ట్రాకింగ్,ટ્રેકિંગ
ట్రాఫిక్ నిర్వహణ,પ્રવાસ વ્યવસ્થાપન
లావాదేవీల ఫైల్ సిస్టమ్,વ્યવહાર -ફાઇલ પદ્ધતિ
ట్రాన్స్‌కోడ్,ટ્રાંસકોડ
ట్రాన్స్‌డ్యూసెర్,પરિવર્તન કરનાર
ట్రాన్సీవర్,ક્રેશ કરનાર
బదిలీ లక్షణాలు,તબદીલી લાક્ષણિકતાઓ
బదిలీ ఫంక్షన్,તબદીલી વિધેય
ట్రాన్స్ఫార్మర్,પરિવર્તનશીલ
ట్రాన్స్ఫార్మర్ ఎక్సైటర్,પરિવર્તનશીલ
ట్రాన్స్ఫార్మర్ ట్రాలీ,રૂપાંતર
తాత్కాలిక,ક્ષણભંગુર
తాత్కాలిక కోడింగ్,ક્ષણિક કોડિંગ
అస్థిరమైన లోపం,ક્ષણિક ભૂલ
తాత్కాలిక మార్పిడి,ક્ષણિક ફેરબદલ
ట్రాన్సిస్టర్,સંજ્istાન
అనువాదం,ભાષાંતર
అనువాదకుడు,ભાષાંતર કરનાર
ప్రసార,ટ્રાન્સમિશન
ప్రసార ఇంటర్ఫేస్,પ્રસારણ ઇન્ટરફેસ
ప్రసారణ తంత్రి,પ્રસારણ લાઈન
ప్రసార నష్టం,પ્રસારણ નુકસાન
ట్రాన్స్మిషన్ స్టూడియో,પ્રસારણ સ્ટુડિયો
ట్రాన్స్మిటర్,ઉપનામ કરનાર
ట్రాన్స్మిటర్ కంట్రోలర్,ટ્રાન્સમીટર નિયંત્રક
ట్రాన్స్మిటర్ నిర్వహణ,ટ્રાન્સમીટર જાળવણી
ట్రాన్స్మిటర్ అవుట్ పుట్ పవర్,ટ્રાન્સમીટર આઉટ પાવર આઉટ
యాంటెన్నాను ప్రసారం చేస్తుంది,પ્રસારિત
యాంటెన్నా లాభం ప్రసారం చేస్తుంది,એન્ટેના લાભ
ప్రసార పౌన frequency పున్యం,પ્રસારણ આવર્તન
ట్రాన్స్మిటింగ్ స్టేషన్,પ્રસારણ કેન્દ્ર
ట్రాన్స్పాండర్,સમાવિષ્ટ
ట్రాపాట్ డయోడ్,ટ્રેપેટ ડાયોડ
ట్రావెలింగ్ వేవ్,પ્રવાસ
ట్రెల్లిస్ డీకోడింగ్,જપ્તી ડીકોડિંગ
కందకం మరియు కండ్యూట్,ખાઈ અને નળી
ట్రిగ్గర్ సర్క్యూట్,ઉશ્કેરણી સરકી
ట్రిమ్,સુઘડ
ట్రిమ్మింగ్,સુવ્યવસ્થિત
త్రిపాద,ત્રણ
ట్రోపోస్పియర్,ઉષ્ણકટિબંધ
కత్తిరించడం,કાપી નાખવું
ట్రూత్ టేబుల్,સત્ય વિષય
ట్యూన్ చేయబడింది,ટાળવું
ట్యూనర్,ટ્યુરર
ట్యూనింగ్,બચ્ચો
సొరంగం డయోడ్,ટનલ ડાયોડ
టన్నెలింగ్,પહાડ
నిర్వహణ చుట్టూ తిరగండి,વ્યવસ્થાપન તરફ વળવું
టర్న్ టేబుల్,ફેર
ట్వీటర్,ટ્યુજીટર
వక్రీకృత,વાળીને વળેલું
వక్రీకృత జత కేబుల్,વિકૃત જોડી કેબલ
అసమతుల్య ఆడియో లైన్,અસંતુલિત audio ડિઓ લાઇન
వోల్టేజ్ కింద,વોલ્ટેજ હેઠળ
యునికాస్టింగ్,બેકાબૂ
యూనివర్సల్ గేట్,સાર્વત્રિક દ્વાર
యూనివర్సల్ నెట్‌వర్క్,સાર્વત્રિક નેટવર્ક
విడదీయని వడపోత,પૂજનીય ફિલ્ટર
అప్ కన్వర్టర్,કન્વર્ટર
అప్లింక్,ઉચ્ચારણ
అప్‌లోడ్,અપલોડ કરવું
ఉపయోగపడే క్షేత్ర బలం,ઉપયોગી ક્ષેત્ર શક્તિ
విలువ జోడించిన సేవలు,મૂલ્ય પ્રાપ્ત સેવાઓ
వరయాక్టర్ డయోడ్,ચલ ડાયોડ
వేరియబుల్,વધઘટપાત્ર
వేరియబుల్ ఏరియా సౌండ్ ట్రాక్,ચલ વિસ્તાર સાઉન્ડ ટ્રેક
వేరియబుల్ డేటా రేట్ కుదింపు,ચલ ડેટા દર સંકોચન
వేరియబుల్ డెన్సిటీ సౌండ్ ట్రాక్,ચલ ઘનતાનો ટ્રેક
వేరియబుల్ అవుట్పుట్ డేటా రేటు,ચલ ચલણ -આઉટપુટ ડેટા દર
వెక్టర్,વેક્ટર
వెక్టర్ ఇంపెడెన్స్ మీటర్,વેક્ટર અવરોધ મીટર
వెక్టర్ నెట్‌వర్క్ ఎనలైజర్,વેક્ટર નેટવર્ક વિશ્લેષક
కాంతి వేగం,પ્રકાશ વેગ
వెంటెడ్ బాక్స్,લહેજત
బహుముఖ ప్రజ్ఞ,વૈવાહિકતા
సంస్కరణ: Telugu,ભાષાંતર
నిలువు విమానం,Verંચું વિમાન
నిలువుగా ధ్రువణ,Verગલી ધ્રુવીકૃત
వెలిజ్రాలక బృందం,વેસ્ટિગિયલ સાઇડ બેન્ડ (વી.એસ.બી.)
వైబ్రేషన్,કંપન
వైబ్రేటర్,કંપદાર
వీడియో,આદર્શ
వీడియో యాంప్లిఫైయర్,વિડિઓ એમ્પ્લીફાયર
వీడియో గొలుసు,વિડિઓ સાંકળ
వీడియో లక్షణాలు,વિડિઓ લાક્ષણિકતાઓ
వీడియో కోడ్,વીડિયો
వీడియో కుదింపు,વિડિઓ કમ્પ્રેશન
వీడియో కాన్ఫరెన్సింగ్,વિડિઓ કોન્ફરન્સિંગ
