Tamil,Kannada
குரலை உயர்த்தி,ನಾಚಿಕೆಗೇಡು
கருவி,ಉಪಕರಣ
கருவி டவுன் ஸ்ட்ரைக்,ಟೂಲ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್
மேல்,ಮೇಲಕ್ಕೆ
தலைப்பு,ವಿಷಯ
உயர்மட்ட முடிவு,ಉನ್ನತ ಮಟ್ಟದ ನಿರ್ಧಾರ
உயர்மட்ட நிர்வாகம்,ಉನ್ನತ ಆಡಳಿತ
மேல்,ಅತ್ಯಂತ ಮೇಲಕ್ಕೆ
சிறந்த அதிகாரி,ಉನ್ನತ ಅಧಿಕಾರ
நிலப்பரப்பு,ಸ್ಥಳಾಕೃತಿ
முதன்மை முன்னுரிமை,ಮೊದಲ ಆದ್ಯತೆ
சிறந்த தரவரிசை,ಉನ್ನತ ಸ್ಥಾನ
மேல் ரகசியம்,ಉನ್ನತ ರಹಸ್ಯ
சித்திரவதை,ಚಿತ್ರಹಿಂಸೆ
மொத்தம்,ಒಟ್ಟು
மொத்த சேவை,ಒಟ್ಟು ಸೇವೆ
கடினமான,ಕಠಿಣ
சுற்றுப்பயணம்,ಪ್ರವಾಸ
சுற்றுப்பயண திட்டம்,ಪ್ರವಾಸ ಕಾರ್ಯಕ್ರಮ
சுற்றுப்பயண அறிக்கை,ಪ್ರವಾಸದ ವರದಿ
Tout,ಮಾತು
நகரம்,ಪಟ್ಟಣ
டவுன்ஷிப்,ಪಟ್ಟಣ
சுவடு,ಜಾಡಿನ
பாதை,ಬಲೆ
இழுவை,ಎಳೆತ
வர்த்தக ஒப்பந்தம்,ವ್ಯಾಪಾರ ಒಪ್ಪಂದ
தொழிற்சங்கம்,ಒಕ್ಕೂಟ
பாரம்பரியம்,ಸಂಪ್ರದಾಯ
தொடர்வண்டி,ತರಬೇತಿ
பயிற்சி,ತರಬೇತಿ ಪಡೆಯುವವನು
பயிற்சி,ತರಬೇತಿ
பயிற்சியாளர்,ತರಬೇತುದಾರ
பயிற்சி,ತರಬೇತಿ
பயிற்சி மையம்,ತರಬೇತಿ ಕೇಂದ್ರ
பயிற்சி கல்லூரி,ತರಬೇತಿ ಕಾಲೇಜು
பயிற்சி பிரிவு,ತರಬೇತಿ ವಿಭಾಗ
பயிற்சி நிறுவனம்,ತರಬೇತಿ ಸಂಸ್ಥೆ
பயிற்சி காலம்,ತರಬೇತಿ
பயிற்சி திட்டம்,ತರಬೇತಿ ಕಾರ್ಯಕ್ರಮ
பயிற்சி பிரிவு,ತರಬೇತಿ ಘಟಕ
பண்பு,ಗುಣಲಕ್ಷಣ
துரோகி,ದೇಶದ್ರೋಹಿ
அமைதி,ಶಾಂತಿ
பரிவர்த்தனை,ವ್ಯವಹಾರ
வணிகத்தின் பரிவர்த்தனை,ವ್ಯವಹಾರದ ವಹಿವಾಟು
படியெடுத்தல்,ಪ್ರತಿಲೇಖನ
இடமாற்றம்,ವರ್ಗಾಯಿಸು
மாற்றக்கூடிய பொருட்கள்,ವರ್ಗಾವಣೆ ಮಾಡಬಹುದಾದ ಸರಕುಗಳು
பரிமாற்ற நுழைவு,ಪ್ರವೇಶ ಪ್ರವೇಶ
பரிமாற்ற கட்டணம்,ವರ್ಗಾವಣೆ ಶುಲ್ಕ
பரிமாற்ற மெமோராண்டம்,ಜ್ಞಾಪಕ ಪತ್ರವನ್ನು ವರ್ಗಾಯಿಸಿ
பிரதிநிதிக்கு இடமாற்றம்,ಡೆಪ್ಯುಟೇಶನ್‌ನಲ್ಲಿ ವರ್ಗಾವಣೆ
பரிமாற்ற வரிசை,ವರ್ಗಾವಣೆ ಆದೇಶ
மாற்றம்,ರೂಪಾಂತರ
போக்குவரத்து,ಸಾಗಣೆ
போக்குவரத்து கடமை,ಸಾರಿಗೆ ಕರ್ತವ್ಯ
இடைக்கால,ಪರಿವರ್ತನೆಯ
போக்குவரத்து பாஸ்,ಸಾರಿಗೆ ಪಾಸ್
போக்குவரத்து விசா,ಸಾರಿಗೆ ವೀಸಾ
போக்குவரத்து பட்டறை,ಸಾರಿಗೆ ಕಾರ್ಯಾಗಾರ
மொழிபெயர்ப்பு,ಭಾಷಾಂತರ
மொழிபெயர்ப்பு,ಲಿಪ್ಯಂತರಣ
பரவும் முறை,ರೋಗ ಪ್ರಸಾರ
பரிமாற்றம்,ಪ್ರಸಾರ
போக்குவரத்து,ಸಾಗಿಸು
போக்குவரத்து கொடுப்பனவு,ಸಾರಿಗೆ ಭತ್ಯೆ
போக்குவரத்து,ಸಾರಿಗೆ
மாற்றம்,ಸ್ಥಳಾಂತರ
பொறி,ಬಲೆಗೆ ಬೀಳಿಸು
பயணம்,ಪ್ರಯಾಣ
பயண செலவுகள்,ಪ್ರಯಾಣ ವೆಚ್ಚ
பயணியின் காசோலை,ಪ್ರಯಾಣಿಕರ ಹಣದ ಪತ್ರ
பயண கொடுப்பனவு,ಪ್ರಯಾಣ ಭತ್ಯೆ
பயண கொடுப்பனவு மசோதா,ಪ್ರಯಾಣ ಭತ್ಯೆ ಮಸೂದೆ
பயண சலுகை,ಪ್ರಯಾಣ ರಿಯಾಯಿತಿ
துரோகம்,ವಿಶ್ವಾಸಘಾತುಕತೆ
தேசத்துரோகம்,ದೇಶದ್ರೋಹ
கருவூலம்,ಖಜಾನೆ
கருவூல பெஞ்ச்,ಖಜಾನೆ ಬೆಂಚ್
கருவூல வைப்பு ரசீது (T.D.R.),ಖಜಾನೆ ಠೇವಣಿ ರಶೀದಿ (ಟಿ.ಡಿ.ಆರ್.)
கருவூல ரசீது,ಖಜಾನೆ ರಶೀದಿ
கருவூல வவுச்சர்,ಖಜಾನೆ ಚೀಟಿ
உபசரிப்பு,ಚಿಕಿತ್ಸೆ
ஒப்பந்தம்,ಒಪ್ಪಂದ
ஒப்படைப்பு ஒப்பந்தம்,ಹಸ್ತಾಂತರದ ಒಪ್ಪಂದ
மலையேற்றம்,ಚಾರಣ
போக்கு,ಪ್ರವೃತ್ತಿ
அத்துமீறல்,ಅತಿರೇಕ
சோதனை,ವಿಚಾರಣೆ
சோதனை இருப்பு,ಪ್ರಯೋಗ ಸಮತೋಲನ
பரிசோதிக்கும் காலம்,ಪ್ರಯೋಗ ಅವಧಿ
பழங்குடி பகுதி மேம்பாடு,ಬುಡಕಟ್ಟು ಪ್ರದೇಶ ಅಭಿವೃದ್ಧಿ
பழங்குடி நலன்,ಬುಡಕಟ್ಟು ಕಲ್ಯಾಣ
பழங்குடி,ಬುಡಕಟ್ಟು
தீர்ப்பாயம்,ನ್ಯಾಯಮಂಡಳ
அஞ்சலி,ಗೌರವ
ஒழுங்கமைக்கவும்,ಆವರಣಿಸು
பயணம்,ಪ್ರವಾಸ
முத்தரப்பு,ತ್ರಿಪದಜ
மூன்று,ಮೂರು ಪಟ್ಟು
மும்மடங்கு,ತ್ರಿಪದಣಿ
உண்மையான நகல்,ನಿಜವಾದ ಪ್ರತಿ
டிரங்க் அழைப்பு,ಕಾಂಡದ ಕರೆ
நம்பிக்கை,ಸ ೦ ತಾನು
அறங்காவலர்,ತಿರುವು
நம்பகமான,ವಿಶ್ವಾಸಾರ್ಹ
கீழே,ತಿರಸ್ಕರಿಸಿ
ஆயத்த தயாரிப்பு அடிப்படை,ಟರ್ನ್‌ಕೀ ಆಧಾರ
மாறிவிடும்,ತಿದ್ದುಪಡಿ
விற்றுமுதல்,ವಹಿವಾಟು
டர்விட்யூட்,ತಿಕ್ಕಲು
பயிற்சி,ಶಿಕ್ಷಕ
இரட்டை நகரம்,ಅವಳಿ ನಗರ
இரட்டை பகிர்வு அடிப்படை,ಅವಳಿ ಹಂಚಿಕೆ ಆಧಾರ
தட்டச்சு செய்க,ಮಾದರಿ
டைப்ஸ்கிரிப்ட்,ಬೆರಳಚ್ಚಿನ
தட்டச்சுப்பொறி,ಬೆರಳಚ್ಚು
தட்டச்சு,ಬೆರಳಚ್ಚು
வழக்கமான,ವಿಶಿಷ್ಟವಾದ
தட்டச்சு,ದಾಟುವುದು
தட்டச்சு இயந்திரம்,ಚಿರತೆ
தட்டச்சு குளம்,ಕೊಳವೆಯ
அச்சுக்கலை பிழை,ಮುದ್ರಣಕಲ ದೋಷ
வெளிப்புற நோக்கம்,ಹೊರಗಿನ ಉದ್ದೇಶ
இறுதி,ಅಂತಿಮ
இறுதி சரக்குதாரர்,ಅಂತಿಮ ರವಾನೆಗಾರ
இறுதி செலவு,ಅಂತಿಮ ವೆಚ್ಚ
இறுதி இலக்கு,ಅಂತಿಮ ಗುರಿ
இறுதியில்,ಅಂತಿಮವಾಗಿ
இறுதி நோக்கம்,ಅಂತಿಮ ಉದ್ದೇಶ
இறுதி எச்சரிக்கை,ಮುಂಗಡ
அல்டிமோ,ಎರಡನೆಯವರು
புறநகர்கள்,ಪೌಲಾಜಾ
நடுவர்,ಸಮಾಧಿ
ஏற்றுக்கொள்ள முடியாதது,ಒಪ್ಪಲಾಗದ
ஆதரவற்ற சாமான்கள்,ಬೆಂಬಲಿಸದ ಸಾಮಾನುಗಳು
உதவி பெறாத,ಸಹಾಯ ಮಾಡದ
தெளிவற்ற,ನಿಸ್ಸಂದಿಗ್ಧವಾದ
ஒருமித்த கருத்து,ಒಮ್ಮತ
ஒருமனதாக,ಅವಿರೋಧ
ஒருமித்த முடிவு,ಸರ್ವಾನುಮತದ ನಿರ್ಧಾರ
அசைக்க முடியாத,ವಿನಿಯೋಗದ
இணைக்கப்படாதது,ಬೆರೆಯದ
அங்கீகரிக்கப்படாதது,ಅನಧಿಕೃತ
தவிர்க்க முடியாதது,ಅನಿವಾರ್ಯ
தவிர்க்க முடியாத சூழ்நிலைகள்,ತಪ್ಪಿಸಲಾಗದ ಸಂದರ್ಭಗಳು
தவிர்க்க முடியாத தாமதம்,ಅನಿವಾರ್ಯ ವಿಳಂಬ
தகுதியற்றது,ಜಡವಾಗದ
அசைக்கப்படாதது,ಕತ್ತರಿಸದ
நிச்சயமற்றது,ಅನಿಶ್ಚಿತತೆ
உரிமை கோரப்படாதது,ಹಕ್ಕು ಪಡೆಯದ
உரிமை கோரப்படாத சாமான்கள்,ಹಕ್ಕು ಪಡೆಯದ ಸಾಮಾನುಗಳು
வகைப்படுத்தப்படாதது,ವರ್ಗೀಕರಿಸದ
அனுமதிக்கப்படாதது,ಗೊಮ್ಮಾಗದ
அசாதாரணமானது,ಅಸಾಮಾನ್ಯ
சமரசமற்ற,ರಾಜಿಗೆ ಬರದ
நிபந்தனையற்ற,ಬೇಷರತ್ತಾದ
உறுதிப்படுத்தப்படாதது,ದೃ unconಿಸದ
உறுதிப்படுத்தப்படாத அறிக்கை,ದೃ f ೀಕರಿಸದ ವರದಿ
அரசியலமைப்பிற்கு விரோதமானது,ಸಂವಿಧಾನಬಾಹಿರ
இடைவிடா,ವಿವಾದದ
கட்டுப்பாடற்றது,ಅನಿಯಂತ್ರಿತ
உறுதியற்ற,ಅರಿಯದ
வெளிப்படுத்தப்படாத தேவை,ಬಹಿರಂಗಪಡಿಸಿದ ಬೇಡಿಕೆ
மதிப்பிடப்படாதது,ಪಟ್ಟಿಯ
வழங்கப்படாத கடிதம்,ವಿರೂಪಗೊಳಿಸದ ಪತ್ರ
கீழ்,ಅಡಿಯಲ್ಲಿ
வயது வயது,ಕಡಿಮೆ ವಯಸ್ಸಿನ
மதிப்பீட்டின் கீழ்,ಮೌಲ್ಯಮಾಪನದಲ್ಲಿ
பில்லிங் கீழ்,ಬಿಲ್ಲಿಂಗ್ ಅಡಿಯಲ್ಲಿ
இடுகையிடும் சான்றிதழின் கீழ்,ಪೋಸ್ಟ್ ಮಾಡುವ ಪ್ರಮಾಣಪತ್ರದ ಅಡಿಯಲ್ಲಿ
பரிசீலனையில் உள்ளது,ಪರಿಗಣನೆಯಲ್ಲಿದೆ
குறைக்கும்,ಕಡಿಮೆ ಕೆಲಸ
வளர்ச்சியடைந்த,ಅಭಿವೃದ್ಧಿಯಾಗದ
பணியமர்த்தல் கீழ்,ಉದ್ಯೋಗದಲ್ಲಿ
வேலையின் கீழ்,ಉದ್ಯೋಗದಡಿಯಲ್ಲಿ
மதிப்பீட்டின் கீழ்,ಕಡಿಮೆ
பரிசோதனையின் கீழ்,ಪರೀಕ್ಷೆಯಡಿಯಲ್ಲಿ
இளங்கலை,ಪದವಿ ವಿದ್ಯಾರ್ಥಿ
நிலத்தடி,ಭೂಗತ
கைகோர்த்து கையாளுதல்,ಒಳ-ವ್ಯವಹಾರ
விலைப்பட்டியல் கீழ்,ಇನ್ವಾಯ್ಸಿಂಗ್ ಅಡಿಯಲ್ಲಿ
அடிக்கோடிட்டு,ಅಂಡರ್ಲೈನ್ ​​ಮಾಡಲಾದ
மேன் கீழ்,ಕಡಿಮೆ ಶಿಕ್ಷಕ
குறைவான ஊதியம்,ಕಡಿಮೆ ಸಂಭಾವನೆ ಪಡೆಯದ
கீழ் மக்கள் தொகை,ಕಡಿಮೆ ಜನಸಂಖ್ಯೆ
குறைவான உற்பத்தி,ಕಡಿಮೆ ನಿರ್ಮಾಣ
குறிப்பின் கீழ்,ಉಲ್ಲೇಖದ ಅಡಿಯಲ್ಲಿ
கையொப்பமிடப்பட்டது,ಸಹಿ ಹಾಕಿರುವ
புரிந்துகொள்ளுதல்,ತಿಳುವಳಿಕೆ
மேற்கொள்ளுங்கள்,ಕೈಗೊಳ್ಳು
வேலை,ಕೈಗೆಟುಕುವುದು
அசிங்கமான,ಒಳಗಿನ
கீழ் பயன்பாடு,ಕಡಿಮೆ ಬಳಕೆಯ
கீழ் மதிப்பீட்டு,ಮೌಲ್ಯಮಾಪ
விரும்பத்தகாத,ಅನಪೇಕ್ಷಿತ
இழிவான,ಅನಿರ್ದಿಷ್ಟ
விவரிக்கப்படாத கடன்,ಅನಾವರಣಗೊಳಿಸದ ಸಾಲ
மறுக்கமுடியாத,ವಿವಾದಾಸ್ಪದ
பிரிக்கப்படாத,ವಿಂಗಡಿಸದ
சந்தேகத்திற்கு இடமின்றி,ನಿಸ್ಸಂದೇಹವಾಗಿ
தேவையற்ற,ಅನಗತ್ಯ
தேவையற்ற தாமதம்,ಅನಗತ್ಯ ವಿಳಂಬ
தேவையற்ற செல்வாக்கு,ಅನಿಯಮಿತ ಪ್ರಭಾವ
கண்டுபிடிக்கப்படாத வருமானம்,ಪತ್ತೆಯಾಗದ ಆದಾಯ
கண்டுபிடி,ಪಳಗಿಸು
பொருளாதாரமற்றது,ಲಾಭಕರವಲ್ಲದ
வேலையின்மை,ನಿರುದ್ಯೋಗ
சீரற்ற நிலம்,ಅಸಮ ಭೂಮಿ
எதிர்பாராத தாமதம்,ಅನಿರೀಕ್ಷಿತ ವಿಳಂಬ
எதிர்பாராதது,ನಿಸ್ಸಂದಿಗ್ಧ
நியாயமற்றது,ಅನ್ಯಾಯ
நியாயமற்ற நீக்கம்,ಅನ್ಯಾಯ ವಜಾ
நியாயமற்ற தொழிலாளர் நடைமுறைகள்,ಅನ್ಯಾಯದ ಕಾರ್ಮಿಕ ಅಭ್ಯಾಸಗಳು
நியாயமற்ற பொருள்,ಅನ್ಯಾಯ ಅಂದರೆ
சாதகமற்ற,ಪ್ರತಿಕೂಲ
தகுதியற்றது,ಸರಿಹೊಂದದ
பதவி உயர்வுக்கு தகுதியற்றது,ಪ್ರಚಾರಕ್ಕಾಗಿ ಅನರ್ಹ
எதிர்பாராத,ಅನಿರೀಕ್ಷಿತ
எதிர்பாராத கட்டணங்கள்,ಅನಿರೀಕ್ಷಿತ ಆರೋಪಗಳು
எதிர்பாராத சூழ்நிலைகள்,ಅನಿರೀಕ್ಷಿತ ಸಂದರ್ಭಗಳು
யூனிகேமரல்,ಏಕಸಕ್ಷೀಯ
யூனிகேமரல் சட்டமன்றம்,ಏಕೀಕೃತ ಶಾಸಕಾಂಗ
ஒருங்கிணைப்பு,ಏಕೀಕರಣ
ஒருங்கிணைந்த அளவு,ಏಕೀಕೃತ ಪ್ರಮಾಣ
சீரான,ಏಕರೂಪದ
சீரான அதிகரிப்பு,ಏಕರೂಪದ ಹೆಚ್ಚಳ
சீரான தன்மை,ಏಕರೂಪತೆ
ஒருதலைப்பட்ச,ಏಕಪಕ್ಷೀಯ
ஒருதலைப்பட்ச நடவடிக்கை,ಏಕಪಕ್ಷೀಯ ಕ್ರಿಯೆ
தடையற்ற மின்சாரம்,ತಡೆರಹಿತ ವಿದ್ಯುತ್ ಸರಬರಾಜು
தடையற்ற சேவை,ತಡೆರಹಿತ ಸೇವೆ
தொழிற்சங்கம்,ಒಕ್ಕೂಟ
தொழிற்சங்கவாதம்,ಒಕ್ಕೂಟವಾದ
யூனியன் பட்டியல்,ಒಕ್ಕೂಟ ಪಟ್ಟಿ
யூனியன் பிரதேசம்,ಒಕ್ಕೂಟ ಪ್ರದೇಶ
தனித்துவமான,ವಿಶಿಷ್ಟ
அலகு,ಘಟಕ
ஒற்றையாட்சி,ಏಕತೆಯ
ஒன்றுபட்டது,ಯುನೈಟೆಡ್
