English,Marathi
Storage exchange,स्टोरेज एक्सचेंज
Storage fill,स्टोरेज फिल
Storage flip flop,स्टोरेज फ्लिप फ्लॉप
"Storage
 Fragmentation","संचयन
 विखंडन"
Storage hierarchy,स्टोरेज पदानुक्रम
Storage indicator,स्टोरेज इंडिकेटर
Storage integrator,स्टोरेज इंटिग्रेटर
"Storage
 Interference","संचयन
 हस्तक्षेप"
Storage key,स्टोरेज की
Storage light,स्टोरेज लाइट
Storage location,साठवण्याची जागा
"Storage location
 Selection","साठवण्याची जागा
 निवड"
Storage matrix,स्टोरेज मॅट्रिक्स
"Storage
 Oscilloscope","संचयन
 ऑसिलोस्कोप"
Storage overlay,स्टोरेज आच्छादन
"Storage parity
 Check","स्टोरेज पॅरिटी
 तपासा"
Storage pool,स्टोरेज पूल
Storage protection,स्टोरेज संरक्षण
"Storage protection
 Mechanism","स्टोरेज संरक्षण
 यंत्रणा"
Storage region,स्टोरेज प्रदेश
Storage register,स्टोरेज रजिस्टर
Storage resolver,स्टोरेज रिझोल्व्हर
Storage stack,स्टोरेज स्टॅक
Storage structure,स्टोरेज रचना
Storage tab setting,स्टोरेज टॅब सेटिंग
Storage tube,स्टोरेज ट्यूब
Store,स्टोअर
Store and forward,स्टोअर आणि पुढे
"Store and forward
 Mode","स्टोअर आणि पुढे
 मोड"
Store controller,स्टोअर कंट्रोलर
"Store controller
 Disk","स्टोअर कंट्रोलर
 डिस्क"
"Store controller
 Storage","स्टोअर कंट्रोलर
 संचयन"
"Stored format
 Instruction","संग्रहित स्वरूप
 सूचना"
Stored program,संग्रहित कार्यक्रम
"Stored program
 Computer","संग्रहित कार्यक्रम
 संगणक"
"Stored program
 Control","संग्रहित कार्यक्रम
 नियंत्रण"
Stored routine,संचयित दिनचर्या
Store loop,स्टोअर लूप
Store loop driver,स्टोअर लूप ड्रायव्हर
Store protection,स्टोअर संरक्षण
"Store support
 Procedure","स्टोअर समर्थन
 प्रक्रिया"
"Straight insertion
 Sort","सरळ अंतर्भूत
 क्रमवारी"
"Straight line 
 Coding","सरळ रेषा
 कोडिंग"
"Straight selection
 Sort","सरळ निवड
 क्रमवारी"
Strain gauge,स्ट्रेन गेज
Strassen algorithm,स्ट्रॅसेन अल्गोरिदम
Stratified language,स्तरीकृत भाषा
"Streaming tape
 Transport","प्रवाह टेप
 वाहतूक"
String,स्ट्रिंग
String break,स्ट्रिंग ब्रेक
String character,स्ट्रिंग कॅरेक्टर
String constant,स्ट्रिंग स्थिर
String data,स्ट्रिंग डेटा
String file,स्ट्रिंग फाइल
String floppy,स्ट्रिंग फ्लॉपी
String length,स्ट्रिंग लांबी
"String
 Manipulation","स्ट्रिंग
 हाताळणी"
String matching,स्ट्रिंग मॅचिंग
String operator,स्ट्रिंग ऑपरेटर
"String process
 System","स्ट्रिंग प्रक्रिया
 प्रणाली"
String segment,स्ट्रिंग सेगमेंट
String sorting,स्ट्रिंग सॉर्टिंग
String variable,स्ट्रिंग व्हेरिएबल
Strobe,स्ट्रॉब
Strobe pulse,स्ट्रॉब नाडी
Stroke centre line,स्ट्रोक सेंटर लाइन
"Stroke character
 Generator","स्ट्रोक वर्ण
 जनरेटर"
Stroke edge,स्ट्रोकची धार
"Stroke edge
 Irregularity","स्ट्रोकची धार
 अनियमितता"
Stroke width,स्ट्रोक रुंदी
Strongly connected,जोरदार कनेक्ट केलेले
"Structural
 Induction","स्ट्रक्चरल
 प्रेरण"
Structure,रचना
Structured analysis,संरचित विश्लेषण
Structured coding,संरचित कोडिंग
"Structured
 Language","संरचित
 इंग्रजी"
"Structured
 Programming","संरचित
 प्रोग्रामिंग"
"Structured system
 Analysis","संरचित प्रणाली
 विश्लेषण"
"Structured variable
 (Record)","संरचित चल
 (विक्रम)"
"Structure
 Expression","रचना
 अभिव्यक्ती"
Structure flowchart,स्ट्रक्चर फ्लोचार्ट
Structure member,रचना सदस्य
Structure of arrays,अ‍ॅरेची रचना
Stub,स्टब
Stub card,स्टब कार्ड
Stuffing character,स्टफिंग कॅरेक्टर
Stunt box,स्टंट बॉक्स
Stylus,स्टाईलस
Stylus printer,स्टाईलस प्रिंटर
Sub block,सब ब्लॉक
Subchannel,सबचेनेल
Subcommand,सबकॉमांड
Subdatabase,सबडाटाबेस
Subfield,सबफिल्ड
Subgeneration,सबजेनरेशन
Sublist,Sublist
Sub loop,सब लूप
Submatrix,सबमॅट्रिक्स
Submodular phase,सबमोड्युलर फेज
"Sub-Nyquist
 Sampling","उप-नवी
 नमुना"
Subparameter,सबपॅरामीटर
Subprogram,सबप्रोग्राम
"Subrecursive
 Hierarchy","Subrecursive
 पदानुक्रम"
Subroutine,सबरूटिन
Subroutine call,सबरूटिन कॉल
Subroutine library,सब्रूटिन लायब्ररी
"Subroutine
 Statement","सबरूटिन
 विधान"
Subschema,सबचेमा
Subscript,सबस्क्रिप्ट
Subscript character,सबस्क्रिप्ट वर्ण
Subscript list,सबस्क्रिप्ट यादी
Subscript variable,सबस्क्रिप्ट व्हेरिएबल
Sub semigroup,सब सेमी ग्रुप
Sub sequence,उप अनुक्रम
"Substitute
 Character","पर्याय
 वर्ण"
Substitution,प्रतिस्थापन
Substring,सबस्ट्रिंग
Substring identifier,सबस्ट्रिंग अभिज्ञापक
Subsystem,उपप्रणाली
Subtask,सबटास्क
Subtractor,वजाबाकीदार
