Marathi,Malayalam
"ट्रान्सफॉर्मर, ट्रान्सफॉर्मर","ട്രാൻസ്ഫോർമർ, ട്രാൻസ്ഫോർമർ"
क्षणिक,ക്ഷണികമായ
ट्रान्झिस्टर,ട്രാൻസിസ്റ്റർ
संसर्ग,അണുബാധ
हस्तांतरण,കൈമാറ്റം
पारदर्शकता,അർദ്ധസുതാര്യത
संक्रमणक्षमता,ട്രാൻസ്മിസിബിലിറ്റി
"ट्रान्समिशन, ट्रान्समिशन, ट्रान्समिशन, ट्रान्झिट","സംപ്രേക്ഷണം, സംപ്രേഷണം, പ്രക്ഷേപണം, സംക്രമണം"
पारगम्यता,പ്രവേശനക്ഷമത
"प्रसारित करणे, संप्रेषण करणे","കൈമാറുക, ആശയവിനിമയം നടത്തുക"
पलीकडे,അതിരുകടന്ന
"प्रेषक, प्रेषक, कम्युनिकेटर","അയയ്ക്കുന്നയാൾ, കയറ്റുമതി ചെയ്യുന്നയാൾ, ആശയവിനിമയം നടത്തുന്നയാൾ"
पारगम्यता निर्देशांक,പ്രവേശനക്ഷമത സൂചിക
"पारदर्शकता, पारदर्शकता, पारदर्शक चित्र","സുതാര്യത, സുതാര്യത, സുതാര്യമായ ചിത്രം"
"पारदर्शक, पारदर्शक","സുതാര്യമായ, സുതാര്യമായ"
"बाष्पोत्सर्जन, श्वासोच्छवास","ശ്വസനം, ശ്വസനം"
ट्रान्सपॉन्डर,ട്രാൻസ്പോണ്ടർ
पॅराउरेनेमिक,പരയുറേനിയം
"आडवा, आडवा","തിരശ്ചീന, തിരശ്ചീന"
"कॅप्चर, पिंजरा, विध्वंस, सामान","പിടിച്ചെടുക്കൽ, കൂട്, പൊളിക്കൽ, ഫർണിച്ചറുകൾ"
जंगम सूक्ष्मदर्शक,ചലിക്കുന്ന മൈക്രോസ്കോപ്പ്
प्रगतीशील लाट,പുരോഗമന തരംഗം
"ट्रायड, ट्रायड, ट्रायड","ത്രയം, ത്രയം, ത്രയം"
"ट्रिगर, सोडणे","ട്രിഗർ, റിലീസ്"
त्रिसमानाक्ष,ത്രിസ്മാനതക്ഷ
त्रिकोणमितीय,ത്രികോണമിതി
triode,ട്രയോഡ്
"चालू करा, चालू करा, ट्रिगर करा","ഓൺ, ഓൺ, ട്രിഗർ"
तिहेरी आयनीकरण,ട്രിപ്പിൾ അയോണൈസേഷൻ
तिप्पट उत्पादन,ട്രിപ്പിൾ ഉൽപ്പന്നം
भौगोलिक उत्तर,ഭൂമിശാസ്ത്രപരമായ വടക്ക്
"अचूकता, अचूकता","കൃത്യത, സത്യസന്ധത"
"ट्यून (सं.), सुसंवाद, सुसंवाद (v.)","ട്യൂൺ (എഡി.), സമന്വയിപ്പിക്കുക, സമന്വയിപ്പിക്കുക (വി.)"
ट्यूनर,ട്യൂണർ
बोगदा प्रभाव,ടണൽ പ്രഭാവം
टर्बाइन,ടർബൈൻ
गोंधळ,കലഹവും
आश्चर्याने,അന്ധാളിച്ചു
वर काढणे,കീൽ ഓവർ
"yaml, yaml","യാമൽ, യാമൽ"
"पेटके, twists, twists, twists","മലബന്ധം, തിരിവുകൾ, വളവുകൾ, വളവുകൾ"
अत्यंत,അങ്ങേയറ്റം
chmm व्हॅक्यूम,chmm വാക്വം
अंतिम मूल्य,അന്തിമ മൂല്യം
अति उच्च वारंवारता,അൾട്രാ ഹൈ ഫ്രീക്വൻസി
उच्च तापमान,ഉയർന്ന താപനില
प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी),അൾട്രാസോണിക്
प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी),അൾട്രാസോണിക്
अल्ट्रा-व्हायोलेट,അൾട്രാ വയലറ്റ്
"सावली, प्रदीपन केंद्र, छत्री","നിഴൽ, പ്രകാശ കേന്ദ്രം, കുട"
उमकलप,ഉംക്ലാപ്
अन-अ‍ॅनेल केलेले,അൺ-അനിയൽ
निःपक्षपाती,നിഷ്പക്ഷമായ
अपरिहार्य,തളരാത്ത
अपूर्ण निधी,അപൂർണ്ണമായ ഫണ്ട്
अनिष्ट,ഇഷ്ടപ്പെടാത്ത
कमी ओलसर,കുറഞ്ഞ നനവ്
शेवटची जमीन,അവസാന ഭൂമി
तरंग,അലകൾ
"अक्षीय, अक्षीय","ഏകപക്ഷീയമായ, ഏകപക്ഷീയമായ"
एकसमान,ഒരേപോലെ
"समानता, सभोवतालचे, सभोवतालचे कुटुंब","സാമ്യം, ആംബിയന്റ്, ആംബിയന്റ്-കുടുംബം"
"एकतर्फी, एकतर्फी","ഏകപക്ഷീയമായ, ഏകപക്ഷീയമായ"
"आवाज, स्वर","ശബ്ദം, സ്വരം"
"एकक, एकक, एकक, एकक, एकक, एकक, एकक, एकक","യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്"
अविवाहित,സിംഗിൾ
जागतिक लोकसंख्या,ലോക ജനസംഖ്യ
"विषम, विरुद्ध","വിഭിന്നമായ, വിപരീതമായ"
"जोडलेले, जोडलेले, न जोडलेले","ജോടിയാക്കിയ, ജോടിയാക്കാത്ത, ജോടിയാക്കാത്ത"
संतप्त,പ്രകോപിതനായി
असंतृप्तता,അപൂരിതത്വം
उत्साह,ഉന്മേഷം
व्हॅक्यूल,വാക്യൂൾ
पोकळी-,വാക്വം-
पोकळी,വാക്വം
कनेक्टिव्हिटी,കണക്റ്റിവിറ്റി
कनेक्टिव्हिटी,കണക്റ്റിവിറ്റി
"वैध, वैध","സാധുവായ, സാധുവായ"
"वैधता, मान्यता","സാധുത, അംഗീകാരം"
किंमत मूल्य,വില മൂല്യം
"झडपा, झडपा","വാൽവുകൾ, വാൽവുകൾ"
वाष्पीकरण करणारा,ബാഷ്പീകരണം
वाफ,നീരാവി
"चल, चल, चल","വേരിയബിൾ, വേരിയബിൾ, വേരിയബിൾ"
variac,variac
वरिस्टर,വാരിസ്റ്റർ
"सदिश, सदिश, सदिश, सदिश","വെക്റ്റർ, വെക്റ്റർ, വെക്റ്റർ, വെക്റ്റർ"
वेग,പ്രവേഗം
वेग प्रोफाइल,വേഗത പ്രൊഫൈൽ
व्हॅटुरिमीटर,വാറ്റുറിമീറ്റർ
"पडताळणे, तपासणे","പരിശോധിക്കുക, പരിശോധിക്കുക"
व्हर्नियर,വെർണിയർ
व्हर्नियर कॅलिपर,വെർണിയർ കാലിപ്പറുകൾ
vernier किमान गणना,വെർണിയർ ഏറ്റവും കുറഞ്ഞ എണ്ണം
शीर्षस्थानी,മുകളിൽ
"उभ्या, उभ्या, उभ्या, उभ्या (v.), उभ्या रेषा (n.)","ലംബമായ, ലംബമായ, ലംബമായ, ലംബമായ (v.), ലംബ രേഖ (n.)"
जलद,വേഗം
उच्च वारंवारता,ഉയർന്ന ആവൃത്തി
खूप खाली,വളരെ കുറവാണ്
अल्ट्रा शॉर्ट रेडिएशन,അൾട്രാ ഷോർട്ട് റേഡിയേഷൻ
कंपन,വൈബ്രേഷൻ
कंपन उत्तेजित होणे,വൈബ്രേഷൻ ഉത്തേജനം
कंपनी-स्पेक्ट्रम,കമ്പനി-സ്പെക്ട്രം
कंपनरहित,വൈബ്രേഷനില്ലാത്ത
कंपन गती,വൈബ്രേഷൻ ചലനം
कंपन पातळी,വൈബ്രേറ്റിംഗ് ലെവൽ
व्हिडिओ,വീഡിയോ
"जांब, जांभळा, वायलेट","ജാംബ്, പർപ്പിൾ, വയലറ്റ്"
व्हायोलिन,വയലിൻ
अस्पर्शित न्यूट्रॉन,തൊട്ടുകൂടാത്ത ന്യൂട്രോൺ
"आभासी, आभासी","വെർച്വൽ, വെർച്വൽ"
viscoelasticity,viscoelasticity
व्हिस्कोमीटर,വിസ്കോമീറ്റർ
विस्मयकारकता,വിസ്കോസിറ്റി
चिकट,വിസ്കോസ്
दृश्यमानता,ദൃശ്യപരത
दृष्टी,കാഴ്ച
दृष्टी,ദർശനം
