Telugu,Hindi
తడి-బల్బ్ మాంద్యం,आर्द्र-बल्ब गिरावट
తడి-బల్బ్ ఉష్ణోగ్రత,आर्द्र-बल्ब तापमान
తడి-బల్బ్ థర్మామీటర్,आर्द्र-बल्ब तापमापी
చిత్తడి నేల,आर्द्र भूमि
తడి నాటడం,नम रोपण
తడి సీజన్,नम मौसम
తడి విత్తనాలు,गीली बुवाई
తడి సంవత్సరం,आर्द्र वर्ष
తడి చేయదగిన పౌడర్,क्लेदनीय चूर्ण
చెమ్మగిల్లడం ఏజెంట్,"क्लेदक, क्लेदन कारक"
సుడిగాలి సైకోమీటర్,घूर्णी आर्द्रतामापी
తెలుపు విప్లవం,श्वेत क्रांति
మొత్తం వ్యవసాయ విశ్లేషణ,समग्र फार्म विश्लेषण
మొత్తం వ్యవసాయ విధానం,समग्र फार्म दृष्टिकोण
విస్తృత అనుకూలత,व्यापक अनुकूलनशीलता
విల్టింగ్ పాయింట్,म्लानि बिन्दु
గాలి విరామం,वातरोध
గాలి శక్తి,वात ऊर्जा
గాలి కోత,वायु अपरदन
గాలి ఉత్పత్తి,वायु उत्पन्न करना
విండ్మిల్,पवन चक्की
పవన శక్తి,वायु शक्ति
గాలి వేగం,वायु गति
విండ్ స్ట్రిప్ క్రాపింగ్,वायु पट्टिका सस्यन
గాలి వేగం,वायु वेग
గాలి,वायु
విండ్రో,विंड्रो
విండ్‌రోవర్,विंड्रोअर
స న్న టి గా లి,वात दिग्दर्शी
విన్నోవర్,ओसाईयंत्र
విన్నోవింగ్,ओसाई
చలనం ఉన్న పరికల్పన,वॉबल परिकल्पना
గర్భం,गर्भाशय
కలప బూడిద,काष्ठ राख
కలప వాయువు,काष्ठ गैस
పని,कार्य
వాల్నట్,अखरोट
వాటర్ క్రెస్,ब्राह्मी साग
నీటి హైసింత్,जलकुंभी
నీటి పుచ్చకాయ,तरबूज
నీటి పుదీనా,टिवरा
విల్లో ఏడుపు,मजनून
వెస్ట్ ఇండియన్ మహోగని,महोगनी
గోధుమ,गेहूं
వైట్ క్లోవర్,संफतल
వైట్ మల్బరీ,तून
వైట్ పాపినెక్,सुबवूल
వైట్ విల్లో,बिस
వైల్డ్ మార్జోరిమ్,"सतरा, बनतुलसी"
వైల్డ్ వోట్,जंगली जई
రెక్కలుగల బీన్,पंखिया बीन
చలికాలం లో ఆడే ఆట,विलायती कद्दू
విథానియా,अश्वगंधा
"వుడ్ సోరెల్, ఆక్సాలిస్",खट्टी बूटी
కందిరీగ,"बर्र, ततैया"
వీవర్ బర్డ్,बया
వీవిల్,घुन
వైట్ గ్రప్,सफेद सूंड़ी
వూలీ అఫిడ్,रुईया माहू
శాంతినురియా,जैंथीनमेह
క్శాంతోఫిల్,पीतवर्णक
X- క్రోమోజోమ్,एक्स' गुणसूत्र
జెనియా,अपर पराग प्रभाव
జిరోడెర్మా పిగ్మెంటోసమ్,जीरोडर्मा पिग्मेंटोसम
ఎరోఫైట్,मरुपादप
జిరోఫైటిజం,मरुद्भिद्ता
ఎక్స్-రే డిఫ్రాక్షన్,"एक्स-किरण विवर्तन, एक्स-रे विवर्तन"
జిలేమ్,जाइलम- दारु
జిలోఫైట్,"ज़ाइलोफाइट, काष्ठीय पादप"
Y 'ట్రెల్లిస్,वाई' जाल
Y- క్రోమోజోమ్,वाई-गुणसूत्र
ఈస్ట్,"खमीर, यीस्ट"
ఈస్ట్ సారం,यीस्ट निष्कर्ष
పసుపు విప్లవం,पीत क्रांति
పసుపు,पीला पड़ना
