Gujarati,Tamil
પ્રોપલ્શન બોડી,உந்துதல் உடல்
પ્રોપલ્શન હેતુ,உந்துதல் நோக்கம்
પ્રેરક બળ,உந்துவிசை
પરીક્ષણ ચિહ્ન,சோதனை குறி
સંભાવના,எதிர்நோக்கும்
પ્રોસ્પેક્ટીંગ ગ્રેવીમીટર,கிராவிமீட்டர் எதிர்பார்க்கப்படுகிறது
પ્રોસ્પેક્ટર,எதிர்பார்ப்பாளர்
સલામતી સર્વેક્ષણ,பாதுகாப்பு ஆய்வு
રક્ષણાત્મક કપડાં,பாதுகாப்பான ஆடை
રક્ષા એલેપ,ரக்ஷா அலெப்
રક્ષણાત્મક ઉપકરણ,பாதுகாப்பு சாதனம்
રક્ષણાત્મક અર્થિંગ,பாதுகாப்பு பூமி
રક્ષણાત્મક ઇક્વિટી,பாதுகாப்பு சமபங்கு
રક્ષક અવરોધ,பாதுகாப்பு தடை
રક્ષક ગેપ,பாதுகாப்பு இடைவெளி
રક્ષક નળી,பாதுகாப்பு குழாய்
ચોકીદાર,கண்காணிப்பு நாய்
પ્રોટોન દાતા,புரோட்டான் நன்கொடையாளர்
પ્રોટોએક્ટિનાઇડ,புரோட்டோஆக்டினைடு
પ્રોટોએક્ટિનિયમ,புரோட்டோஆக்டினியம்
"પ્રોટોન દાતા, આદિમ","புரோட்டான் நன்கொடையாளர், பழமையான"
પ્રોટોન,புரோட்டான்
પ્રોટોન રીસીવર,புரோட்டான் ரிசீவர்
પ્રોટોન કેપ્ચર,புரோட்டான் பிடிப்பு
પ્રોટોન વિયોજન,புரோட்டான் விலகல்
પ્રોટોન રેખીય પ્રવેગક,புரோட்டான் நேரியல் முடுக்கி
પ્રોટોન મેગ્નેટોમીટર,புரோட்டான் காந்தமானி
પ્રોટોન માઇક્રોસ્કોપ,புரோட்டான் நுண்ணோக்கி
પ્રોટોન ક્ષણ,புரோட்டான் கணம்
પ્રોટોન ન્યુટ્રોન વિનિમય,புரோட்டான் நியூட்ரான் பரிமாற்றம்
પ્રોટોન શ્રેણી,புரோட்டான் வீச்சு
પ્રોટોન બાઉન્સ ડિટેક્ટર,புரோட்டான் பவுன்ஸ் டிடெக்டர்
પ્રોટોન રેઝોનન્સ,புரோட்டான் அதிர்வு
પ્રોટોન રેઝોનન્સ ટેકનોલોજી,புரோட்டான் அதிர்வு தொழில்நுட்பம்
વધુ પ્રોટોની,மேலும் புரோட்டானி
પ્રોટોન રીબાઉન્ડ રેશિયો કેલ્ક્યુલેટર,புரோட்டான் ரீபவுண்ட் ரேஷியோ கால்குலேட்டர்
પ્રોટોન સ્કેટરિંગ,புரோட்டான் சிதறல்
પ્રોટોન સ્ટોરેજ રીંગ,புரோட்டான் சேமிப்பு வளையம்
પ્રોટોન સિંક્રોટ્રોન,புரோட்டான் ஒத்திசைவு
પ્રોટોન દેહલી,புரோட்டான் டெஹ்லி
પ્રોટોન-પ્રોટોન પ્રતિક્રિયા,புரோட்டான்-புரோட்டான் எதிர்வினை
પ્રોટોન-પ્રોટોન ફોલિકલ,proton-proton follicle
પ્રોટોનિયમ,புரோட்டோனியம்
પ્રોટોટાઇપ ઉપકરણ,முன்மாதிரி சாதனம்
પ્રોટોટાઇપ મોડેલ,முன்மாதிரி மாதிரி
ટૂંકાક્ષર,சுருக்கம்
રક્ષણાત્મક રિલે,பாதுகாப்பு ரிலே
સંલગ્ન સ્વયંસિદ્ધ,அருகில் உள்ள கோட்பாடு
નિકટતા શોધક,அருகாமை கண்டறிதல்
નિકટતા વીમો,அருகாமை காப்பீடு
"નિકટતા અસર, નિકટતા અસર","அருகாமை விளைவு, அருகாமை விளைவு"
નિકટતા માપક,அருகாமை அளவுகோல்
નિકટતા પ્રમેય,அருகாமை தேற்றம்
પ્રવેગક વેગ,முடுக்கம் வேகம்
સચોટ અવલોકન,துல்லியமான கவனிப்பு
પ્રારંભિક ડિઝાઇન,ஆரம்ப வடிவமைப்பு
પ્રસ્તુતિ,விளக்கக்காட்சி
"સ્યુડો સ્કેલર, સ્યુડો સ્કેલર","சூடோ ஸ்கேலர், சூடோ ஸ்கேலர்"
સ્યુડો-પ્રદેશ,போலி பிராந்தியம்
ગુરુત્વાકર્ષણ ક્ષેત્ર,ஈர்ப்பு புலம்
સ્યુડો પરમાણુ,போலி மூலக்கூறு
સ્યુડો વેક્ટર સ્યુડો વેક્ટર,போலி திசையன் போலி திசையன்
સ્યુડો વેક્ટર કપ્લીંગ,போலி திசையன் இணைப்பு
સ્યુડો adiabet,போலி அடியாபெட்
સ્યુડો કોડ,போலி குறியீடு
સ્યુડોક્રિસ્ટલ,சூடோகிரிஸ்டல்
સ્યુડોક્રિસ્ટલ,சூடோகிரிஸ்டல்
"વેશપલટો, વર્ચ્યુઅલ સ્વરૂપ","மாறுவேடம், மெய்நிகர் வடிவம்"
સ્યુડો હેક્સાગોનલ સેલ,போலி அறுகோண செல்
સ્યુડો પ્રોગ્રામ,போலி திட்டம்
સ્યુડો-સ્કેલર કપ્લીંગ,போலி-அளவிலான இணைப்பு
