Hindi,Telugu
समग्र फार्म विश्लेषण,మొత్తం వ్యవసాయ విశ్లేషణ
समग्र फार्म दृष्टिकोण,మొత్తం వ్యవసాయ విధానం
व्यापक अनुकूलनशीलता,విస్తృత అనుకూలత
म्लानि बिन्दु,విల్టింగ్ పాయింట్
वातरोध,గాలి విరామం
वात ऊर्जा,గాలి శక్తి
वायु अपरदन,గాలి కోత
वायु उत्पन्न करना,గాలి ఉత్పత్తి
पवन चक्की,విండ్మిల్
वायु शक्ति,పవన శక్తి
वायु गति,గాలి వేగం
वायु पट्टिका सस्यन,విండ్ స్ట్రిప్ క్రాపింగ్
वायु वेग,గాలి వేగం
वायु,గాలి
विंड्रो,విండ్రో
विंड्रोअर,విండ్‌రోవర్
वात दिग्दर्शी,స న్న టి గా లి
ओसाईयंत्र,విన్నోవర్
ओसाई,విన్నోవింగ్
वॉबल परिकल्पना,చలనం ఉన్న పరికల్పన
गर्भाशय,గర్భం
काष्ठ राख,కలప బూడిద
काष्ठ गैस,కలప వాయువు
कार्य,పని
अखरोट,వాల్నట్
ब्राह्मी साग,వాటర్ క్రెస్
जलकुंभी,నీటి హైసింత్
तरबूज,నీటి పుచ్చకాయ
टिवरा,నీటి పుదీనా
मजनून,విల్లో ఏడుపు
महोगनी,వెస్ట్ ఇండియన్ మహోగని
गेहूं,గోధుమ
संफतल,వైట్ క్లోవర్
तून,వైట్ మల్బరీ
सुबवूल,వైట్ పాపినెక్
बिस,వైట్ విల్లో
"सतरा, बनतुलसी",వైల్డ్ మార్జోరిమ్
जंगली जई,వైల్డ్ వోట్
पंखिया बीन,రెక్కలుగల బీన్
विलायती कद्दू,చలికాలం లో ఆడే ఆట
अश्वगंधा,విథానియా
खट्टी बूटी,"వుడ్ సోరెల్, ఆక్సాలిస్"
"बर्र, ततैया",కందిరీగ
बया,వీవర్ బర్డ్
घुन,వీవిల్
सफेद सूंड़ी,వైట్ గ్రప్
रुईया माहू,వూలీ అఫిడ్
जैंथीनमेह,శాంతినురియా
पीतवर्णक,క్శాంతోఫిల్
एक्स' गुणसूत्र,X- క్రోమోజోమ్
अपर पराग प्रभाव,జెనియా
जीरोडर्मा पिग्मेंटोसम,జిరోడెర్మా పిగ్మెంటోసమ్
मरुपादप,ఎరోఫైట్
मरुद्भिद्ता,జిరోఫైటిజం
"एक्स-किरण विवर्तन, एक्स-रे विवर्तन",ఎక్స్-రే డిఫ్రాక్షన్
जाइलम- दारु,జిలేమ్
"ज़ाइलोफाइट, काष्ठीय पादप",జిలోఫైట్
वाई' जाल,Y 'ట్రెల్లిస్
वाई-गुणसूत्र,Y- క్రోమోజోమ్
"खमीर, यीस्ट",ఈస్ట్
यीस्ट निष्कर्ष,ఈస్ట్ సారం
पीत क्रांति,పసుపు విప్లవం
पीला पड़ना,పసుపు
उपज घटक,దిగుబడి భాగం
उपज अनुवीक्षण,దిగుబడి పర్యవేక్షణ
उपज शक्यता,దిగుబడి సంభావ్యత
उपज स्थायित्व,దిగుబడి స్థిరత్వం
पीतक,పచ్చసొన
कटीली,పసుపు బెర్రీడ్ నైట్ షేడ్
हरीर,పసుపు మైరోబాలన్
जायद,జైద్
जेड-गुणसूत्र,Z- క్రోమోజోమ్
जेड-डीएनए,Z-DNA
जीएटिन,జీటిన్
शून्य ऊर्जा शीतकक्ष,చనుమొన శూన్యము
