Telugu,English
సానుభూతి గ్యాంగ్లియన్ గొలుసు,Sympathetic ganglion chain
సానుభూతి స్పెసియేషన్,Sympatric speciation
సింఫిసిస్,Symphysis
సింప్లాస్మ్,Symplasm
సింప్లాస్టిక్ మార్గం,Symplastic path
సింపోర్ట్,Symport
సినాప్సే,Synapse
సినాప్సిడ్,Synapsid
సినాప్సిస్,Synapsis
సినాప్సిస్,Synapsis
సినాప్టిక్ చీలిక,Synaptic cleft
నాన్ జానళ్ళు,Synaptic knob (knot)
సినాప్టిక్ వెసికిల్,Synaptic vesicle
సినాప్టోనెమల్ కాంప్లెక్స్,Synaptonemal complex
సింకర్పస్,Syncarpous
సిన్సిటియం,Syncytium
సిన్సిటియం,Syncytium
సిండ్రోమ్,Syndrome
సినెకాలజీ,Synecology
సినర్గిడ్,Synergid
సినర్జిస్టిక్,Synergistic
సింగామి,Syngamy
సైనోవియల్ కుహరం,Synovial cavity
సినోవియల్ ద్రవం,Synovial fluid
సంశ్లేషణ,Synthesis
సింథటిక్,Synthetic
సింథటిక్ పాత్ర,Synthetic character
సిఫిలిస్,Syphilis
సిస్టమాటిక్స్,Systematics
దైహిక ప్రసరణ,Systemic circulation
దైహిక రుగ్మత,Systemic disorder
సిస్టోల్,Systole
టి-సైటోటాక్సిక్ సెల్,T-cytotoxic cell
టి-హెల్పర్ సెల్,T-helper cell
వ్యూహాత్మక ఉద్యమం,Tactic movement
స్పర్శ ఉద్దీపన,Tactile stimulus
టాడ్‌పోల్,Tadpole
టైనియా,Taenia
టాగెట్స్ పెటులా,Tagetes petula
తైచుంగ్ నేటివ్ i,Taichung native I
చింతపండు,Tamarind
తమరిక్స్,Tamarix
టాండమ్ రిపీట్,Tandom repeat
తాండు,Tandu
టానిన్,Tannin
రూట్ సిస్టమ్‌ను నొక్కండి,Tap root system
టేప్ పురుగు,Tape worm
టేపెటమ్,Tapetum
టాపియోకా,Tapioca
టరాటోజెన్,Taratogen
తారాక్సాకం,Taraxacum
టార్సల్,Tarsal
టార్సియర్ సిమియన్స్,Tarsier simians
టార్సస్,Tarsus
రుచి మొగ్గ,Taste bud
రుచి రంధ్రం,Taste pore
రుచి గ్రాహకం,Taste receptor
టాటోమెరిజం,Tautomerism
టాక్సోల్,Taxol
టాక్సన్,Taxon
వర్గీకరణ సమూహం,Taxonomic group
వర్గీకరణ సోపానక్రమం,Taxonomic hierarchy
వర్గీకరణ శాస్త్రవేత్త,Taxonomist
వర్గీకరణ,Taxonomy
T-DNA,T-DNA
సాంకేతికం,Technology
టెక్టోరియల్ పొర,Tectorial membrane
టెగ్మెన్,Tegmen
Tegument,Tegument
టీచోయిక్ ఆమ్లం,Teichoic acid
టెలిగ్రాఫిక్ సిగ్నల్ ట్రాన్స్మిషన్,Telegraphic signal transmission
టెలెన్సెఫలాన్,Telencephalon
టెలోసెంట్రిక్,Telocentric
టెలోమెర్,Telomere
టెలోఫేస్,Telophase
టెలోఫేస్,Telophase
సమశీతోష్ణ,Temperate
సమశీతోష్ణ బ్రాడ్ లీఫ్ ఫారెస్ట్ బయోమ్,Temperate broad leaf forest biome
సమశీతోష్ణ శంఖాకార అడవి,Temperate coniferous forest
సమశీతోష్ణ గడ్డి భూములు,Temperate grassland
సూదిమందు,Temperate needle leaf forest biome
ఉష్ణోగ్రత,Temperature
టెంప్లేట్,Template
టెంప్లేట్ DNA,Template DNA
తాత్కాలిక,Temporal
తాత్కాలిక,Temporal
తాత్కాలిక,Temporal
తాత్కాలిక ఎముక,Temporal bone
తాత్కాలిక లోబ్,Temporal lobe
స్నాయువు,Tendon
టెండ్రిల్,Tendril
టెన్టకిల్,Tentacle
టెరెబెల్లా,Terebella
టెరెడో,Teredo
టెర్మినల్ బడ్,Terminal bud
ముగింపు,Termination
ముగింపు కోడాన్,Termination codon
టెర్పెన్,Terpene
భూసంబంధమైన,Terrestrial
భూగోళ సంఘం,Terrestrial community
భూగోళ మొక్క,Terrestrial plant
భూగోళ సకశేరుకాలు,Terrestrial vertebrates
బెంగాల్ భీభత్సం,Terror of bengal
తృతీయ,Tertiary
తృతీయ సెల్ గోడ,Tertiary cell wall
తృతీయ కాలం,Tertiary period
టెస్ట్ క్రాస్,Test cross
టెస్టా,Testa
టెస్టోస్టెరాన్,Testosterone
వృషణ లోబుల్,Testicular lobule
వృషణాలు,Testis
టెస్టూడో,Testudo
టెటానస్ టాక్సిన్,Tetanus toxin
టెటనీ,Tetany
టెట్రాసైక్లిన్,Tetracyclin
టెట్రాడ్,Tetrad
టెట్రామర్,Tetramer
Tetramerous,Tetramerous
థాలమిఫ్లోరా,Thalamiflorae
థాలమస్,Thalamus
థల్లోయిడ్ బాడీ,Thalloid body
థల్లోఫైటా,Thallophyta
థాలస్,Thallus
Theching materition,Thatching material
థెకల్ సెల్,Thecal cell
థికోడాంట్,Thecodont
జెర్మ్ప్లాజమ్ సిద్ధాంతం,Theory of germplasm
వారసత్వ సిద్ధాంతం,Theory of inheritance
సహజ ఎంపిక,Theory of natural selection
పాంగెనెసిస్ సిద్ధాంతం,Theory of pangenesis
అవయవపు వినియోగ మరియు వాడుక,Theory of use and disuse of organ
చికిత్సా జన్యువు,Therapeutic gene
చికిత్సాత్మకంగా,Therapeutically
ఉష్ణ కాలుష్యం,Thermal pollution
ఉష్ణ నియంత్రణ,Thermal regulation
థర్మల్ స్ట్రాటిఫికేషన్,Thermal stratification
థర్మోయాసిడోఫైల్,Thermoacidophile
థర్మోక్లైన్,Thermocline
థర్మోక్లైన్,Thermocline
థర్మోడైనమిక్,Thermodynamic
థర్మోనాస్టీ,Thermonasty
థర్మోన్యూక్లియర్ పేలుడు,Thermonuclear explosion
థర్మోపెరియోడిజం,Thermoperiodism
థర్మోరెసెప్టర్,Thermoreceptor
థర్మోర్గ్యులేషన్,Thermoregulation
థర్మోస్టాబ్,Thermostabe
థర్మోస్టేట్,Thermostate
థర్మోటాక్సిస్,Thermotaxis
థర్మస్ ఆక్వాటికస్,Thermus aquaticus
సన్నని విభాగం,Thin segment
థియోబాసిల్లస్,Thiobacillus
థొరాసిక్ బృహద్ధమని,Thoracic aorta
థొరాసిక్ కుహరం,Thoracic cavity
థొరాసిక్ గాంగ్లియా,Thoracic ganglia
థొరాసిక్ విభాగం,Thoracic segment
థొరాసిక్ వెన్నుపూస,Thoracic vertebra
థొరాకొలంబర్ low ట్‌ఫ్లో,Thoracolumbar outflow
థొరాకొలంబర్ ప్రాంతం,Thoracolumbar region
థొరాక్స్,Thorax
ముల్లు,Thorn
త్రిమితీయ నిర్మాణం,Three dimensional structure
ప్రవేశ ఉద్దీపన,Threshold stimulus
థ్రోంబోసైట్,Thrombocyte
త్రోంబోప్లాస్టిన్,Thromboplastin
థ్రోంబోసిస్,Thrombosis
థైలాసినస్,Thylacinus
థైలాకోయిడ్,Thylakoid
థైలాకోయిడ్ పొర,Thylakoid membrane
థైమిన్,Thymine
థైమోసిన్,Thymosin
థైమస్,Thymus
థైరోకాల్సిటోనిన్,Thyrocalcitonin
థైరాయిడ్ ఫోలికల్,Thyroid follicle
థైరాయిడ్ గ్రంథి,Thyroid gland
థైరాయిడ్ గ్రంథి హార్మోన్,Thyroid gland harmone
థైరాయిడ్ హార్మోన్,Thyroid hormone
థైరాయిడ్ స్టిమ్యులేటింగ్ హార్మోన్ (TSH),Thyroid stimulating hormone (TSH)
థైరోట్రోఫ్,Thyrotroph
థైరోట్రోపిన్ విడుదల హార్మోన్ (టిఆర్హెచ్),Thyrotropin releasing hormone (TRH)
ఇది (కణితి ప్రేరేపించే),Ti (tumor inducing) plasmid
టిబియా,Tibia
టిక్,Tick
టిక్ జ్వరం,Tick fever
టైడల్ మార్ష్,Tidal marsh
టైడల్ వాల్యూమ్,Tidal volume
టిగెల్లమ్,Tigellum
పులి పిల్లి,Tiger cat
టినోస్పోరా,Tinospora
టిన్సెల్ రకం ఫ్లాగెల్లమ్,Tinsel type flagellum
చిన్న ధ్రువ అణువు,Tiny polar molecule
కణజాల స్థాయి,Tissue level
టిష్యూ ప్లాస్మినోజెన్ యాక్టివేటర్,Tissue plasminogen activator
కణజాల టైపింగ్,Tissue typing
టి-కిల్లర్ సెల్,T-killer cell
టోడ్,Toad
టోడ్‌స్టూల్,Toadstool
పొగాకు బుడ్వార్మ్,Tobacco budworm
పొగాకు మొజాయిక్,Tobacco mosaic
పొగాకు మొజాయిక్ వైరస్ (టిఎంవి),Tobacco mosaic virus (TMV)
