Malayalam,Gujarati
"സ്ക്രീൻ ആട്രിബ്യൂട്ട്
 ബൈറ്റ്","સ્ક્રીન લક્ષણ
 પહાડ"
സ്ക്രീൻ എഡിറ്റർ,તપાસણી
സ്ക്രീൻ ജനറേറ്റർ,જનરેટર
സ്ക്രീൻ ലോഡ്,લોડ
"സ്ക്രീൻ ഓറിയന്റഡ്
 കാരപരിപാടി","સ્ક્રીન લક્ષી
 કાર્યક્રમ"
സ്ക്രീൻ വായിക്കുക,સ્ક્રીન વાંચો
സ്ക്രോൾ ചെയ്യുക,ઝરવું
"തിരയലും
 കൂട്ടിച്ചേര്ക്കല്
 അൽഗോരിതം","શોધ અને
 ઉમેરવુ
 અલ્ગોરિધમનો"
തിരയൽ സൈക്കിൾ,શોધ ચક્ર
ഫ്ലൈറ്റുകൾക്കായി,તપાસ
തിരയൽ കീ,સર્ચ કી
ഭാഷ തിരയുക,શોધ ભાષા
തിരയൽ സമയം,શોધ -સમય
ട്രീ തിരയൽ,શોધ વૃક્ષ
പദം തിരയുക,શોધ શબ્દ
ദ്വിതീയ പ്രവേശനം,ગૌણ પ્રવેશ
ദ്വിതീയ കൺസോൾ,ગૌણ ક consસોલ
"ദ്വിതീയ നിയന്ത്രണം
 ബിന്ദു","ગૌણ નિયંત્રણ
 બિંદુ"
"സെക്കൻഡറി
 ഉദ്ദിഷ്ടസ്ഥലം","ગૌણ
 ગંતવ્ય"
"ദ്വിതീയ എൻട്രി
 ബിന്ദു","ગૌણ નોંધ
 બિંદુ"
ദ്വിതീയ ഫയൽ,ગૌણ ફાઇલ
ദ്വിതീയ കീ,માધ્યમિક કી
"ദ്വിതീയ ലോജിക്കൽ
 യൂണിറ്റ് കീ","ગૌણ તાર્કિક
 એકમ કી"
ദ്വിതീയ മെമ്മറി,માધ્યમિક યાદશક્તિ
സെക്കൻഡറി സ്റ്റേഷൻ,ગૌણ કેન્દ્ર
ദ്വിതീയ സംഭരണം,માધ્યમિક સંગ્રહ
ദ്വിതീയ സ്റ്റോർ,માધ્યમિક ખેલ
"രണ്ടാമത്തെ കമ്പ്യൂട്ടർ
 വയസ്സ്","બીજો કમ્પ્યુટર
 ઉંમર"
"രണ്ടാം തലമുറ
 കന്വൂട്ടര്","બીજી પે generation ી
 કોમ્પ્યુટર"
"രണ്ടാം ലെവൽ
 അഭിസംബോധന","બીજા સ્તરે
 સંબોધન"
രണ്ടാമത്തെ ഉറവിടം,બીજું સાધન
വിഭാഗീയ കേന്ദ്രം,વિભાગીય કેન્દ્ર
വിഭാഗ ശീർഷകം,વિભાગનું મથાળું
വിഭാഗത്തിന്റെ പേര്,અનુભાગ નામ
വിഭാഗ നമ്പർ,અનુભાગ
ഭാഗം വാചകം,અનુભાગ લખાણ
സുരക്ഷിതമായ,સુરક્ષા
"സുരക്ഷിതമായ
 സാക്ഷപ്പെടുത്തല്","સુરક્ષા
 પ્રમાણપત્ર"
പ്രദേശം തേടുക,વિસ્તાર
കീ തേടുക,ચાવી
സമയം തേടുക,સમય લેવો
സെഗ്മെന്റ് അടയാളം,સેગ્ની
സെഗ്മെന്റ് നമ്പർ,ઘટ
സിഗ്നൽ പിടിച്ചെടുക്കുന്നു,કબજા -સંકેત
തെരഞ്ഞെടുക്കുക,પસંદ કરો
തിരഞ്ഞെടുക്കൽ പരിശോധന,પસંદગી તપાસ
തിരഞ്ഞെടുക്കൽ അനുപാതം,પસંદગી ગુણોત્તર
തിരഞ്ഞെടുക്കൽ-മാറ്റിസ്ഥാപിക്കൽ സമീപനം,પસંદગી-રિપ્લેસમેન્ટ અભિગમ
തിരഞ്ഞെടുക്കൽ സിഗ്നൽ,પસંદગી સંકેત
തിരഞ്ഞെടുക്കൽ അടുക്കുക,પસંદગી પ્રકારની
വാടകപരമായ സമയം,પસંદગી સમય
സെലക്ടീവ് അസംബ്ലി,પસંદગીની સભા
സെലക്ടീവ് കോളിംഗ്,પસંદગીયુક્ત ક calling લિંગ
സെലക്ടീവ് കോമ്പിനർ,પસંદગીયુક્ત
സെലക്ടീവ് ഡംപ്,પસંદગીલક્ષી ડમ્પ
സെലക്ടീവ് മായ്ക്കൽ,પસંદગીયુક્ત ભૂંસી નાખવું
സെലക്ടീവ് മങ്ങൽ,પસંદગીલક્ષી નિસ્તેજ
സെലക്ടീവ് സൂചിക,પસંદગીલક્ષી અનુક્રમણિકા
തിരഞ്ഞെടുത്ത ലിസ്റ്റിംഗ്,પસંદગીલક્ષી સૂચિ
സെലക്ടീവ് റിംഗിംഗ്,પસંદગીલક્ષી રિંગિંગ
സെലക്ടീവ് ട്രേസ്,પસંદગીલક્ષી ટ્રેસ
ലൈൻ തിരഞ്ഞെടുക്കുക,લાઇન પસંદ કરો
സെലക്ടർ,પસંદગીકાર
സെലക്ടർ ചാനൽ,પસંદગીકર્તા
സെലക്ടർ മോഡ്,પસંદગીકાર મોડ
സെലക്ടർ പേന,પસંદગીકર્તા પેન
"സ്വയം പൊരുത്തപ്പെടുത്തൽ
 കന്വൂട്ടര്","સ્વ-અનુકૂળ
 કોમ્પ્યુટર"
"സ്വയം പൊരുത്തപ്പെടുത്തൽ
 പതേകനടപടികള്","સ્વ-અનુકૂળ
 પ્રક્રિયા"
"സ്വയം പൊരുത്തപ്പെടുത്തൽ
 കാരപരിപാടി","સ્વ-અનુકૂળ
 કાર્યક્રમ"
സ്വയം പരിശോധന കോഡ്,સ્વ -ચકાસણી કોડ
"സ്വയം പരിശോധന
 അക്കം","આત્મવિશ્વાસ
 નંબર"
"സ്വയം കംപൈൽ
 കന്വൂട്ടര്","આત્મનિરીક્ષણ
 કોમ્પ્યુટર"
സ്വയം പൂരക കോഡ്,સ્વ-પૂરક કોડ
സ്വയം നിർവചിക്കൽ,સ્વયં વ્યાખ્યા
"സ്വയം നിർവചിക്കൽ
 ഡിലിമിറ്റർ","સ્વયં વ્યાખ્યા
 ડિલિમિટર"
സ്വയം നിർവഹിക്കുന്ന പദം,સ્વ નિર્ધારિત શબ્દ
"സ്വയം നാശനഷ്ടം
 കോഡ്","સ્વાવલંબન
 સંહિતા"
സ്വയം ഇരട്ട,આત્મનિર્વાહ
സ്വയം വ്യാപനം,સ્વયં વધારાનું
സ്വയം പഠനം,સ્વ -શિક્ષણ
സ്വയം പഠന പ്രക്രിയ,સ્વ -શિક્ષણ પ્રક્રિયા
"സ്വയം നിരീക്ഷണം
 ഏര്പ്പാട്","સ્વયં નિરીક્ષણ
 પદ્ધતિ"
"സ്വയം ഓർഗനൈസിംഗ്
 കന്വൂട്ടര്","સ્વયં આયોજન
 કોમ્પ્યુટર"
"സ്വയം ഓർഗനൈസിംഗ്
 കാരപരിപാടി","સ્વયં આયોજન
 કાર્યક્રમ"
"സ്വയം ഓർഗനൈസിംഗ്
 ഏര്പ്പാട്","સ્વયં આયોજન
 પદ્ધતિ"
സ്വയം റഫറൻ ലിസ്റ്റ്,સ્વ -અલગ યાદી
"സ്വയം ബന്ധു
 അഭിസംബോധന ചെയ്യുക","સ્વયં સંબંધી
 સંબોધન"
"സ്വയം ബന്ധു
 അഭിസംബോധന","સ્વયં સંબંધી
 સંબોધન"
"സ്വയം സ്ഥാനം
 കാരപരിപാടി","સ્વ-સ્થિતિસ્થાપક
 કાર્યક્રમ"
സ്വയം പുന reset സജ്ജീകരണ ലൂപ്പ് (= സ്വയം പുന oring സ്ഥാപിക്കുന്ന ലൂപ്പ്),સ્વ-રીસેટિંગ લૂપ (= સ્વ-પુન oring સ્થાપિત લૂપ)
സ്വയം പുന oring സ്ഥാപിക്കുന്ന ലൂപ്പ്,સ્વ-પુન-rપ્રંગિક લૂપ
സെമാന്റിക് മാട്രിക്സ്,અર્થપૂર્ણ મેટ્રિક્સ
സെമാന്റിക് നെറ്റ്വർക്ക്,સિડિયા નેટવર્ક
ദാതാപസ്,અર્થશાસ્ત્ર
"അർദ്ധചാലകവും
 ലേസർ","અર્ધજક્ષણ કરનાર
 વાટાઘાટ કરનાર"
"സെമി-കണ്ടക്ടർ
 സ്മരണം","અર્ધપ્રાપ્તક
 યાદ"
സെമി ഗ്രൂപ്പ്,અર્ધ જૂથ
സെമി റിംഗ്,અર્ધ-મહેનત
സെമി-തോയുടെ സിസ്റ്റം,અર્ધ-સ્વ-પદ્ધતિ
"അയച്ചയാൾ-റിസീവർ
 അതിതീവ്രമായ","પ્રેષક
 અંતિમ"
മാത്രം സേവനം മാത്രം അയയ്ക്കുക,માત્ર સેવા મોકલો
ഇന്ദിയം,અર્થ
സെൻസ് ആംപ്ലിഫയർ,સમજશક્તિ
സെൻസ് ലൈറ്റ്,પ્રકાશનો પ્રકાશ
സെൻസ് സ്വിച്ച്,અર્થશાસ્ત્ર સ્વીચ
സെൻസ് വിൻഡിംഗ്,અર્થપૂર્ણ વિન્ડિંગ
സെൻസിംഗ് ഘടകം,સંવેદના
സെൻസിംഗ് സിഗ്നൽ,સંવેદનાનો સંકેત
സെൻസിംഗ് സ്റ്റേഷൻ,સંવેદના
സെൻസർ,સંવેદના
സെൻസർ അടിസ്ഥാനമാക്കിയുള്ളത്,સેન્સર આધારિત
സെൻസർ അടിസ്ഥാനമാക്കിയുള്ള കമ്പ്യൂട്ടർ,સેન્સર આધારિત કમ્પ્યુટર
"സെൻസർ അടിസ്ഥാനമാക്കിയുള്ളത്
 ഏര്പ്പാട്","સેન્સર આધારિત
 પદ્ધતિ"
സെൻസ്റ്റീവിറ്റി വിശകലനം,હોશિયારી વિશ્લેષણ
വാചകം,સજા
വാക്യം കീ,વાક્યની ચાવી
വാക്യം ചിഹ്നം,વાક્ય
സെന്റിൻ ഫോം,શકિત સ્વરૂપ
സെന്റിനൽ (= ഫ്ലാഗ്),સેન્ટિનેલ (= ધ્વજ)
സെപ്പറേറ്റർ,વિભાજક
സെപ്റ്റനറി നമ്പർ,જોડતી સંખ્યા
