Gujarati,Malayalam
સ્નાતકવિજ્ologyાન,ടോപ്പോളജി
ટોરોઇડલ વિન્ડિંગ,ടെറോഡൽ വിൻഡിംഗ്
ટોર્ક,ടോർക്
કુલ ગુણવત્તા સંચાલન (ટીક્યુએમ),മൊത്തം ഗുണനിലവാര മാനേജുമെന്റ് (TQM)
સર્વાંગી,മൊത്തം
Tંચે ટાવર,ഗോപുരം
ટ્રેસર,കൃഷിക്കാരന്
ટ્રેસિંગ,നിലവാരകരമായ
ટ્રેક,പാത
માર્ગ,ട്രാക്ക് ബോൾ
ટ્રેકિંગ,ട്രാക്കിംഗ്
પ્રવાસ વ્યવસ્થાપન,ട്രാഫിക് മാനേജുമെന്റ്
વ્યવહાર -ફાઇલ પદ્ધતિ,ഇടപാട് ഫയൽ സിസ്റ്റം
ટ્રાંસકોડ,ട്രാൻസ്കോഡ്
પરિવર્તન કરનાર,പിരിവ്
ક્રેશ કરનાર,ത്രിസഞ്ചി
તબદીલી લાક્ષણિકતાઓ,സവിശേഷതകൾ കൈമാറുക
તબદીલી વિધેય,കൈമാറ്റം പ്രവർത്തനം
પરિવર્તનશીલ,ട്രാൻസ്ഫോർമൂർ
પરિવર્તનશીલ,ട്രാൻസ്ഫോർമർ എക്സൈറ്റർ
રૂપાંતર,ട്രാൻസ്ഫോർമർ ട്രോളി
ક્ષણભંગુર,ക്ഷരികന്
ક્ષણિક કોડિંગ,ക്ഷണികമായ കോഡിംഗ്
ક્ષણિક ભૂલ,ക്ഷണിക പിശക്
ક્ષણિક ફેરબદલ,ക്ഷണികമായ സ്വിച്ചിംഗ്
સંજ્istાન,ട്രാൻസിസ്റ്റോർ
ભાષાંતર,വിവർത്തനം
ભાષાંતર કરનાર,വിവര്ത്തകന്
ટ્રાન્સમિશન,പകർച്ച
પ્રસારણ ઇન્ટરફેસ,ട്രാൻസ്മിഷൻ ഇന്റർഫേസ്
પ્રસારણ લાઈન,ട്രാൻസ്മിഷൻ ലൈൻ
પ્રસારણ નુકસાન,പ്രക്ഷേപണ നഷ്ടം
પ્રસારણ સ્ટુડિયો,ട്രാൻസ്മിഷൻ സ്റ്റുഡിയോ
ઉપનામ કરનાર,സംരംഭ
ટ્રાન્સમીટર નિયંત્રક,ട്രാൻസ്മിറ്റർ കൺട്രോളർ
ટ્રાન્સમીટર જાળવણી,ട്രാൻസ്മിറ്റർ അറ്റകുറ്റപ്പണി
ટ્રાન્સમીટર આઉટ પાવર આઉટ,ട്രാൻസ്മിറ്റർ out ട്ട് പവർ ഇടുക
પ્રસારિત,ആന്റിനയെ മറികടക്കുന്നു
એન્ટેના લાભ,ആന്റിന നേട്ടങ്ങൾ കൈമാറുന്നു
પ્રસારણ આવર્તન,ആവൃത്തി ട്രാൻസ്പോർട്ട് ചെയ്യുന്നു
પ્રસારણ કેન્દ્ર,ട്രാൻസ്മിറ്റിംഗ് സ്റ്റേഷൻ
સમાવિષ્ટ,കടലാസ്
ટ્રેપેટ ડાયોડ,ട്രപാറ്റ് ഡയോഡ്
પ્રવાસ,യാത്രാ തരംഗം
જપ્તી ડીકોડિંગ,ട്രെല്ലിസ് ഡീകോഡിംഗ്
ખાઈ અને નળી,"തോട്, കൺട്യൂട്ട്"
ઉશ્કેરણી સરકી,ട്രിഗർ സർക്യൂട്ട്
સુઘડ,ട്രിം
સુવ્યવસ્થિત,ട്രിം ചെയ്യുന്നു
ત્રણ,സൈനികമായ
ઉષ્ણકટિબંધ,ട്രോപോസ്ഫിയർ
કાપી નાખવું,വെട്ടിച്ചുരുട്ടല്
સત્ય વિષય,സത്യ പട്ടിക
ટાળવું,ട്യൂൺ ചെയ്തു
ટ્યુરર,ട്യൂണർ
બચ્ચો,ട്യൂണിംഗ്
ટનલ ડાયોડ,തുരങ്ക ഡയോഡ്
પહાડ,ടണലിംഗ്
વ્યવસ્થાપન તરફ વળવું,മാനേജുമെന്റിന് ചുറ്റും തിരിയുക
ફેર,പട്ടിക തിരിക്കുക
ટ્યુજીટર,ട്വീറ്റർ
વાળીને વળેલું,വളച്ചൊടിച്ച
વિકૃત જોડી કેબલ,വളച്ചൊടിച്ച ജോഡി കേബിൾ
અસંતુલિત audio ડિઓ લાઇન,അസന്തുലിതമായ ഓഡിയോ ലൈൻ
વોલ્ટેજ હેઠળ,വോൾട്ടേജിന് കീഴിൽ
બેકાબૂ,നിഷേധിക്കൽ
સાર્વત્રિક દ્વાર,യൂണിവേഴ്സൽ ഗേറ്റ്
સાર્વત્રિક નેટવર્ક,യൂണിവേഴ്സൽ നെറ്റ്വർക്ക്
પૂજનીય ફિલ્ટર,അസഹനീയമായ ഫിൽട്ടർ
કન્વર્ટર,യുപി കൺവെർട്ടർ
ઉચ્ચારણ,ഉപ്തം
અપલોડ કરવું,അപ്ലോഡുചെയ്യുക
ઉપયોગી ક્ષેત્ર શક્તિ,ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി
મૂલ્ય પ્રાપ્ત સેવાઓ,മൂല്യവർദ്ധിത സേവനങ്ങൾ
ચલ ડાયોડ,വരൻമന്റ് ഡയോഡ്
વધઘટપાત્ર,വേരിയബിൾ
ચલ વિસ્તાર સાઉન્ડ ટ્રેક,വേരിയബിൾ ഏരിയ സൗണ്ട് ട്രാക്ക്
ચલ ડેટા દર સંકોચન,വേരിയബിൾ ഡാറ്റ റേറ്റ് കംപ്രഷൻ
ચલ ઘનતાનો ટ્રેક,വേരിയബിൾ ഡെൻസിറ്റി സൗണ്ട് ട്രാക്ക്
ચલ ચલણ -આઉટપુટ ડેટા દર,വേരിയബിൾ output ട്ട്പുട്ട് ഡാറ്റ നിരക്ക്
વેક્ટર,വെക്റ്റർ
વેક્ટર અવરોધ મીટર,വെക്റ്റർ ഇംപെഡൻസ് മീറ്റർ
વેક્ટર નેટવર્ક વિશ્લેષક,വെക്റ്റർ നെറ്റ്വർക്ക് അനലൈസർ
પ્રકાશ વેગ,പ്രകാശത്തിന്റെ വേഗത
લહેજત,വെന്റിറ്റ് ബോക്സ്
વૈવાહિકતા,വൈദഗ്ദ്ധ്യം
ભાષાંતર,ഭാഷം
Verંચું વિમાન,ലംബ തലം
Verગલી ધ્રુવીકૃત,ലംബമായി ധ്രുവീകരിച്ചു
વેસ્ટિગિયલ સાઇડ બેન્ડ (વી.એસ.બી.),വെസ്റ്റിജിയൽ സൈഡ് ബാൻഡ് (വിഎസ്ബി)
કંપન,വൈബ്രേഷൻ
કંપદાર,വൈബ്രേറ്റർ
આદર્શ,വീഡിയോ
વિડિઓ એમ્પ્લીફાયર,വീഡിയോ ആംപ്ലിഫയർ
વિડિઓ સાંકળ,വീഡിയോ ശൃംഖല
વિડિઓ લાક્ષણિકતાઓ,വീഡിയോ സവിശേഷതകൾ
વીડિયો,വീഡിയോ കോഡ്
વિડિઓ કમ્પ્રેશન,വീഡിയോ കംപ്രഷൻ
વિડિઓ કોન્ફરન્સિંગ,ദശൃാഭിമുഖം
વિડિઓ ગ્રાફિક્સ એડેપ્ટર,വീഡിയോ ഗ്രാഫിക്സ് അഡാപ്റ്റർ
વિડિઓ સ્ટ્રીમિંગ,വീഡിയോ സ്ട്രീമിംഗ്
વિડિઓ સ્વીચર,വീഡിയോ സ്വിച്ചർ
વીનાશ,വീഡിയോഗ്രഫി
દૃશ્ય,ദര്ശനം
અંતર જોવાનું અંતર,ദൂരം കാണുന്നു
વાસ્તવિક,വെർച്വൽ
વાસ્તવિક સરનામું,വെർച്വൽ വിലാസം
વરાળની .ંચાઈ,വെർച്വൽ ഉയരം
વર્ચ્યુઅલ મેમરી,വെർച്വൽ മെമ്മറി
વર્ચુઅલ ખાનગી નેટવર્ક,വെർച്വൽ സ്വകാര്യ നെറ്റ്വർക്ക്
વર્ચ્યુઅલ રિયાલિટી,വെർച്വൽ റിയാലിറ്റി
વાઇરસ,വൈറസ്
સ્નિગ્ધતા,വിസ്കോസിറ്റി
દૃશ્યતા,കാണാവുന്ന
દ્રષ્ટિ,കാഴ്ച
દ્રશ્ય પ્રદર્શન,വിഷ്വൽ ഡിസ്പ്ലേ
દ્રશ્ય નિરીક્ષણ,വിഷ്വൽ പരിശോധന
વિશિષ્ટ રેડિયો,വിഷ്വൽ റേഡിയോ
અવાજની આવર્તન,ശബ്ദ ആവൃത്തി
અવાજનો ટપાલ,വോയ്സ് മെയിൽ
અવાજ ઉપર અવાજ,ഐപി ഓവർ വോയ്സ്
વ Voice ઇસ ઓવર રેકોર્ડિંગ (VOR),വോയ്സ് ഓവർ റെക്കോർഡിംഗ് (vor)
અસ્થિર પ્રવાહી,അസ്ഥിരമായ ദ്രാവകം
અસ્થિર મેમરી,അസ്ഥിരമായ മെമ്മറി
વોલ્ટ,വോള്ട്ട്
વિદ્યુત્સ્થીતિમાન,വോൾട്ടേജ്
વોલ્ટેજ નિયંત્રિત ઓસિલેટર (વીસીઓ),വോൾട്ടേജ് നിയന്ത്രിത ഓസിലേറ്റർ (VCO)
વોલ્ટેજનું સ્તર,വോൾട്ടേജ് ഫ്ലേക്സ്റ്റേഷൻ
વોલ્ટેજ નિયમન,വോൾട്ടേജ് നിയന്ത്രണം
વોલ્ટેજ સાગ,വോൾട്ടേജ് സാഗ്
વોલ્ટેજ -સ્પાઇક,വോൾട്ടേജ് സ്പൈക്ക്
વોલ્ટેજ સ્થિર કરનાર,വോൾട്ടേജ് സ്റ്റെബിലൈസർ
વોલ્ટેજ સ્થાયી તરંગ ગુણોત્તર,വോൾട്ടേജ് സ്റ്റാൻഡിംഗ് വേവ് അനുപാതം
વોલ્ટમીટર,വോൾട്ട്മീറ്റർ
જથ્થો,വ്യാപ്തം
જથ્થો નિયંત્રણ,ശബ്ദ നിയന്ത്രണം
રાહ સમય,കാത്തിരിപ്പ് സമയം
પાણીચિહ્નરૂપ,വാട്ടർമാർക്കിംഗ്
વોટ (ડબલ્યુ),വാട്ട് (w)
વોટ અવર,വാട്ട് മണിക്കൂർ
વોટલેસ ઘટક,വാട്ട്ലെസ് ഘടകം
મોજા,തിരമാല
તરંગ ગતિ,വേവിന്റെ ചലനം
તરંગ,തരംഗരൂപം
તરંગ,വേവ്വ്
તરંગ,വേവ്ഗൈഡ്
તરંગ લંબાઈ,തരംഗദൈർഘ്യം
તરંગ,വേവ്റ്റ്
કોણી,ചിലന്തിവല
વેબ બ્રાઉઝર,വെബ് ബ്രൌസർ
વેબ પેજ,വെബ് പേജ്
જીવાત,വെബ് പോർട്ടൽ
વણક,വെബ് സെർവർ
પશુ -ચાલુ,വെബ്കാസ്റ്റിംഗ്
પાણીમાં થતા,വെബോപീഡിയ
