Kannada,Malayalam
ಟ್ಯಾಬ್ಲೆಟ್,ടാബ്ലെറ്റ്
ಕೋಷ್ಟಕ ರಚನೆ,പട്ടിക അറേ
ಕೋಷ್ಟಕ ಕಾರ್ಯ,ടാബുലേഷൻ പ്രവർത്തനം
ಟ್ಯಾಗ್ ಮಾಡಲಾದ ವಾಸ್ತುಶಿಲ್ಪ,ടാഗ് ചെയ്ത വാസ്തുവിദ്യ
ಟ್ಯಾಗ್ ಮಾಡಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ಯಾಟ್ (TIFF),ടാഗ് ചെയ്ത ഇമേജ് ഫയൽ ഫോർമാറ്റ് (TIFF)
ಟಂಡಮ್ ವ್ಯವಸ್ಥೆ,ടാൻഡം സിസ്റ്റം
ಟೇಪ್ ಸಾಂದ್ರತೆ,ടേപ്പ് സാന്ദ്രത
ಟೇಪ್ ಮುಖವಾಡ,ടേപ്പ് മാസ്ക്
ಟಾರ್ ಫೈಲ್,ടാർ ഫയൽ
ಕಾರ್ಯ,ടാസ്ക്
ಟಾಸ್ಕ್ ಬಾರ್,ടാസ്ക് ബാർ
ಕಾರ್ಯ ವೇಳಾಪಟ್ಟಿ,ടാസ്ക് ഷെഡ്യൂളർ
TCP/IP (ಪ್ರಸರಣ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್),TCP/IP (ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ)
ಹರಿದು ಹಾಕುವ ಕಾರ್ಯಾಚರಣೆ,കീറിമുറിക്കൽ പ്രവർത്തനം
ಟೆಲಿಕಾಂ,ടെലികോം
ದೂರಸಂಪರ್ಕ,ടെലികമ്മ്യൂണിക്കേഷൻ
ಟೆಲಿಕಾನ್ಫರೆನ್ಸ್,ടെലികോൺഫറൻസ്
ಟೆಲಿಕಾನ್ಫರೆನ್ಸಿಂಗ್,ടെലികോൺഫറൻസിങ്
ಟೆಲಿಗ್ರಾಫಿ,ടെലിഗ്രാഫി
ಟೆಲಿಮೆಟ್ರಿ,ടെലിമെട്രി
ದೂರವಾಣಿ,ടെലിഫോണ്
ಟೆಲಿಫೋನಿ,ടെലിഫോണി
ಟೆಲಿಪ್ರಿಂಟರ್,ടെലിപ്രിന്റർ
ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್,ടെലിപ്രോസസിംഗ്
ದೂರದರ್ಶನ,ടെലിവിഷൻ
ಟೆಲೆಕ್ಸ್,ടെലക്സ്
ಟೆಲ್ನೆಟ್,ടെൽനെറ്റ്
ತಾಪಮಾನ,താപനില
ಟೆಂಪ್ಲೇಟ್,ടെംപ്ലേറ്റ്
ಹತ್ತರ ಪೂರಕ,പത്തിന്റെ പൂരകം
ಟೆರಾ ಬೈಟ್,ടെറാ ബൈറ്റ്
ಟೆರಾ ಫ್ಲಾಪ್ಸ್,തേരാ ഫ്ലോപ്പുകൾ
ಟರ್ಮಿನಲ್ ಕರ್ಸರ್,ടെർമിനൽ കഴ്സർ
ಟರ್ಮಿನಲ್ ನೋಡ್,ടെർമിനൽ നോഡ്
ಟರ್ಮಿನಲ್ ವಿಂಡೋ,ടെർമിനൽ വിൻഡോ
ಮುಕ್ತಾಯ,അവസാനിപ്പിക്കൽ
ತ್ರಯಾತ್ಮಕ,ത്രിതീയ
ತ್ರಯಾತ್ಮಕ ಕಾರ್ಯಾಚರಣೆ,ത്രിതല പ്രവർത്തനം
ಪರೀಕ್ಷೆ,ടെസ്റ്റ്
ಪರೀಕ್ಷಾ ವ್ಯಾಪ್ತಿ,ടെസ്റ്റ് കവറേജ്
ಪರೀಕ್ಷಾ ಓಟ,പരീക്ഷണ ഓട്ടം
ಪರೀಕ್ಷಾ ಡೇಟಾ,ടെസ്റ്റ്-ഡാറ്റ
ಪಠ್ಯ,വാചകം
ಪಠ್ಯ ಪೆಟ್ಟಿಗೆ,ടെക്സ്റ്റ് ബോക്സ്
ಪಠ್ಯ ಕರ್ಸರ್,ടെക്സ്റ്റ് കഴ്സർ
ಪಠ್ಯ ಸಂಪಾದಕ,ടെക്സ്റ്റ് എഡിറ്റർ
ಪಠ್ಯ ಫೈಲ್,ടെക്സ്റ്റ് ഫയൽ
ಪಠ್ಯ ಮೋಡ್,ടെക്സ്റ്റ് മോഡ്
ಪಠ್ಯ ಪ್ರಕ್ರಿಯೆ,ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്
ಪಠ್ಯದಿಂದ ಭಾಷಣಕ್ಕೆ (TTS),ടെക്സ്റ്റ് ടു സ്പീച്ച് (TTS)
ವಿನ್ಯಾಸ ಮ್ಯಾಪಿಂಗ್,ടെക്സ്ചർ മാപ്പിംഗ്
ಟಿ-ಫ್ಲಿಪ್-ಫ್ಲಾಪ್,ടി-ഫ്ലിപ്പ്-ഫ്ലോപ്പ്
ಉಷ್ಣ ಮುದ್ರಕ,തെർമൽ പ്രിന്റർ
ತೆಳುವಾದ ಫಿಲ್ಮ್ ಮೆಮೊರಿ,നേർത്ത ഫിലിം മെമ്മറി
ತೆಳುವಾದ ಫಿಲ್ಮ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,നേർത്ത ഫിലിം ട്രാൻസിസ്റ്റർ
ಥಳಿಸುವುದು,മർദിക്കുന്നു
ಎಳೆ,ത്രെഡ്
ಥ್ರೆಡಿಂಗ್,ത്രെഡിംഗ്
ಮೂರು ಹಂತದ ಜಾಲ,ത്രിതല ശൃംഖല
ಥ್ರೋಪುಟ್,ത്രൂപുട്ട്
ಸಮಯದ ಸಂಕೀರ್ಣತೆ,സമയ സങ്കീർണ്ണത
ಸಮಯ ವಿಭಾಗ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್ (TDM),ടൈം ഡിവിഷൻ മൾട്ടിപ്ലക്‌സിംഗ് (ടിഡിഎം)
ಕಾಲಮಿತಿಯೊಳಗೆ,ടൈം ഫ്രെയിം
ಕಾಲಮಿತಿಯೊಳಗೆ,ടൈം ഫ്രെയിം
ಸಮಯ ಯಂತ್ರ,സമയ യന്ത്രം
ಸಮಯ ಮೀರಿದೆ,ടൈം ഔട്ട്
ಸಮಯದ ಪ್ರಮಾಣೀಕರಣ,സമയ അളവ്
ಸಮಯ ಸರಣಿ,സമയ പരമ്പര
ಸಮಯ ಹಂಚಿಕೆ,സമയം പങ്കിടൽ
ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ,സമയം പങ്കിടൽ സംവിധാനം
ಸಮಯದ ಮುದ್ರೆ,സമയ സ്റ്റാമ്പ്
ಸಮಯ ರೇಖಾಚಿತ್ರ,സമയ ഡയഗ്രം
ಟಿಂಟ್,ടിന്റ്
ಟಾಗಲ್ ಮಾಡಿ,ടോഗിൾ ചെയ്യുക
ಟಾಗಲ್ ವೇಗ,ടോഗിൾ വേഗത
ಟೋಕನ್,ടോക്കൺ
ಟೋಕನ್ ಬಸ್,ടോക്കൺ ബസ്
ಟೋಕನ್ ಬಸ್,ടോക്കൺ ബസ്
ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್,ടോക്കൺ ബസ് ശൃംഖല
ಟೋಕನ್ ರಿಂಗ್,ടോക്കൺ റിംഗ്
ಟೋಕನ್ ಚರ್ಚೆ,ടോക്കൺ സംസാരം
ಉಪಕರಣ,ഉപകരണം
ಮೇಲಿನಿಂದ ಕೆಳಗೆ,ടോപ്പ് ഡൗൺ
ಮೇಲಿನಿಂದ ಕೆಳಗೆ ವಿನ್ಯಾಸ,മുകളിൽ നിന്ന് താഴേക്കുള്ള ഡിസൈൻ
ಮೇಲಿನಿಂದ ಕೆಳಗೆ ಪಾರ್ಸಿಂಗ್,മുകളിൽ നിന്ന് താഴേക്ക് പാഴ്സിംഗ്
ಸ್ಥಳಶಾಸ್ತ್ರ,ടോപ്പോളജി
ಟಚ್ ಪ್ಯಾಡ್,ടച്ച് പാഡ്
ಟಚ್ ಸ್ಕ್ರೀನ್,ടച്ച് സ്ക്രീൻ
ಜಾಡಿನ,ട്രെയ്സ്
ಟ್ರೇಸಿಂಗ್,ട്രാക്കിംഗ്
ಟ್ರ್ಯಾಕ್,ട്രാക്ക്
ಟ್ರ್ಯಾಕ್ ಡಿಸ್ಕ್,ട്രാക്ക് ഡിസ്ക്
ಟ್ರ್ಯಾಕ್ ಟೇಪ್,ട്രാക്ക് ടേപ്പ്
ಟ್ರ್ಯಾಕಿಂಗ್,ട്രാക്കിംഗ്
ಟ್ರೈಲರ್,ട്രെയിലർ
ಪಥ,സഞ്ചാരപഥം
ವ್ಯವಹಾರ,ഇടപാട്
ವಹಿವಾಟು ಫೈಲ್,ഇടപാട് ഫയൽ
ವಹಿವಾಟು ಲಾಗ್,ഇടപാട് ലോഗ്
ಲಿಪ್ಯಂತರ,ട്രാൻസ്ക്രൈബ് ചെയ്യുക
ಪರಿವರ್ತಕ,ട്രാൻസ്ഡ്യൂസർ
ವರ್ಗಾವಣೆ ಪ್ರಮಾಣ,കൈമാറ്റ നിരക്ക്
ವರ್ಗಾವಣೆ ಸಮಯ,കൈമാറ്റ സമയം
ರೂಪಾಂತರ,രൂപാന്തരം
ಕ್ಷಣಿಕ ದೋಷ,ക്ഷണികമായ പിശക്
ಸಾರಿಗೆ ಸಮಯ,സഞ്ചാരമാർഗ സമയം
ಪರಿವರ್ತನೆ,സംക്രമണം
ಟ್ರಾನ್ಸಿಟಿವ್,ട്രാൻസിറ്റീവ്
ಟ್ರಾನ್ಸಿಟಿವಿಟಿ,ട്രാൻസിറ്റിവിറ്റി
ಅನುವಾದ,വിവർത്തനം
ರೋಗ ಪ್ರಸಾರ,പകർച്ച
ಪ್ರಸರಣ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್ (TCP),ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP)
ಪ್ರಸರಣ ಮಾರ್ಗ,ട്രാൻസ്മിഷൻ ലൈൻ
ಟ್ರಾನ್ಸ್ಮಿಟರ್,ട്രാൻസ്മിറ്റർ
ಪಾರದರ್ಶಕತೆ,സുതാര്യത
ಟ್ರಾನ್ಸ್ಪಾಂಡರ್,ട്രാൻസ്‌പോണ്ടർ
ಸಾರಿಗೆ,ഗതാഗതം
ಸ್ಥಳಾಂತರ,ട്രാൻസ്പോസിഷൻ
ಟ್ರಾನ್ಸ್‌ಪ್ಯೂಟರ್,ട്രാൻസ്പ്യൂട്ടർ
ಟ್ರಾನ್ಸ್ಸಿವರ್,ട്രാൻസ്സീവർ
ಟ್ರ್ಯಾಪಿಂಗ್,ട്രാപ്പിംഗ്
ಸಂಚರಿಸು,സഞ്ചരിക്കുക
ಮರ (ಪ್ರಯಾಣ),മരം (സഞ്ചാരം)
ಮರದ ಜಾಲ,വൃക്ഷ ശൃംഖല
ಉಪನದಿ ಸರ್ಕ್ಯೂಟ್,ട്രിബ്യൂട്ടറി സർക്യൂട്ട്
ಟ್ರಿವಲ್ ಗ್ರಾಫ್,നിസ്സാര ഗ്രാഫ്
ತೊಂದರೆ ಶೂಟ್,കുഴപ്പം ഷൂട്ട്
ಮೊಟಕುಗೊಳಿಸಿ,വെട്ടിച്ചുരുക്കുക
ಸತ್ಯ ಕೋಷ್ಟಕ,സത്യ പട്ടിക
ಟ್ಯೂನರ್,ട്യൂണർ
ಸುರಂಗ ಮಾರ್ಗ,ടണലിംഗ്
ಟ್ಯೂನಿಂಗ್,ട്യൂണിംഗ്
ಟುಪಲ್,ട്യൂപ്പിൾ
ಟರ್ಬೊ ಪ್ಯಾಸ್ಕಲ್,ടർബോ പാസ്കൽ
ಟ್ಯೂರಿಂಗ್ ಯಂತ್ರ,ട്യൂറിംഗ് യന്ത്രം
ತಿರುಗುವ ಸಮಯ,സമയം തിരിയുക
ಡಾಕ್ಯುಮೆಂಟ್ ಅನ್ನು ತಿರುಗಿಸಿ,പ്രമാണം തിരിക്കുക
ತಿರುವು ಅನುಕ್ರಮ,ടേൺഅറൗണ്ട് സീക്വൻസ്
ಅವಳಿ ಕೇಬಲ್,ഇരട്ട കേബിൾ
ತಿರುಚಿದ ಜೋಡಿ,വളച്ചൊടിച്ച ജോഡി
ಎರಡು ಭಾಗಗಳ ಜೋಡಣೆ,രണ്ട് ഭാഗം അസംബ്ലർ
ಎರಡು ಪೂರಕ,രണ്ടിന്റെ പൂരകം
ಮಾದರಿ,തരം
ರೀತಿಯ ಮುಖ,തരം മുഖം
ಟೈಪ್ ಹೆಡ್,തരം തല
ರೀತಿಯ ಚಕ್ರ,തരം ചക്രം
ಟೈಪಿಂಗ್,ടൈപ്പിംഗ്
ತಡೆರಹಿತ ವಿದ್ಯುತ್ ಮೂಲ (ಯುಪಿಎಸ್),തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം (UPS)
ಏಕೀಕೃತ ಕಾರ್ಯಾಚರಣೆ,ഏകീകൃത പ്രവർത്തനം
ಏಕೀಕೃತ ಕಾರ್ಯಾಚರಣೆ,ഏകീകൃത പ്രവർത്തനം
ಏಕೀಕೃತ ಆಪರೇಟರ್,unary ഓപ്പറേറ്റർ
ಅನಿಶ್ಚಿತತೆ,അനിശ്ചിതത്വം
ಬೇಷರತ್ತಾದ ಹೇಳಿಕೆ,നിരുപാധിക പ്രസ്താവന
ಎಣಿಸಲಾಗದು,എണ്ണാൻ പറ്റാത്തത്
ಬಹಿರಂಗಪಡಿಸಲು,അനാവരണം ചെയ്യുക
ನಿರ್ಧರಿಸಲಾಗದ,അനിശ്ചിതമായ
ವ್ಯಾಖ್ಯಾನಿಸಲಾಗಿಲ್ಲ,നിർവചിക്കാത്തത്
ವ್ಯಾಖ್ಯಾನಿಸದ ದಾಖಲೆ,നിർവചിക്കാത്ത റെക്കോർഡ്
ಅಳಿಸಿಹಾಕು,ഇല്ലാതാക്കുക
ಅಂಡರ್ಸ್ಕೋರ್,അടിവരയിടുക
ನಿರ್ದೇಶಿತ,ദിശാബോധമില്ലാത്തത്
ನಿರ್ದೇಶನವಿಲ್ಲದ ಗ್ರಾಫ್,ദിശാബോധമില്ലാത്ത ഗ്രാഫ്
ದಿಕ್ಕಿನ ಸೇವೆಯ ಸಮಯ,ദിശാബോധമില്ലാത്ത സേവന സമയം
ರದ್ದುಮಾಡು,പഴയപടിയാക്കുക
ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್,ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്
ಯುನಿಕಾಸ್ಟಿಂಗ್,യൂണികാസ്റ്റിംഗ്
ಯುನಿಕೋಡ್,യൂണികോഡ്
ಏಕಮುಖ ಮರ,ഏകപക്ഷീയമായ വൃക്ഷം
ಏಕರೂಪದ ಸಂಪನ್ಮೂಲ ಪತ್ತೆಕಾರಕ (URL),യൂണിഫോം റിസോഴ്സ് ലൊക്കേറ്റർ (URL)
ಅನ್ಪ್ರೊಸೆಸಿಂಗ್,അൺപ്രോസസ് ചെയ്യുന്നു
ಅನನ್ಯ,അതുല്യമായ
ರಕ್ಷಣೆಯಿಲ್ಲದ ತಿರುಚಿದ ಜೋಡಿ (UTP),അൺഷീൽഡ് ട്വിസ്റ്റഡ് ജോഡി (UTP)
ಘಟಕ,യൂണിറ്റ്
ಘಟಕ ವಿಳಾಸ,യൂണിറ്റ് വിലാസം
ಘಟಕ ಮಧ್ಯಂತರ,യൂണിറ്റ് ഇടവേള
ಘಟಕ ಪರೀಕ್ಷೆ,യൂണിറ്റ് ടെസ്റ്റിംഗ്
ಏಕೀಕೃತ ಕೋಡ್,ഏകീകൃത കോഡ്
ಯುನಿಟರ್ಮ್,യൂണിറ്റിം
ಸಾರ್ವತ್ರಿಕ ಅಸಮಕಾಲಿಕ ರಿಸೀವರ್/ಟ್ರಾನ್ಸ್ಮಿಟರ್ (UART),യൂണിവേഴ്സൽ അസിൻക്രണസ് റിസീവർ/ട്രാൻസ്മിറ്റർ (UART)
ಸಾರ್ವತ್ರಿಕ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,സാർവത്രിക ഫ്ലിപ്പ് ഫ്ലോപ്പ്
ಸಾರ್ವತ್ರಿಕ ಸೆಟ್,സാർവത്രിക സെറ്റ്
ಸಾರ್ವತ್ರಿಕ ಅಕ್ಷರ ಸೆಟ್,സാർവത്രിക പ്രതീക സെറ്റ്
ಯುನಿಕ್ಸ್,യുണിക്സ്
ಅನ್ಲಾಕ್ ಮಾಡಿ,അൺലോക്ക് ചെയ്യുക
ಅಸುರಕ್ಷಿತ ಕ್ಷೇತ್ರ,സുരക്ഷിതമല്ലാത്ത ഫീൽഡ്
ಅಸುರಕ್ಷಿತ ಫೈಲ್,സുരക്ഷിതമല്ലാത്ത ഫയൽ
ತಲುಪಲು ಸಾಧ್ಯವಿಲ್ಲ,എത്തിച്ചേരാനാകുന്നില്ല
ನೆರಳು ತೆಗೆಯಿರಿ,നിഴൽ മാറ്റുക
ರಕ್ಷಣೆಯಿಲ್ಲದ,അൺഷീൽഡ്
ವಿಫಲ ಕರೆ,പരാജയപ്പെട്ട കോൾ
ಉಂಟಾರ್,ഉന്താർ
ವೈಪರೀತ್ಯಗಳನ್ನು ನವೀಕರಿಸಿ,അപ്ഡേറ്റ് അപാകതകൾ
ನವೀಕರಿಸಿದ ಫೈಲ್,പുതുക്കിയ ഫയൽ
ನವೀಕರಿಸಲಾಗುತ್ತಿದೆ,അപ്ഡേറ്റ് ചെയ്യുന്നു
ನವೀಕರಿಸಿ,നവീകരിക്കുക
ನವೀಕರಿಸಿ,നവീകരിക്കുക
ಅಪ್ಲಿಂಕ್,അപ്ലിങ്ക്
ಅಪ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,അപ്‌ലോഡ് ചെയ്യുന്നു
ಮೇಲಿನ ಮೆಮೊರಿ ಪ್ರದೇಶ,മുകളിലെ മെമ്മറി ഏരിയ
ಅಪ್ಸ್ಟ್ರೀಮ್,അപ്സ്ട്രീം
ಅಪ್ಟೈಮ್,പ്രവർത്തനസമയം
ಮೇಲ್ಮುಖವಾಗಿ,മുകളിലേക്ക്
ಯೂಸ್ನೆಟ್,യൂസ്നെറ്റ്
ಬಳಕೆದಾರ,ഉപയോക്താവ്
ಬಳಕೆದಾರ ಏಜೆಂಟ್,ഉപയോക്തൃ ഏജന്റ്
ಬಳಕೆದಾರ ದೃಢೀಕರಣ,ഉപയോക്തൃ പ്രാമാണീകരണം
ಬಳಕೆದಾರರ ಡೇಟಾಗ್ರಾಮ್ ಪ್ರೋಟೋಕಾಲ್ (UDP),ഉപയോക്തൃ ഡാറ്റഗ്രാം പ്രോട്ടോക്കോൾ (UDP)
ಬಳಕೆದಾರ ಸ್ನೇಹಿ,ഉപയോക്ത ഹിതകരം
ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ,ഉപയോക്തൃ തിരിച്ചറിയൽ
ಬಳಕೆದಾರ ಗುರುತು (UID),ഉപയോക്തൃ ഐഡന്റിറ്റി (UID)
ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್,ഉപയോക്തൃ ഇന്റർഫേസ്
ಬಳಕೆದಾರ ಹೆಸರು,ഉപയോക്തൃ നാമം
ಬಳಕೆದಾರ ಪ್ರೊಫೈಲ್,ഉപയോക്തൃ പ്രൊഫൈൽ
ಉಪಯುಕ್ತತೆ,യൂട്ടിലിറ്റി
ಉಪಯುಕ್ತತೆ ಸಾಫ್ಟ್ವೇರ್,യൂട്ടിലിറ്റി സോഫ്റ്റ്വെയർ
ಮಾನ್ಯವಾಗಿದೆ,സാധുതയുള്ളത്
ಮೌಲ್ಯೀಕರಣ,മൂല്യനിർണ്ണയം
ಮೌಲ್ಯೀಕರಣ ಪ್ರೋಟೋಕಾಲ್ಗಳು,മൂല്യനിർണ്ണയ പ്രോട്ടോക്കോളുകൾ
ಮೌಲ್ಯಮಾಪನ ಪರೀಕ್ಷೆ,മൂല്യനിർണ്ണയ പരിശോധന
ಮಾನ್ಯತೆ ಪರಿಶೀಲನೆ,സാധുത പരിശോധന
ಮೌಲ್ಯವರ್ಧಿತ ನೆಟ್‌ವರ್ಕ್ (VAN),മൂല്യവർദ്ധിത നെറ്റ്‌വർക്ക് (VAN)
ಮೌಲ್ಯವರ್ಧಿತ ಮರುಮಾರಾಟಗಾರ (VAR),മൂല്യവർദ്ധിത റീസെല്ലർ (VAR)
ಮಾಯವಾಗುವ ಬಿಂದು,അപ്രത്യക്ഷമാകുന്ന പോയിന്റ്
ಆವಿ ಪಾತ್ರೆಗಳು,നീരാവി പാത്രങ്ങൾ
ವೇರಿಯಬಲ್,വേരിയബിൾ
ವೇರಿಯಬಲ್ ವಿಳಾಸ,വേരിയബിൾ വിലാസം
ವೇರಿಯಬಲ್ ಬಿಟ್ ದರ,വേരിയബിൾ ബിറ്റ് നിരക്ക്
ವೇರಿಯಬಲ್ ಕ್ಷೇತ್ರದ ಉದ್ದ,വേരിയബിൾ ഫീൽഡ് നീളം
ವೇರಿಯಬಲ್ ಉದ್ದದ ಕೋಡ್,വേരിയബിൾ നീളം കോഡ്
ವೇರಿಯಬಲ್ ಹೆಸರು,വേരിയബിൾ നാമം
ವರಿಯಾಲ್,വാരിയാലെ
ವೆಕ್ಟರ್,വെക്റ്റർ
ವೆಕ್ಟರ್ ಗ್ರಾಫಿಕ್ಸ್,വെക്റ്റർ ഗ്രാപ്ഡിക്സ്
ವೆಕ್ಟರ್ ಪೂರ್ವಭಾವಿ,വെക്റ്റർ പ്രെസെസിംഗ്
ವೆಕ್ಟರ್ ಅಡಚಣೆಗಳು,വെക്റ്റർ ചെയ്ത തടസ്സങ്ങൾ
ವೆನ್ ಚಿತ್ರ,വെൻ &#39;രേഖാചിത്രം
ಪರಿಶೀಲನೆ ಮತ್ತು ಮೌಲ್ಯೀಕರಣ (V&amp;V),സ്ഥിരീകരണവും മൂല്യനിർണ്ണയവും (V&amp;V)
ಆವೃತ್ತಿ ನಿಯಂತ್ರಣ,പതിപ്പ് നിയന്ത്രണം
ಆವೃತ್ತಿ ಸಂಖ್ಯೆ,പതിപ്പ് നമ്പർ
ಶೃಂಗ,വെർട്ടക്സ്
ಲಂಬ ಪ್ರೊಸೆಸರ್,ലംബ പ്രോസസ്സർ
ಬಹಳ ದೊಡ್ಡ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (VLSI),വളരെ വലിയ തോതിലുള്ള ഏകീകരണം (VLSI)
ಬಹಳ ಉದ್ದವಾದ ಸೂಚನಾ ಪದ (VLIW),വളരെ നീണ്ട നിർദ്ദേശ വാക്ക് (VLIW)
VHDL,വി.എച്ച്.ഡി.എൽ
ವೀಡಿಯೊ ಕ್ಯಾಮೆರಾ,വീഡിയോ ക്യാമറ
ವೀಡಿಯೊ ಕಾನ್ಫರೆನ್ಸಿಂಗ್,ദശൃാഭിമുഖം
ವೀಡಿಯೊ ಪ್ರದರ್ಶನ ಟರ್ಮಿನಲ್,വീഡിയോ ഡിസ്പ്ലേ ടെർമിനൽ
