Hindi,English
"प्रग्रहण, पिंजरन, विपाशन, साज-सामान",Trapping
चल-सूक्ष्मदर्शी,travelling microscope
प्रगामी तरंग,travelling wave
"त्रिसंयुज, त्रय, त्रिक",triad
"ट्रिगर, विमोचक",Trigger
त्रिसमनताक्ष,trigonal
त्रिकोणमितीय,trigonometric
ट्रायोड,triode
"फेरा, चालू करना, प्रवृत्त करना",Trip
त्रित: आयनन,triple ionization
त्रिक गुणनफल,triple product
भौगोलिक उत्तर,true north
"यथार्थता, सत्यता",truth
"धुन (सं.), सुर मिलाना, समस्वरित करना (क्रि.)",tune
समस्वरित्र,Tuner
सुरंग प्रभाव,tunnel effect (tunnelling effect)
टरबाइन,Turbine
प्रक्षोभ,Turbulence
प्रक्षुब्ध,Turbulent
उलटना,Turnover
"यमल, यमज",Twin
"ऐंठन, मरोड़, व्यावर्तन, ट्विस्ट",Twist
चरम,Ultimate
चम्म निर्वात,ultimate pressure (=ultimate vacuum)
अंतिम मान,ultimate value
परा अति आवृत्ति,ultra high frequency
अत्युच्च ताप,ultra high temperature
पराश्रव्य,Ultrasonic
पराश्रव्यिकी,ultrasonics
परा-बैंगनी,ultra violet
"प्रच्छाया, अदीप्ति केन्द्र, अम्ब्रा",Umbra
उमक्लाप,umklapp
अन-अनीलित,unannealed
अनभिनत,Unbiased
अदग्ध,unburnt
अपूर्ण कोष,unclosed shell (of electron)
अनवमंदित,undamped
न्यून अवमंदन,Under-damping
अंतभौम,underground
तरंगण,undulation
"एकाक्ष, एकअक्षीय",uniaxial
एकसमान,uniform
"एकसमानता, परिवेशक, परिवेश-परिवार",Uniformity
"एकपार्श्वी, एकपार्श्विक",Unilateral
"स्वरैक्य, स्वरमेल",Unison
"मात्रक, इकाई, एकक, यूनिट, एकांक, एकल, ऐकिक",Unit
ऐकिक,Unitary
"विश्व, समष्टि",Universe
"विजातीय, विपरीत",Unlike
"युग्मित, अयुग्म, अयुग्मित",Unpaired
अक्षुब्ध,Unperturbed
असंतृप्ति,Unsaturation
"उत्क्षेप, उत्प्लावन",upthrust
रिक्तिका,Vacancy
निर्वात-,Vacuo
निर्वात,Vacuum
संयोजकता,valence
संयोजकता,Valency
"मान्य, वैध",Valid
"वैधता, मान्यता",Validity
"मूल्य, मान",Value
"कपाट, वाल्व",Valve
वाष्पित्र,Vaporiser
वाष्प,vapour
"परिवर्तनशील, परिवर्ती, चर’",Variable
वेरिएक,Variac
"वैरिस्टर, चररोधक",Varistor
"सदिश, वेक्टर, रोगवाहक, वेक्टर",Vector
वेग,velocity
वेग प्रोफाइल,velocity profile
वैटुरीमापी,Venturimeter
"सत्यापित करना, जांच करना",verify
वर्नियर,Vernier
वर्नियर कैलिपर्स,vernier callipers
वर्नियर अल्पतमांक,varnier constant
शीर्ष,Vertex
"ऊर्ध्वाधर, उदग्र, खडा, ऊर्ध्व (वि.), ऊर्ध्वाधर रेखा (सं.)",Vertical
अतिद्रुत,very fast
अत्युच्च आवृत्ति,very high frequency
अतिनिम्न,very low
अति अल्पवेधी विकिरण,very soft radiation
कंपन,vibration
कंपनिक उत्तेजन,vibrational excitation
कंपनिक-स्पेक्ट्रम,vibrational spectrum
कंपनहीन,vibrationless
कंपन-गति,vibtratory motion
कंपटानीय स्तर,vibronic level
वीडियो,video
"जांब, बैंगनी, वायोलेट",violet
वायलिन,violin
अछूता न्यूट्रॉन,virgin neutron
"कल्पित, आभासी",Virtual
श्यानप्रत्यास्थता,viscoelasticity
श्यानतामापी,viscometer (=viscosimeter)
श्यानता,Viscosity
श्यान,viscous
दृश्यता,visibility
दृश्य,visible
दृष्टि,vision
"चित्रवाहक आवृत्ति, दृश्यवाहक आवृत्ति",vision frequency (=visual frequency)
"(वि.) चाक्षुष, दृश्य",Visual
दृष्टि परास,visual range
वाक् तंतु,vocal chord (cord)
"वाक्, वाणी",Voice
अवाक्,Voiceless
वाष्पशीलता,Volatility
वोल्ट,volt
वोल्टता,voltage
"विश्लेषण धारामापी, वोल्टामीटर",voltameter
"आयतन, प्रबलता ३.खंड",Volume
"वोर्टेक्स, भ्रमिल",Vortex
स्वर-ध्वनि,vowel sound
"वेफ़र, पटलिका",Wafer
प्रतीक्षा-काल,waiting time
वाकी-टाकी,Walkie-talkie
भित्ति,Wall
"प्रक्षालित्र, वाशर",Washer
घड़ई,Watch
जल,Water
वाटसन विश्लेषित्र,Watson analyser
वाटता,Wattage
वाट-घंटा,watt hour
वाट-घंटामापी,watt hour meter
