Telugu,Marathi
పూర్తి సమయం,पूर्ण वेळ
మొత్తం సమయం ఉద్యోగి,संपूर्ण वेळ कर्मचारी
విస్తృత శ్రేణి,विस्तृत श्रेणी
విస్తృతంగా చదవండి,व्यापकपणे वाचा
వితంతువు,विधवा
వితంతువు,विधवा
వైల్డ్‌క్యాట్ సమ్మె,वाइल्डकॅट स्ट्राइक
ఉద్దేశపూర్వకంగా,हेतुपुरस्सर
విండో ఎన్వలప్,विंडो लिफाफा
మూసివేయాలని,गुंडाळणे
వింగ్,विंग
శీతాకాల భత్యం,हिवाळा भत्ता
తుడవడం,पुसून टाका
వైర్‌లెస్ సెట్,वायरलेस सेट
ఉపసంహరణ,माघार
చలన ఉపసంహరణ,गती माघार
నిలిపివేయండి,रोख
లోపల,आत
ఆలస్యం లేకుండా,विलंब न करता
అనుమతి లేకుండా,परवानगी शिवाय
తట్టుకోగలదు,सहन करा
సాక్షి,साक्षीदार
వర్క్ బుక్,वर्क बुक
పని ఛార్జ్ చేయబడింది,वर्क-चार्ज केलेले
పని సంస్కృతి,कार्य संस्कृती
పని చేసే వాతావరణం,कामाचे वातावरण
కార్మికుడు,कामगार
కార్మికులు పరిహారం,कामगारांची भरपाई
కార్మికుల శిక్షణ,कामगारांचे प्रशिक्षण
పని అనుభవం,कामाचा अनुभव
శ్రామిక శక్తి,कार्य शक्ती
పని,कार्यरत
వర్కింగ్ కమిటీ,कार्यरत समिती
పని పరిస్థితులు,काम परिस्थिती
పని దినములు,कामाचे दिवस
పనిచేయు సమూహము,कार्यरत गट
పని గంటలు,कामाचे तास
పని జ్ఞానం,कार्यरत ज्ञान
పనిచేసే పత్రము,वर्किंग पेपर
వర్కింగ్ ప్లాన్,कार्यरत योजना
పని ఫలితం,कार्यरत निकाल
పని నియమాలు,कार्यरत नियम
వర్కింగ్ సూపర్‌వైజర్,कार्यरत पर्यवेक्षक
పనిభారం,वर्कलोड
పనివాడు,कामगार
పనితనం,कारागिरी
కార్మికుల పరిహారం,कामगारांची भरपाई
పని క్రమంలో,काम पुर्ण करण्यचा क्रम
వ్యాయామం,व्यायाम
పని అనుమతి,व्यवसाय परवाना
పనిచేస్తుంది,कामे
వర్క్‌షీట్,वर्कशीट
వర్క్‌షాప్,कार्यशाळा
పని ఆపు,काम थांबे
పని అధ్యయనం,कार्य अभ्यास
పాలన కోసం పని చేయండి,राज्य करण्यासाठी काम
పని చెయ్,कामात
విలువ,किमतीची
పనికిరానిది,निरर्थक
విలువైన రికార్డింగ్,रेकॉर्डिंग वर्थ
విలువైనది,पात्र
రిట్,लेखन
రాయండి,लिहा
రాసి ఇచ్చు,लिहून काढ
రచన,लेखन
రాసుకునే పలక,लेखन पॅड
రిట్ పిటిషన్,रिट याचिका
డౌన్ విలువ,खाली लिहिलेले मूल्य
వ్రాతపూర్వక హెచ్చరిక,लेखी चेतावणी
తప్పు చేశాడు,चुकीचा
తప్పు,चूक
