Odiya,Malayalam
ବିଘ୍ନ ବିଚ୍ଛିନ୍ନ ଲିଙ୍କ୍ |,അസ്വസ്ഥത ചിതറിക്കിടക്കുന്ന ലിങ്ക്
ଟ୍ରପୋସଫିସର୍ |,ട്രോപോസ്ഫിയർ
ତ୍ରୁଟି ନିବାରଣକାରୀ,ട്രബിൾഷൂട്ടർ
ପ୍ରକୃତ ଶକ୍ତି ରୂପାନ୍ତରକାରୀ |,യഥാർത്ഥ പവർ കൺവെർട്ടർ
ପ୍ରକୃତ ବର୍ଗ-ଅର୍ଥ ମୂଳ ଭୋଲ୍ଟମିଟର |,യഥാർത്ഥ സ്ക്വയർ-മീൻ റൂട്ട് വോൾട്ട്മീറ്റർ
ସତ୍ୟ ସାରଣୀ,സത്യ പട്ടിക
ଟି-ଷ୍ଟେଟ୍ |,ടി-സംസ്ഥാനം
TTL,ടി.ടി.എൽ
ଟ୍ୟୁବଲାର୍ କ୍ୟାପେସିଟର୍ |,ട്യൂബുലാർ കപ്പാസിറ്റർ
ସନ୍ତୁଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ
ସନ୍ତୁଳିତ କଲେକ୍ଟର ଓସିଲେଟର |,ട്യൂൺ ചെയ്ത കളക്ടർ ഓസിലേറ്റർ
ଟ୍ୟୁନ୍ ହୋଇଥିବା ଡ୍ରେନ୍ ଓସିଲେଟର |,ട്യൂൺ ചെയ്ത ഡ്രെയിൻ ഓസിലേറ്റർ
ଭୋକାଲ୍ କୋର୍ |,വോക്കൽ കോർ
ନେଟୱର୍କ ଟ୍ୟୁନିଂ,ട്യൂണിംഗ് നെറ്റ്വർക്ക്
ଭୋକାଲ୍ କର୍ଡସ୍ |,വോക്കൽ കോഡുകൾ
"ଟନେଲ୍ ଡାୟୋଡ୍, ଟନେଲ୍ ଡାୟୋଡ୍ |","ടണൽ ഡയോഡ്, ടണൽ ഡയോഡ്"
"ଟନେଲିଂ ପ୍ରଭାବ, ଟନେଲିଂ ପ୍ରଭାବ |","ടണലിംഗ് ഇഫക്റ്റ്, ടണലിംഗ് ഇഫക്റ്റ്"
ଟର୍ବାଇନ ଫ୍ଲୋମିଟର |,ടർബൈൻ ഫ്ലോമീറ്റർ
ସଂକ୍ରମଣ ଅବଧି,പരിവർത്തന കാലയളവ്
ବାସ ସମୟ,വസിക്കുന്ന സമയം
ଆରମ୍ଭ ସମୟ,ആരംഭ സമയം
ଟର୍ନଷ୍ଟାଇଲ୍ ଆଣ୍ଟେନା ଟ୍ୱିଟର |,ടേൺസ്റ്റൈൽ ആന്റിന ട്വീറ്റർ
ଟ୍ୱିଟର,ട്വിറ്റർ
yamal agarak,യമൽ അഗാരക്
ଟ୍ୱିନ୍-ଟି ନଚ୍ ଫିଲ୍ଟର୍ |,ട്വിൻ-ടി നോച്ച് ഫിൽട്ടർ
yaml ଚା ଓସିଲେଟର |,yaml ടീ ഓസിലേറ്റർ
ମୋଡ଼ାଯାଇଥିବା ଯୋଡି |,വളച്ചൊടിച്ച ജോഡി
ମୋଡ଼ାଯାଇଥିବା ରିଙ୍ଗ କାଉଣ୍ଟର |,വളച്ചൊടിച്ച റിംഗ് കൗണ്ടർ
ମୋଡ଼-ନେମାଟିକ୍ ତରଳ |,വളച്ചൊടിച്ച-നെമാറ്റിക് ദ്രാവകം
ଦୁଇ-ମାର୍ଗ ନେଟୱାର୍କ |,രണ്ട്-വഴി നെറ്റ്വർക്ക്
ମୋଡ଼,ട്വിസ്ട്രോൺ
"u-art, u-sart","യു-ആർട്ട്, യു-സാർട്ട്"
ଅଲଟ୍ରାସୋନିକ୍ ତ୍ରୁଟି ଚିହ୍ନଟକାରୀ |,അൾട്രാസോണിക് തെറ്റ് കണ്ടെത്തൽ
ଅଲଟ୍ରାସୋନିକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,അൾട്രാസോണിക് ആവൃത്തി
ଅଲ୍ଟ୍ରାଟୋଇଲେଟ୍ ଆଲୋକ ଉତ୍ସ / ପ୍ରଦୀପ,അൾട്രാവയലറ്റ് പ്രകാശ സ്രോതസ്സ്/വിളക്ക്
UV ବିକିରଣ |,UV വികിരണം
ଇଉମାଟିକ୍ |,യൂമാറ്റിക്
ଅସନ୍ତୁଳିତ ଭାର (ବଲ୍ଗ),അസന്തുലിതമായ ലോഡ് (ബൾജ്)
ନିରବଚ୍ଛିନ୍ନ ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |,തടസ്സമില്ലാത്ത സ്‌ട്രെയിൻ ഗേജ്
ସର୍ତ୍ତମୂଳକ ବାଉନ୍ସ |,നിരുപാധികമായ ബൗൺസ്
ଅବ୍ୟବହୃତ ଦୋହରିବା |,തടിപ്പിക്കപ്പെടാത്ത ആന്ദോളനം
ପ୍ରଜନନ,ഇൻബ്രീഡിംഗ്
ବଶୀଭୂତ |,കീഴടക്കി
ନିମ୍ନ ଡ୍ୟାମ୍ପଡ୍ ଦୋହରିବା |,താഴ്ന്ന നനഞ്ഞ ആന്ദോളനം
ଅଣ୍ଡର ୱାଟର କ୍ୟାମେରା |,അണ്ടർവാട്ടർ ക്യാമറ
ଆନ୍ତ land ନେଟୱାର୍କ |,ഇന്റർ ലാൻഡ് നെറ്റ്‌വർക്ക്
ଚିତ୍ତାକର୍ଷକ |,റിഫ്രാക്റ്ററി
ଅଣ୍ଡର ୱାଟର ମାଇକ୍ରୋଫୋନ୍ (ଭଏସ୍ କ୍ଲାଏଣ୍ଟ),അണ്ടർവാട്ടർ മൈക്രോഫോൺ (വോയ്സ് ക്ലയന്റ്)
ଏକପାଖିଆ ଅଧିଗ୍ରହଣ |,ഏകപക്ഷീയമായ ഏറ്റെടുക്കൽ
ଏକକ ଆଣ୍ଟେନା |,ഒറ്റ ആന്റിന
ଘରୋଇ ରେଜିଷ୍ଟର |,ആഭ്യന്തര രജിസ്റ്റർ
ଏକ ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର |,ഒരു ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ
ଏକପାଖିଆକରଣ,ഏകപക്ഷീയവൽക്കരണം
ୟୁନିପୋଲାର୍ ଡିଭାଇସ୍ |,ഏകധ്രുവ ഉപകരണം
ଏକକ ଆନେକ୍ସ,ഒറ്റ അനെക്സ്
ଏକକ ଚୟନକର୍ତ୍ତା (ଟେଲ),സിംഗിൾ സെലക്ടർ (ടെൽ)
ୟୁନିଟ୍ ଥ୍ରଷ୍ଟ / ଇମ୍ପୁଲ୍ |,യൂണിറ്റ് ത്രസ്റ്റ്/പ്രേരണ
ସୂଚନା ଏକକ,വിവര യൂണിറ്റ്
ଏକକ ପଦକ୍ଷେପ,യൂണിറ്റ് ഘട്ടം
ଏକକ କମ୍ପନକାରୀ |,ഒറ്റ വൈബ്രേറ്റർ
ୟୁନିଟ୍ ଲାଭ ଏମ୍ପ୍ଲିଫାୟର୍ |,യൂണിറ്റ് നേട്ടം ആംപ്ലിഫയർ
ୟୁନିଟ୍ ଲାଭ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |,യൂണിറ്റ് ഗെയിൻ ബാൻഡ് വിപുലീകരണം
ଏକକ ଶକ୍ତି କାରକ |,യൂണിറ്റ് പവർ ഫാക്ടർ
ସର୍ବଭାରତୀୟ ଫିଲ୍ଟର୍ |,സാർവത്രിക ഫിൽട്ടർ
ସର୍ବଭାରତୀୟ ଫାଟକ |,സാർവത്രിക ഗേറ്റ്
ଆମ୍ଫିବିୟସ୍ ମୋଟର |,ഉഭയജീവി മോട്ടോർ
"ସର୍ବଭାରତୀୟ ଶଣ୍ଟ, ପାର୍ଶ୍ୱ ପଥ |","സാർവത്രിക ഷണ്ട്, ലാറ്ററൽ പാത"
ୟୁନିଭର୍ସାଲ୍ ଟ୍ରଙ୍କ୍ ସର୍କିଟ୍ |,സാർവത്രിക ട്രങ്ക് സർക്യൂട്ട്
ସର୍ବଭାରତୀୟ କୋଇଲିଂ |,സാർവത്രിക കോയിലിംഗ്
ଅନିୟମିତ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |,ക്രമരഹിതമായ വൈദ്യുതി വിതരണം
ଅଣସଂରକ୍ଷିତ କେବୁଲ୍ |,കവചമില്ലാത്ത കേബിൾ
ଅଣସଂରକ୍ଷିତ ତାର |,കവചമില്ലാത്ത വയർ
ଅବିଭକ୍ତ ଟ୍ରାନ୍ସଫର୍ମର |,untwisted ട്രാൻസ്ഫോർമർ
ଭୂଲମ୍ବ ରୂପାନ୍ତରକାରୀ |,ലംബ കൺവെർട്ടർ
ଅପଡେଟ୍ କାଲକୁଲେଟର |,അപ്ഡൗൺ കാൽക്കുലേറ്റർ
"ଅପଲିଙ୍କ୍, ଅପଲିଙ୍କ୍ |","അപ്ലിങ്ക്, അപ്ലിങ്ക്"
ଓଭରହେଡ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,ഓവർഹെഡ് ആവൃത്തി
ଉଚ୍ଚ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,ഉയർന്ന പ്ലേബാക്ക് ഫ്രീക്വൻസി
ଓଭରହେଡ୍ ଟ୍ରିପ୍ ପଏଣ୍ଟ |,ഓവർഹെഡ് ട്രിപ്പ് പോയിന്റ്
ପ୍ରୟୋଗ କାରକ |,ആപ്ലിക്കേഷൻ ഘടകം
ଭି-ଚ୍ୟାନେଲ୍ ସୁଇଚ୍,വി-ചാനൽ സ്വിച്ചിംഗ്
ଭି-ମଡ୍ୟୁଲେଟର,വി-മോഡുലേറ്റർ
ଭି-ଏଫ୍ (ଭୋଲଟେଜ୍ / ଫ୍ରିକ୍ୱେନ୍ସି କନଭର୍ଟର),V-F (വോൾട്ടേജ്/ഫ്രീക്വൻസി കൺവെർട്ടർ)
ଶୂନ୍ୟ ଉତ୍ତାପ ଜଙ୍କସନ |,വാക്വം ഹീറ്റ് ജംഗ്ഷൻ
ଭାକ୍ୟୁମ୍ ବନ୍ଧା ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଭୋଲ୍ଟମିଟର |,വാക്വം ബൗണ്ട് ഇലക്ട്രോസ്റ്റാറ്റിക് വോൾട്ട്മീറ്റർ
ଭାକ୍ୟୁମ୍ ଗେଜ୍ |,വാക്വം ഗേജ്
ଭାକ୍ୟୁମ୍ ହୋସ୍ |,വാക്വം ഹോസ്
ଭାକ୍ୟୁମ୍ ଟ୍ୟୁବ୍ ସର୍କିଟ୍ |,വാക്വം ട്യൂബ് സർക്യൂട്ട്
ଭାକ୍ୟୁମ୍ ଟ୍ୟୁବ୍ ଭୋଲ୍ଟମିଟର (VTVM),വാക്വം ട്യൂബ് വോൾട്ട്മീറ്റർ (VTVM)
ଭାଲେନ୍ସ ବ୍ୟାଣ୍ଡ |,വാലൻസ് ബാൻഡ്
ଭାଲେନ୍ସ ଇଲେକ୍ଟ୍ରନ୍ |,വാലൻസ് ഇലക്ട്രോൺ
ଡ୍ରପ୍ ଅଫ୍ ପଏଣ୍ଟ |,ഡ്രോപ്പ്-ഓഫ് പോയിന്റ്
ଭଲଭ୍ ସଂଶୋଧନକାରୀ |,വാൽവ് കറക്റ്റർ
ବାଷ୍ପ ପର୍ଯ୍ୟାୟ ଦ୍ରବଣକାରୀ |,നീരാവി ഘട്ടം ലായകം
ଭେକ୍ଟର ଡାୟୋଡ୍ |,വെക്റ്റർ ഡയോഡ്
ଭେକ୍ଟର ଡାୟୋଡ୍ ମଡ୍ୟୁଲେଟର,വെക്റ്റർ ഡയോഡ് മോഡുലേറ്റർ
ଭେକ୍ଟର ଟ୍ୟୁନର୍ |,പ്രതീക ട്യൂണർ
ଭେରିଏବଲ୍ କ୍ୟାପେସିଟର୍ |,വേരിയബിൾ കപ്പാസിറ്റർ
ଭେରିଏବଲ୍ ଇଣ୍ଡେକ୍ସର୍,വേരിയബിൾ ഇൻഡ്യൂസർ
ଭେରିଏବଲ୍ ମଡ୍ୟୁଲସ୍ ବିଛିନ୍ନକାରୀ |,വേരിയബിൾ മോഡുലസ് സെപ്പറേറ്റർ
ଭେରିଏବଲ୍ ବ୍ୟାକ୍ ଲାଇଟ୍ |,വേരിയബിൾ ബാക്ക്ലൈറ്റ്
ପରିବର୍ତ୍ତନଶୀଳ ପ୍ରତିକ୍ରିୟା,വേരിയബിൾ പ്രതികരണം
ପରିବର୍ତ୍ତନଶୀଳ ପ୍ରତିରୋଧ,വേരിയബിൾ പ്രതിരോധം
"ଭେରିଏବଲ୍ ଟ୍ରାନ୍ସଫର୍ମର, ଭେରିଏବଲ୍ ଟ୍ରାନ୍ସଫର୍ମର |","വേരിയബിൾ ട്രാൻസ്ഫോർമർ, വേരിയബിൾ ട്രാൻസ്ഫോർമർ"
variac,variac
varicap,varicap
varistor,varistor
ୱାର୍ଲୀ ଲୁପ୍ ପରୀକ୍ଷା |,വാർലി ലൂപ്പ് ടെസ്റ്റ്
ଭାରୋମିଟର (ପ୍ରତିକ୍ରିୟା ପୋଟେଣ୍ଟିଓମିଟର),വാറോമീറ്റർ (പ്രതികരണ പൊട്ടൻഷിയോമീറ്റർ)
ମହମ,മെഴുക്
VBE ମଲ୍ଟିପ୍ଲାଏର୍ |,VBE മൾട്ടിപ്ലയർ
VCP (ଭିଡିଓ କ୍ୟାସେଟ୍ ପ୍ଲେୟାର୍),വി.സി.പി (വീഡിയോ കാസറ്റ് പ്ലെയർ)
VCR (ଭିଡିଓ କ୍ୟାସେଟ୍ ରେକର୍ଡର୍),വിസിആർ (വീഡിയോ കാസറ്റ് റെക്കോർഡർ)
v- ମଡ୍ୟୁଲେଟର,വി-മോഡുലേറ്റർ
ଭେକ୍ଟର,വെക്റ്റർ
ଭେକ୍ଟର ପ୍ରଦର୍ଶନ,വെക്റ്റർ ഡിസ്പ്ലേ
ଭେକ୍ଟର ଗ୍ରାଫିକ୍ସ |,വെക്റ്റർ ഗ്രാഫിക്സ്
ଭେକ୍ଟର ପ୍ରତିରୋଧ ମିଟର |,വെക്റ്റർ ഇംപെഡൻസ് മീറ്റർ
ଭେକ୍ଟର ନିର୍ଦ୍ଦେଶ,വെക്റ്റർ നിർദ്ദേശം
ଭେକ୍ଟର ନେଟୱାର୍କ ବିଶ୍ଳେଷକ |,വെക്റ്റർ നെറ്റ്‌വർക്ക് അനലൈസർ
ଭେକ୍ଟର ଦର୍ଶକ |,വെക്റ്റർ വ്യൂവർ
ଭେକ୍ଟର ବାଧା,വെക്റ്റർ തടസ്സം
ବିକାଳି ଯନ୍ତ୍ର,വെൻഡിംഗ് മെഷീൻ
ଭେଣ୍ଟିଲେସନ୍,വെന്റിലേഷൻ
ଭର୍ନିୟର୍ କାଲକୁଲେଟର,വെർണിയർ കാൽക്കുലേറ്റർ
ଭର୍ନିୟର୍ ଇଣ୍ଟରପୋଲେସନ୍ |,വെർനിയർ ഇന്റർപോളേഷൻ
ଭର୍ନିୟର୍ ପୋଟେଣ୍ଟିଓମିଟର |,വെർണിയർ പൊട്ടൻഷിയോമീറ്റർ
ଭୂଲମ୍ବ ଆଣ୍ଟେନା |,ലംബ ആന്റിന
ଭୂଲମ୍ବ ତ୍ୟାଗ |,ലംബമായ ഒഴിവാക്കൽ
ଉଜ୍ଜ୍ୱଳ ରଙ୍ଗର ରେଖା |,തിളങ്ങുന്ന നിറമുള്ള ബാൻഡ്
ଭୂଲମ୍ବ ଫ୍ରିକ୍ୱେନ୍ସି |,ലംബ ആവൃത്തി
ଅତ୍ୟଧିକ ଲାଭ,അങ്ങേയറ്റത്തെ നേട്ടം
ଭୂଲମ୍ବ ନିୟନ୍ତ୍ରକ |,ലംബ കൺട്രോളർ
ରାଶି ନିୟନ୍ତ୍ରକ |,ഹൊറൈസൺ കൺട്രോളർ
ଭୂସମାନ୍ତର ଚିହ୍ନ,തിരശ്ചീന ട്രെയ്സ്
ଭୂଲମ୍ବ ବ୍ୟବଧାନ |,ലംബ വിടവ്
ଅଗ୍ରଗାମୀ ବ୍ୟବଧାନ ନିର୍ଦ୍ଦେଶ,മുന്നോട്ടുള്ള ഇടവേള നിർദ്ദേശം
ଭୂଲମ୍ବ ବ୍ୟବଧାନ ପରୀକ୍ଷା ସଙ୍କେତ |,ലംബ ഇടവേള ടെസ്റ്റ് സിഗ്നൽ
ଭୂଲମ୍ବ ପୋଲାରାଇଜେସନ୍ |,ലംബ ധ്രുവീകരണം
ଭୂଲମ୍ବ ପ୍ରୋଗ୍ରାମିଂ |,ലംബമായ പ്രോഗ്രാമിംഗ്
ଭୂଲମ୍ବ ପ୍ରୋଗ୍ରାମିଂ |,ലംബമായ പ്രോഗ്രാമിംഗ്
ତୀକ୍ଷ୍ଣ ରେଜୋଲୁସନ |,ലംബ റെസലൂഷൻ
ଭୂଲମ୍ବ ଚିହ୍ନ,ലംബമായ ട്രെയ്സ്
ଭୂଲମ୍ବ ଚିତ୍ର ସିଲିଣ୍ଡର |,ലംബ ചിത്ര സിലിണ്ടർ
ଦ୍ରୁତ ସ୍କାନିଂ |,ദ്രുത സ്കാനിംഗ്
ଭୂଲମ୍ବ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |,ലംബമായ സമന്വയം
ଭୂଲମ୍ବ ଚିହ୍ନ,ലംബമായ ട്രെയ്സ്
ଭୂଲମ୍ବ ଟ୍ରାନଜିଷ୍ଟର |,ലംബ ട്രാൻസിസ്റ്റർ
ଭୂସମାନ୍ତର ସ୍କାନିଂ |,തിരശ്ചീന സ്കാനിംഗ്
ଅଲ୍ଟ୍ରା ହାଇ ସାନ୍ଦ୍ରତା ଫର୍ମାଟ୍ |,അൾട്രാ ഹൈ ഡെൻസിറ്റി ഫോർമാറ്റ്
ବହୁତ ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ଶରୀର |,വളരെ ഉയർന്ന സാന്ദ്രത ശരീരം
ବହୁତ ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି (VHF),വളരെ ഉയർന്ന ആവൃത്തി (VHF)
ଅଲ୍ଟ୍ରା ହାଇ ସ୍ପିଡ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ (VHSIC),അൾട്രാ ഹൈ സ്പീഡ് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട് (VHSIC)
ବଡ଼ ଏକୀକରଣ (VLSI),ലാർജ് ഇന്റഗ്രേഷൻ (VLSI)
ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି (VLF),വളരെ കുറഞ്ഞ ആവൃത്തി (VLF)
ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିସନ୍ |,വളരെ കുറഞ്ഞ ഫ്രീക്വൻസി ട്രാൻസ്മിഷൻ
ଅବଶିଷ୍ଟ ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ |,ശേഷിക്കുന്ന സൈഡ് ബാൻഡ്
VHDL,വി.എച്ച്.ഡി.എൽ
ହରମୋନି VHF |,ഹാർമണി വിഎച്ച്എഫ്
କମ୍ପନ ଗାଲଭାନୋମିଟର (VHS),വൈബ്രേഷൻ ഗാൽവനോമീറ്റർ (VHS)
ଠିଆ ହୋଇଥିବା ଗାଲଭାନୋମିଟର |,സ്തംഭിച്ച ഗാൽവനോമീറ്റർ
ଭିଡିଓ ADC,വീഡിയോ ADC
"ଭିଡିଓ ଆମ୍ପ୍ଲିଫାୟର୍, ଭିଜୁଆଲ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |","വീഡിയോ ആംപ്ലിഫയർ, വിഷ്വൽ ആംപ്ലിഫയർ"
ଭିଡିଓ ଗୁଣ,വീഡിയോ നിലവാരം
ଭିଡିଓ ଯୋଗାଣକାରୀ |,വീഡിയോ വിതരണക്കാരൻ
ଭିଡିଓ ବ୍ୟାଣ୍ଡ-ଓସାର |,വീഡിയോ ബാൻഡ് വീതി
"ଭିଡିଓ କ୍ୟାସେଟ୍, ଭିଜୁଆଲ୍ କ୍ୟାସେଟ୍ |","വീഡിയോ കാസറ്റ്, വിഷ്വൽ കാസറ്റ്"
ଭିଡିଓ କ୍ୟାସେଟ୍ ରେକର୍ଡର୍ |,വീഡിയോ കാസറ്റ് റെക്കോർഡർ
ଭିଡିଓ ନିୟନ୍ତ୍ରକ,വീഡിയോ കൺട്രോളർ
ଭିଡିଓ ଡାଟା ଟର୍ମିନାଲ୍ |,വീഡിയോ ഡാറ്റ ടെർമിനൽ
ଭିଡିଓ ଡିଟେକ୍ଟର |,വീഡിയോ ഡിറ്റക്ടർ
ଭିଡିଓ ଡିସ୍କ |,വീഡിയോ ഡിസ്ക്
ଭିଡିଓ ଡିସ୍କ ସିଷ୍ଟମ୍ |,വീഡിയോ ഡിസ്ക് സിസ്റ്റം
ଭିଡିଓ ପ୍ରଦର୍ଶନ,വീഡിയോ ഡിസ്പ്ലേ
ଭିଡିଓ ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (VDU),വീഡിയോ ഡിസ്പ്ലേ യൂണിറ്റ് (VDU)
ଭିଡିଓ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମାନକ ସଂଘ (VESA),വീഡിയോ ഇലക്ട്രോണിക് സ്റ്റാൻഡേർഡ് അസോസിയേഷൻ (VESA)
ଭିଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି |,വീഡിയോ ആവൃത്തി
ଭିଡିଓ ଗେମ୍,വീഡിയോ ഗെയിം
