Hindi,English
वोल्टता नियंत्रित धारा स्रोत (वी.सी.सी.एस),Voltage controlled current source (VCCS)
वोल्टता नियंत्रित युक्‍ति,Voltage controlled device
वोल्टता नियंत्रित प्रतिरोध,Voltage controlled resistance
वोल्टता नियंत्रित वोल्टता स्रोत (वी.सी.वी.एस.),Voltage controlled voltage source (VCVS)
वोल्टता विभाजन,Voltage divider
वोल्टता द्‍विगुणक,Voltage doubler
वोल्टता द्‍विगुणक,Voltage doubling
वोल्टता पुनर्निवेश,Voltage feedback
वोल्टता अनुगामी,Voltage follower
वोल्टता प्रतीपक,Voltage inverter
वोल्टता आवर्धन गुणक,Voltage magnification factor
वोल्टता गुणक परिपथ,Voltage multiplier circuit
वोल्टता चुतःगुणक,Voltage quadruler
वोल्टता अनुमतांक,Voltage rating
वोल्टता निर्देश,Voltage reference
वोल्टता नियमन,Voltage regulation
वोल्टता स्रोत,Voltage source
वोल्टता स्पाइक/शूक,Voltage spike
वोल्टता स्थिरक,Voltage stabilizer
वोल्टता अप्रगामी तरंग,Voltage standing wave
वोल्टता अप्रगामी तरंग अनुपात (वी.एस.डब्ल्यू. आर.),Voltage standing wave ratio (VSWR)
वोल्टता व्यवकलक,Voltage substractor
वोल्टता-धारा परिवर्तक,Voltage to current converter
वोल्टता-आवृत्‍ति परिवर्तक,Voltage to frequency converter
वोल्टता अंतरण फलन,Voltage transfer function
वोल्टता अंतरण अनुपात,Voltage transfer ratio
वोल्टता परिणामित्र/ट्रांसफॉर्मर,Voltage transformer
वोल्टता त्रिगुणक,Voltage tripler
अंकीय वीडियो चकती/चक्रिका,Volt-digital video disk (DVD)
ताप-तुल्य वोल्ट,Volt-equivalent temperature
"प्रबलता नियंत्रक, ध्वनि नियंत्रक",Volume control
वी.ओ.एस.,VOM
वी.आर.ट्यूब,VR tube
वी.एस.डब्ल्यू.आर. मापी,VSWR meter
"पटलिका, बेफर",Wafer
प्रतीक्षा अवस्था,Wait state
भित्‍ति पट्टिका,Wall plate
वॉट,Watt
वाट घंटा/वाट अवर,Watt hour
"वॉटमापी, वाटमीटर",Watt meter
वाटता अनुमतांक,Wattage rating
तरंग विश्‍लेषित्र,Wave analyser
तरंग रूप,Waveform
तरंग रूप विकृति/विरूपण,Wave form distortion
तरंग-रूप जनित्र,Wave form generator
तरंग रूप संश्‍लेषण,Wave form synthesis
तरंगाग्र,Wave front
तरंग पथक,Wave guide
तरंग-पथक समापन,Wave guide termination
तरंग प्रतिबाधा,Wave impedance
तरंग दैर्ध्य,Wave length
तरंग-दैर्ध्य विभाजन बहुसंकेतन (डब्ल्यू.डी.एम.),Wave length division multiplexing (WDM)
तरंगमापी,Wave meter
तरंग संचरण,Wave propagation
तरंग परावर्तन,Wave reflection
तरंग संरूपण,Wave shaping
"तरंग पाश, तरंग ट्रैप",Wave trap
तरंग-पथक परिक्षेपण,Waveguide dispersion
वेबर,Weber
वेबसाइट,Website
भारित कोड,Weighted code
आर्द्र-सेल,Wet-cell
व्हीट स्टोन सेतु,Wheat stone bridge
सीटी रव,Whistle noise
श्‍वेत-रव,White noise
विस्तृत क्षेत्र नेटवर्क (वैन),Wide area network (WAN)
विस्तृत बैंड,Wide band
विस्तृत-बैंड प्रवर्धक,Wide band amplifier
विस्तृत बैंड फिल्टर,Wide band filter
विस्तृत बैंड उच्च स्पष्‍टता टेलिविजन,Wideband high definition television (W-HDTV)
विडलर विद्‍युत-धारा दर्पण,Widlar current
वीन-सेतु दोलित्र,Wien bridge oscillator
विल्सन विद्‍युत धारा दर्पण,Wilson current mirror
विंचेस्टर हार्ड डिस्क,Winchester hard disk
कुंडलन,Winding
कुंडलन गुणक,Winding factor
विंडोज,Windows
"वाइपर, प्रोंच्छक",Wiper
तार,Wire
तार प्रमापी/तार गेज,Wire gauge
तारकृत ऐंड लॉजिक,Wired AND logic
तारकृत तर्क,Wired logic
तारकृत ऑर लॉजिक,Wired OR logic
बेतार अभिगम प्रोटोकॉल/संदेशाचार (वैप),Wireless access protocol (WAP)
